id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
9000747062020,90007470,62020,Warrants,Enroute To Department Of Corrections,Saturday,2009-01-03,08:40,Northern,"Arrest, Booked",2000 Block Of Vanness Avenue,-122.423310664521,37.7943634859292
4026345609320,40263456,9320,Fraud,"Credit Card, Theft By Use Of",Friday,2004-03-05,15:00,Northern,None,"Van Ness Av, California St",-122.422330464205,37.7903690688591
18608248906244,186082489,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2018-04-05,21:30,Ingleside,None,"Bosworth St, Lippard Avenue",-122.43583864056178,37.73387441966605
6131003406244,61310034,6244,Larceny/theft,Grand Theft From Locked Auto,Saturday,2006-12-09,18:30,Central,None,600 Block Of Sutter St,-122.411090752992,37.7889641756063
6067997419055,60679974,19055,Assault,Threatening Phone Call(s),Tuesday,2006-06-27,09:45,Central,None,300 Block Of Sacramento St,-122.399581796572,37.7942621172345
6089759665016,60897596,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Wednesday,2006-08-23,16:35,Tenderloin,"Arrest, Cited",300 Block Of Taylor St,-122.411302813025,37.7855355791102
6066926006374,60669260,6374,Larceny/theft,Grand Theft Of Property,Saturday,2006-06-24,10:15,Central,None,500 Block Of Beach St,-122.418089185425,37.8069115312916
12027311364085,120273113,64085,SuspiciousOcc,Investigative Detention,Friday,2012-04-06,00:40,Central,None,"Bush St, Taylor St",-122.412078903704,37.7897391550377
17605812728150,176058127,28150,Vandalism,"Malicious Mischief, Vandalism",Wednesday,2017-02-22,23:30,Bayview,None,"Illinois St, 22nd St",-122.38731627943338,37.75800216645888
3072071707021,30720717,7021,VehicleTheft,Stolen Automobile,Saturday,2003-06-14,23:00,Ingleside,None,"Russia Av, Moscow St",-122.429979193235,37.7181481443745
17011161011012,170111610,11012,StolenProperty,"Stolen Property, Possession With Knowledge, Receiving",Wednesday,2017-02-08,21:11,Southern,"Arrest, Booked","Harrison St, Hawthorne St",-122.39626581423676,37.783440432117686
18029189872000,180291898,72000,Non-criminal,Found Property,Tuesday,2018-04-17,08:00,Taraval,None,400 Block Of Grafton Avenue,-122.4576779638314,37.72008361708812
10021658106244,100216581,6244,Larceny/theft,Grand Theft From Locked Auto,Saturday,2010-03-06,14:29,Central,None,0 Block Of Geary St,-122.404277568186,37.7879185264229
3084789427110,30847894,27110,DisorderlyConduct,Maintaining A Public Nuisance After Notification,Thursday,2003-07-17,00:03,Northern,"Arrest, Booked",1300 Block Of Bush St,-122.419508197521,37.7888565421382
17046360903074,170463609,3074,Robbery,"Robbery, Bodily Force",Monday,2017-06-05,20:45,Tenderloin,None,"Turk St, Leavenworth St",-122.41405629189116,37.78279310710062
18603582006244,186035820,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2018-02-01,19:00,Northern,None,0 Block Of Bonita St,-122.42262056949424,37.797353725243845
13022220706243,130222207,6243,Larceny/theft,Petty Theft From Locked Auto,Sunday,2013-03-17,04:15,Tenderloin,None,"Grove St, Larkin St",-122.416583456133,37.7786591541508
16040340507021,160403405,7021,VehicleTheft,Stolen Automobile,Monday,2016-05-16,20:00,Park,"Arrest, Booked",100 Block Of Henry St,-122.43446653231511,37.76664844815415
5078224206112,50782242,6112,Larceny/theft,Grand Theft Pickpocket,Wednesday,2005-07-13,13:10,Tenderloin,None,0 Block Of Powell St,-122.407707096397,37.7851034545661
17632449506374,176324495,6374,Larceny/theft,Grand Theft Of Property,Tuesday,2017-12-12,11:15,Richmond,None,0 Block Of Arguello Bl,-122.45953168489756,37.78947579398924
13079476728160,130794767,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Friday,2013-09-20,23:00,Southern,None,400 Block Of 10th St,-122.410443067314,37.7709905424552
10087748472000,100877484,72000,Non-criminal,Found Property,Tuesday,2010-09-21,18:30,Central,None,100 Block Of Jefferson St,-122.414988252591,37.8082613305439
10027520802001,100275208,2001,"SexOffenses,Forcible","Forcible Rape, Armed With A Gun",Saturday,2010-03-20,10:30,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
18032743706373,180327437,6373,Larceny/theft,Petty Theft Of Property,Wednesday,2018-05-02,17:10,Northern,None,"Mcallister St, Laguna St",-122.42683274198605,37.77925847443522
18605033906244,186050339,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2018-02-22,17:40,Mission,None,1500 Block Of Bryant St,-122.41073809731496,37.76752430878302
17095587203074,170955872,3074,Robbery,"Robbery, Bodily Force",Friday,2017-11-24,20:30,Central,None,1000 Block Of Sutter St,-122.41767292362611,37.7881242734432
17094847906244,170948479,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2017-11-21,18:45,Central,None,2200 Block Of Grant Avenue,-122.40905725292431,37.80763727057474
16034774016625,160347740,16625,Drug/narcotic,Sale Of Base/rock Cocaine,Thursday,2016-04-28,14:20,Southern,"Arrest, Booked","9th St, Mission St",-122.41471429557896,37.7762310404758
