id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
3103309016710,31033090,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Monday,2003-09-01,13:31,Tenderloin,"Arrest, Cited","Ofarrell St, Shannon St",-122.412149454608,37.7858923437049
13088018406362,130880184,6362,Larceny/theft,Petty Theft Shoplifting,Thursday,2013-10-17,14:38,Richmond,None,0 Block Of Masonic Avenue,-122.447335040314,37.7824869629764
4097223771000,40972237,71000,Non-criminal,Lost Property,Wednesday,2004-08-25,14:30,Central,None,"Post St, Powell St",-122.408403859906,37.7882933914929
6011700909020,60117009,9020,Forgery/counterfeiting,"Checks, Make Or Pass Fictitious",Sunday,2005-12-18,00:01,Ingleside,Not Prosecuted,200 Block Of Bellavista Wy,-122.450854339711,37.7371768861629
11016059206242,110160592,6242,Larceny/theft,Petty Theft From Locked Auto,Saturday,2011-02-19,17:00,Southern,None,"Chesley St, Harrison St",-122.407409314976,37.774638136263
9040348616623,90403486,16623,Drug/narcotic,Possession Of Base/rock Cocaine For Sale,Saturday,2009-04-18,23:43,Southern,"Arrest, Booked","Stevenson St, 6th St",-122.409696355558,37.7817540588712
3072255364020,30722553,64020,Non-criminal,"Aided Case, Mental Disturbed",Sunday,2003-06-15,23:30,Ingleside,None,0 Block Of Cayuga Avenue,-122.429436879883,37.7316090890623
7129787007021,71297870,7021,VehicleTheft,Stolen Automobile,Wednesday,2007-12-19,09:15,Northern,Unfounded,100 Block Of Marina Bl,-122.434669030684,37.8056995520274
5118891030190,51188910,30190,OtherOffenses,Violation Of Municipal Police Code,Friday,2005-10-21,08:06,Southern,"Arrest, Cited",100 Block Of Fremont St,-122.395368983007,37.7894863287687
11027704071000,110277040,71000,Non-criminal,Lost Property,Friday,2011-04-01,20:40,Taraval,None,"Westportal Av, Ulloa St",-122.465828621989,37.7408907892304
