id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
5092875307046,50928753,7046,VehicleTheft,"Vehicle, Recovered, Other Vehicle",Thursday,2005-08-18,22:25,Central,None,700 Block Of Sutter St,-122.412718544555,37.7886466255672
3104427965010,31044279,65010,OtherOffenses,Traffic Violation Arrest,Thursday,2003-09-04,09:08,Tenderloin,None,500 Block Of Eddy St,-122.416732163096,37.783465567448
4030210171000,40302101,71000,Non-criminal,Lost Property,Friday,2004-03-12,12:30,Central,Unfounded,900 Block Of Post St,-122.417634160005,37.787063186215
9010075106302,90100751,6302,Larceny/theft,Petty Theft From A Building,Monday,2009-01-26,00:01,Mission,None,1000 Block Of Potrero Avenue,-122.406539115148,37.7564864109309
3148059806241,31480598,6241,Larceny/theft,Petty Theft From Locked Auto,Monday,2003-12-15,12:00,Southern,None,0 Block Of Elgin Park,-122.423155228838,37.7706418946037
9022577906244,90225779,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2009-03-03,00:01,Taraval,None,"Ortega St, 33rd Avenue",-122.491342546337,37.7517084717983
6120071406244,61200714,6244,Larceny/theft,Grand Theft From Locked Auto,Friday,2006-11-10,00:01,Bayview,None,400 Block Of Vermont St,-122.404364167887,37.7640149793292
4016671906365,40166719,6365,Larceny/theft,Petty Theft With Prior,Wednesday,2004-02-11,08:00,Park,"Arrest, Booked",1500 Block Of Haight St,-122.447783070559,37.7699549503465
3011612205013,30116122,5013,Burglary,"Burglary Of Apartment House, Unlawful Entry",Tuesday,2003-01-28,10:30,Taraval,None,2800 Block Of Taraval St,-122.496589121849,37.7420730231612
9046113328165,90461133,28165,Vandalism,"Malicious Mischief, Graffiti",Saturday,2009-05-02,09:45,Park,None,1900 Block Of Ofarrell St,-122.436835232878,37.7827098545881
6057161506111,60571615,6111,Larceny/theft,Grand Theft Pickpocket,Wednesday,2006-05-17,10:00,Central,Not Prosecuted,"Market St, Fremont St",-122.398266681678,37.7917148502091
10116543028100,101165430,28100,Vandalism,"Malicious Mischief, Breaking Windows",Saturday,2010-12-18,21:00,Northern,None,1700 Block Of Sacramento St,-122.42169895424,37.7913361434449
9095334006244,90953340,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2009-09-15,18:00,Southern,None,"Perry St, 4th St",-122.399084009285,37.7803624934888
11097852774000,110978527,74000,MissingPerson,Missing Adult,Tuesday,2011-12-06,16:00,Park,Located,900 Block Of Haight St,-122.437904238512,37.7712141777478
10010857414040,100108574,14040,OtherOffenses,Indecent Exposure,Tuesday,2010-02-02,13:34,Mission,"Arrest, Cited","Mission St, 16th St",-122.419671780296,37.7650501214668
5065382505011,50653825,5011,Burglary,"Burglary Of Apartment House, Forcible Entry",Saturday,2005-06-11,15:40,Richmond,None,3300 Block Of Clay St,-122.447997120722,37.7889076576322
4069576806244,40695768,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2004-06-17,19:00,Northern,None,"Golden Gate Av, Van Ness Avenue",-122.420441315944,37.7810301390636
10025140262020,100251402,62020,Warrants,Enroute To Department Of Corrections,Tuesday,2010-03-16,19:24,Ingleside,"Arrest, Booked",0 Block Of Talbert Ct,-122.406061775728,37.7112082697974
7606327871000,76063278,71000,Non-criminal,Lost Property,Friday,2007-08-24,16:05,Central,None,1600 Block Of The Embarcaderonorth St,-122.410774214375,37.8084350175869
5021302165010,50213021,65010,OtherOffenses,Traffic Violation Arrest,Wednesday,2005-02-23,21:42,Northern,"Arrest, Booked","Eddy St, Fillmore St",-122.432329732358,37.7814292195185
11076956475030,110769564,75030,Non-criminal,Case Closure,Saturday,2011-09-24,02:50,Ingleside,District Attorney Refuses To Prosecute,5900 Block Of Mission St,-122.45346119547,37.7084753872645
8100931419090,81009314,19090,Drunkenness,Under Influence Of Alcohol In A Public Place,Tuesday,2008-09-23,01:20,Tenderloin,"Arrest, Booked",200 Block Of Leavenworth St,-122.414081138014,37.7832767266062
3094405803021,30944058,3021,Robbery,Robbery Of A Commercial Establishment With A Gun,Sunday,2003-08-10,13:45,Northern,None,700 Block Of Van Ness Avenue,-122.420576428438,37.782453353282
