id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
10612059206244,106120592,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2010-09-02,13:00,Ingleside,None,"Arlington St, Mateo St",-122.428429547647,37.7358583473786
5030646664080,50306466,64080,SuspiciousOcc,Suspicious Person,Friday,2005-03-18,23:10,Park,None,1400 Block Of Haight St,-122.446165617978,37.7701611813393
10031122228150,100311222,28150,Vandalism,"Malicious Mischief, Vandalism",Tuesday,2010-03-30,21:00,Southern,None,200 Block Of 11th St,-122.415232222181,37.7729135734441
12033854162020,120338541,62020,Warrants,Enroute To Department Of Corrections,Saturday,2012-04-28,22:38,Central,"Arrest, Booked","Pacific Av, Columbus Avenue",-122.405517223277,37.7970642284992
4043940306242,40439403,6242,Larceny/theft,Petty Theft From Locked Auto,Friday,2004-04-16,18:00,Northern,None,1100 Block Of Bay St,-122.425288604907,37.8040674317984
8068612516710,80686125,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Tuesday,2008-07-01,11:15,Tenderloin,"Arrest, Cited",100 Block Of Eddy St,-122.410157073911,37.7842973843312
9612487206244,96124872,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2009-12-03,09:00,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
5059736419022,50597364,19022,DisorderlyConduct,Disturbing The Peace,Saturday,2005-05-28,22:25,Central,"Arrest, Booked",400 Block Of Broadway St,-122.404282497745,37.7982249345487
4113587471000,41135874,71000,Non-criminal,Lost Property,Monday,2004-10-04,09:00,Southern,None,"2nd St, Folsom St",-122.396707150509,37.7855429502812
5072826803014,50728268,3014,Robbery,"Robbery On The Street, Strongarm",Wednesday,2005-06-29,19:28,Ingleside,"Arrest, Booked","Geneva Av, Cayuga Avenue",-122.443696904589,37.7189279760386
11609898906374,116098989,6374,Larceny/theft,Grand Theft Of Property,Sunday,2011-08-07,14:15,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
5117953306244,51179533,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2005-10-18,21:00,Northern,None,900 Block Of Geary St,-122.418918390218,37.7859407304209
5113258119057,51132581,19057,Assault,Threats Against Life,Friday,2005-10-07,16:15,Tenderloin,"Arrest, Booked",500 Block Of Ellis St,-122.415414178631,37.784476659022
6005722306370,60057223,6370,Larceny/theft,Attempted Petty Theft Of Property,Sunday,2006-01-15,17:40,Central,None,100 Block Of Jefferson St,-122.414988252591,37.8082613305439
4128011228160,41280112,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Monday,2004-11-08,18:00,Central,None,300 Block Of Sacramento St,-122.399559848139,37.7941536532737
10073759304134,100737593,4134,Assault,Battery,Wednesday,2010-08-11,23:05,Taraval,None,300 Block Of Judah St,-122.465661743153,37.762252815152
7070431704134,70704317,4134,Assault,Battery,Thursday,2007-07-12,22:00,Central,"Arrest, Booked",300 Block Of Sutter St,-122.40618184105,37.7894765068014
10615525406244,106155254,6244,Larceny/theft,Grand Theft From Locked Auto,Saturday,2010-11-27,00:15,Park,None,"Fulton St, Divisadero St",-122.438180582321,37.7768556900447
7098891971000,70988919,71000,Non-criminal,Lost Property,Tuesday,2007-09-25,14:00,Bayview,None,"Bay Shore Bl, Carroll Avenue",-122.403402998592,37.730658826685
13099357764020,130993577,64020,Non-criminal,"Aided Case, Mental Disturbed",Saturday,2013-11-23,12:44,Richmond,"Arrest, Booked",500 Block Of 11th Avenue,-122.469357481945,37.7779050116432
12031556107021,120315561,7021,VehicleTheft,Stolen Automobile,Saturday,2012-04-21,09:00,Taraval,None,0 Block Of Santabarbara Avenue,-122.464883647044,37.7087950522033
4038981407055,40389814,7055,VehicleTheft,Recovered Vehicle - Stolen Outside Sf,Monday,2004-04-05,10:44,Bayview,None,1400 Block Of Mariposa St,-122.398100622159,37.7637094837607
10115814006243,101158140,6243,Larceny/theft,Petty Theft From Locked Auto,Thursday,2010-12-16,17:15,Northern,None,"Franklin St, Mcallister St",-122.421893134467,37.779891233614
10055375311012,100553753,11012,StolenProperty,"Stolen Property, Possession With Knowledge, Receiving",Tuesday,2010-06-15,16:41,Northern,"Arrest, Booked",1700 Block Of Lombard St,-122.430332787472,37.8006878988247
11613791306244,116137913,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2011-10-27,21:30,Ingleside,None,600 Block Of Cayuga Avenue,-122.43644487998,37.7279686263212
5129669815150,51296698,15150,OtherOffenses,Violation Of Restraining Order,Wednesday,2005-11-16,16:45,Bayview,None,800 Block Of Wisconsin St,-122.398937121824,37.7565542061561
3010002806301,30100028,6301,Larceny/theft,Petty Theft From A Building,Friday,2003-01-24,13:40,Taraval,None,1100 Block Of Eucalyptus Dr,-122.483985929775,37.7309911833086
5107041472000,51070414,72000,Non-criminal,Found Property,Thursday,2005-09-22,22:00,Park,None,"Carmel St, Shrader St",-122.450417446914,37.7607600892569
13606805306372,136068053,6372,Larceny/theft,Petty Theft Of Property,Monday,2013-04-15,17:00,Ingleside,None,"Naples St, Seville St",-122.437811854384,37.7119213116725
12031022664070,120310226,64070,SuspiciousOcc,Suspicious Occurrence,Thursday,2012-04-19,11:30,Northern,None,100 Block Of Cedar St,-122.420628790345,37.7863149634789
