id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
13057714306151,130577143,6151,Larceny/theft,Grand Theft From Person,Saturday,2013-07-13,19:20,Southern,None,"Mission St, Plum St",-122.419649218806,37.7710058100423
13607418506244,136074185,6244,Larceny/theft,Grand Theft From Locked Auto,Monday,2013-04-29,10:00,Central,None,300 Block Of Beach St,-122.414822317443,37.8074314598723
10034055061030,100340550,61030,Non-criminal,"Death Report, Cause Unknown",Monday,2010-04-12,05:30,Mission,None,3700 Block Of 24th St,-122.426912958134,37.7517914241541
12044009926170,120440099,26170,OtherOffenses,Probation Violation,Sunday,2012-06-03,20:15,Tenderloin,"Arrest, Booked","Leavenworth St, Mcallister St",-122.413679376888,37.7809258336852
9611958806244,96119588,6244,Larceny/theft,Grand Theft From Locked Auto,Wednesday,2009-11-25,20:00,Tenderloin,None,500 Block Of Hyde St,-122.416226912302,37.7855599708748
5031464127170,50314641,27170,OtherOffenses,Resisting Arrest,Monday,2005-03-21,11:45,Mission,"Arrest, Booked",0 Block Of Capp St,-122.418613686714,37.766202876914
4033541926170,40335419,26170,OtherOffenses,Probation Violation,Tuesday,2004-03-23,09:54,Tenderloin,"Arrest, Booked",300 Block Of Ellis St,-122.411987643595,37.7850226622786
4040641806244,40406418,6244,Larceny/theft,Grand Theft From Locked Auto,Friday,2004-04-09,10:00,Northern,None,0 Block Of Prado St,-122.440840639593,37.8046583061667
5041752468020,50417524,68020,OtherOffenses,Miscellaneous Investigation,Friday,2005-04-15,11:00,Southern,None,900 Block Of Market St,-122.409536662692,37.7826911213472
11606646906374,116066469,6374,Larceny/theft,Grand Theft Of Property,Saturday,2011-05-21,19:30,Southern,None,1100 Block Of Folsom St,-122.409184636157,37.7756080205266
7035595406374,70355954,6374,Larceny/theft,Grand Theft Of Property,Saturday,2007-04-07,09:05,Southern,None,700 Block Of Market St,-122.403919148357,37.7871160984672
13001229665016,130012296,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Saturday,2013-01-05,08:28,Ingleside,"Arrest, Cited","Athens St, Italy Avenue",-122.433131231932,37.7154236748589
10059554564060,100595545,64060,SuspiciousOcc,Suspicious Act Towards Female,Wednesday,2010-06-16,00:01,Mission,None,2900 Block Of 24th St,-122.410519781929,37.752766726673
9028590515150,90285905,15150,OtherOffenses,Violation Of Restraining Order,Wednesday,2009-03-18,16:45,Southern,"Arrest, Booked",0 Block Of 6th St,-122.40950430935,37.781526271747
6126737261030,61267372,61030,Non-criminal,"Death Report, Cause Unknown",Wednesday,2006-11-29,03:28,Tenderloin,None,500 Block Of Ellis St,-122.415436031905,37.784585134714
8057350016621,80573500,16621,Drug/narcotic,Possession Of Base/rock Cocaine,Sunday,2008-06-01,06:14,Tenderloin,"Arrest, Booked",300 Block Of Ofarrell St,-122.410509258795,37.7860432222992
4011633805073,40116338,5073,Burglary,"Burglary, Unlawful Entry",Wednesday,2004-01-28,13:30,Park,None,0 Block Of Castro St,-122.435637436721,37.7681694346175
3148138630190,31481386,30190,OtherOffenses,Violation Of Municipal Police Code,Monday,2003-12-22,07:53,Mission,"Arrest, Cited",200 Block Of Division St,-122.407449023036,37.7693261108291
8132075607021,81320756,7021,VehicleTheft,Stolen Automobile,Wednesday,2008-12-10,20:30,Mission,None,0 Block Of Dolores St,-122.426589352555,37.768412165449
13100302606244,131003026,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2013-11-26,16:30,Taraval,None,0 Block Of Harding Rd,-122.49770432371,37.7247384376425
12095390106244,120953901,6244,Larceny/theft,Grand Theft From Locked Auto,Sunday,2012-11-25,12:00,Central,None,"Sansome St, Green St",-122.402609381311,37.8003058186718
8019706912100,80197069,12100,WeaponLaws,Poss Of Loaded Firearm,Sunday,2008-02-24,18:45,Bayview,"Arrest, Booked",100 Block Of Westpoint Rd,-122.380382266471,37.7353538209895
13037182664070,130371826,64070,SuspiciousOcc,Suspicious Occurrence,Sunday,2013-04-28,16:00,Northern,None,"California St, Octavia St",-122.427263987591,37.7897418971671
13616143106372,136161431,6372,Larceny/theft,Petty Theft Of Property,Monday,2013-09-02,18:00,Central,None,1400 Block Of Powell St,-122.410293343413,37.7979142831644
5000739165016,50007391,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Monday,2005-01-03,12:20,Park,"Arrest, Cited","17th St, Shrader St",-122.450580299015,37.7615595011167
11074356828160,110743568,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Tuesday,2011-09-13,11:20,Ingleside,None,1600 Block Of Sunnydale Avenue,-122.417107986993,37.7122561827524
13058130404134,130581304,4134,Assault,Battery,Monday,2013-07-15,10:54,Tenderloin,Psychopathic Case,"Turk St, Leavenworth St",-122.414056291891,37.7827931071006
9102612607021,91026126,7021,VehicleTheft,Stolen Automobile,Sunday,2009-10-04,18:00,Mission,None,"25th St, Sanchez St",-122.429501375067,37.7499628034321
5060128826060,50601288,26060,Bribery,Bribery Of Witnesses,Monday,2005-05-30,01:45,Northern,None,600 Block Of Larch St,-122.428129865519,37.7814240041364
4031727964020,40317279,64020,Non-criminal,"Aided Case, Mental Disturbed",Thursday,2004-03-18,12:38,Central,"Arrest, Booked",1300 Block Of Hyde St,-122.417780778437,37.7932607942126
4105331706243,41053317,6243,Larceny/theft,Petty Theft From Locked Auto,Tuesday,2004-09-14,19:00,Northern,None,"Mcallister St, Polk St",-122.418600974632,37.7802607510963
13054406764010,130544067,64010,Non-criminal,"Aided Case, Dog Bite",Sunday,2013-06-30,14:30,Northern,None,"Fillmore St, Pacific Avenue",-122.434737569068,37.7933470685534
8078251330190,80782513,30190,OtherOffenses,Violation Of Municipal Police Code,Friday,2008-07-25,13:00,Tenderloin,"Arrest, Cited",0 Block Of 5thstnorth St,-122.408648588965,37.7849124714135
6085741565016,60857415,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Sunday,2006-08-13,10:47,Bayview,"Arrest, Cited",2400 Block Of San Bruno Avenue,-122.404952461327,37.7307376243582
5117436716710,51174367,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Monday,2005-10-17,19:05,Mission,"Arrest, Cited",900 Block Of Florida St,-122.410517462775,37.756720759604
4025680919022,40256809,19022,DisorderlyConduct,Disturbing The Peace,Thursday,2004-03-04,10:25,Southern,None,1100 Block Of Mission St,-122.412736707425,37.7777124404316
8087940516010,80879405,16010,Drug/narcotic,Possession Of Marijuana,Wednesday,2008-08-20,20:13,Taraval,"Arrest, Booked","Holloway Av, 19th Avenue",-122.475222189932,37.7210571460375
6008580465016,60085804,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Monday,2006-01-23,12:29,Bayview,"Arrest, Cited","Ingalls St, Shafter Avenue",-122.385122491627,37.7278597168875
7000141464080,70001414,64080,SuspiciousOcc,Suspicious Person,Monday,2007-01-01,10:55,Bayview,None,0 Block Of Nichols Wy,-122.38724435334,37.7195130001474
11023866664070,110238666,64070,SuspiciousOcc,Suspicious Occurrence,Wednesday,2011-03-23,10:45,Bayview,None,0 Block Of Conkling St,-122.401968361773,37.7356138034783
13092188572000,130921885,72000,Non-criminal,Found Property,Wednesday,2013-10-30,14:30,Northern,None,400 Block Of Franklin St,-122.42168514592,37.7784891177293
12019738116710,120197381,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Friday,2012-03-09,20:44,Tenderloin,"Arrest, Booked",0 Block Of Ofarrell St,-122.405895369887,37.7867342184983
8002532906152,80025329,6152,Larceny/theft,Grand Theft From Person,Thursday,2008-01-03,12:00,Mission,None,2000 Block Of Market St,-122.426955631709,37.769247063207
12612974006244,126129740,6244,Larceny/theft,Grand Theft From Locked Auto,Saturday,2012-09-01,19:20,Taraval,None,"Grafton Av, Brighton Avenue",-122.455116991558,37.7200355502001
10610627971000,106106279,71000,Non-criminal,Lost Property,Friday,2010-08-27,18:00,Central,None,"Northpoint St, Polk St",-122.423658369809,37.8052850926566
7082021472000,70820214,72000,Non-criminal,Found Property,Monday,2007-08-13,11:00,Tenderloin,None,300 Block Of Eddy St,-122.412930522059,37.7838344374141
8022877764070,80228777,64070,SuspiciousOcc,Suspicious Occurrence,Monday,2008-03-03,12:15,Bayview,None,400 Block Of Deharo St,-122.401606817674,37.7641840068485
9056756565015,90567565,65015,OtherOffenses,Traffic Violation,Tuesday,2009-06-02,12:00,Park,"Arrest, Cited","Fell St, Lyon St",-122.442565616713,37.773424019842
10100445227090,101004452,27090,Larceny/theft,"Lost Property, Petty Theft",Friday,2010-10-29,00:01,Central,Unfounded,600 Block Of Sutter St,-122.411068869703,37.7888557042697
11091299519057,110912995,19057,Assault,Threats Against Life,Thursday,2011-11-10,14:00,Ingleside,None,1300 Block Of Geneva Avenue,-122.433312615981,37.7129536115756
9036642011010,90366420,11010,StolenProperty,Receiving Stolen Property,Monday,2009-04-06,06:30,Northern,None,100 Block Of Alhambra St,-122.438758575063,37.8019418126857
8113467604134,81134676,4134,Assault,Battery,Thursday,2008-10-23,14:20,Taraval,"Arrest, Cited","Taraval St, 20th Avenue",-122.476763739953,37.7430015617463
6076207426080,60762074,26080,OtherOffenses,Conspiracy,Wednesday,2006-07-19,04:00,Bayview,"Arrest, Booked",0 Block Of Dedman Ct,-122.384904088415,37.7370621011948
6101408273010,61014082,73010,Non-criminal,Turned In Gun,Friday,2006-09-22,13:00,Richmond,Unfounded,400 Block Of 6th Avenue,-122.464279879446,37.7800332991006
13083880426150,130838804,26150,OtherOffenses,Parole Violation,Friday,2013-10-04,16:19,Bayview,"Arrest, Booked",100 Block Of Kiska Rd,-122.375989158092,37.7301576924252
4019418068020,40194180,68020,OtherOffenses,Miscellaneous Investigation,Tuesday,2004-02-17,21:56,Ingleside,None,"Alemany Bl, Folsom St",-122.413825517729,37.7332781171298
9044247827170,90442478,27170,OtherOffenses,Resisting Arrest,Tuesday,2009-04-28,12:17,Northern,"Arrest, Booked",300 Block Of Larkin St,-122.4169801816,37.7809770123705
13048979264070,130489792,64070,SuspiciousOcc,Suspicious Occurrence,Thursday,2013-06-13,08:30,Central,None,1700 Block Of Hyde St,-122.418498371724,37.7968235019415
5016611306243,50166113,6243,Larceny/theft,Petty Theft From Locked Auto,Thursday,2005-02-10,20:30,Mission,None,"Linda St, 18th St",-122.422956641129,37.7616178611829
11085076515200,110850765,15200,SecondaryCodes,Domestic Violence,Friday,2011-10-21,16:09,Park,None,700 Block Of Clayton St,-122.448266122025,37.7679091107584
5146429306244,51464293,6244,Larceny/theft,Grand Theft From Locked Auto,Friday,2005-12-30,19:00,Taraval,None,2000 Block Of Vicente St,-122.488828136038,37.738678665844
8076652326030,80766523,26030,Arson,Arson,Friday,2008-07-18,18:00,Taraval,None,2000 Block Of 34th Avenue,-122.492288254442,37.7488472054736
5116099604134,51160996,4134,Assault,Battery,Friday,2005-10-14,12:15,Southern,None,"4th St, Market St",-122.40583247449,37.785744654538
5091950864070,50919508,64070,SuspiciousOcc,Suspicious Occurrence,Tuesday,2005-08-16,18:35,Taraval,None,900 Block Of Ocean Avenue,-122.452757708661,37.7230849825376
11083828864085,110838288,64085,SuspiciousOcc,Investigative Detention,Monday,2011-10-17,18:45,Tenderloin,None,500 Block Of Jones St,-122.412999075009,37.786277459166
7067746304013,70677463,4013,Assault,Aggravated Assault With A Deadly Weapon,Friday,2007-07-06,01:56,Richmond,None,3500 Block Of Geary Bl,-122.457016163474,37.7812163786666
11092034661030,110920346,61030,Non-criminal,"Death Report, Cause Unknown",Tuesday,2011-11-15,07:15,Southern,None,"Octavia St, Market St",-122.423619488896,37.7717157193406
11079283816662,110792838,16662,Drug/narcotic,Possession Of Controlled Substance For Sale,Saturday,2011-10-01,17:04,Tenderloin,"Arrest, Booked","Leavenworth St, Turk St",-122.414056291891,37.7827931071006
4009572607041,40095726,7041,VehicleTheft,"Vehicle, Recovered, Auto",Friday,2004-01-23,09:45,Mission,None,400 Block Of Sanchez St,-122.430542885533,37.7615591117701
6103491107055,61034911,7055,RecoveredVehicle,Recovered Vehicle - Stolen Outside Sf,Thursday,2006-09-28,01:33,Ingleside,None,400 Block Of Delta St,-122.408982287929,37.7141140975142
12098206306153,120982063,6153,Larceny/theft,Grand Theft From Person,Wednesday,2012-12-05,17:30,Mission,None,"Bryant St, Mariposa St",-122.410246127857,37.7630304437725
8004303628150,80043036,28150,Vandalism,"Malicious Mischief, Vandalism",Sunday,2008-01-13,01:28,Central,None,300 Block Of Battery St,-122.40021603879,37.7948030325182
7117015768020,71170157,68020,OtherOffenses,Miscellaneous Investigation,Wednesday,2007-11-14,20:40,Bayview,None,"Mendell St, Oakdale Avenue",-122.390346724675,37.7345993533477
7016826816710,70168268,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Thursday,2007-02-15,16:06,Ingleside,"Arrest, Booked",0 Block Of Arleta Avenue,-122.40366319182,37.7126960034611
10055613364070,100556133,64070,SuspiciousOcc,Suspicious Occurrence,Wednesday,2010-06-09,14:40,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
13067769603014,130677696,3014,Robbery,"Robbery On The Street, Strongarm",Thursday,2013-08-15,03:30,Park,None,1200 Block Of Fell St,-122.438448613716,37.773898109311
13023789206363,130237892,6363,Larceny/theft,Petty Theft Shoplifting,Friday,2013-03-22,13:25,Taraval,"Arrest, Cited",1100 Block Of Ocean Avenue,-122.455615861538,37.7238590120011
13057389064085,130573890,64085,SuspiciousOcc,Investigative Detention,Friday,2013-07-12,19:06,Southern,None,"Market St, 5th St",-122.408068345148,37.7839916768161
4118737072000,41187370,72000,Non-criminal,Found Property,Sunday,2004-10-17,12:00,Central,None,"Stockton St, Vallejo St",-122.408809960461,37.7985712126447
3128049505071,31280495,5071,Burglary,"Burglary, Forcible Entry",Thursday,2003-10-30,18:00,Southern,None,300 Block Of 10th St,-122.411636621857,37.7717869350639
9130009962020,91300099,62020,Warrants,Enroute To Department Of Corrections,Tuesday,2009-12-22,09:10,Southern,"Arrest, Booked",1200 Block Of Market St,-122.415448759562,37.778293520129
13063567227170,130635672,27170,OtherOffenses,Resisting Arrest,Thursday,2013-08-01,21:14,Mission,"Arrest, Booked",1000 Block Of Alabama St,-122.411125926112,37.7550759585846
4043316009015,40433160,9015,Forgery/counterfeiting,"Checks, Forgery (felony)",Thursday,2004-04-15,18:50,Mission,"Arrest, Booked",300 Block Of San Bruno Avenue,-122.405592185935,37.7652366747255
12050062165010,120500621,65010,OtherOffenses,Traffic Violation Arrest,Monday,2012-06-25,18:59,Bayview,None,"25th St, Mississippi St",-122.393621427055,37.75248687189
9093686309210,90936863,9210,Forgery/counterfeiting,"Counterfeiting, Coins Or Notes",Thursday,2009-09-10,17:00,Southern,None,100 Block Of 7th St,-122.410111373792,37.7786320490341
4039803119050,40398031,19050,OtherOffenses,Obscene Phone Calls(s),Sunday,2004-03-07,13:00,Ingleside,None,200 Block Of Evelyn Wy,-122.449389111284,37.7426688025766
6099082771000,60990827,71000,Non-criminal,Lost Property,Friday,2006-09-15,23:00,Central,None,"Sutter St, Jones St",-122.4135447894,37.7885973839627
4074188807021,40741888,7021,VehicleTheft,Stolen Automobile,Tuesday,2004-06-29,13:00,Taraval,None,100 Block Of Margaret Avenue,-122.453123371318,37.7166997550834
7121538309320,71215383,9320,Fraud,"Credit Card, Theft By Use Of",Friday,2007-10-05,12:00,Bayview,None,0 Block Of Hawkins Ln,-122.383429752731,37.734433685392
12022258062060,120222580,62060,Warrants,Enroute To Adult Authority,Sunday,2012-03-18,20:25,Tenderloin,"Arrest, Booked","Taylor St, Eddy St",-122.410955248906,37.7841399509594
8001704728165,80017047,28165,Vandalism,"Malicious Mischief, Graffiti",Saturday,2008-01-05,23:05,Mission,"Arrest, Booked",2900 Block Of 16th St,-122.418049946137,37.7650940324026
4115735165016,41157351,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Saturday,2004-10-09,23:45,Mission,"Arrest, Cited","Mission St, 16th St",-122.419671780303,37.7650501214714
11613819328150,116138193,28150,Vandalism,"Malicious Mischief, Vandalism",Friday,2011-10-28,18:50,Northern,None,"Oak St, Octavia St",-122.424246473471,37.7748122523721
