id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
16018059003074,160180590,3074,Robbery,"Robbery, Bodily Force",Tuesday,2016-03-01,18:48,Northern,"Arrest, Booked",2100 Block Of Polk St,-122.42179804088836,37.796440420792806
17626129506314,176261295,6314,Larceny/theft,Grand Theft Bicycle,Thursday,2017-10-12,08:30,Southern,None,800 Block Of Bryant St,-122.40340479147903,37.775420706711
17631426406244,176314264,6244,Larceny/theft,Grand Theft From Locked Auto,Saturday,2017-12-02,09:30,Bayview,None,"18th St, Missouri St",-122.39652910809824,37.76257896195538
16052583326141,160525833,26141,Kidnapping,"Kidnapping, Adult Victim",Tuesday,2016-06-28,21:40,Mission,None,"Capp St, 16th St",-122.4187010032844,37.76510987862217
16067516504134,160675165,4134,Assault,Battery,Sunday,2016-08-21,00:01,Taraval,None,3900 Block Of Irving St,-122.5001692355102,37.762490443356576
16096321163010,160963211,63010,Warrants,Warrant Arrest,Saturday,2016-11-26,21:37,Taraval,"Arrest, Booked",2600 Block Of 23rd Avenue,-122.47958980257052,37.7381857061106
16614950406224,166149504,6224,Larceny/theft,Grand Theft From Unlocked Auto,Tuesday,2016-07-05,12:45,Ingleside,None,"Arleta Av, Delta St",-122.4088947638783,37.7144811824458
17040635871024,170406358,71024,Non-criminal,"Stay Away Or Court Order, Non-dv Related",Wednesday,2017-05-17,11:30,Richmond,None,600 Block Of 18th Avenue,-122.4768268176138,37.77569664421389
17625351571000,176253515,71000,Non-criminal,Lost Property,Thursday,2017-09-21,17:40,Southern,None,"7th St, Market St",-122.4125153413556,37.78047774805081
18002876064085,180028760,64085,SuspiciousOcc,Investigative Detention,Thursday,2018-01-11,13:05,Mission,None,"24th St, Alabama St",-122.41096266475476,37.75268491961399
16052157404073,160521574,4073,Assault,Assault On A Police Officer With A Deadly Weapon,Monday,2016-06-27,15:55,Ingleside,None,1600 Block Of Burrows St,-122.41941248624023,37.72488751986067
