id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
13012382171000,130123821,71000,Non-criminal,Lost Property,Thursday,2013-01-31,20:00,Southern,None,400 Block Of 10th St,-122.410541166987,37.7709130566165
7054289403013,70542894,3013,Robbery,Robbery On The Street With A Dangerous Weapon,Tuesday,2007-05-29,02:10,Central,None,"Clay St, Larkin St",-122.419404206594,37.7925922910686
9613216071000,96132160,71000,Non-criminal,Lost Property,Saturday,2009-11-07,21:00,Mission,None,"Mission St, 19th St",-122.419208249507,37.7602340753605
12103752415200,121037524,15200,SecondaryCodes,Domestic Violence,Tuesday,2012-12-25,23:41,Mission,"Arrest, Booked","Market St, Dolores St",-122.426823629512,37.769169183708
8103657710125,81036577,10125,Fraud,"False Pretenses, Grand Theft",Wednesday,2008-09-24,00:01,Central,None,1300 Block Of Stockton St,-122.408783663028,37.7980998616878
8076620007020,80766200,7020,VehicleTheft,Stolen And Recovered Vehicle,Monday,2008-07-21,14:07,Park,"Arrest, Booked","Haight St, Stanyan St",-122.45353456066,37.7691662978052
11022583928150,110225839,28150,Vandalism,"Malicious Mischief, Vandalism",Friday,2011-03-18,18:00,Central,None,300 Block Of Montgomery St,-122.402739239559,37.7923753856472
3080384606343,30803846,6343,Larceny/theft,Petty Theft Coin Operated Machine,Saturday,2003-07-05,16:30,Central,None,"Jefferson St, Powell St",-122.412527239688,37.8086250594963
4019697607046,40196976,7046,VehicleTheft,"Vehicle, Recovered, Other Vehicle",Wednesday,2003-10-15,17:00,Northern,"Arrest, Booked",1800 Block Of Fillmore St,-122.43343589718,37.7865533498473
9089739028100,90897390,28100,Vandalism,"Malicious Mischief, Breaking Windows",Monday,2009-08-31,22:25,Bayview,None,1600 Block Of Newcomb Avenue,-122.391011706672,37.7359953041609
8048338507021,80483385,7021,VehicleTheft,Stolen Automobile,Thursday,2008-05-08,07:30,Ingleside,None,"Alemany Bl, Farragut Avenue",-122.451954177946,37.7120558827519
11045877316710,110458773,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Monday,2011-06-06,23:59,Southern,"Arrest, Cited","6th St, Jessie St",-122.409247675547,37.7813987340892
4003900306365,40039003,6365,Larceny/theft,Petty Theft With Prior,Sunday,2004-01-11,10:50,Ingleside,"Arrest, Booked",3300 Block Of Mission St,-122.421644478447,37.7429970144076
10067379372000,100673793,72000,Non-criminal,Found Property,Friday,2010-07-23,00:01,Northern,None,2300 Block Of Sacramento St,-122.431565622284,37.7900918964407
3025301963010,30253019,63010,Warrants,Warrant Arrest,Sunday,2003-03-02,07:15,Southern,"Arrest, Booked","Market St, Cyril Magnin Storth St",-122.408068345155,37.7839916767932
4125793974000,41257939,74000,MissingPerson,Missing Adult,Monday,2004-11-01,08:00,Southern,Located,100 Block Of 6th St,-122.407877117352,37.7803875013555
6064832704033,60648327,4033,Assault,Assault With Caustic Chemicals,Monday,2006-06-19,03:15,Richmond,None,1400 Block Of Cabrillo St,-122.474139288952,37.7749565198304
3074579328100,30745793,28100,Vandalism,"Malicious Mischief, Breaking Windows",Saturday,2003-06-21,08:00,Tenderloin,None,600 Block Of Ofarrell St,-122.415972165351,37.7853565142343
12011743606243,120117436,6243,Larceny/theft,Petty Theft From Locked Auto,Friday,2012-02-10,22:00,Northern,None,"Broadway St, Polk St",-122.421772135304,37.7959461531958
13050342719090,130503427,19090,Drunkenness,Under Influence Of Alcohol In A Public Place,Wednesday,2013-06-19,12:54,Southern,"Arrest, Booked","Howard St, Mary St",-122.405721454567,37.7808789360214
13057814119028,130578141,19028,DisorderlyConduct,"Disturbing The Peace, Swearing",Sunday,2013-07-14,08:15,Richmond,None,"47th Av, Fulton St",-122.507750131004,37.7714939969416
9068359709150,90683597,9150,Forgery/counterfeiting,"Forgery, Notes",Sunday,2009-07-05,11:20,Tenderloin,"Arrest, Booked",0 Block Of Ofarrell St,-122.405895369887,37.7867342184983
9111893306114,91118933,6114,Larceny/theft,Grand Theft Pickpocket,Friday,2009-10-30,12:00,Southern,None,0 Block Of 4th St,-122.404956956375,37.7851178563953
4067823165015,40678231,65015,OtherOffenses,Traffic Violation,Monday,2004-06-14,04:36,Taraval,"Arrest, Cited","19th Av, Taraval St",-122.475644251136,37.7430505535257
3009024727170,30090247,27170,OtherOffenses,Resisting Arrest,Thursday,2003-01-23,02:15,Taraval,"Arrest, Booked",1400 Block Of Lower Great Hy,-122.509197574765,37.7593246859674
11079231104138,110792311,4138,Assault,"Battery, Former Spouse Or Dating Relationship",Saturday,2011-10-01,00:01,Southern,None,0 Block Of 6th St,-122.410041631816,37.7819536537257
8039983965010,80399839,65010,OtherOffenses,Traffic Violation Arrest,Thursday,2008-04-17,01:19,Southern,"Arrest, Booked","Folsom St, 5th St",-122.403390364796,37.7802655777189
8037155807023,80371558,7023,VehicleTheft,Stolen Motorcycle,Wednesday,2008-04-09,15:00,Mission,None,0 Block Of Ford St,-122.431766025715,37.7619422381099
10076717006126,100767170,6126,Larceny/theft,Theft Of Computers Or Cell Phones,Saturday,2010-08-21,00:30,Taraval,None,"32nd Av, Noriega St",-122.49040097876,37.7536252816751
7048087464070,70480874,64070,SuspiciousOcc,Suspicious Occurrence,Thursday,2007-04-26,16:05,Bayview,None,1600 Block Of Mckinnon Avenue,-122.390670834934,37.736611643242
4060554175000,40605541,75000,MissingPerson,Found Person,Thursday,2004-05-27,18:17,Park,"Arrest, Cited","Fulton St, Lyon St",-122.443133758001,37.776224765856
8118725506244,81187255,6244,Larceny/theft,Grand Theft From Locked Auto,Wednesday,2008-11-05,17:00,Southern,None,"Bryant St, Beale St",-122.389639531543,37.7862250418081
11021489827110,110214898,27110,DisorderlyConduct,Maintaining A Public Nuisance After Notification,Tuesday,2011-03-15,08:08,Tenderloin,"Arrest, Cited",200 Block Of Leavenworth St,-122.414081138014,37.7832767266062
3058983671000,30589836,71000,Non-criminal,Lost Property,Sunday,2003-05-11,04:50,Southern,None,"Montgomery St, Market St",-122.402070243235,37.7887198687904
9049162909130,90491629,9130,Forgery/counterfeiting,"Forgery, False Entries In Records Or Returns",Wednesday,2009-05-06,00:01,Tenderloin,None,0 Block Of Powell St,-122.407845374111,37.7850943210103
9602802019050,96028020,19050,OtherOffenses,Obscene Phone Calls(s),Saturday,2009-04-25,21:10,Mission,None,0 Block Of Cumberland St,-122.424733436568,37.7591515863543
7021458265016,70214582,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Wednesday,2007-02-28,21:23,Southern,"Arrest, Cited","Turk St, Mason St",-122.408953598279,37.783287873572
11065336505011,110653365,5011,Burglary,"Burglary Of Apartment House, Forcible Entry",Monday,2011-07-18,19:00,Bayview,None,0 Block Of Turner Tr,-122.395229211885,37.756577988934
