id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
9056349416623,90563494,16623,Drug/narcotic,Possession Of Base/rock Cocaine For Sale,Monday,2009-06-01,09:35,Tenderloin,None,"Hyde St, Golden Gate Avenue",-122.415508242782,37.7816542806076
5120231664070,51202316,64070,SuspiciousOcc,Suspicious Occurrence,Monday,2005-10-24,11:00,Bayview,None,100 Block Of Kiska Rd,-122.378494173975,37.7304096808335
5037952616623,50379526,16623,Drug/narcotic,Possession Of Base/rock Cocaine For Sale,Wednesday,2005-04-06,16:06,Mission,"Arrest, Booked",1400 Block Of Valencia St,-122.420359911899,37.749695007739
13605963206244,136059632,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2013-04-02,10:00,Bayview,None,"16th St, Carolina St",-122.400756349771,37.7661917267111
8128285506373,81282855,6373,Larceny/theft,Petty Theft Of Property,Saturday,2008-11-15,11:30,Central,None,100 Block Of Jefferson St,-122.414988252591,37.8082613305439
5035864907023,50358649,7023,VehicleTheft,Stolen Motorcycle,Thursday,2005-03-31,20:15,Central,None,0 Block Of Alta St,-122.404003317243,37.8015146926111
13073554507025,130735545,7025,VehicleTheft,Stolen Truck,Sunday,2013-07-28,16:00,Mission,"Arrest, Booked",1500 Block Of Bryant St,-122.410600103463,37.7675325594031
8103339106364,81033391,6364,Larceny/theft,Grand Theft Shoplifting,Sunday,2008-09-28,17:55,Northern,"Arrest, Cited",1300 Block Of Bush St,-122.419508197521,37.7888565421382
9080262872000,90802628,72000,Non-criminal,Found Property,Friday,2009-08-07,12:15,Northern,Unfounded,"Duboce Av, Steiner St",-122.431571409363,37.7693057403579
5120455062020,51204550,62020,Warrants,Enroute To Department Of Corrections,Tuesday,2005-10-25,10:00,Bayview,"Arrest, Booked","Fitzgerald Av, Jennings St",-122.393174162432,37.722036232115
5002608465015,50026084,65015,OtherOffenses,Traffic Violation,Friday,2005-01-07,19:01,Taraval,"Arrest, Booked","Cranleigh Dr, Lagunitas Dr",-122.473172244446,37.733722073502
9026787806304,90267878,6304,Larceny/theft,Grand Theft From A Building,Friday,2009-03-13,09:00,Central,None,400 Block Of Powell St,-122.408431861057,37.7887772719153
8095954606304,80959546,6304,Larceny/theft,Grand Theft From A Building,Wednesday,2008-09-10,08:30,Mission,None,3700 Block Of 18th St,-122.427242380192,37.7614118083919
11007572528100,110075725,28100,Vandalism,"Malicious Mischief, Breaking Windows",Tuesday,2011-01-25,06:50,Bayview,None,1500 Block Of Shafter Avenue,-122.389768984951,37.7305636925712
9604933306244,96049333,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2009-06-16,12:00,Northern,None,0 Block Of Marina Bl,-122.432951589917,37.8050520228881
8039480109340,80394801,9340,Fraud,Fraudulent Credit Application,Saturday,2007-12-01,12:00,Taraval,None,0 Block Of Ralston St,-122.468796217874,37.7136025433012
4021588316625,40215883,16625,Drug/narcotic,Sale Of Base/rock Cocaine,Monday,2004-02-23,16:15,Southern,"Arrest, Booked","6th St, Natoma St",-122.407693108536,37.7801630690967
13029306019400,130293060,19400,SecondaryCodes,Gang Activity,Wednesday,2013-04-10,13:52,Mission,"Arrest, Booked",1000 Block Of York St,-122.408488484983,37.7552341827451
13018089306302,130180893,6302,Larceny/theft,Petty Theft From A Building,Friday,2013-03-01,06:30,Taraval,None,1700 Block Of 33rd Avenue,-122.491607831425,37.7544916414459
4094818105171,40948181,5171,Burglary,"Burglary,bldg. Under Construction, Forcible Entry",Monday,2004-08-09,12:00,Southern,None,600 Block Of Harrison St,-122.395503971395,37.7841173084754
3021657806372,30216578,6372,Larceny/theft,Petty Theft Of Property,Friday,2003-02-21,11:25,Bayview,None,400 Block Of Toland St,-122.398239510066,37.7447493607742
13036636628150,130366366,28150,Vandalism,"Malicious Mischief, Vandalism",Sunday,2013-05-05,01:00,Bayview,"Arrest, Booked",200 Block Of Williams Avenue,-122.397744427103,37.7299346936044
10058163505042,100581635,5042,Burglary,"Burglary Of Residence, Attempted Forcible Entry",Wednesday,2010-06-23,21:00,Northern,None,1700 Block Of Broadway St,-122.425905234189,37.7954736338658
13018900528150,130189005,28150,Vandalism,"Malicious Mischief, Vandalism",Wednesday,2013-03-06,01:32,Northern,None,"Fillmore St, Union St",-122.43549274625,37.7970869618782
11095559764085,110955597,64085,SuspiciousOcc,Investigative Detention,Monday,2011-11-28,12:56,Bayview,"Arrest, Booked","Oakdale Av, Rankin St",-122.397812021225,37.7388469465485
4136047904011,41360479,4011,Assault,Aggravated Assault With A Gun,Monday,2004-11-29,23:07,Mission,None,"20th St, Mission St",-122.419052694357,37.7586324051607
