id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
12051969419062,120519694,19062,Loitering,Lodging In Park,Monday,2012-07-02,05:55,Northern,"Arrest, Cited",100 Block Of Larkin St,-122.416607695115,37.7791387543353
7101746805043,71017468,5043,Burglary,"Burglary Of Residence, Unlawful Entry",Wednesday,2007-10-03,08:00,Ingleside,None,2300 Block Of Castro St,-122.433284792454,37.7429038959252
5028931704154,50289317,4154,Assault,Battery Of A Police Officer,Monday,2005-03-14,22:46,Park,"Arrest, Booked","Market St, Collingwood St",-122.436242963203,37.7621365232048
4039376807021,40393768,7021,VehicleTheft,Stolen Automobile,Friday,2004-03-05,15:15,Central,None,500 Block Of Mason St,-122.410083096191,37.7885667719864
10031789462050,100317894,62050,Warrants,Enroute To Outside Jurisdiction,Tuesday,2010-04-06,01:29,Richmond,"Arrest, Booked",3800 Block Of Geary Bl,-122.46055149012,37.7813140417196
4024675319050,40246753,19050,OtherOffenses,Obscene Phone Calls(s),Monday,2004-03-01,17:00,Northern,None,1500 Block Of Broadway St,-122.422617297546,37.7958935012253
12048734205151,120487342,5151,Burglary,"Burglary,store Under Construction, Forcible Entry",Thursday,2012-06-21,05:39,Northern,None,1300 Block Of Bush St,-122.419508197521,37.7888565421382
8027159405051,80271594,5051,Burglary,"Burglary Of Store, Forcible Entry",Thursday,2008-03-13,23:09,Mission,None,3900 Block Of 24th St,-122.430783736965,37.7514479611166
10039133707055,100391337,7055,RecoveredVehicle,Recovered Vehicle - Stolen Outside Sf,Wednesday,2010-04-28,09:00,Bayview,None,700 Block Of Kansas St,-122.403039402863,37.760246570891
5074157703041,50741577,3041,Robbery,Robbery Of A Chain Store With A Gun,Sunday,2005-07-03,12:00,Southern,None,100 Block Of Main St,-122.394110175454,37.7912542147568
10013860627110,100138606,27110,DisorderlyConduct,Maintaining A Public Nuisance After Notification,Thursday,2010-02-11,08:29,Southern,"Arrest, Cited","Colton St, Colusa Pl",-122.41988453614,37.7732819192209
6043204503014,60432045,3014,Robbery,"Robbery On The Street, Strongarm",Sunday,2006-04-23,10:20,Southern,None,"Golden Gate Av, Taylor St",-122.41029351969,37.7822305870036
9087118463010,90871184,63010,Warrants,Warrant Arrest,Tuesday,2009-08-25,10:56,Mission,"Arrest, Booked","Ford St, Noe St",-122.432871545295,37.7618210238436
11081214164002,110812141,64002,Non-criminal,"Civil Sidewalks, Citation",Saturday,2011-10-08,15:30,Tenderloin,None,100 Block Of Ellis St,-122.408269031453,37.7853831105797
