id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
8077101116100,80771011,16100,Drug/narcotic,Possession Of Heroin,Friday,2009-10-23,11:40,Southern,"Arrest, Booked","6th St, Jessie St",-122.409247675547,37.7813987340892
5041338406304,50413384,6304,Larceny/theft,Grand Theft From A Building,Thursday,2005-04-14,11:00,Richmond,None,3200 Block Of California St,-122.447657570247,37.787207821057
3101113704134,31011137,4134,Assault,Battery,Tuesday,2003-08-26,18:00,Mission,None,"Bartlett St, 26th St",-122.419249494708,37.7489737561748
6135834107021,61358341,7021,VehicleTheft,Stolen Automobile,Friday,2006-12-22,16:00,Park,None,"Page St, Scott St",-122.435566188652,37.7724156608806
9060051310149,90600513,10149,Forgery/counterfeiting,"Money, Changing Face Amount",Thursday,2009-06-11,12:05,Southern,Prosecuted By Outside Agency,0 Block Of 11th St,-122.417930265052,37.7749028724693
11001236362050,110012363,62050,Warrants,Enroute To Outside Jurisdiction,Wednesday,2011-01-05,00:18,Southern,"Arrest, Booked","Market St, Newmontgomery St",-122.402070243227,37.7887198688133
4047285163010,40472851,63010,Warrants,Warrant Arrest,Sunday,2004-04-25,14:26,Southern,"Arrest, Booked",900 Block Of Market St,-122.409708423721,37.7828276498838
12043006268020,120430062,68020,OtherOffenses,Miscellaneous Investigation,Wednesday,2012-05-30,00:01,Park,None,1200 Block Of Willard St,-122.454428345535,37.7656989744852
12023559907025,120235599,7025,VehicleTheft,Stolen Truck,Wednesday,2012-03-21,20:00,Bayview,None,1700 Block Of Newcomb Avenue,-122.392563426886,37.7368743139473
9087505171000,90875051,71000,Non-criminal,Lost Property,Thursday,2009-08-20,11:00,Bayview,None,"Silver Av, San Bruno Avenue",-122.405610268222,37.732438864982
7057569104134,70575691,4134,Assault,Battery,Thursday,2007-06-07,11:07,Bayview,None,0 Block Of Cashmere St,-122.382705072801,37.7358858148594
11057346227090,110573462,27090,Larceny/theft,"Lost Property, Petty Theft",Sunday,2011-07-17,23:15,Tenderloin,None,"Ofarrell St, Taylor St",-122.411328369311,37.7859963050476
