id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
4109793915200,41097939,15200,SecondaryCodes,Domestic Violence,Friday,2004-09-24,23:10,Southern,"Arrest, Booked",300 Block Of 5th St,-122.402142725311,37.7791933366389
3015714830190,30157148,30190,OtherOffenses,Violation Of Municipal Police Code,Friday,2003-02-07,10:30,Southern,"Arrest, Cited",100 Block Of South Van Ness Avenue,-122.418299619441,37.7715376281605
3111135119057,31111351,19057,Assault,Threats Against Life,Saturday,2003-09-20,12:58,Tenderloin,None,0 Block Of Turk St,-122.409853729941,37.7833862379382
13019136706362,130191367,6362,Larceny/theft,Petty Theft Shoplifting,Wednesday,2013-03-06,13:10,Tenderloin,"Arrest, Cited",0 Block Of Ofarrell St,-122.405895369887,37.7867342184983
13086874865010,130868748,65010,OtherOffenses,Traffic Violation Arrest,Wednesday,2013-10-09,13:00,Ingleside,"Arrest, Cited",900 Block Of Esmeralda Avenue,-122.409974338709,37.7433524413375
10615616106244,106156161,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2010-12-02,17:10,Southern,None,"7th St, Cleveland St",-122.407292919902,37.7763046459413
6012130130155,60121301,30155,LiquorLaws,Consuming Alcohol In Public View,Wednesday,2006-02-01,14:51,Southern,"Arrest, Booked","7th St, Market St",-122.412515341356,37.7804777480508
3140171006244,31401710,6244,Larceny/theft,Grand Theft From Locked Auto,Wednesday,2003-11-26,20:00,Northern,None,2100 Block Of Vallejo St,-122.432675156254,37.7955918814709
4028782628165,40287826,28165,Vandalism,"Malicious Mischief, Graffiti",Wednesday,2004-03-10,08:00,Mission,None,0 Block Of Cunningham Pl,-122.421740388778,37.759405250629
4069196016625,40691960,16625,Drug/narcotic,Sale Of Base/rock Cocaine,Thursday,2004-06-17,08:10,Tenderloin,"Arrest, Booked","Eddy St, Hyde St",-122.415885065795,37.7835160563924
10076105316110,100761053,16110,Drug/narcotic,Possession Of Heroin For Sales,Thursday,2010-08-19,12:56,Southern,"Arrest, Booked",100 Block Of 6th St,-122.407877117352,37.7803875013555
9606404628150,96064046,28150,Vandalism,"Malicious Mischief, Vandalism",Saturday,2009-08-01,14:30,Park,None,1300 Block Of Divisadero St,-122.439329634936,37.7819788533568
12076592205082,120765922,5082,Burglary,"Burglary, Hot Prowl, Attempted Forcible Entry",Monday,2012-09-24,03:20,Northern,None,600 Block Of Gough St,-122.42346947231,37.7789716986194
5071961516710,50719615,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Monday,2005-06-27,22:57,Tenderloin,"Arrest, Booked",200 Block Of Turk St,-122.413259498719,37.7829514828801
6104510619057,61045106,19057,Assault,Threats Against Life,Saturday,2006-09-30,15:30,Southern,None,"11th St, Market St",-122.418698328939,37.7755894130051
13039003604138,130390036,4138,Assault,"Battery, Former Spouse Or Dating Relationship",Sunday,2013-05-12,13:48,Ingleside,"Arrest, Booked",500 Block Of Alemany Bl,-122.421305348396,37.7321638759455
13066671804134,130666718,4134,Assault,Battery,Sunday,2013-08-11,17:00,Ingleside,None,"Lisbon St, Geneva Avenue",-122.438622865413,37.7153086972139
12052195672000,120521956,72000,Non-criminal,Found Property,Monday,2012-07-02,18:30,Mission,None,"16th St, Valencia St",-122.421886357981,37.7649178909424
6012573971000,60125739,71000,Non-criminal,Lost Property,Tuesday,2006-01-31,18:00,Tenderloin,None,"Eddy St, Larkin St",-122.41753069698,37.7833107539969
11096291265016,110962912,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Thursday,2011-12-01,00:42,Southern,None,"5th St, Mission St",-122.406481972743,37.7827317884887
3073538016100,30735380,16100,Drug/narcotic,Possession Of Heroin,Wednesday,2003-06-18,21:15,Tenderloin,"Arrest, Booked",0 Block Of Turk St,-122.409849441655,37.7832755202567
7124939807043,71249398,7043,RecoveredVehicle,"Vehicle, Recovered, Motorcycle",Thursday,2007-12-06,14:20,Ingleside,"Arrest, Booked","Madrid St, Brazil Avenue",-122.431634619475,37.7231671540033
7072618904134,70726189,4134,Assault,Battery,Wednesday,2007-07-18,19:19,Central,None,300 Block Of Sutter St,-122.406203716249,37.7895849790509
9128408926080,91284089,26080,OtherOffenses,Conspiracy,Thursday,2009-12-17,12:10,Mission,"Arrest, Booked",2000 Block Of Mission St,-122.41965834371,37.7642205603745
4047026906361,40470269,6361,Larceny/theft,Petty Theft Shoplifting,Saturday,2004-04-24,16:33,Southern,"Arrest, Booked",900 Block Of Market St,-122.408421116922,37.7835699386918
12605309206372,126053092,6372,Larceny/theft,Petty Theft Of Property,Friday,2012-04-20,11:15,Mission,None,2500 Block Of 24th St,-122.404861593982,37.7531468447015
12095325264020,120953252,64020,Non-criminal,"Aided Case, Mental Disturbed",Sunday,2012-11-25,12:00,Ingleside,Psychopathic Case,0 Block Of Sgtjohnvyoung Ln,-122.444707063455,37.7249307267936
8085096606304,80850966,6304,Larceny/theft,Grand Theft From A Building,Tuesday,2008-08-12,18:45,Southern,None,1500 Block Of Howard St,-122.415881424989,37.7727413124227
6119102228150,61191022,28150,Vandalism,"Malicious Mischief, Vandalism",Tuesday,2006-11-07,13:00,Richmond,None,2600 Block Of California St,-122.437978008235,37.7884353561249
13103508507021,131035085,7021,VehicleTheft,Stolen Automobile,Sunday,2013-12-08,19:50,Bayview,None,6500 Block Of 3rd St,-122.39707354167,37.7190769937688
5020961661040,50209616,61040,Non-criminal,"Death Report, Natural Causes",Wednesday,2005-02-23,01:00,Central,None,400 Block Of Vallejo St,-122.405149956265,37.7990880661395
12015472363010,120154723,63010,Warrants,Warrant Arrest,Friday,2012-02-24,11:05,Mission,"Arrest, Booked",2900 Block Of 16th St,-122.419212958008,37.7651339672499
7011259404134,70112594,4134,Assault,Battery,Wednesday,2007-01-31,15:30,Richmond,None,"33rd Av, Geary Bl",-122.49329712989,37.7796862364357
13061506674000,130615066,74000,MissingPerson,Missing Adult,Thursday,2013-07-25,18:00,Central,Located,1300 Block Of Kearny St,-122.405862464968,37.800385386513
9610719106244,96107191,6244,Larceny/theft,Grand Theft From Locked Auto,Monday,2009-10-26,19:25,Central,None,0 Block Of Drumm St,-122.396421943768,37.7941447423704
5049297407041,50492974,7041,VehicleTheft,"Vehicle, Recovered, Auto",Sunday,2005-03-13,15:44,Tenderloin,None,300 Block Of Mason St,-122.409797430148,37.7864220856559
7112261904013,71122619,4013,Assault,Aggravated Assault With A Deadly Weapon,Thursday,2007-11-01,18:50,Tenderloin,None,"Turk St, Leavenworth St",-122.414056291891,37.7827931071006
9063637064020,90636370,64020,Non-criminal,"Aided Case, Mental Disturbed",Sunday,2009-06-21,21:00,Northern,Psychopathic Case,1300 Block Of Bush St,-122.419508197521,37.7888565421382
3027835206131,30278352,6131,Larceny/theft,Grand Theft Pursesnatch,Friday,2003-03-07,23:14,Mission,None,"19th St, Douglass St",-122.439168647993,37.7590283394513
9028216127130,90282161,27130,OtherOffenses,Possession Of Burglary Tools,Tuesday,2009-03-17,20:42,Mission,"Arrest, Booked",1700 Block Of Folsom St,-122.415681838944,37.7689498240883
11004112463010,110041124,63010,Warrants,Warrant Arrest,Thursday,2011-01-13,20:30,Park,"Arrest, Booked","Oak St, Masonic Avenue",-122.445717668922,37.7720809772392
6105471565015,61054715,65015,OtherOffenses,Traffic Violation,Tuesday,2006-10-03,09:25,Ingleside,"Arrest, Cited","Mission St, Norton St",-122.434870543645,37.724589160901
8106804728160,81068047,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Monday,2008-10-06,19:30,Mission,None,3500 Block Of Market St,-122.441189937329,37.7558914956318
8605810606244,86058106,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2008-08-12,04:30,Southern,None,900 Block Of Natoma St,-122.415567221314,37.7740339230512
4056704826170,40567048,26170,OtherOffenses,Probation Violation,Tuesday,2004-05-18,02:21,Tenderloin,"Arrest, Booked",300 Block Of Eddy St,-122.413753670487,37.78373004094
13004252216621,130042522,16621,Drug/narcotic,Possession Of Base/rock Cocaine,Sunday,2013-01-06,23:55,Northern,"Arrest, Booked","Eddy St, Polk St",-122.419183096362,37.7830998244592
10077053716710,100770537,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Sunday,2010-08-22,00:30,Northern,"Arrest, Cited","Turk St, Larkin St",-122.417340533228,37.7823798970477
