id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
9003491204134,90034912,4134,Assault,Battery,Saturday,2009-01-10,20:00,Taraval,"Arrest, Booked",1900 Block Of 21st Avenue,-122.478349616026,37.7513339691629
3151152904134,31511529,4134,Assault,Battery,Tuesday,2003-12-30,06:00,Southern,District Attorney Refuses To Prosecute,"Stevenson St, 7th St",-122.411935615753,37.7800064420069
8027940715150,80279407,15150,OtherOffenses,Violation Of Restraining Order,Sunday,2008-03-16,02:08,Park,"Arrest, Booked","Haight St, Stanyan St",-122.45353456066,37.7691662978052
8119860007021,81198600,7021,VehicleTheft,Stolen Automobile,Saturday,2008-11-08,18:00,Bayview,None,"Lathrop Av, Wheeler Avenue",-122.400285641643,37.7108653299538
5118684504134,51186845,4134,Assault,Battery,Thursday,2005-10-20,15:20,Richmond,None,3900 Block Of Sacramento St,-122.458099009839,37.7868270654282
6135714928100,61357149,28100,Vandalism,"Malicious Mischief, Breaking Windows",Saturday,2006-12-23,00:01,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
4110431864070,41104318,64070,SuspiciousOcc,Suspicious Occurrence,Monday,2004-09-06,18:00,Bayview,None,0 Block Of Nichols Wy,-122.387234795761,37.7194008333885
12610883506244,126108835,6244,Larceny/theft,Grand Theft From Locked Auto,Wednesday,2012-08-01,18:00,Bayview,None,400 Block Of Illinois St,-122.387970307057,37.7656605700533
13038454009027,130384540,9027,OtherOffenses,False Personation,Sunday,2013-04-28,00:01,Ingleside,Unfounded,3600 Block Of Mission St,-122.424064420756,37.7381137530392
6031788906302,60317889,6302,Larceny/theft,Petty Theft From A Building,Monday,2006-03-13,08:00,Richmond,None,6200 Block Of Geary Bl,-122.486347492453,37.779894591415
5060126619055,50601266,19055,Assault,Threatening Phone Call(s),Sunday,2005-05-29,18:16,Northern,None,600 Block Of Larch St,-122.428129865519,37.7814240041364
6101271313070,61012713,13070,Prostitution,Solicits To Visit House Of Prostitution,Friday,2006-09-22,12:45,Mission,"Arrest, Cited","18th St, Folsom St",-122.415000536786,37.7620990020681
8004802027090,80048020,27090,Larceny/theft,"Lost Property, Petty Theft",Monday,2008-01-07,17:00,Northern,None,3500 Block Of Laguna St,-122.431847031954,37.8037564754998
