id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
6026334507021,60263345,7021,VehicleTheft,Stolen Automobile,Thursday,2006-03-09,12:00,Northern,None,"Gough St, Sacramento St",-122.425804925314,37.7908727425161
7023412606244,70234126,6244,Larceny/theft,Grand Theft From Locked Auto,Monday,2007-03-05,20:55,Richmond,None,"Geary Bl, 42nd Avenue",-122.502945068246,37.7792562602138
8606069006244,86060690,6244,Larceny/theft,Grand Theft From Locked Auto,Sunday,2008-08-24,23:00,Northern,None,2500 Block Of Vanness Avenue,-122.423907410647,37.7990497607213
5069598006244,50695980,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2005-06-21,23:00,Mission,None,3000 Block Of 22nd St,-122.416025191375,37.7556559648941
8067617616625,80676176,16625,Drug/narcotic,Sale Of Base/rock Cocaine,Saturday,2008-06-28,14:07,Tenderloin,None,100 Block Of Turk St,-122.411615075408,37.7831614109395
7130550816623,71305508,16623,Drug/narcotic,Possession Of Base/rock Cocaine For Sale,Friday,2007-12-21,19:28,Tenderloin,"Arrest, Booked",400 Block Of Ellis St,-122.413609328985,37.784696907904
5034115571010,50341155,71010,OtherOffenses,Lost/stolen License Plate,Sunday,2005-03-27,12:00,Ingleside,None,"Avalon Av, Vienna St",-122.426913630341,37.7251508497335
10053345464070,100533454,64070,SuspiciousOcc,Suspicious Occurrence,Wednesday,2010-06-09,01:45,Central,None,"Washington St, Stockton St",-122.408083155369,37.7949405880284
3120893671000,31208936,71000,Non-criminal,Lost Property,Sunday,2003-10-05,20:00,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
8050905006372,80509050,6372,Larceny/theft,Petty Theft Of Property,Wednesday,2008-05-14,14:45,Southern,None,700 Block Of Howard St,-122.401560967513,37.7840888680389
10083880607055,100838806,7055,RecoveredVehicle,Recovered Vehicle - Stolen Outside Sf,Friday,2010-09-10,16:26,Taraval,None,2800 Block Of Lincoln Wy,-122.488520947704,37.7650408502644
6002911916710,60029119,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Sunday,2006-01-08,16:15,Tenderloin,"Arrest, Booked",0 Block Of Unitednations Pz,-122.414317857881,37.7799444052046
4030347206304,40303472,6304,Larceny/theft,Grand Theft From A Building,Monday,2004-03-15,14:34,Taraval,"Arrest, Cited",3900 Block Of Alemany Bl,-122.468105304613,37.7109639146394
9009953028150,90099530,28150,Vandalism,"Malicious Mischief, Vandalism",Tuesday,2009-01-27,19:44,Mission,None,2100 Block Of Mission St,-122.419528998826,37.7628776667056
13029673551041,130296735,51041,Non-criminal,Aided Case -property For Destruction,Thursday,2013-04-11,16:45,Taraval,None,2300 Block Of 24th Avenue,-122.48118317163,37.7437268170337
11102951964085,111029519,64085,SuspiciousOcc,Investigative Detention,Sunday,2011-12-25,16:10,Southern,None,100 Block Of 6th St,-122.408368579345,37.7807784253732
12618489106244,126184891,6244,Larceny/theft,Grand Theft From Locked Auto,Saturday,2012-11-10,19:00,Taraval,None,"Ocean Av, Keystone Wy",-122.462813396923,37.7254811539005
9082236965016,90822369,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Wednesday,2009-08-12,16:57,Bayview,"Arrest, Cited","Jennings St, Thomas Avenue",-122.387554493492,37.7282959935654
