id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
4097698807041,40976988,7041,VehicleTheft,"Vehicle, Recovered, Auto",Thursday,2004-08-26,15:30,Richmond,None,"8th Av, Lake St",-122.466830080494,37.7865668450073
11074266703071,110742667,3071,Robbery,"Robbery, Armed With A Gun",Wednesday,2011-09-14,02:00,Southern,None,200 Block Of 8th St,-122.411271940537,37.7760329501244
13035462806373,130354628,6373,Larceny/theft,Petty Theft Of Property,Tuesday,2013-04-30,16:00,Southern,None,"9th St, Bryant St",-122.408534526845,37.7712906694516
5130812406221,51308124,6221,Larceny/theft,Petty Theft From Unlocked Auto,Saturday,2005-11-19,13:50,Northern,None,"Post St, Polk St",-122.419930111618,37.7868262081927
11010342307026,110103423,7026,VehicleTheft,Stolen Miscellaneous Vehicle,Wednesday,2010-12-29,11:00,Ingleside,None,4100 Block Of San Bruno Avenue,-122.40243796606,37.7125220127664
3108785907041,31087859,7041,VehicleTheft,"Vehicle, Recovered, Auto",Sunday,2003-09-14,00:30,Southern,None,"Ahern Wy, 6th St",-122.403375484729,37.7767140704108
4018951703014,40189517,3014,Robbery,"Robbery On The Street, Strongarm",Monday,2004-02-16,21:44,Tenderloin,"Arrest, Booked",200 Block Of Eddy St,-122.411800134753,37.7840890366868
13020862765016,130208627,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Tuesday,2013-03-12,23:50,Mission,"Arrest, Cited","Castro St, 20th St",-122.434698065318,37.7576871393715
3117207464020,31172074,64020,Non-criminal,"Aided Case, Mental Disturbed",Sunday,2003-10-05,12:03,Ingleside,None,300 Block Of Raymond Avenue,-122.410253118042,37.7141401977092
7602445206244,76024452,6244,Larceny/theft,Grand Theft From Locked Auto,Friday,2007-04-13,09:30,Southern,None,"5th St, Mission St",-122.406481972743,37.7827317884887
9036467809130,90364678,9130,Forgery/counterfeiting,"Forgery, False Entries In Records Or Returns",Friday,2009-04-03,16:47,Richmond,Prosecuted By Outside Agency,400 Block Of Balboa St,-122.463482054308,37.7772034580766
4001770827130,40017708,27130,OtherOffenses,Possession Of Burglary Tools,Tuesday,2004-01-06,07:26,Mission,"Arrest, Booked","17th St, Valencia St",-122.421733767771,37.7632996945984
6048325806242,60483258,6242,Larceny/theft,Petty Theft From Locked Auto,Saturday,2006-05-06,11:00,Southern,None,900 Block Of Brannan St,-122.406277073987,37.7707000250114
11083424206243,110834242,6243,Larceny/theft,Petty Theft From Locked Auto,Saturday,2011-10-15,18:30,Ingleside,None,5200 Block Of Diamondheights Bl,-122.439065944959,37.7442774766877
9058315705071,90583157,5071,Burglary,"Burglary, Forcible Entry",Saturday,2009-06-06,01:00,Central,None,200 Block Of Sutter St,-122.404013943546,37.7897518225049
11021382815200,110213828,15200,SecondaryCodes,Domestic Violence,Monday,2011-03-14,17:15,Ingleside,None,0 Block Of Bannock St,-122.442430562594,37.7187230468178
11022027130200,110220271,30200,OtherOffenses,Violation Of Municipal Code,Wednesday,2011-03-16,20:40,Park,"Arrest, Booked","Haight St, Cole St",-122.450709919144,37.7695262270693
13082829764070,130828297,64070,SuspiciousOcc,Suspicious Occurrence,Tuesday,2013-10-01,13:00,Taraval,None,"Alemany Bl, Stcharles Avenue",-122.46928727815,37.7105916517348
3090522671000,30905226,71000,Non-criminal,Lost Property,Sunday,2003-07-06,12:00,Tenderloin,None,300 Block Of Ellis St,-122.411987643595,37.7850226622786
8121899126080,81218991,26080,OtherOffenses,Conspiracy,Friday,2008-11-14,10:12,Richmond,"Arrest, Booked",700 Block Of 23rd Avenue,-122.482184155412,37.7735797686547
12603205206372,126032052,6372,Larceny/theft,Petty Theft Of Property,Thursday,2012-03-08,20:00,Taraval,None,3200 Block Of 20th Avenue,-122.475647460786,37.7285280627465
12065613365016,120656133,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Saturday,2012-08-18,01:00,Park,"Arrest, Cited","Castro St, Market St",-122.435187699349,37.7626702770872
4121209665016,41212096,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Saturday,2004-10-23,10:40,Bayview,"Arrest, Cited","Newhall St, Mc Kinnon Avenue",-122.39109032564,37.7369085657601
5013030628160,50130306,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Wednesday,2005-02-02,16:50,Northern,None,2800 Block Of Lyon St,-122.447019179352,37.7970623720741
11031763065015,110317630,65015,OtherOffenses,Traffic Violation,Tuesday,2011-04-19,11:13,Bayview,"Arrest, Cited","Oakdale Av, Quint St",-122.395948175202,37.7377836782445
4023460115150,40234601,15150,OtherOffenses,Violation Of Restraining Order,Friday,2004-02-27,20:10,Taraval,"Arrest, Booked",300 Block Of Plymouth Avenue,-122.456126455635,37.7136432190476
6070462806302,60704628,6302,Larceny/theft,Petty Theft From A Building,Tuesday,2006-06-20,11:30,Park,None,1300 Block Of 4th Avenue,-122.460830150553,37.76343703896
11009019309029,110090193,9029,OtherOffenses,False Personation To Receive Money Or Property,Friday,2011-01-28,22:00,Northern,None,2200 Block Of Fillmore St,-122.434048464904,37.7902911264768
9105097106244,91050971,6244,Larceny/theft,Grand Theft From Locked Auto,Sunday,2009-10-11,12:00,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
8108298462050,81082984,62050,Warrants,Enroute To Outside Jurisdiction,Friday,2008-10-10,15:00,Southern,"Arrest, Booked",800 Block Of Bryant St,-122.403404791479,37.775420706711
4132057065016,41320570,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Friday,2004-11-19,08:55,Richmond,"Arrest, Cited","44th Av, Fulton St",-122.504542629726,37.7716392345574
8079980327195,80799803,27195,Trespass,Trespassing,Wednesday,2008-07-30,07:24,Southern,"Arrest, Booked",0 Block Of Washburn St,-122.414293408643,37.7753019182847
12063483826150,120634838,26150,OtherOffenses,Parole Violation,Friday,2012-08-10,22:17,Mission,"Arrest, Booked",2200 Block Of Mission St,-122.419350173229,37.7610160912056
9058378704154,90583787,4154,Assault,Battery Of A Police Officer,Saturday,2009-06-06,20:51,Northern,"Arrest, Cited",1300 Block Of Webster St,-122.431046366089,37.7830295716044
13048188974000,130481889,74000,MissingPerson,Missing Adult,Saturday,2013-06-01,12:00,Ingleside,None,0 Block Of Sgtjohnvyoung Ln,-122.444707063455,37.7249307267936
13101501505073,131015015,5073,Burglary,"Burglary, Unlawful Entry",Sunday,2013-12-01,01:00,Bayview,None,2500 Block Of Quint St,-122.40248175001,37.7306057810287
4036024065016,40360240,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Monday,2004-03-29,11:09,Southern,"Arrest, Cited","7th St, Minna St",-122.410405602143,37.7787841485804
4076032707021,40760327,7021,VehicleTheft,Stolen Automobile,Sunday,2004-07-04,08:45,Taraval,None,"Holloway Av, Faxon Avenue",-122.460223723137,37.7218350998028
13011464872000,130114648,72000,Non-criminal,Found Property,Saturday,2013-02-09,07:22,Mission,None,600 Block Of Valencia St,-122.421747650463,37.7627436601147
9056812109210,90568121,9210,Forgery/counterfeiting,"Counterfeiting, Coins Or Notes",Tuesday,2009-05-26,15:00,Mission,None,400 Block Of Bartlett St,-122.419390669989,37.7497536971801
7016450106364,70164501,6364,Larceny/theft,Grand Theft Shoplifting,Wednesday,2007-02-14,10:16,Southern,None,800 Block Of Market St,-122.406520987144,37.7850629421661
10039729465016,100397294,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Thursday,2010-04-29,23:57,Bayview,"Arrest, Cited","Williams Av, Diana St",-122.396412053315,37.7298019001552
4096312371000,40963123,71000,Non-criminal,Lost Property,Monday,2004-08-23,15:00,Taraval,None,"19th Av, Wawona St",-122.475287886017,37.7374527165306
7097859027170,70978590,27170,OtherOffenses,Resisting Arrest,Sunday,2007-09-23,23:16,Ingleside,"Arrest, Cited","Mission St, 30th St",-122.421970919029,37.7423752245255
10012242772000,100122427,72000,Non-criminal,Found Property,Saturday,2010-02-06,10:21,Tenderloin,"Arrest, Cited",400 Block Of Leavenworth St,-122.414457162309,37.7851373814889
4071199407100,40711994,7100,VehicleTheft,Tampering With A Vehicle,Tuesday,2004-06-22,08:15,Northern,None,"Broadway St, Fillmore St",-122.434920700967,37.7942642804027
5086549007046,50865490,7046,VehicleTheft,"Vehicle, Recovered, Other Vehicle",Tuesday,2005-08-02,22:00,Mission,None,1100 Block Of Guerrero St,-122.423061898379,37.7527483074606
12055030306373,120550303,6373,Larceny/theft,Petty Theft Of Property,Thursday,2012-07-12,13:00,Taraval,None,1700 Block Of 11th Avenue,-122.467934955325,37.7555354257014
13092602307021,130926023,7021,VehicleTheft,Stolen Automobile,Thursday,2013-10-31,19:30,Northern,None,1300 Block Of Bush St,-122.419508197521,37.7888565421382
11004939405033,110049394,5033,Burglary,"Burglary Of Hotel Room, Unlawful Entry",Sunday,2011-01-16,15:35,Central,None,700 Block Of Kearny St,-122.404847847867,37.7951006528052
12048486516662,120484865,16662,Drug/narcotic,Possession Of Controlled Substance For Sale,Wednesday,2012-06-20,14:19,Tenderloin,"Arrest, Booked","Leavenworth St, Golden Gate Avenue",-122.413869632554,37.7818621883021
