id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
15049517730200,150495177,30200,OtherOffenses,Violation Of Municipal Code,Saturday,2015-06-06,18:15,Southern,"Arrest, Booked","3rd St, Howard St",-122.400473580152,37.7850290611875
15031035916030,150310359,16030,Drug/narcotic,Possession Of Marijuana For Sales,Monday,2015-04-06,14:49,Taraval,"Arrest, Booked",100 Block Of Juanbautista Cr,-122.477938410258,37.7175078879154
14099609405014,140996094,5014,Burglary,"Burglary, Vehicle (arrest Made)",Monday,2014-11-24,15:00,Northern,"Arrest, Booked","Fillmore St, Bush St",-122.433461662619,37.7870198718253
15028813206244,150288132,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2015-03-31,11:00,Ingleside,None,200 Block Of Madrid St,-122.429818570223,37.7254602788122
15043609675000,150436096,75000,MissingPerson,Found Person,Tuesday,2015-05-19,11:59,Mission,None,2600 Block Of 25th St,-122.404728798761,37.7517606134232
15045250306374,150452503,6374,Larceny/theft,Grand Theft Of Property,Sunday,2015-05-24,11:15,Southern,None,700 Block Of Market St,-122.403919148357,37.7871160984672
15001520809029,150015208,9029,OtherOffenses,False Personation To Receive Money Or Property,Tuesday,2014-12-30,12:00,Central,None,300 Block Of Stockton St,-122.406886503606,37.7887345763527
15022910805041,150229108,5041,Burglary,"Burglary Of Residence, Forcible Entry",Wednesday,2015-03-11,12:33,Ingleside,None,0 Block Of 27th St,-122.421898736352,37.747145943185
14056298009027,140562980,9027,OtherOffenses,False Personation,Wednesday,2014-03-12,13:00,Southern,None,800 Block Of Bryant St,-122.40387577729,37.7748933799863
15019003204134,150190032,4134,Assault,Battery,Monday,2015-03-02,15:30,Tenderloin,None,500 Block Of Jones St,-122.412999075009,37.786277459166
14624463506372,146244635,6372,Larceny/theft,Petty Theft Of Property,Wednesday,2014-11-19,14:50,Southern,None,700 Block Of Folsom St,-122.400739943377,37.7822783092834
15006421104138,150064211,4138,Assault,"Battery, Former Spouse Or Dating Relationship",Tuesday,2014-01-21,15:14,Bayview,"Arrest, Booked","Quesada Av, Lane St",-122.389603169958,37.7322901353943
15028975406362,150289754,6362,Larceny/theft,Petty Theft Shoplifting,Thursday,2015-04-02,16:47,Central,"Arrest, Booked",300 Block Of Post St,-122.407612885387,37.7884486019705
14008154864002,140081548,64002,Non-criminal,"Civil Sidewalks, Citation",Tuesday,2014-01-28,07:20,Tenderloin,"Arrest, Cited",0 Block Of Golden Gate Avenue,-122.41126513685,37.7821392681522
15064154672000,150641546,72000,Non-criminal,Found Property,Thursday,2015-07-23,18:23,Park,None,1700 Block Of Fulton St,-122.445652525154,37.7759612670837
15054232068020,150542320,68020,OtherOffenses,Miscellaneous Investigation,Sunday,2015-06-21,22:39,Central,None,800 Block Of Geary St,-122.417273344939,37.7861493947594
15041650904081,150416509,4081,Assault,Shooting Into Inhabited Dwelling Or Occupied Vehicle,Wednesday,2015-05-13,15:22,Bayview,None,1200 Block Of Connecticut St,-122.39627030124,37.7504525015629
15061072364070,150610723,64070,SuspiciousOcc,Suspicious Occurrence,Monday,2015-07-13,18:06,Southern,None,100 Block Of 6th St,-122.408466556173,37.7807008318778
14021008264085,140210082,64085,SuspiciousOcc,Investigative Detention,Wednesday,2014-03-12,06:01,Mission,None,900 Block Of Florida St,-122.410517462775,37.756720759604
15051079765016,150510797,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Thursday,2015-06-11,17:46,Southern,"Arrest, Cited","7th St, Mission St",-122.410939205552,37.7792122590085
15050215812168,150502158,12168,WeaponLaws,"Firearm, Loaded, In Vehicle, Possession Or Use",Monday,2015-06-08,23:25,Richmond,"Arrest, Booked","Lake St, 12th Avenue",-122.471113761487,37.7863854305019
14076117664085,140761176,64085,SuspiciousOcc,Investigative Detention,Tuesday,2014-09-09,04:00,Taraval,None,"Westportal Av, Ulloa St",-122.465828621989,37.7408907892304
15049769016622,150497690,16622,Drug/narcotic,Possession Of Cocaine For Sales,Sunday,2015-06-07,15:01,Mission,"Arrest, Booked",500 Block Of Dolores St,-122.426036566526,37.759419804663
15045747805073,150457478,5073,Burglary,"Burglary, Unlawful Entry",Monday,2015-05-25,18:30,Northern,None,1200 Block Of Vanness Avenue,-122.421441956086,37.7868516471087
14022218409027,140222184,9027,OtherOffenses,False Personation,Saturday,2014-03-15,22:45,Bayview,"Arrest, Booked",3500 Block Of Keith St,-122.398748103076,37.7188802225041
14091827064085,140918270,64085,SuspiciousOcc,Investigative Detention,Wednesday,2014-10-29,22:10,Mission,Unfounded,"22nd St, Mission St",-122.418748733523,37.7554371875097
15046022706243,150460227,6243,Larceny/theft,Petty Theft From Locked Auto,Tuesday,2015-05-26,17:00,Southern,None,600 Block Of 2nd St,-122.391336579912,37.7811758808197
15028484565016,150284845,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Tuesday,2015-03-31,22:53,Bayview,"Arrest, Booked","3rd St, Williams Avenue",-122.392625489263,37.7292804432175
14013009864001,140130098,64001,Non-criminal,"Civil Sidewalks, Warning",Thursday,2014-02-13,14:00,Park,None,1400 Block Of Haight St,-122.446165617978,37.7701611813393
15019092916623,150190929,16623,Drug/narcotic,Possession Of Base/rock Cocaine For Sale,Monday,2015-03-02,19:38,Northern,"Arrest, Booked","Larkin St, Ofarrell St",-122.417903977564,37.7851670875517
14086016009027,140860160,9027,OtherOffenses,False Personation,Sunday,2014-08-31,13:37,Richmond,None,400 Block Of 6th Avenue,-122.464279879446,37.7800332991006
15047326403084,150473264,3084,Robbery,Carjacking With Bodily Force,Saturday,2015-05-30,21:15,Ingleside,None,3300 Block Of Mission St,-122.421644478447,37.7429970144076
15029822207021,150298222,7021,VehicleTheft,Stolen Automobile,Sunday,2015-04-05,00:01,Taraval,None,1600 Block Of Pacheco St,-122.477824980278,37.7503840033021
15047482005033,150474820,5033,Burglary,"Burglary Of Hotel Room, Unlawful Entry",Sunday,2015-05-31,03:57,Central,None,0 Block Of Drumm St,-122.396421943768,37.7941447423704
15019501016650,150195010,16650,Drug/narcotic,Possession Of Meth-amphetamine,Tuesday,2015-03-03,23:35,Bayview,"Arrest, Booked","Napoleon St, Jerrold Avenue",-122.402030561262,37.7459538819054
15042439272000,150424392,72000,Non-criminal,Found Property,Friday,2015-05-15,19:03,Northern,None,"Austin St, Vanness Avenue",-122.422048136471,37.7889562657672
15041283607021,150412836,7021,VehicleTheft,Stolen Automobile,Monday,2015-05-11,20:00,Ingleside,None,300 Block Of Coleridge St,-122.421448279256,37.7409115488324
15042543106243,150425431,6243,Larceny/theft,Petty Theft From Locked Auto,Friday,2015-05-15,22:00,Taraval,None,2200 Block Of 14th Avenue,-122.470359608661,37.7460753397163
15020484304134,150204843,4134,Assault,Battery,Saturday,2015-03-07,01:08,Park,None,1800 Block Of Haight St,-122.452706340322,37.7692156705894
15051053704134,150510537,4134,Assault,Battery,Thursday,2015-06-11,16:40,Northern,None,0 Block Of Cedar St,-122.419016755254,37.7865167265223
15041289251040,150412892,51040,Non-criminal,Aided Case,Tuesday,2015-05-12,12:25,Taraval,None,1600 Block Of Portola Dr,-122.47079274044,37.7354316630062
15050436406243,150504364,6243,Larceny/theft,Petty Theft From Locked Auto,Tuesday,2015-06-09,13:55,Northern,None,"Laguna St, Grove St",-122.426455452526,37.777388494941
15023576372000,150235763,72000,Non-criminal,Found Property,Saturday,2015-03-14,07:00,Southern,None,0 Block Of Unitednations Pz,-122.414317857881,37.7799444052046
15022758871000,150227588,71000,Non-criminal,Lost Property,Saturday,2015-03-14,09:30,Northern,None,"Gough St, Mcallister St",-122.423545232042,37.779672005548
15061498526028,150614985,26028,WeaponLaws,"Flammable Or Explosive Device, Possession",Wednesday,2015-07-15,05:30,Tenderloin,"Arrest, Booked",0 Block Of Turk St,-122.409853729941,37.7833862379382
15026561330190,150265613,30190,OtherOffenses,Violation Of Municipal Police Code,Wednesday,2015-03-25,23:49,Mission,"Arrest, Booked","24th St, York St",-122.408192367379,37.7528534193268
15040959864020,150409598,64020,Non-criminal,"Aided Case, Mental Disturbed",Monday,2015-05-11,12:30,Central,None,1300 Block Of Stockton St,-122.408646942187,37.7981171266965
15030181904014,150301819,4014,Assault,Aggravated Assault With Bodily Force,Monday,2015-04-06,18:00,Taraval,None,3600 Block Of Taraval St,-122.505162046753,37.7416851422034
15042770065016,150427700,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Saturday,2015-05-16,22:13,Bayview,"Arrest, Booked","3rd St, Lasalle Avenue",-122.389865610332,37.7371699446203
15044932864072,150449328,64072,SuspiciousOcc,"Suspicious Occurrence, Possible Shots Fired",Friday,2015-05-22,10:30,Taraval,None,"Grafton Av, Brighton Avenue",-122.455116991558,37.7200355502001
15028241310117,150282413,10117,Fraud,"Trick And Device, Attempted",Tuesday,2015-03-31,11:18,Mission,Unfounded,200 Block Of 14th St,-122.419597974659,37.7682417343017
15045534706303,150455347,6303,Larceny/theft,Petty Theft From A Building,Saturday,2015-05-23,16:30,Northern,None,1500 Block Of Fillmore St,-122.432880595215,37.7838255788976
15025610106243,150256101,6243,Larceny/theft,Petty Theft From Locked Auto,Sunday,2015-03-22,18:00,Central,None,300 Block Of Bay St,-122.412803753,37.8057739875696
15046082916710,150460829,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Wednesday,2015-05-27,01:24,Bayview,"Arrest, Booked",600 Block Of Gilman Avenue,-122.383440897994,37.7156328950599
15029728004154,150297280,4154,Assault,Battery Of A Police Officer,Sunday,2015-04-05,01:38,Central,"Arrest, Booked",800 Block Of Leavenworth St,-122.415348738908,37.7888542050467
15027985203074,150279852,3074,Robbery,"Robbery, Bodily Force",Monday,2015-03-30,15:06,Southern,None,1000 Block Of Market St,-122.411071423064,37.7817511307229
15030540715155,150305407,15155,OtherOffenses,Restraining Order Notification/service Of Restraining Order,Tuesday,2015-04-07,19:35,Mission,"Arrest, Booked","19th St, Church St",-122.428203997155,37.759691691831
15048191609320,150481916,9320,Fraud,"Credit Card, Theft By Use Of",Wednesday,2015-05-27,16:00,Northern,None,2000 Block Of Union St,-122.433030311668,37.7973462529678
14099991364020,140999913,64020,Non-criminal,"Aided Case, Mental Disturbed",Tuesday,2014-11-25,19:50,Northern,None,800 Block Of Ellis St,-122.42019129512,37.7838703920898
14051032104170,140510321,4170,Assault,False Imprisonment,Thursday,2014-06-19,23:43,Southern,"Arrest, Booked",800 Block Of Bryant St,-122.403404791479,37.775420706711
15025216512080,150252165,12080,WeaponLaws,Poss Of Firearm By Convicted Felon/addict/alien,Saturday,2015-03-21,22:56,Bayview,"Arrest, Booked","Cesar Chavez St, 3rd St",-122.387586780756,37.7502652918644
14625153306244,146251533,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2014-11-25,10:00,Bayview,None,2100 Block Of 18th St,-122.403789858294,37.7621960931349
15020977406153,150209774,6153,Larceny/theft,Grand Theft From Person,Sunday,2015-03-08,20:15,Southern,None,"Mission St, 4th St",-122.404270179486,37.7844788538745
14105093206394,141050932,6394,Larceny/theft,Theft From Merchant Or Library,Sunday,2014-12-14,12:05,Southern,"Arrest, Booked",800 Block Of Market St,-122.406520987144,37.7850629421661
15022615419057,150226154,19057,Assault,Threats Against Life,Friday,2015-03-13,19:50,Ingleside,None,300 Block Of Lisbon St,-122.43297122537,37.7227317841619
14100844271000,141008442,71000,Non-criminal,Lost Property,Saturday,2014-11-29,07:14,Southern,None,800 Block Of Market St,-122.407633520742,37.7841893501425
14050685309027,140506853,9027,OtherOffenses,False Personation,Tuesday,2014-01-07,00:01,Tenderloin,None,0 Block Of Mcallister St,-122.412596970637,37.7811192121542
14061595975025,140615959,75025,Non-criminal,Search Warrant Service,Thursday,2014-07-24,18:10,Ingleside,None,4700 Block Of Mission St,-122.436194484896,37.7227270383576
14049994109027,140499941,9027,OtherOffenses,False Personation,Monday,2014-06-16,12:43,Central,None,600 Block Of Battery St,-122.4008423032,37.7972149917402
14073045006394,140730450,6394,Larceny/theft,Theft From Merchant Or Library,Saturday,2014-08-30,15:22,Southern,None,800 Block Of Market St,-122.406690592261,37.7852071918419
15024326163010,150243261,63010,Warrants,Warrant Arrest,Thursday,2015-03-19,07:00,Tenderloin,None,"Ellis St, Jones St",-122.412784096502,37.7848656939526
15044175006244,150441750,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2015-05-21,07:10,Taraval,None,"30th Av, Noriega St",-122.488261911388,37.7537190758003
15019195565016,150191955,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Tuesday,2015-03-03,04:15,Northern,"Arrest, Booked","Turk St, Larkin St",-122.417340533228,37.7823798970477
14002122105014,140021221,5014,Burglary,"Burglary, Vehicle (arrest Made)",Wednesday,2014-01-08,10:05,Ingleside,"Arrest, Booked",200 Block Of Avalon Avenue,-122.430524040856,37.726778074132
15019914727199,150199147,27199,Trespass,Lodging Without Permission,Thursday,2015-03-05,07:06,Southern,"Arrest, Booked",0 Block Of Merlin St,-122.401717203116,37.7781492038848
14055979906316,140559799,6316,Larceny/theft,"Theft, Bicycle, <$50, No Serial Number",Sunday,2014-07-06,06:45,Bayview,None,1200 Block Of Michigan St,-122.385977023423,37.7535690855203
15042123526170,150421235,26170,OtherOffenses,Probation Violation,Thursday,2015-05-14,22:54,Tenderloin,None,"9th St, Market St",-122.416293820935,37.777493677735
15042905728160,150429057,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Sunday,2015-05-17,12:10,Northern,None,1500 Block Of Vanness Avenue,-122.422404422276,37.7898764817406
14030377851041,140303778,51041,Non-criminal,Aided Case -property For Destruction,Saturday,2014-04-12,10:30,Richmond,None,400 Block Of 6th Avenue,-122.464279879446,37.7800332991006
15028177203084,150281772,3084,Robbery,Carjacking With Bodily Force,Tuesday,2015-03-31,06:25,Northern,None,0 Block Of Cervantes Bl,-122.438381234335,37.8035432868953
15020185528160,150201855,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Friday,2015-03-06,01:39,Mission,None,"Market St, 14th St",-122.428950032727,37.7675027326801
15049854164085,150498541,64085,SuspiciousOcc,Investigative Detention,Sunday,2015-06-07,21:07,Northern,None,"Webster St, Geary Bl",-122.431206932079,37.7845681170336
14034315006398,140343150,6398,Larceny/theft,"Theft Of Telecommunication Services, Incl. Clone Phone",Tuesday,2014-04-15,12:00,Southern,Unfounded,100 Block Of 10th St,-122.414670783052,37.7742072167166
14050507109029,140505071,9029,OtherOffenses,False Personation To Receive Money Or Property,Tuesday,2014-06-10,00:01,Park,None,1700 Block Of Oak St,-122.448140059075,37.7717170013104
14087959771024,140879597,71024,Non-criminal,"Stay Away Or Court Order, Non-dv Related",Friday,2014-10-17,17:05,Southern,"Arrest, Booked","Jones St, Mcallister St",-122.411979487494,37.7809039696758
15042181506224,150421815,6224,Larceny/theft,Grand Theft From Unlocked Auto,Thursday,2015-05-14,18:00,Ingleside,None,0 Block Of Sanjuan Avenue,-122.436132035646,37.7244627349044
14064981709029,140649817,9029,OtherOffenses,False Personation To Receive Money Or Property,Monday,2014-08-04,07:45,Ingleside,None,100 Block Of Cordova St,-122.435760606014,37.7118964925658
15061597763010,150615977,63010,Warrants,Warrant Arrest,Wednesday,2015-07-15,14:00,Park,"Arrest, Booked",100 Block Of Upper Tr,-122.44425299966,37.7642672547929
15043814965016,150438149,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Friday,2015-05-15,06:00,Ingleside,"Arrest, Booked",0 Block Of Prospect Avenue,-122.417607034171,37.7452689967253
15049852964020,150498529,64020,Non-criminal,"Aided Case, Mental Disturbed",Sunday,2015-06-07,20:47,Northern,None,800 Block Of Fulton St,-122.431149073441,37.777698406901
14108110311017,141081103,11017,StolenProperty,"Stolen Checks, Possession",Wednesday,2014-12-24,10:55,Northern,"Arrest, Booked",1000 Block Of Polk St,-122.419812186232,37.7866019512795
15025299905031,150252999,5031,Burglary,"Burglary Of Hotel Room, Forcible Entry",Saturday,2015-03-21,14:30,Southern,None,0 Block Of 5th St,-122.406698577014,37.7829835080746
14106231310090,141062313,10090,Embezzlement,Embezzlement (general),Thursday,2014-11-20,05:33,Central,"Arrest, Booked",200 Block Of Grant Avenue,-122.405254463024,37.7892525040522
15020191863010,150201918,63010,Warrants,Warrant Arrest,Friday,2015-03-06,02:55,Central,"Arrest, Booked",0 Block Of Telegraphhill Bl,-122.405471739992,37.8022505061483
15046248351041,150462483,51041,Non-criminal,Aided Case -property For Destruction,Wednesday,2015-05-27,15:30,Richmond,None,3900 Block Of California St,-122.459765251792,37.7856629908443
15045128263010,150451282,63010,Warrants,Warrant Arrest,Saturday,2015-05-23,22:37,Park,"Arrest, Booked","Haight St, Cole St",-122.450709919144,37.7695262270693
15047992707055,150479927,7055,RecoveredVehicle,Recovered Vehicle - Stolen Outside Sf,Monday,2015-06-01,23:57,Tenderloin,None,400 Block Of Hyde St,-122.416099193953,37.7849300262869
15045954315201,150459543,15201,Assault,Stalking,Tuesday,2015-05-26,06:38,Richmond,None,4100 Block Of Clement St,-122.50363781312,37.7812059887529
15045425803014,150454258,3014,Robbery,"Robbery On The Street, Strongarm",Sunday,2015-05-24,21:55,Central,"Arrest, Booked","Geary St, Powell St",-122.408231026261,37.787359494956
15020616227082,150206162,27082,OtherOffenses,Interferring With A Fireman,Saturday,2015-03-07,13:03,Northern,"Arrest, Booked","Ofarrell St, Larkin St",-122.417903977564,37.7851670875517
15060224716010,150602247,16010,Drug/narcotic,Possession Of Marijuana,Friday,2015-07-10,21:12,Taraval,"Arrest, Booked","19th Av, Irving St",-122.477172370751,37.763558459678
14059055571024,140590555,71024,Non-criminal,"Stay Away Or Court Order, Non-dv Related",Wednesday,2014-07-16,11:40,Northern,"Arrest, Booked","Eddy St, Laguna St",-122.427400263419,37.7820565475813
15033056765010,150330567,65010,OtherOffenses,Traffic Violation Arrest,Thursday,2015-04-16,00:19,Park,"Arrest, Booked","Masonic Av, Fulton St",-122.446472679005,37.7758015943912
15049158906313,150491589,6313,Larceny/theft,Petty Theft Bicycle,Friday,2015-06-05,15:30,Richmond,None,6100 Block Of Geary Bl,-122.485290737594,37.7801886709059
15032877251041,150328772,51041,Non-criminal,Aided Case -property For Destruction,Wednesday,2015-04-15,13:33,Richmond,None,400 Block Of 6th Avenue,-122.464279879446,37.7800332991006
15051419727120,150514197,27120,OtherOffenses,Possession Of Articles With Identification Remove,Friday,2015-06-12,16:58,Southern,"Arrest, Booked",100 Block Of 5th St,-122.40515072935,37.7817509861584
14095616771010,140956167,71010,OtherOffenses,Lost/stolen License Plate,Monday,2014-11-10,18:00,Bayview,None,400 Block Of Vermont St,-122.404364167887,37.7640149793292
14100893109029,141008931,9029,OtherOffenses,False Personation To Receive Money Or Property,Wednesday,2014-11-26,17:00,Bayview,None,200 Block Of Burrows St,-122.405617331405,37.7284944661785
14031041664002,140310416,64002,Non-criminal,"Civil Sidewalks, Citation",Monday,2014-04-14,17:00,Mission,"Arrest, Cited",400 Block Of Castro St,-122.435150099812,37.7617597243598
15047675704013,150476757,4013,Assault,Aggravated Assault With A Deadly Weapon,Monday,2015-06-01,00:30,Mission,None,"16th St, Mission St",-122.419671780296,37.7650501214668
14088754011012,140887540,11012,StolenProperty,"Stolen Property, Possession With Knowledge, Receiving",Monday,2014-10-20,12:55,Central,"Arrest, Booked",300 Block Of Grant Avenue,-122.405618748152,37.7903200915161
15023415716620,150234157,16620,Drug/narcotic,Possession Of Cocaine,Monday,2015-03-16,11:05,Tenderloin,None,100 Block Of Leavenworth St,-122.414029821727,37.7823291237659
14034838264085,140348382,64085,SuspiciousOcc,Investigative Detention,Sunday,2014-04-27,09:13,Ingleside,None,3300 Block Of Mission St,-122.421644478447,37.7429970144076
15042253406244,150422534,6244,Larceny/theft,Grand Theft From Locked Auto,Friday,2015-05-15,08:50,Southern,None,"9th St, Folsom St",-122.411612378034,37.7737679567236
15042129164020,150421291,64020,Non-criminal,"Aided Case, Mental Disturbed",Thursday,2015-05-14,23:15,Ingleside,None,200 Block Of Paris St,-122.43259469429,37.7246670327359
15024831806241,150248318,6241,Larceny/theft,Petty Theft From Locked Auto,Sunday,2015-03-15,15:00,Park,None,"Duboce Av, Noe St",-122.433575097282,37.7691767476277
14046852662071,140468526,62071,Warrants,Probation Search,Thursday,2014-06-05,13:59,Ingleside,None,900 Block Of Ellsworth St,-122.416517427405,37.7330103867416
15019886062020,150198860,62020,Warrants,Enroute To Department Of Corrections,Thursday,2015-03-05,08:15,Central,"Arrest, Booked",0 Block Of Campton Pl,-122.406092233116,37.7891339284094
14105709106125,141057091,6125,Larceny/theft,Theft Of Checks Or Credit Cards,Wednesday,2014-10-01,00:01,Mission,None,3000 Block Of 24th St,-122.412733985804,37.7526417555714
14064538204138,140645382,4138,Assault,"Battery, Former Spouse Or Dating Relationship",Sunday,2014-08-03,19:06,Southern,"Arrest, Booked",0 Block Of Morris St,-122.402803298103,37.7770460959512
14090116264002,140901162,64002,Non-criminal,"Civil Sidewalks, Citation",Friday,2014-10-24,15:18,Mission,"Arrest, Cited",400 Block Of Castro St,-122.435150099812,37.7617597243598
15042746506244,150427465,6244,Larceny/theft,Grand Theft From Locked Auto,Saturday,2015-05-16,19:00,Northern,None,"Lombard St, Steiner St",-122.437698529469,37.7996328370724
