id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
17025596751040,170255967,51040,Non-criminal,Aided Case,Wednesday,2017-03-29,01:28,Southern,None,"Bryant St, 4th St",-122.39806344539454,37.77956584602927
18606826371000,186068263,71000,Non-criminal,Lost Property,Saturday,2018-03-24,00:01,Central,None,200 Block Of Geary St,-122.40743498952293,37.78751587416232
17065379761030,170653797,61030,Non-criminal,"Death Report, Cause Unknown",Wednesday,2017-08-02,12:00,Mission,None,800 Block Of Treat Avenue,-122.41330000391292,37.756553524938894
16608423906224,166084239,6224,Larceny/theft,Grand Theft From Unlocked Auto,Sunday,2016-04-03,01:30,Central,None,"Taylor St, Sacramento St",-122.41265322306216,37.79255091039276
16008020764020,160080207,64020,Non-criminal,"Aided Case, Mental Disturbed",Thursday,2016-01-28,08:50,Tenderloin,None,400 Block Of Eddy St,-122.41508872104644,37.7836719564372
18607430106244,186074301,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2018-03-29,18:30,Southern,None,100 Block Of Stevenson St,-122.40112674299706,37.78849212186883
16032551407025,160325514,7025,VehicleTheft,Stolen Truck,Wednesday,2016-04-20,18:58,Southern,None,1200 Block Of Market St,-122.41544415988612,37.77802456746407
18606878006372,186068780,6372,Larceny/theft,Petty Theft Of Property,Tuesday,2018-03-20,21:50,Southern,None,"5th St, Mission St",-122.40648197274312,37.782731788488746
16037676174000,160376761,74000,MissingPerson,Missing Adult,Sunday,2016-03-27,15:00,Bayview,None,1200 Block Of 3rd St,-122.38951764803554,37.77246824000607
16044255064020,160442550,64020,Non-criminal,"Aided Case, Mental Disturbed",Monday,2016-05-30,17:54,Ingleside,None,"Alabama St, Ripley St",-122.4103913427189,37.74432430786442
17104078726200,171040787,26200,OtherOffenses,Miscellaneous State Felony,Monday,2017-12-25,22:50,Bayview,"Arrest, Booked","Newcomb Av, Whitneyyoung Cr",-122.38454898594004,37.733475347465294
18606708306244,186067083,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2018-03-20,00:01,Bayview,None,"Deharo St, Berry St",-122.40196604233672,37.76870486352581
17049416564020,170494165,64020,Non-criminal,"Aided Case, Mental Disturbed",Saturday,2017-06-17,15:35,Mission,None,100 Block Of Lexington St,-122.4206656778669,37.76093634174354
16009006865010,160090068,65010,OtherOffenses,Traffic Violation Arrest,Sunday,2016-01-31,12:14,Mission,"Arrest, Booked",1900 Block Of Mission St,-122.41967661614986,37.765851097743536
18607259371000,186072593,71000,Non-criminal,Lost Property,Monday,2018-01-01,17:00,Mission,None,2100 Block Of Market St,-122.4297889869883,37.766652147476215
16043712506302,160437125,6302,Larceny/theft,Petty Theft From A Building,Saturday,2016-05-28,18:13,Southern,None,700 Block Of Market St,-122.40529484521451,37.7863072236365
