pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
5113245606154,51132456,6154,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,2005-10-07T00:00:00.000,15:55,INGLESIDE,NONE,MONTEREY BL / BADEN ST,-122.439742646851,37.7315851821431,POINT (-122.439742646851 37.7315851821431),95.0,9.0,8.0,41.0,9.0,7.0,4.0,63,40.0,,,,,,,1.0,,,,,95.0
5020358307021,50203583,7021,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,2005-02-21T00:00:00.000,15:00,TARAVAL,NONE,2400 Block of 44TH AV,-122.502479138166,37.7409106523535,POINT (-122.50247913816598 37.7409106523535),39.0,10.0,7.0,35.0,1.0,8.0,3.0,29491,35.0,,,,,,,1.0,,,,,39.0
4097355812060,40973558,12060,WEAPON LAWS,POSS OF DEADLY WEAPON WITH INTENT TO ASSAULT,Thursday,2004-08-26T00:00:00.000,02:05,NORTHERN,NONE,FERN ST / POLK ST,-122.420211964957,37.7882225424034,POINT (-122.42021196495699 37.78822254240341),50.0,4.0,3.0,21.0,13.0,9.0,10.0,28858,21.0,,,,,,10.0,2.0,,,,,50.0
7071460106244,70714601,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2007-07-16T00:00:00.000,00:04,SOUTHERN,NONE,MISSION ST / 6TH ST,-122.408710606663,37.7809706722053,POINT (-122.408710606663 37.7809706722053),32.0,1.0,10.0,34.0,14.0,2.0,9.0,28853,34.0,24.0,1.0,6.0,1.0,6.0,7.0,2.0,1.0,1.0,1.0,,32.0
10028780528100,100287805,28100,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,2010-03-27T00:00:00.000,12:14,MISSION,"ARREST, BOOKED",1800 Block of HARRISON ST,-122.413437661585,37.7683433180474,POINT (-122.413437661585 37.7683433180474),53.0,3.0,2.0,20.0,8.0,4.0,7.0,28853,19.0,,,,3.0,,,2.0,,,3.0,,53.0
6081576416625,60815764,16625,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,2006-08-01T00:00:00.000,17:55,PARK,NONE,GOLDEN GATE AV / DIVISADERO ST,-122.438554633199,37.77872294332,POINT (-122.438554633199 37.77872294332),97.0,4.0,11.0,39.0,15.0,5.0,11.0,29490,41.0,,,,,,,1.0,,,,,97.0
4054964864070,40549648,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,2004-05-13T00:00:00.000,15:12,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32.0,1.0,10.0,34.0,14.0,2.0,9.0,28853,34.0,,,,,,,2.0,,,,,32.0
6120216806242,61202168,6242,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,2006-11-10T00:00:00.000,15:00,TARAVAL,NONE,EUCALYPTUS DR / 19TH AV,-122.474855245968,37.7310650252983,POINT (-122.474855245968 37.7310650252983),41.0,10.0,8.0,41.0,9.0,8.0,4.0,64,40.0,,,,,,,1.0,,,,,41.0
11606950428150,116069504,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,2011-05-25T00:00:00.000,22:00,NORTHERN,NONE,1900 Block of VALLEJO ST,-122.429387065868,37.7960104310795,POINT (-122.429387065868 37.7960104310795),102.0,4.0,6.0,13.0,13.0,9.0,1.0,57,17.0,,,,,,,1.0,,,,,102.0
10052465704033,100524657,4033,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Sunday,2010-06-06T00:00:00.000,15:40,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.407222440955,37.7864562588009,POINT (-122.40722244095501 37.7864562588009),19.0,6.0,3.0,8.0,14.0,10.0,10.0,28852,6.0,10.0,,12.0,,12.0,5.0,2.0,,,,,19.0
13090759006224,130907590,6224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,2013-10-25T00:00:00.000,22:25,MISSION,NONE,19TH ST / BRYANT ST,-122.409997302682,37.7604853376207,POINT (-122.409997302682 37.7604853376207),53.0,3.0,2.0,20.0,2.0,4.0,7.0,28859,19.0,,,,3.0,,,2.0,,,3.0,,53.0
8135661004134,81356610,4134,ASSAULT,BATTERY,Sunday,2008-12-21T00:00:00.000,02:10,INGLESIDE,"ARREST, BOOKED",3400 Block of MISSION ST,-122.422665047787,37.741419043576,POINT (-122.42266504778702 37.741419043576),83.0,9.0,2.0,2.0,2.0,7.0,7.0,28859,2.0,,,,,,,1.0,,,,,83.0
13076011628160,130760116,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,2013-09-10T00:00:00.000,10:00,NORTHERN,NONE,1800 Block of BROADWAY ST,-122.427526792818,37.7951546977624,POINT (-122.42752679281799 37.7951546977624),102.0,4.0,6.0,30.0,13.0,9.0,1.0,28858,27.0,,,,,,,1.0,,,,,102.0
4058195706304,40581957,6304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,2004-05-04T00:00:00.000,13:00,SOUTHERN,NONE,200 Block of I-80,-122.36493749408,37.8102044406285,POINT (-122.36493749407998 37.8102044406285),35.0,1.0,10.0,37.0,,2.0,9.0,62,37.0,,,,,,,2.0,,,,,35.0
9077441926080,90774419,26080,OTHER OFFENSES,CONSPIRACY,Thursday,2009-07-30T00:00:00.000,22:15,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.411979487494,37.7809039696758,POINT (-122.41197948749401 37.7809039696758),20.0,5.0,10.0,34.0,14.0,2.0,9.0,28853,34.0,,1.0,,1.0,,7.0,2.0,1.0,1.0,1.0,35.0,20.0
10607654706244,106076547,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2010-06-25T00:00:00.000,18:05,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,POINT (-122.466204667893 37.7725405391593),9.0,8.0,4.0,12.0,11.0,6.0,2.0,54,8.0,,,,,,,1.0,,,,,9.0
13022141903444,130221419,3444,ROBBERY,ATTEMPTED ROBBERY CHAIN STORE WITH BODILY FORCE,Sunday,2013-03-17T00:00:00.000,08:30,BAYVIEW,"ARREST, BOOKED",300 Block of BAY SHORE BL,-122.406479975864,37.741057552813,POINT (-122.40647997586402 37.741057552813),82.0,2.0,9.0,1.0,10.0,3.0,8.0,58,1.0,,,,,,,1.0,,,,,82.0
10095486627110,100954866,27110,DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE AFTER NOTIFICATION,Wednesday,2010-10-13T00:00:00.000,22:39,MISSION,"ARREST, BOOKED",400 Block of CAPP ST,-122.418108925859,37.7594801325769,POINT (-122.418108925859 37.7594801325769),53.0,3.0,2.0,20.0,2.0,4.0,7.0,28859,19.0,13.0,,15.0,3.0,15.0,,2.0,,,3.0,,53.0
9016252968050,90162529,68050,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,2009-02-14T00:00:00.000,00:46,NORTHERN,"ARREST, BOOKED",1800 Block of PINE ST,-122.426246092712,37.7888345695702,POINT (-122.426246092712 37.7888345695702),100.0,4.0,11.0,30.0,13.0,9.0,11.0,28858,27.0,,,,,,,1.0,,,,,100.0
13008491607055,130084916,7055,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Wednesday,2013-01-30T00:00:00.000,13:57,NORTHERN,NONE,2200 Block of VALLEJO ST,-122.434317914083,37.7953827337569,POINT (-122.43431791408301 37.7953827337569),102.0,4.0,6.0,13.0,13.0,9.0,1.0,57,17.0,,,,,,,1.0,,,,,102.0
