pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
11022637665015,110226376,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,2011-03-18T00:00:00.000,23:20,MISSION,"ARREST, CITED",20TH ST / CAPP ST,-122.41796448376,37.7586968166489,POINT (-122.41796448376002 37.7586968166489),53.0,3.0,2,20.0,2.0,4.0,7,28859,19.0,13.0,,15.0,3.0,15.0,,2.0,,,3.0,,53.0
13054503764070,130545037,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,2013-07-02T00:00:00.000,21:00,CENTRAL,NONE,800 Block of CHESTNUT ST,-122.417357825425,37.8032938546353,POINT (-122.417357825425 37.8032938546353),107.0,6.0,6,32.0,5.0,1.0,1,308,32.0,,,,,,,1.0,,,,,107.0
5076104206374,50761042,6374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,2005-07-02T00:00:00.000,15:00,SOUTHERN,NONE,MONTGOMERY ST / MARKET ST,-122.402070243235,37.7887198687904,POINT (-122.40207024323499 37.7887198687904),19.0,6.0,3,8.0,4.0,2.0,10,28855,6.0,10.0,,12.0,,,4.0,1.0,,,,35.0,19.0
9043548907021,90435489,7021,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,2009-04-24T00:00:00.000,22:30,SOUTHERN,NONE,HOWARD ST / 9TH ST,-122.413163134276,37.7749926445385,POINT (-122.413163134276 37.7749926445385),32.0,1.0,10,34.0,8.0,2.0,9,28853,34.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,32.0
13009034928080,130090349,28080,OTHER OFFENSES,FALSE FIRE ALARM,Friday,2013-02-01T00:00:00.000,00:20,TARAVAL,NONE,600 Block of JOHNMUIR DR,-122.49206801734,37.7143615498756,POINT (-122.49206801734 37.7143615498756),43.0,10.0,8,16.0,1.0,8.0,4,64,14.0,,,,,,,2.0,,,,,43.0
6086677307021,60866773,7021,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,2006-08-15T00:00:00.000,13:00,BAYVIEW,NONE,WILLIAMS AV / LUCY ST,-122.393583081098,37.7293996550875,POINT (-122.393583081098 37.7293996550875),,2.0,9,1.0,10.0,3.0,8,58,1.0,,,,,,,2.0,,,,,
5031202127195,50312021,27195,TRESPASS,TRESPASSING,Sunday,2005-03-20T00:00:00.000,19:16,SOUTHERN,"ARREST, CITED",100 Block of 4TH ST,-122.4039407276,37.7843007072344,POINT (-122.4039407276 37.7843007072344),32.0,1.0,10,8.0,12.0,2.0,9,28853,6.0,,,,,,4.0,1.0,,,,,32.0
4086150571000,40861505,71000,NON-CRIMINAL,LOST PROPERTY,Saturday,2004-07-24T00:00:00.000,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32.0,1.0,10,34.0,14.0,2.0,9,28853,34.0,,,,,,,2.0,,,,,32.0
5120846106243,51208461,6243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,2005-10-26T00:00:00.000,10:27,BAYVIEW,NONE,1600 Block of OAKDALE AV,-122.391431786513,37.7352842415297,POINT (-122.39143178651301 37.7352842415297),86.0,2.0,9,1.0,10.0,3.0,8,58,1.0,11.0,,13.0,,13.0,,2.0,,,,,86.0
6040530968020,60405309,68020,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,2006-04-16T00:00:00.000,04:09,TENDERLOIN,NONE,EDDY ST / LARKIN ST,-122.41753069698,37.7833107539969,POINT (-122.41753069698001 37.78331075399691),20.0,5.0,10,36.0,7.0,9.0,9,28852,36.0,17.0,1.0,18.0,,18.0,6.0,2.0,1.0,1.0,,,20.0
