pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
13614604106224,136146041,6224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,2013-08-12T00:00:00.000,19:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32.0,1,10,34,14.0,2,9,28853,34,,,,,,,2,,,,,32.0
4097656807041,40976568,7041,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Thursday,2004-08-26T00:00:00.000,07:00,PARK,NONE,CLARENDON AV / LAGUNA HONDA BL,-122.461525408127,37.7515025704014,POINT (-122.46152540812702 37.7515025704014),45.0,7,8,41,1.0,5,4,63,40,,,,,,,1,,,,,45.0
11047598765015,110475987,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,2011-06-13T00:00:00.000,14:50,SOUTHERN,"ARREST, CITED",MISSION ST / 4TH ST,-122.404270179486,37.7844788538745,POINT (-122.404270179486 37.7844788538745),32.0,1,10,34,12.0,2,9,28853,34,,,,,,4.0,2,,,,,32.0
8041301928150,80413019,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,2008-04-19T00:00:00.000,21:39,INGLESIDE,NONE,200 Block of COLLEGE AV,-122.424095545438,37.7350950459632,POINT (-122.424095545438 37.7350950459632),93.0,9,2,2,2.0,7,7,28859,2,,,,,,,1,,,,,93.0
9045015874000,90450158,74000,MISSING PERSON,MISSING ADULT,Wednesday,2009-04-29T00:00:00.000,13:30,SOUTHERN,LOCATED,900 Block of FOLSOM ST,-122.403860419019,37.7798137203933,POINT (-122.40386041901901 37.7798137203933),32.0,1,10,34,14.0,2,9,28856,34,,1.0,,,,4.0,2,,,,,32.0
8049202904134,80492029,4134,ASSAULT,BATTERY,Saturday,2008-05-10T00:00:00.000,22:45,CENTRAL,NONE,300 Block of BATTERY ST,-122.40021603879,37.7948030325182,POINT (-122.40021603879 37.7948030325182),108.0,6,3,8,3.0,1,10,28860,6,,,,,,,1,,,,,108.0
12004333616660,120043336,16660,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Monday,2012-01-16T00:00:00.000,13:59,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.413893155951,37.782346520673,POINT (-122.41389315595102 37.782346520673),20.0,5,10,36,7.0,10,9,28852,36,17.0,1.0,18.0,1.0,18.0,6.0,2,1.0,1.0,1.0,,20.0
8027142512100,80271425,12100,WEAPON LAWS,POSS OF LOADED FIREARM,Friday,2008-03-14T00:00:00.000,00:05,MISSION,"ARREST, BOOKED",FLORIDA ST / 25TH ST,-122.40991630881,37.7511443775426,POINT (-122.40991630881 37.7511443775426),53.0,3,2,20,2.0,4,7,28859,19,,,,3.0,,,1,,,3.0,,53.0
11069172916666,110691729,16666,DRUG/NARCOTIC,TRANSPORTAION OF CONTROLLED SUBSTANCE,Sunday,2011-08-28T00:00:00.000,20:28,BAYVIEW,"ARREST, BOOKED",3RD ST / KIRKWOOD AV,-122.389588165314,37.7379572653415,POINT (-122.38958816531401 37.7379572653415),86.0,2,9,1,10.0,3,8,58,1,,,,,,,2,,,,,86.0
6120358606244,61203586,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2006-11-10T00:00:00.000,01:15,MISSION,NONE,MISSION ST / 15TH ST,-122.419827929961,37.7666737551835,POINT (-122.419827929961 37.7666737551835),53.0,3,2,20,8.0,4,7,28853,19,12.0,,14.0,3.0,14.0,,2,,,3.0,,53.0
4031810815201,40318108,15201,ASSAULT,STALKING,Saturday,2004-03-13T00:00:00.000,00:01,MISSION,DISTRICT ATTORNEY REFUSES TO PROSECUTE,1200 Block of SAN BRUNO AV,-122.404353626153,37.7537505147281,POINT (-122.40435362615301 37.7537505147281),54.0,3,9,20,10.0,4,8,28859,19,23.0,,10.0,,10.0,,1,,,,,54.0
4037192471010,40371924,71010,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,2004-03-31T00:00:00.000,10:00,INGLESIDE,NONE,SAN JOSE AV / GENEVA AV,-122.446607214924,37.7207231269114,POINT (-122.44660721492401 37.7207231269114),80.0,9,1,28,9.0,7,6,28861,25,,,,,,,2,,,,,80.0
8010898127300,80108981,27300,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Thursday,2008-01-31T00:00:00.000,05:50,TENDERLOIN,"ARREST, CITED",500 Block of ELLIS ST,-122.415414178631,37.784476659022,POINT (-122.415414178631 37.784476659022),20.0,5,10,36,7.0,10,9,28858,36,17.0,,18.0,,18.0,6.0,2,1.0,1.0,,,20.0
5137938514020,51379385,14020,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Thursday,2005-12-08T00:00:00.000,09:43,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410928353347,37.7836778741124,POINT (-122.410928353347 37.7836778741124),20.0,5,10,36,14.0,10,9,28852,36,17.0,1.0,18.0,,18.0,6.0,2,1.0,1.0,,,20.0
13005587604138,130055876,4138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,2013-01-20T00:00:00.000,16:00,INGLESIDE,"ARREST, BOOKED",CORTLAND AV / FOLSOM ST,-122.413311792854,37.7389835945917,POINT (-122.41331179285399 37.7389835945917),83.0,9,2,2,10.0,7,7,28859,2,,,,,,,1,,,,,83.0
6042536309110,60425363,9110,FRAUD,"FORGERY, CREDIT CARD",Tuesday,2006-04-18T00:00:00.000,12:00,CENTRAL,NONE,800 Block of GEARY ST,-122.417273344939,37.7861493947594,POINT (-122.41727334493902 37.7861493947594),20.0,6,10,36,13.0,1,9,28858,36,,,,,,,2,1.0,1.0,,,20.0
3030528407021,30305284,7021,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,2003-03-13T00:00:00.000,21:00,INGLESIDE,NONE,700 Block of CAYUGA AV,-122.437316905562,37.7260897466674,POINT (-122.437316905562 37.7260897466674),94.0,9,1,28,9.0,7,6,28861,25,,,,,,,1,,,,,94.0
5128035606151,51280356,6151,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,2005-11-11T00:00:00.000,23:00,NORTHERN,NONE,VANNESS AV / ELLIS ST,-122.421011927716,37.783822694197,POINT (-122.421011927716 37.783822694197),20.0,4,11,39,7.0,9,11,28858,41,,,,,,,2,,,,,20.0
11102456963010,111024569,63010,WARRANTS,WARRANT ARREST,Friday,2011-12-23T00:00:00.000,10:30,TENDERLOIN,NONE,0 Block of POWELL ST,-122.407845374111,37.7850943210103,POINT (-122.407845374111 37.7850943210103),19.0,6,3,36,14.0,10,10,28852,36,,,,,,5.0,2,1.0,1.0,,,19.0
10030882116010,100308821,16010,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,2010-04-01T00:00:00.000,12:22,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400916029025,37.7854574902997,POINT (-122.40091602902501 37.7854574902997),32.0,1,10,8,12.0,2,9,28855,6,,,,,,4.0,1,,,,,32.0
