pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
16611449471000,166114494,71000,NON-CRIMINAL,LOST PROPERTY,Tuesday,2016-05-10T00:00:00.000,10:05,PARK,NONE,0 Block of ARGENT AL,-122.4433358126932,37.75282529619016,POINT (-122.44333581269319 37.75282529619016),51.0,7,5,38,2.0,5.0,5,63,38,,,,,,,1,,,,,51.0
16034420768020,160344207,68020,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,2016-04-05T00:00:00.000,12:00,INGLESIDE,NONE,600 Block of HOLLYPARK CR,-122.42117093880351,37.73689585927279,POINT (-122.42117093880353 37.73689585927279),61.0,9,2,2,2.0,7.0,7,28859,2,,,,,,,1,,,,,61.0
17098376007020,170983760,7020,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,2017-11-22T00:00:00.000,13:00,MISSION,NONE,3100 Block of 19TH ST,-122.41430393052175,37.760586430720736,POINT (-122.41430393052177 37.760586430720736),53.0,3,2,20,2.0,4.0,7,28859,19,,,,3.0,,,2,,,3.0,,53.0
16100954915201,161009549,15201,ASSAULT,STALKING,Saturday,2016-12-10T00:00:00.000,00:05,SOUTHERN,"ARREST, BOOKED",400 Block of BRANNAN ST,-122.395120927482,37.77951848924224,POINT (-122.395120927482 37.779518489242236),32.0,1,10,34,6.0,2.0,9,28856,34,,,,,,,2,,,,,32.0
17612102506244,176121025,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2017-05-09T00:00:00.000,17:30,NORTHERN,NONE,WEBSTER ST / GEARY BL,-122.43120693207942,37.7845681170336,POINT (-122.43120693207942 37.784568117033594),101.0,4,11,39,13.0,9.0,11,29490,41,8.0,,9.0,,9.0,,2,,,,,101.0
17612554406244,176125544,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2017-05-15T00:00:00.000,08:30,NORTHERN,NONE,VANNESS AV / REDWOOD ST,-122.42033929942204,37.7805648254405,POINT (-122.42033929942205 37.7805648254405),21.0,4,10,36,7.0,9.0,9,28852,36,,1.0,,1.0,,8.0,2,,1.0,1.0,,21.0
17002949906244,170029499,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2017-01-11T00:00:00.000,17:38,PARK,NONE,HAIGHT ST / SHRADER ST,-122.45186455263612,37.76935053817808,POINT (-122.45186455263611 37.76935053817808),25.0,7,11,3,15.0,5.0,11,29492,9,22.0,,24.0,,25.0,,1,,,,,25.0
16078156865015,160781568,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,2016-09-26T00:00:00.000,13:58,MISSION,"ARREST, BOOKED",2400 Block of MISSION ST,-122.41888729306456,37.75762172120293,POINT (-122.41888729306457 37.75762172120293),53.0,3,2,20,2.0,4.0,7,28859,19,13.0,,15.0,3.0,15.0,,2,,,3.0,,53.0
18013909463010,180139094,63010,WARRANTS,WARRANT ARREST,Wednesday,2018-02-21T00:00:00.000,13:20,CENTRAL,"ARREST, BOOKED",400 Block of JEFFERSON ST,-122.41994163626433,37.80774879044733,POINT (-122.41994163626433 37.80774879044733),99.0,6,6,32,3.0,1.0,1,308,32,,,,,,2.0,1,,,,,99.0
17017676165016,170176761,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,2017-03-03T00:00:00.000,02:25,MISSION,"ARREST, BOOKED",CAPP ST / 21ST ST,-122.41781255878657,37.75710057964282,POINT (-122.41781255878655 37.757100579642824),53.0,3,2,20,2.0,4.0,7,28859,19,13.0,,15.0,3.0,15.0,,2,,,3.0,,53.0
17631428606244,176314286,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2017-12-01T00:00:00.000,21:00,SOUTHERN,NONE,10TH ST / BRYANT ST,-122.4097387719058,37.77034820354541,POINT (-122.40973877190581 37.77034820354541),32.0,1,10,34,8.0,2.0,9,28853,34,,,,,,,2,,,,,32.0
16096053012080,160960530,12080,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Friday,2016-11-25T00:00:00.000,22:15,TARAVAL,"ARREST, BOOKED",700 Block of HOLLOWAY AV,-122.4607433930331,37.72188786737264,POINT (-122.4607433930331 37.72188786737264),64.0,10,8,24,9.0,8.0,4,28861,24,,,19.0,,19.0,,2,,,,,64.0
16070895464070,160708954,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,2016-05-01T00:00:00.000,13:11,SOUTHERN,NONE,200 Block of CLARA ST,-122.40356168718614,37.77860126161551,POINT (-122.40356168718614 37.77860126161551),32.0,1,10,34,14.0,2.0,9,28856,34,,,,,,,2,,,,,32.0
17088299606241,170882996,6241,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,2017-10-28T00:00:00.000,18:40,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.41508317779947,37.78165244571751,POINT (-122.41508317779949 37.781652445717505),21.0,5,10,36,7.0,10.0,9,28852,36,17.0,1.0,18.0,1.0,18.0,6.0,2,1.0,1.0,1.0,,21.0
17630581506244,176305815,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2017-11-22T00:00:00.000,15:00,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.3883798739193,37.783310406701474,POINT (-122.3883798739193 37.783310406701474),31.0,1,10,8,6.0,2.0,9,28856,6,,,,,,,1,,,,,31.0
17616747706244,176167477,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2017-06-16T00:00:00.000,15:58,SOUTHERN,NONE,5TH ST / MARKET ST,-122.40806834514828,37.783991676816086,POINT (-122.40806834514827 37.783991676816086),19.0,5,10,36,12.0,2.0,9,28853,36,17.0,1.0,18.0,,18.0,7.0,2,1.0,1.0,,35.0,19.0
17029087206244,170290872,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2017-04-09T00:00:00.000,11:30,NORTHERN,NONE,3600 Block of LYON ST,-122.4482784053302,37.80427188789098,POINT (-122.44827840533021 37.804271887890984),17.0,4,6,13,13.0,9.0,1,57,17,,,,,,,1,,,,15.0,17.0
17627048471000,176270484,71000,NON-CRIMINAL,LOST PROPERTY,Saturday,2017-10-21T00:00:00.000,23:06,NORTHERN,NONE,SUTTER ST / POLK ST,-122.42012031920376,37.78775706024115,POINT (-122.42012031920376 37.78775706024115),50.0,4,3,21,13.0,9.0,10,28858,21,,,,,,10.0,2,,,,,50.0
16080509927170,160805099,27170,OTHER OFFENSES,RESISTING ARREST,Tuesday,2016-10-04T00:00:00.000,00:55,INGLESIDE,NONE,4900 Block of MISSION ST,-122.43910409951046,37.718831216516485,POINT (-122.43910409951046 37.718831216516485),90.0,9,1,7,9.0,7.0,6,28861,5,4.0,,4.0,,4.0,,2,,,,,90.0
