pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
7030592130190,70305921,30190,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,2007-03-24T00:00:00.000,17:11,CENTRAL,"ARREST, CITED",200 Block of JEFFERSON ST,-122.416629414907,37.8080574789267,POINT (-122.41662941490702 37.8080574789267),99.0,6,3,23,3.0,1.0,10,308,23,,,,,,2.0,2,,,,,99.0
5000905206244,50009052,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2005-01-03T00:00:00.000,18:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32.0,1,10,34,14.0,2.0,9,28853,34,,,,,,,2,,,,,32.0
8083305364020,80833053,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,2008-08-08T00:00:00.000,02:28,SOUTHERN,PSYCHOPATHIC CASE,0 Block of 6TH ST,-122.40950430935,37.781526271747,POINT (-122.40950430935 37.781526271747),32.0,5,10,34,14.0,2.0,9,28853,34,,1.0,,1.0,,7.0,2,1.0,1.0,1.0,,32.0
10048641103414,100486411,3414,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Tuesday,2010-05-25T00:00:00.000,22:03,MISSION,NONE,1000 Block of ALABAMA ST,-122.411125926112,37.7550759585846,POINT (-122.41112592611202 37.7550759585846),53.0,3,2,20,2.0,4.0,7,28859,19,,,,3.0,,,2,,,3.0,,53.0
12072629706363,120726297,6363,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,2012-09-10T00:00:00.000,19:40,SOUTHERN,NONE,800 Block of MARKET ST,-122.406690592261,37.7852071918419,POINT (-122.406690592261 37.7852071918419),19.0,5,3,8,14.0,2.0,10,28852,6,,,,,,5.0,2,,,,35.0,19.0
12011446006153,120114460,6153,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,2012-02-10T00:00:00.000,09:30,CENTRAL,NONE,400 Block of GEARY ST,-122.41072162587,37.7870966495663,POINT (-122.41072162587 37.7870966495663),50.0,6,3,36,5.0,1.0,10,28852,36,,,,,,5.0,2,,,,,50.0
13079024806240,130790248,6240,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Thursday,2013-09-19T00:00:00.000,17:45,NORTHERN,NONE,1300 Block of EDDY ST,-122.429851024595,37.781798795606,POINT (-122.429851024595 37.781798795606),97.0,4,11,39,7.0,9.0,11,29490,41,,,,,,,2,,,,,97.0
6072323606365,60723236,6365,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Saturday,2006-07-08T00:00:00.000,15:35,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.40642786236,37.78710945429,POINT (-122.40642786236002 37.78710945429),19.0,6,3,8,5.0,10.0,10,28857,6,10.0,,12.0,,12.0,5.0,2,,,,,19.0
10061657706300,100616577,6300,LARCENY/THEFT,ATTEMPTED THEFT FROM A BUILDING,Monday,2010-07-05T00:00:00.000,09:50,SOUTHERN,NONE,0 Block of HOWARD ST,-122.392134062208,37.7916972492914,POINT (-122.392134062208 37.7916972492914),108.0,1,10,8,6.0,2.0,9,28855,6,,,,,,,1,,,,,108.0
4036757506132,40367575,6132,LARCENY/THEFT,GRAND THEFT PURSESNATCH,Tuesday,2004-03-30T00:00:00.000,23:35,INGLESIDE,NONE,2400 Block of SAN JOSE AV,-122.447817185689,37.7192294584513,POINT (-122.44781718568902 37.7192294584513),80.0,9,1,28,9.0,7.0,6,28861,25,,,,,,,2,,,,,80.0
10043998764080,100439987,64080,SUSPICIOUS OCC,SUSPICIOUS PERSON,Wednesday,2010-05-12T00:00:00.000,12:43,BAYVIEW,NONE,FITZGERALD AV / CAMERON WY,-122.389140766209,37.7196781973856,POINT (-122.38914076620901 37.7196781973856),88.0,2,9,1,10.0,3.0,8,58,1,,,,,,,2,,,,,88.0
7094984264070,70949842,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,2007-09-16T00:00:00.000,09:14,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,POINT (-122.40653911514798 37.7564864109309),54.0,3,9,20,10.0,4.0,8,28859,19,23.0,,10.0,3.0,10.0,,2,,,3.0,,54.0
8009904515150,80099045,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,2008-01-15T00:00:00.000,13:00,NORTHERN,NONE,0 Block of FELL ST,-122.418502503449,37.7765490444685,POINT (-122.418502503449 37.7765490444685),21.0,4,10,36,7.0,9.0,9,28852,36,,1.0,,1.0,,8.0,2,1.0,1.0,1.0,,21.0
3113927819090,31139278,19090,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,2003-09-26T00:00:00.000,23:00,CENTRAL,"ARREST, BOOKED",400 Block of BROADWAY ST,-122.405087523335,37.7981219270604,POINT (-122.40508752333498 37.7981219270604),106.0,6,3,23,3.0,1.0,10,308,23,21.0,,23.0,,,1.0,2,,,,,106.0
13094478006125,130944780,6125,LARCENY/THEFT,THEFT OF CHECKS OR CREDIT CARDS,Thursday,2013-10-17T00:00:00.000,09:00,INGLESIDE,NONE,600 Block of LOSPALMOS DR,-122.456717598295,37.7350929216683,POINT (-122.45671759829499 37.7350929216683),117.0,9,8,41,9.0,7.0,4,59,40,,,,,,,1,,,,,117.0
8058273328165,80582733,28165,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Tuesday,2008-06-03T00:00:00.000,14:30,BAYVIEW,NONE,100 Block of KISKA RD,-122.378573984591,37.7303199602104,POINT (-122.37857398459101 37.7303199602104),78.0,2,9,1,10.0,3.0,8,58,1,,,,,,,2,,,,,78.0
4147815705041,41478157,5041,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,2004-12-31T00:00:00.000,16:00,INGLESIDE,NONE,200 Block of SANTOS ST,-122.419657380352,37.709094924139,POINT (-122.419657380352 37.709094924139),74.0,9,9,40,9.0,7.0,8,309,39,,,,,,,2,,,,,74.0
5047346326060,50473463,26060,BRIBERY,BRIBERY OF WITNESSES,Thursday,2005-04-28T00:00:00.000,23:45,BAYVIEW,"ARREST, BOOKED",0 Block of DIANA ST,-122.396357565836,37.7303371702583,POINT (-122.39635756583601 37.7303371702583),87.0,2,9,1,10.0,3.0,8,58,1,,,,,,,2,,,,,87.0
7014020065010,70140200,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,2007-02-08T00:00:00.000,00:05,MISSION,"ARREST, BOOKED",3100 Block of 24TH ST,-122.414623849785,37.7524180928571,POINT (-122.414623849785 37.7524180928571),53.0,3,2,20,2.0,4.0,7,28859,19,,,,3.0,,,2,,,3.0,,53.0
8109680015150,81096800,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,2008-10-14T00:00:00.000,09:56,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.413564091744,37.779514030063,POINT (-122.413564091744 37.779514030063),32.0,5,10,34,8.0,2.0,9,28853,34,3.0,1.0,3.0,1.0,3.0,7.0,2,1.0,1.0,1.0,35.0,32.0
3032940019057,30329400,19057,ASSAULT,THREATS AGAINST LIFE,Wednesday,2003-03-19T00:00:00.000,19:30,TARAVAL,"ARREST, BOOKED",100 Block of THRIFT ST,-122.457611171012,37.7174108935444,POINT (-122.457611171012 37.7174108935444),81.0,10,1,24,9.0,8.0,6,28861,24,7.0,,8.0,,8.0,,2,,,,,81.0
7104529305062,71045293,5062,BURGLARY,"BURGLARY OF WAREHOUSE, ATTEMPTED FORCIBLE ENTRY",Thursday,2007-10-11T00:00:00.000,18:35,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,POINT (-122.365565425353 37.8096707013239),35.0,1,10,37,,2.0,9,62,37,,,,,,,2,,,,,35.0
3137546628160,31375466,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,2003-11-23T00:00:00.000,20:00,TENDERLOIN,NONE,MARKET ST / 8TH ST,-122.41474383539,37.7787192627661,POINT (-122.41474383539001 37.7787192627661),21.0,5,10,36,8.0,2.0,9,28853,36,3.0,1.0,3.0,1.0,3.0,7.0,2,1.0,1.0,1.0,35.0,21.0
10050146704063,100501467,4063,ASSAULT,MAYHEM WITH A DEADLY WEAPON,Friday,2010-05-28T00:00:00.000,23:25,BAYVIEW,NONE,1600 Block of NEWCOMB AV,-122.391011706672,37.7359953041609,POINT (-122.391011706672 37.7359953041609),86.0,2,9,1,10.0,3.0,8,58,1,11.0,,13.0,,13.0,,2,,,,,86.0
3026208264070,30262082,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,2003-03-03T00:00:00.000,11:15,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32.0,1,10,34,14.0,2.0,9,28853,34,,,,,,,2,,,,,32.0
10609599507100,106095995,7100,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Thursday,2010-07-29T00:00:00.000,08:00,PARK,NONE,0 Block of ASHBURY ST,-122.447904554135,37.7751421104171,POINT (-122.447904554135 37.7751421104171),24.0,7,11,18,15.0,5.0,11,29492,16,,,,,,,1,,,,,24.0
6040163606244,60401636,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2006-04-14T00:00:00.000,23:15,SOUTHERN,NONE,5TH ST / HARRISON ST,-122.401846367522,37.7790324136251,POINT (-122.40184636752198 37.7790324136251),32.0,1,10,34,14.0,2.0,9,28856,34,,,,,,4.0,2,,,,,32.0
7114604562050,71146045,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,2007-11-08T00:00:00.000,07:26,TENDERLOIN,"ARREST, BOOKED",400 Block of JONES ST,-122.412993783039,37.7855629695287,POINT (-122.412993783039 37.7855629695287),20.0,5,10,36,7.0,10.0,9,28852,36,,,,,,6.0,2,1.0,1.0,,,20.0
8047733815200,80477338,15200,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,2008-05-07T00:00:00.000,08:30,SOUTHERN,NONE,SPEAR ST / HOWARD ST,-122.392527678393,37.7913099145039,POINT (-122.392527678393 37.7913099145039),108.0,1,10,8,6.0,2.0,9,28855,6,,,,,,3.0,1,,,,,108.0
7066198306304,70661983,6304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,2007-07-01T00:00:00.000,15:30,NORTHERN,NONE,1300 Block of VANNESS AV,-122.421973008991,37.7877441722566,POINT (-122.421973008991 37.7877441722566),100.0,4,6,39,13.0,9.0,1,28858,41,,,,,,,1,,,,,100.0
5145133119057,51451331,19057,ASSAULT,THREATS AGAINST LIFE,Tuesday,2005-12-27T00:00:00.000,14:30,INGLESIDE,NONE,1200 Block of BRUSSELS ST,-122.401414094946,37.7168870604908,POINT (-122.401414094946 37.7168870604908),91.0,9,9,40,10.0,7.0,8,309,39,,,,,,,2,,,,,91.0
3003048114040,30030481,14040,OTHER OFFENSES,INDECENT EXPOSURE,Wednesday,2003-01-08T00:00:00.000,11:25,CENTRAL,NONE,200 Block of POST ST,-122.406000218489,37.7885406192723,POINT (-122.406000218489 37.7885406192723),19.0,6,3,8,5.0,1.0,10,28857,6,10.0,,12.0,,12.0,5.0,2,,,,,19.0
5116969764020,51169697,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2005-10-16T00:00:00.000,22:21,TARAVAL,PSYCHOPATHIC CASE,1600 Block of 19TH AV,-122.476469914829,37.75702872804,POINT (-122.476469914829 37.75702872804),44.0,10,8,14,1.0,8.0,4,56,12,,,,,,,1,,,,,44.0
8086616765015,80866167,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2008-08-17T00:00:00.000,08:15,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.415508242782,37.7816542806076,POINT (-122.41550824278201 37.7816542806076),21.0,5,10,36,7.0,10.0,9,28852,36,17.0,1.0,18.0,1.0,18.0,6.0,2,1.0,1.0,1.0,,21.0
6064771104134,60647711,4134,ASSAULT,BATTERY,Sunday,2006-06-18T00:00:00.000,21:40,RICHMOND,"ARREST, CITED",800 Block of CLEMENT ST,-122.468181258329,37.7828309192696,POINT (-122.468181258329 37.7828309192696),5.0,8,4,11,11.0,6.0,2,54,11,,,,,,,1,,,,,5.0
9051495812015,90514958,12015,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Sunday,2009-05-17T00:00:00.000,23:25,INGLESIDE,NONE,0 Block of BROOKDALE AV,-122.4208910342,37.7120920675614,POINT (-122.4208910342 37.7120920675614),74.0,9,9,40,9.0,7.0,8,309,39,,,16.0,,16.0,,2,,,,,74.0
12075111919010,120751119,19010,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,2012-09-19T00:00:00.000,06:01,TENDERLOIN,"ARREST, CITED",0 Block of ELLIS ST,-122.406852525575,37.7856720367472,POINT (-122.40685252557499 37.7856720367472),19.0,6,3,8,14.0,10.0,10,28852,6,10.0,,12.0,,12.0,5.0,2,,,,,19.0
8102191007051,81021910,7051,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Thursday,2008-09-25T00:00:00.000,16:30,SOUTHERN,NONE,400 Block of 10TH ST,-122.410541166987,37.7709130566165,POINT (-122.410541166987 37.7709130566165),32.0,1,10,34,8.0,2.0,9,28853,34,,,,,,,2,,,,,32.0
7099618819057,70996188,19057,ASSAULT,THREATS AGAINST LIFE,Friday,2007-09-28T00:00:00.000,10:15,NORTHERN,NONE,BEACH ST / BUCHANAN ST,-122.433799454581,37.8050423291627,POINT (-122.433799454581 37.8050423291627),17.0,4,6,13,13.0,9.0,1,57,17,,,,,,,1,,,,,17.0
9111271919090,91112719,19090,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Wednesday,2009-10-28T00:00:00.000,19:40,CENTRAL,"ARREST, BOOKED",POWELL ST / GEARY ST,-122.408231026261,37.787359494956,POINT (-122.40823102626099 37.78735949495601),19.0,6,3,36,5.0,1.0,10,28852,36,10.0,,12.0,,12.0,5.0,2,,,,,19.0
4096204006343,40962040,6343,LARCENY/THEFT,PETTY THEFT COIN OPERATED MACHINE,Monday,2004-08-23T00:00:00.000,11:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32.0,1,10,34,14.0,2.0,9,28853,34,,,,,,,2,,,,,32.0
