pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
8600112706244,86001127,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2008-01-03T00:00:00.000,02:00,PARK,NONE,CASTRO ST / 15TH ST,-122.435471454169,37.7657256987495,POINT (-122.435471454169 37.7657256987495),28,7,5,5,15.0,5,5,28862,3,,,,,,,1,,,5.0,,28
12087184264015,120871842,64015,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Sunday,2012-10-28T00:00:00.000,23:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421782174033,37.7631041285272,POINT (-122.421782174033 37.7631041285272),37,3,5,20,8.0,4,5,28859,19,,,,3.0,,,1,,,3.0,,37
10097414364020,100974143,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,2010-10-19T00:00:00.000,23:06,TARAVAL,NONE,100 Block of WILSON ST,-122.460243205079,37.7085434606504,POINT (-122.460243205079 37.7085434606504),66,10,1,28,9.0,8,6,28861,25,,,,,,,2,,,,,66
11606861906244,116068619,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2011-05-28T00:00:00.000,01:00,MISSION,NONE,100 Block of UTAH ST,-122.406667637408,37.7677704791539,POINT (-122.406667637408 37.7677704791539),33,3,9,20,8.0,4,8,28853,19,,,,2.0,,,2,,,2.0,,33
10026720506303,100267205,6303,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,2010-03-21T00:00:00.000,14:15,INGLESIDE,NONE,100 Block of SCHWERIN ST,-122.411066928282,37.7114082143272,POINT (-122.411066928282 37.7114082143272),75,9,9,40,9.0,7,8,309,39,,,,,,,2,,,,,75
7002191704104,70021917,4104,ASSAULT,ASSAULT,Saturday,2007-01-06T00:00:00.000,19:07,CENTRAL,NONE,600 Block of LOMBARD ST,-122.412216422677,37.8028745703379,POINT (-122.41221642267702 37.8028745703379),106,6,3,23,3.0,1,10,308,23,,,,,23.0,,1,,,,,106
8111351727130,81113517,27130,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,2008-10-18T00:00:00.000,06:30,MISSION,"ARREST, BOOKED",300 Block of DOUGLASS ST,-122.438983242224,37.7576235773092,POINT (-122.43898324222398 37.7576235773092),115,3,5,5,2.0,4,5,28862,3,,,,,,,1,,,,,115
4058440607041,40584406,7041,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Friday,2004-05-21T00:00:00.000,14:15,BAYVIEW,NONE,THORNTON AV / POMONA ST,-122.393647818293,37.7308544829577,POINT (-122.39364781829299 37.7308544829577),87,2,9,1,10.0,3,8,58,1,,,,,,,2,,,,,87
10077758371000,100777583,71000,NON-CRIMINAL,LOST PROPERTY,Monday,2010-08-23T00:00:00.000,15:00,BAYVIEW,NONE,SAN BRUNO AV / BAY SHORE BL,-122.402459634951,37.7121817273679,POINT (-122.402459634951 37.7121817273679),75,9,9,40,10.0,7,8,309,39,,,,,,,2,,,,,75
5130912207021,51309122,7021,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,2005-11-19T00:00:00.000,17:30,MISSION,"ARREST, BOOKED",ALABAMA ST / 23RD ST,-122.411121491349,37.7542865460492,POINT (-122.41112149134901 37.7542865460492),53,3,2,20,2.0,4,7,28859,19,,,,3.0,,,1,,,3.0,,53
