pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
8001884104013,80018841,4013,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,2008-01-06T00:00:00.000,09:00,TENDERLOIN,NONE,200 Block of JONES ST,-122.412436901867,37.7834857455601,POINT (-122.412436901867 37.7834857455601),20.0,5,10,36,14.0,10,9,28852,36,17.0,1.0,18.0,,18.0,6.0,2,1.0,1.0,,,20.0
7064234703074,70642347,3074,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2007-06-25T00:00:00.000,19:10,INGLESIDE,NONE,POPE ST / HANOVER ST,-122.439572327169,37.7102166907715,POINT (-122.439572327169 37.7102166907715),58.0,9,1,7,9.0,7,6,28861,5,,,,,,,2,,,,,58.0
5078189615200,50781896,15200,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,2005-07-13T00:00:00.000,11:55,SOUTHERN,NONE,0 Block of SHERIDAN ST,-122.411343205591,37.7725876659749,POINT (-122.411343205591 37.7725876659749),32.0,1,10,34,8.0,2,9,28853,34,,,,,,,2,,,,,32.0
11003556909030,110035569,9030,BAD CHECKS,"CHECKS, NON-SUFFICIENT FUNDS (MISDEMEANOR)",Monday,2010-12-20T00:00:00.000,17:00,NORTHERN,NONE,2000 Block of POLK ST,-122.421608893207,37.7955038710773,POINT (-122.421608893207 37.7955038710773),105.0,4,3,32,13.0,9,10,28858,32,,,,,,,1,,,,,105.0
9028907664020,90289076,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,2009-03-19T00:00:00.000,12:03,INGLESIDE,NONE,2400 Block of BAY SHORE BL,-122.404079633627,37.7108555177775,POINT (-122.40407963362702 37.7108555177775),75.0,9,9,40,9.0,7,8,309,39,,,,,,,2,,,,,75.0
9013601307021,90136013,7021,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,2009-02-06T00:00:00.000,09:30,NORTHERN,NONE,BUCHANAN ST / MARINA BL,-122.433799454581,37.8050423291627,POINT (-122.433799454581 37.8050423291627),17.0,4,6,13,13.0,9,1,57,17,,,,,,,1,,,,,17.0
9117414528160,91174145,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,2009-11-13T00:00:00.000,18:00,INGLESIDE,NONE,200 Block of SANTAROSA AV,-122.438629467199,37.7280868557689,POINT (-122.438629467199 37.7280868557689),94.0,9,1,28,9.0,7,6,28861,25,,,,,,,1,,,,,94.0
8127345619057,81273456,19057,ASSAULT,THREATS AGAINST LIFE,Friday,2008-11-28T00:00:00.000,18:15,INGLESIDE,NONE,1800 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524,POINT (-122.41710798699302 37.7122561827524),74.0,9,9,40,9.0,7,8,309,39,14.0,,16.0,,16.0,,2,,,,,74.0
10614792206374,106147922,6374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,2010-11-19T00:00:00.000,18:00,SOUTHERN,NONE,100 Block of 2ND ST,-122.399477770814,37.7878321941049,POINT (-122.399477770814 37.7878321941049),32.0,1,10,8,12.0,2,9,28855,6,,,,,,3.0,1,,,,,32.0
5116769106244,51167691,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2005-10-16T00:00:00.000,08:30,CENTRAL,NONE,100 Block of VALLEJO ST,-122.40065342336,37.7995507646296,POINT (-122.40065342336 37.7995507646296),77.0,6,3,8,3.0,1,10,28860,6,,,,,,,1,,,,,77.0
12005493506374,120054935,6374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,2012-01-18T00:00:00.000,00:01,MISSION,NONE,3400 Block of 19TH ST,-122.421058292646,37.7600683778126,POINT (-122.421058292646 37.7600683778126),53.0,3,2,20,2.0,4,7,28859,19,,,,3.0,,,2,,,3.0,,53.0
3137633907021,31376339,7021,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,2003-11-23T00:00:00.000,23:23,SOUTHERN,"ARREST, BOOKED",100 Block of VALENCIA ST,-122.422375026857,37.7707188965808,POINT (-122.42237502685701 37.7707188965808),32.0,1,10,20,8.0,2,9,28853,19,,,,,,,2,,,,,32.0
5125055364080,51250553,64080,SUSPICIOUS OCC,SUSPICIOUS PERSON,Saturday,2005-11-05T00:00:00.000,01:23,PARK,"ARREST, BOOKED",1600 Block of HAYES ST,-122.443584639717,37.7741979150087,POINT (-122.44358463971702 37.7741979150087),24.0,7,11,18,15.0,5,11,29492,16,,,,,,,1,,,,,24.0
13021766264020,130217662,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,2013-03-15T00:00:00.000,21:16,SOUTHERN,PSYCHOPATHIC CASE,9TH ST / MISSION ST,-122.414714295579,37.7762310404758,POINT (-122.414714295579 37.7762310404758),32.0,1,10,34,8.0,2,9,28853,34,,1.0,,1.0,,7.0,2,1.0,1.0,1.0,,32.0
