pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
11040472614040,110404726,14040,OTHER OFFENSES,INDECENT EXPOSURE,Thursday,2011-05-19T00:00:00.000,16:37,MISSION,"ARREST, CITED",400 Block of CASTRO ST,-122.435012093789,37.7617677182954,POINT (-122.435012093789 37.7617677182954),38,3.0,5,5,15.0,4.0,5,28862,3,1.0,,1.0,5.0,1.0,9.0,1,,,5.0,,38
5106364126145,51063641,26145,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",Wednesday,2005-08-24T00:00:00.000,00:01,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,POINT (-122.40653911514798 37.7564864109309),54,3.0,9,20,10.0,4.0,8,28859,19,23.0,,10.0,3.0,10.0,,2,,,3.0,,54
7021655006303,70216550,6303,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,2007-02-28T00:00:00.000,17:00,SOUTHERN,NONE,0 Block of MARKET ST,-122.395097774181,37.7940590485562,POINT (-122.395097774181 37.7940590485562),108,6.0,10,8,12.0,2.0,9,28855,6,,,,,,,1,,,,,108
4100010806244,41000108,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2004-08-26T00:00:00.000,18:00,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.431206932052,37.7845681170112,POINT (-122.431206932052 37.784568117011204),101,4.0,11,39,13.0,9.0,11,29490,41,8.0,,9.0,,9.0,,2,,,,,101
4025071016710,40250710,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,2004-03-02T00:00:00.000,23:11,TENDERLOIN,"ARREST, CITED",300 Block of ELLIS ST,-122.411965795229,37.7849141859562,POINT (-122.411965795229 37.7849141859562),20,5.0,10,36,14.0,10.0,9,28852,36,17.0,,18.0,,18.0,6.0,2,1.0,1.0,,,20
12046880306126,120468803,6126,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Thursday,2012-06-14T00:00:00.000,12:45,SOUTHERN,NONE,0 Block of 4TH ST,-122.404956956375,37.7851178563953,POINT (-122.404956956375 37.7851178563953),32,5.0,10,8,12.0,2.0,9,28853,6,,,,,,4.0,1,,,,,32
3078847064020,30788470,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,2003-07-02T00:00:00.000,03:17,INGLESIDE,NONE,1100 Block of PRAGUE ST,-122.439091067215,37.7101092765667,POINT (-122.439091067215 37.7101092765667),58,9.0,1,7,9.0,7.0,6,28861,5,,,,,,,2,,,,,58
3067328526031,30673285,26031,ARSON,ARSON OF A VEHICLE,Tuesday,2003-06-03T00:00:00.000,15:00,BAYVIEW,NONE,2200 Block of MC KINNON AV,-122.401277105811,37.7426154018518,POINT (-122.401277105811 37.7426154018518),85,2.0,9,1,10.0,3.0,8,58,1,,,,,,,1,,,,,85
13095171304136,130951713,4136,ASSAULT,BATTERY WITH SERIOUS INJURIES,Saturday,2013-11-09T00:00:00.000,18:19,SOUTHERN,NONE,700 Block of MISSION ST,-122.40284363862,37.7857184692369,POINT (-122.40284363862 37.7857184692369),32,1.0,10,8,12.0,2.0,9,28853,6,,,,,,4.0,1,,,,,32
13027229663010,130272296,63010,WARRANTS,WARRANT ARREST,Wednesday,2013-04-03T00:00:00.000,10:05,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32,1.0,10,34,14.0,2.0,9,28853,34,,,,,,,2,,,,,32
