pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
17035942806304,170359428,6304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,2017-04-19T00:00:00.000,17:15,CENTRAL,NONE,200 Block of GRANT AV,-122.4052544630236,37.78925250405221,POINT (-122.40525446302361 37.78925250405221),19.0,6.0,3,8,5.0,1.0,10,28857,6,10.0,,12.0,,12.0,5.0,2,,,,,19.0
17089596164080,170895961,64080,SUSPICIOUS OCC,SUSPICIOUS PERSON,Thursday,2017-11-02T00:00:00.000,09:00,TARAVAL,NONE,300 Block of SANFERNANDO WY,-122.4696358712382,37.73103196425761,POINT (-122.4696358712382 37.73103196425761),63.0,10.0,8,41,9.0,8.0,4,59,40,,,,,,,1,,,,,63.0
17608946706244,176089467,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2017-04-07T00:00:00.000,19:30,RICHMOND,NONE,200 Block of FUNSTON AV,-122.47191307353468,37.78352139722566,POINT (-122.47191307353468 37.78352139722566),5.0,8.0,4,11,11.0,6.0,2,54,11,,,,,,,1,,,,,5.0
16013990163010,160139901,63010,WARRANTS,WARRANT ARREST,Tuesday,2016-02-16T00:00:00.000,12:00,NORTHERN,"ARREST, BOOKED",1900 Block of LOMBARD ST,-122.43362219642138,37.800270294430966,POINT (-122.43362219642138 37.800270294430966),17.0,4.0,6,13,13.0,9.0,1,57,17,19.0,,21.0,,21.0,,1,,,,,17.0
16601570171000,166015701,71000,NON-CRIMINAL,LOST PROPERTY,Friday,2016-01-15T00:00:00.000,19:02,BAYVIEW,NONE,2500 Block of 3RD ST,-122.38799766079246,37.7566678126978,POINT (-122.38799766079246 37.7566678126978),55.0,2.0,9,26,10.0,3.0,8,28856,29,,,,,22.0,14.0,1,,,,,55.0
16003324004134,160033240,4134,ASSAULT,BATTERY,Tuesday,2016-01-12T00:00:00.000,21:45,NORTHERN,NONE,0 Block of SANCHEZ ST,-122.4312032912503,37.76844569395111,POINT (-122.4312032912503 37.76844569395111),28.0,7.0,5,5,7.0,9.0,5,28862,3,18.0,,20.0,,20.0,,1,,,5.0,,28.0
16034960519057,160349605,19057,ASSAULT,THREATS AGAINST LIFE,Friday,2016-04-29T00:00:00.000,06:08,RICHMOND,NONE,2700 Block of CLEMENT ST,-122.48863529612149,37.78190411602589,POINT (-122.48863529612149 37.78190411602589),8.0,8.0,4,29,11.0,6.0,2,55,26,,,,,,,2,,,,,8.0
18009596327131,180095963,27131,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS W/PRIORS,Monday,2018-02-05T00:00:00.000,11:59,SOUTHERN,"ARREST, BOOKED",0 Block of SHERMAN ST,-122.40678339766704,37.77713615393612,POINT (-122.40678339766704 37.77713615393612),32.0,1.0,10,34,14.0,2.0,9,28853,34,24.0,,6.0,,6.0,,2,,,,,32.0
16049040215300,160490402,15300,SECONDARY CODES,PREJUDICE-BASED INCIDENT,Thursday,2016-06-16T00:00:00.000,00:01,BAYVIEW,NONE,300 Block of RHODEISLAND ST,-122.4026920086415,37.76541132801456,POINT (-122.4026920086415 37.76541132801456),54.0,1.0,9,4,8.0,3.0,8,28853,20,,,,,,,1,,,,,54.0
17096990806362,170969908,6362,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,2017-11-29T00:00:00.000,18:04,TARAVAL,NONE,200 Block of WESTPORTAL AV,-122.46811749981516,37.738900014484486,POINT (-122.46811749981516 37.738900014484486),46.0,10.0,8,41,1.0,8.0,4,59,40,,,,,,,1,,,,,46.0
