pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
8089531027170,80895310,27170,OTHER OFFENSES,RESISTING ARREST,Monday,2008-08-25T00:00:00.000,02:06,SOUTHERN,"ARREST, BOOKED",300 Block of 11TH ST,-122.413189430011,37.7712736913576,POINT (-122.413189430011 37.7712736913576),32.0,1.0,10.0,34.0,8,2.0,9.0,28853,34.0,,,,,,,2.0,,,,,32.0
10005852112027,100058521,12027,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Monday,2010-01-18T00:00:00.000,16:41,INGLESIDE,NONE,900 Block of ELLSWORTH ST,-122.416446124049,37.7329162539537,POINT (-122.416446124049 37.7329162539537),83.0,9.0,2.0,2.0,2,7.0,7.0,28859,2.0,,,,,,,1.0,,,,,83.0
13050119215162,130501192,15162,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Tuesday,2013-06-18T00:00:00.000,17:22,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,POINT (-122.40763352074198 37.7841893501425),32.0,5.0,10.0,34.0,12,2.0,9.0,28853,34.0,17.0,1.0,18.0,,18.0,5.0,2.0,,,,35.0,32.0
11102612375000,111026123,75000,MISSING PERSON,FOUND PERSON,Friday,2011-12-23T00:00:00.000,19:30,TARAVAL,NONE,1800 Block of VICENTE ST,-122.48560378101,37.7388214326705,POINT (-122.48560378100998 37.7388214326705),40.0,10.0,7.0,35.0,1,8.0,3.0,29491,35.0,,,,,,,1.0,,,,,40.0
13069853909020,130698539,9020,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Tuesday,2013-07-30T00:00:00.000,18:00,TARAVAL,NONE,1600 Block of 42ND AV,-122.501241441876,37.7559271811259,POINT (-122.501241441876 37.7559271811259),39.0,10.0,7.0,35.0,1,8.0,3.0,56,35.0,,,,,,,1.0,,,,,39.0
3040586227195,30405862,27195,TRESPASS,TRESPASSING,Monday,2003-04-07T00:00:00.000,18:15,SOUTHERN,"ARREST, CITED",0 Block of MINNA ST,-122.398588935335,37.7880288942856,POINT (-122.39858893533501 37.7880288942856),32.0,1.0,10.0,8.0,12,2.0,9.0,28855,6.0,,,,,,3.0,1.0,,,,,32.0
6025273005082,60252730,5082,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Tuesday,2006-03-07T00:00:00.000,00:01,MISSION,NONE,0 Block of ALBION ST,-122.423265893603,37.765649515945,POINT (-122.423265893603 37.765649515945),37.0,3.0,5.0,20.0,8,4.0,5.0,28853,19.0,,,,,,,2.0,,,,,37.0
8002362463010,80023624,63010,WARRANTS,WARRANT ARREST,Monday,2008-01-07T00:00:00.000,18:42,NORTHERN,"ARREST, BOOKED",OLIVE ST / POLK ST,-122.419458073153,37.7844990197997,POINT (-122.419458073153 37.7844990197997),20.0,4.0,10.0,36.0,7,9.0,9.0,28858,36.0,,,,,,,2.0,1.0,1.0,,,20.0
3141415564070,31414155,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,2003-12-04T00:00:00.000,08:00,BAYVIEW,NONE,400 Block of MANSELL ST,-122.406079770608,37.7204106184752,POINT (-122.406079770608 37.7204106184752),91.0,2.0,2.0,25.0,10,3.0,7.0,309,28.0,,,,,,,1.0,,,,,91.0
10105134071000,101051340,71000,NON-CRIMINAL,LOST PROPERTY,Friday,2010-11-12T00:00:00.000,09:15,MISSION,NONE,POTRERO AV / 16TH ST,-122.407538332319,37.7657827544276,POINT (-122.407538332319 37.7657827544276),53.0,3.0,9.0,20.0,8,4.0,8.0,28853,19.0,,,,3.0,,,2.0,,,3.0,,53.0
4045770606314,40457706,6314,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,2004-04-18T00:00:00.000,10:00,CENTRAL,NONE,300 Block of THE EMBARCADERO NORTH ST,-122.396374439116,37.7980532528058,POINT (-122.39637443911602 37.7980532528058),77.0,6.0,3.0,8.0,3,1.0,10.0,28860,6.0,,,,,,,1.0,,,,,77.0
4056979364020,40569793,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,2004-05-17T00:00:00.000,11:20,MISSION,NONE,2700 Block of MISSION ST,-122.418587172219,37.7530186537446,POINT (-122.418587172219 37.7530186537446),53.0,3.0,2.0,20.0,2,4.0,7.0,28859,19.0,,,,3.0,,,2.0,,,3.0,,53.0
13610530406244,136105304,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2013-06-25T00:00:00.000,18:00,RICHMOND,NONE,900 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,POINT (-122.513642064265 37.77846921994671),6.0,8.0,4.0,29.0,11,6.0,2.0,55,26.0,,,,,,,1.0,,,,,6.0
