pdid,incidntnum,incident_code,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_yftq_j783,:@computed_region_p5aj_wyqh,:@computed_region_rxqg_mtj9,:@computed_region_bh8s_q3mv,:@computed_region_fyvs_ahh9,:@computed_region_9dfj_4gjx,:@computed_region_n4xg_c4py,:@computed_region_4isq_27mq,:@computed_region_fcz8_est8,:@computed_region_pigm_ib2e,:@computed_region_9jxd_iqea,:@computed_region_6pnf_4xz7,:@computed_region_6ezc_tdp2,:@computed_region_h4ep_8xdi,:@computed_region_nqbw_i6c3,:@computed_region_2dwj_jsy4,:@computed_region_jwn9_ihcz
16605854106244,166058541,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2016-01-05T00:00:00.000,15:00,CENTRAL,NONE,LARKIN ST / NORTHPOINT ST,-122.42200895007664,37.80549602764779,POINT (-122.42200895007664 37.80549602764779),98.0,6,6,32,5,1,1,28858.0,32,,,,,,,1,,,,,98.0
16624559428150,166245594,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,2016-10-22T00:00:00.000,12:00,SOUTHERN,NONE,300 Block of RITCH ST,-122.39409773463883,37.77899446863761,POINT (-122.39409773463883 37.77899446863761),32.0,1,10,34,6,2,9,28856.0,34,,,,,,,2,,,,,32.0
16035189806363,160351898,6363,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,2016-04-29T00:00:00.000,17:35,TENDERLOIN,"ARREST, BOOKED",0 Block of OFARRELL ST,-122.40589536988726,37.78673421849833,POINT (-122.40589536988726 37.78673421849833),19.0,6,3,8,5,10,10,28857.0,6,10.0,,12.0,,12.0,5.0,2,,,,,19.0
16074030462060,160740304,62060,WARRANTS,ENROUTE TO ADULT AUTHORITY,Monday,2016-09-12T00:00:00.000,09:51,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.41431785788087,37.779944405204645,POINT (-122.41431785788087 37.779944405204645),21.0,5,10,36,7,10,9,28852.0,36,3.0,1.0,3.0,1.0,3.0,6.0,2,1.0,1.0,1.0,39.0,21.0
16606156606374,166061566,6374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,2016-03-14T00:00:00.000,12:30,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.46620466789288,37.77254053915932,POINT (-122.46620466789287 37.772540539159316),9.0,8,4,12,11,6,2,54.0,8,,,,,,,1,,,,,9.0
17633413706244,176334137,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2017-12-24T00:00:00.000,16:00,NORTHERN,NONE,MCALLISTER ST / POLK ST,-122.41860097462452,37.78026075111918,POINT (-122.41860097462452 37.78026075111918),21.0,4,10,36,7,9,9,28852.0,36,,1.0,,1.0,,8.0,2,1.0,1.0,1.0,,21.0
16038269975030,160382699,75030,NON-CRIMINAL,CASE CLOSURE,Tuesday,2016-05-03T00:00:00.000,14:30,BAYVIEW,UNFOUNDED,1700 Block of NEWCOMB AV,-122.39264375360534,37.73678488005126,POINT (-122.39264375360534 37.73678488005126),86.0,2,9,1,10,3,8,58.0,1,,,,,,,2,,,,,86.0
17013618504134,170136185,4134,ASSAULT,BATTERY,Friday,2017-02-17T00:00:00.000,06:15,PARK,NONE,0 Block of CASTRO ST,-122.435637436721,37.76816943461751,POINT (-122.435637436721 37.768169434617505),28.0,7,5,5,15,5,5,28862.0,3,,,,,,,1,,,5.0,,28.0
17622714006244,176227140,6244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2017-08-31T00:00:00.000,00:01,CENTRAL,NONE,NORTHPOINT ST / MASON ST,-122.41378946743656,37.80655265287076,POINT (-122.41378946743657 37.80655265287076),99.0,6,3,23,3,1,10,308.0,23,,,,,,2.0,2,,,,,99.0
17631633906374,176316339,6374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,2017-11-20T00:00:00.000,23:00,MISSION,NONE,GUERRERO ST / 22ND ST,-122.42318069849598,37.755169916905466,POINT (-122.42318069849598 37.755169916905466),52.0,3,5,20,2,4,5,28859.0,19,,,,,,,1,,,,,52.0
