incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2022-10-01T10:59:00.000,2022-10-01T00:00:00.000,10:59,2022,Saturday,2022-10-01T10:59:00.000,119912116710,1199121,220596885,222460665.0,IS,Initial Supplement,,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,HYDE ST \ TURK ST,24933000.0,Tenderloin,Tenderloin,5.0,6.0,37.78258514404297,-122.41569519042967,POINT (-122.41569519042969 37.78258514404297),20.0,,1.0,1.0,1.0,,10.0,5.0
2022-08-03T00:22:00.000,2022-08-03T00:00:00.000,00:22,2022,Wednesday,2022-08-05T09:45:00.000,118002109320,1180021,226139415,,II,Coplogic Initial,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,GRANT AVE \ JACK KEROUAC ALY,25031000.0,Central,Chinatown,3.0,3.0,37.79747009277344,-122.40694427490234,POINT (-122.40694427490234 37.79747009277344),104.0,,,,,,3.0,6.0
2022-09-07T20:00:00.000,2022-09-07T00:00:00.000,20:00,2022,Wednesday,2022-09-08T09:35:00.000,119103206234,1191032,220610742,222511053.0,II,Initial,,6234,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",Open or Active,CHESTER AVE \ PAYSON ST,22536000.0,Taraval,Oceanview/Merced/Ingleside,7.0,7.0,37.71217727661133,-122.4704360961914,POINT (-122.4704360961914 37.71217727661133),65.0,,,,,,8.0,10.0
2022-09-27T08:00:00.000,2022-09-27T00:00:00.000,08:00,2022,Tuesday,2022-09-28T15:31:00.000,120394571000,1203945,226190332,,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,,,Southern,,,,,,,,,,,,,,
2023-01-05T00:30:00.000,2023-01-05T00:00:00.000,00:30,2023,Thursday,2023-01-05T00:45:00.000,123140006234,1231400,230009630,230050053.0,II,Initial,,6234,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",Open or Active,GRAYSTONE TER \ IRON ALY,26184000.0,Park,Castro/Upper Market,8.0,8.0,37.75727462768555,-122.44496154785156,POINT (-122.44496154785156 37.75727462768555),47.0,,,,,,5.0,7.0
2022-10-20T11:15:00.000,2022-10-20T00:00:00.000,11:15,2022,Thursday,2022-10-20T11:28:00.000,120605516652,1206055,220721349,222931352.0,II,Initial,,16652,Drug Offense,Drug Violation,"Methamphetamine, Possession For Sale",Cite or Arrest Adult,EDDY ST \ HYDE ST,25138000.0,Tenderloin,Tenderloin,5.0,6.0,37.78351593017578,-122.41588592529295,POINT (-122.41588592529297 37.78351593017578),20.0,,1.0,1.0,,,10.0,5.0
2022-01-19T03:35:00.000,2022-01-19T00:00:00.000,03:35,2022,Wednesday,2023-01-19T03:35:00.000,123600528150,1236005,230042878,230190244.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,18TH ST \ OAKWOOD ST,25680000.0,Mission,Mission,8.0,8.0,37.76148986816406,-122.4250259399414,POINT (-122.4250259399414 37.76148986816406),37.0,,,,,,5.0,3.0
2022-08-25T08:00:00.000,2022-08-25T00:00:00.000,08:00,2022,Thursday,2022-09-01T19:23:00.000,118828304134,1188283,220592968,222442877.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,ELLIS ST \ LEAVENWORTH ST,25139000.0,Tenderloin,Tenderloin,5.0,6.0,37.7846565246582,-122.4144287109375,POINT (-122.4144287109375 37.7846565246582),20.0,,1.0,,,,10.0,5.0
2022-09-28T18:15:00.000,2022-09-28T00:00:00.000,18:15,2022,Wednesday,2022-09-28T18:46:00.000,119820264070,1198202,220665189,222712676.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,ANNAPOLIS TER \ TURK BLVD,26395000.0,Park,Lone Mountain/USF,1.0,1.0,37.77849960327149,-122.447998046875,POINT (-122.447998046875 37.778499603271484),12.0,,,,,,4.0,7.0
2022-11-09T08:36:00.000,2022-11-09T00:00:00.000,08:36,2022,Wednesday,2022-11-09T08:36:00.000,121277616652,1212776,220770302,223130718.0,II,Initial,,16652,Drug Offense,Drug Violation,"Methamphetamine, Possession For Sale",Cite or Arrest Adult,07TH ST \ MISSION ST,24315000.0,Southern,South of Market,6.0,6.0,37.77921295166016,-122.4109344482422,POINT (-122.41093444824219 37.779212951660156),32.0,,1.0,1.0,1.0,,10.0,1.0
2022-10-01T10:33:00.000,2022-10-01T00:00:00.000,10:33,2022,Saturday,2022-10-01T10:33:00.000,119914568020,1199145,220672407,222741058.0,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,BRIGHT ST \ SARGENT ST,22598000.0,Taraval,Oceanview/Merced/Ingleside,11.0,11.0,37.71613693237305,-122.4635238647461,POINT (-122.4635238647461 37.71613693237305),65.0,,,,,,1.0,10.0
2022-02-15T20:00:00.000,2022-02-15T00:00:00.000,20:00,2022,Tuesday,2022-02-16T17:44:00.000,116054206244,1160542,226037665,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Southern,,,,,,,,,,,,,,
2022-06-08T00:00:00.000,2022-06-08T00:00:00.000,00:00,2022,Wednesday,2022-06-08T11:17:00.000,115872509320,1158725,220374948,221591142.0,II,Initial,,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,04TH ST \ MISSION BAY BLVD,34171000.0,Southern,Mission Bay,6.0,6.0,37.7710075378418,-122.39119720458984,POINT (-122.39119720458984 37.7710075378418),34.0,,,,,,10.0,1.0
2022-09-15T12:35:00.000,2022-09-15T00:00:00.000,12:35,2022,Thursday,2022-09-15T12:35:00.000,119357964085,1193579,220629890,222581592.0,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,LEAVENWORTH ST \ UNITED NATIONS PLZ,30044000.0,Tenderloin,Tenderloin,5.0,6.0,37.77999114990234,-122.41349029541016,POINT (-122.41349029541016 37.779991149902344),21.0,,1.0,1.0,1.0,,10.0,5.0
2018-05-15T14:25:00.000,2018-05-15T00:00:00.000,14:25,2018,Tuesday,2018-05-15T14:30:00.000,66867703021,668677,180362308,181352257.0,II,Initial,,3021,Robbery,Robbery - Commercial,"Robbery, Comml. Establ., W/ Gun",Open or Active,NATOMA ST \ NEW MONTGOMERY ST,24598000.0,Southern,Financial District/South Beach,6.0,6.0,37.7866325378418,-122.39950561523438,POINT (-122.39950561523438 37.7866325378418),32.0,,,,,,10.0,1.0
