incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2022-11-01T06:29:00.000,2022-11-01T00:00:00.000,06:29,2022,Tuesday,2022-11-01T06:29:00.000,121019926141,1210199,220751001,223050471.0,II,Initial,,26141,Other Miscellaneous,Kidnapping,Kidnapping (Adult victim),Open or Active,ARLETA AVE \ BAY SHORE BLVD \ SAN BRUNO AVE,20298000.0,Ingleside,Visitacion Valley,10.0,10.0,37.712181091308594,-122.40245819091795,POINT (-122.40245819091797 37.712181091308594),75.0,,,,,,9.0,9.0
2018-07-24T08:30:00.000,2018-07-24T00:00:00.000,08:30,2018,Tuesday,2018-07-24T21:07:00.000,69466171013,694661,180551852,182053662.0,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,KENSINGTON WAY \ MIRALOMA DR \ PORTOLA DR,22828000.0,Taraval,West of Twin Peaks,7.0,7.0,37.740535736083984,-122.45890808105467,POINT (-122.45890808105469 37.740535736083984),49.0,,,,,,8.0,9.0
2022-12-15T19:20:00.000,2022-12-15T00:00:00.000,19:20,2022,Thursday,2022-12-16T12:07:00.000,122536206244,1225362,226244008,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,OFARRELL ST \ STEINER ST,26595000.0,Northern,Western Addition,5.0,5.0,37.783084869384766,-122.4343490600586,POINT (-122.4343490600586 37.783084869384766),97.0,,,,,,11.0,4.0
2023-01-21T10:00:00.000,2023-01-21T00:00:00.000,10:00,2023,Saturday,2023-01-21T10:08:00.000,123678504013,1236785,230048406,230210906.0,II,Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,PACIFIC AVE \ POLK ST,25316000.0,Northern,Russian Hill,3.0,3.0,37.79502868652344,-122.4215850830078,POINT (-122.42158508300781 37.79502868652344),105.0,,,,,,3.0,4.0
2018-08-21T19:42:00.000,2018-08-21T00:00:00.000,19:42,2018,Tuesday,2018-08-21T19:42:00.000,70563071012,705630,160052074,182333580.0,VS,Vehicle Supplement,,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Cite or Arrest Adult,CAMBRIDGE ST \ STONEYBROOK AVE \ TRUMBULL ST,21007000.0,Ingleside,Excelsior,11.0,11.0,37.731082916259766,-122.4217529296875,POINT (-122.4217529296875 37.731082916259766),94.0,,,,,,1.0,9.0
2023-03-25T02:02:00.000,2023-03-25T00:00:00.000,02:02,2023,Saturday,2023-03-25T02:07:00.000,125771106234,1257711,230208042,230840202.0,II,Initial,,6234,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",Open or Active,MADISON ST \ VALMAR TER,21654000.0,Ingleside,Excelsior,11.0,9.0,37.72727584838867,-122.4231185913086,POINT (-122.4231185913086 37.72727584838867),92.0,,,,,,2.0,9.0
2018-08-23T18:30:00.000,2018-08-23T00:00:00.000,18:30,2018,Thursday,2018-08-23T18:53:00.000,70637604144,706376,180636175,182353390.0,II,Initial,,4144,Assault,Simple Assault,"Battery, Sexual",Open or Active,LAKEVIEW AVE \ SAN JOSE AVE,21575000.0,Taraval,Oceanview/Merced/Ingleside,11.0,11.0,37.71616744995117,-122.45037841796876,POINT (-122.45037841796875 37.71616744995117),81.0,,,,,,1.0,10.0
2018-05-28T15:30:00.000,2018-05-28T00:00:00.000,15:30,2018,Monday,2018-05-29T18:00:00.000,67467406244,674674,186122518,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,DASHIELL HAMMETT ST \ PINE ST,24981000.0,Central,Nob Hill,3.0,3.0,37.79120635986328,-122.4080581665039,POINT (-122.4080581665039 37.79120635986328),16.0,,,,,,3.0,6.0
2018-07-31T14:58:00.000,2018-07-31T00:00:00.000,14:58,2018,Tuesday,2018-07-31T15:00:00.000,69745864085,697458,180570250,182122320.0,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,COLLEGE AVE \ CRESCENT AVE \ MISSION ST,21820000.0,Ingleside,Bernal Heights,8.0,8.0,37.73537063598633,-122.4247055053711,POINT (-122.4247055053711 37.73537063598633),93.0,,,,,,5.0,9.0
2018-07-21T11:30:00.000,2018-07-21T00:00:00.000,11:30,2018,Saturday,2018-07-21T11:57:00.000,69357851040,693578,180542243,182021459.0,II,Initial,,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,BROADWAY \ NORMANDIE TER,30820000.0,Northern,Pacific Heights,2.0,2.0,37.79354476928711,-122.440673828125,POINT (-122.440673828125 37.79354476928711),102.0,,,,,,6.0,4.0
2018-05-10T05:00:00.000,2018-05-10T00:00:00.000,05:00,2018,Thursday,2018-05-10T05:40:00.000,66659564085,666595,180347372,181300369.0,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,GREEN ST \ JONES ST,25271000.0,Central,Russian Hill,3.0,3.0,37.79867935180664,-122.4155731201172,POINT (-122.41557312011719 37.79867935180664),107.0,,,,,,3.0,6.0
2018-06-24T11:39:00.000,2018-06-24T00:00:00.000,11:39,2018,Sunday,2018-06-24T11:39:00.000,68293564020,682935,180467851,181751389.0,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST,24892000.0,Tenderloin,South of Market,6.0,6.0,37.785743713378906,-122.40583038330078,POINT (-122.40583038330078 37.785743713378906),32.0,,,,,,10.0,5.0
2018-03-11T01:49:00.000,2018-03-11T00:00:00.000,01:49,2018,Sunday,2018-03-11T01:49:00.000,64454764020,644547,180185467,180700218.0,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,19TH AVE \ TARAVAL ST,23183000.0,Taraval,Sunset/Parkside,7.0,4.0,37.7430534362793,-122.47564697265624,POINT (-122.47564697265625 37.7430534362793),,,,,,,7.0,10.0
2023-03-10T00:20:00.000,2023-03-10T00:00:00.000,00:20,2023,Friday,2023-03-10T12:57:00.000,125279306244,1252793,236044569,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HAYES ST \ STANYAN ST,26446000.0,Park,Golden Gate Park,1.0,1.0,37.77289581298828,-122.45428466796876,POINT (-122.45428466796875 37.77289581298828),12.0,,,,,,4.0,7.0
2018-08-30T13:00:00.000,2018-08-30T00:00:00.000,13:00,2018,Thursday,2018-09-08T14:57:00.000,71238006372,712380,186204774,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,31ST AVE \ NORIEGA ST,27676000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7536735534668,-122.48932647705078,POINT (-122.48932647705078 37.7536735534668),39.0,,,,,,7.0,10.0
2022-10-24T16:40:00.000,2022-10-24T00:00:00.000,16:40,2022,Monday,2022-10-24T16:43:00.000,120781012080,1207810,220732653,222972433.0,IS,Initial Supplement,,12080,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession By Prohibited Person",Cite or Arrest Adult,ELLIS ST \ FILLMORE ST,26586000.0,Northern,Western Addition,5.0,5.0,37.7823486328125,-122.4325180053711,POINT (-122.4325180053711 37.7823486328125),97.0,,,,,,11.0,4.0
2018-12-17T11:30:00.000,2018-12-17T00:00:00.000,11:30,2018,Monday,2018-12-17T12:50:00.000,74904406126,749044,180948362,183511966.0,II,Initial,,6126,Larceny Theft,Larceny Theft - Other,Theft of Computers or Cell Phones,Open or Active,19TH ST \ LINDA ST,25672000.0,Mission,Mission,9.0,8.0,37.760013580322266,-122.42288208007812,POINT (-122.42288208007812 37.760013580322266),37.0,,,,,,5.0,3.0
