incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2023-04-13T21:37:00.000,2023-04-13T00:00:00.000,21:37,2023,Thursday,2023-04-13T21:42:00.000,126545951040,1265459,230258100,231033398.0,II,Initial,,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,GEARY ST \ LARKIN ST,25170000.0,Northern,Tenderloin,3.0,6.0,37.78610229492188,-122.4180908203125,POINT (-122.4180908203125 37.786102294921875),20.0,,,,,,10.0,6.0
2022-08-21T12:10:00.000,2022-08-21T00:00:00.000,12:10,2022,Sunday,2022-08-21T12:18:00.000,118428128150,1184281,220562717,222331218.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,LANE ST \ YOSEMITE AVE,20494000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.72791290283203,-122.3935317993164,POINT (-122.3935317993164 37.72791290283203),86.0,,,,,,9.0,2.0
2019-10-17T03:43:00.000,2019-10-17T00:00:00.000,03:43,2019,Thursday,2019-10-17T03:43:00.000,85917063010,859170,190781782,192900284.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,HEMLOCK ST \ LARKIN ST,25173000.0,Northern,Nob Hill,3.0,3.0,37.7874870300293,-122.41836547851562,POINT (-122.41836547851562 37.7874870300293),50.0,,,,,,3.0,6.0
2019-05-18T00:34:00.000,2019-05-18T00:00:00.000,00:34,2019,Saturday,2019-05-18T00:34:00.000,80201616740,802016,190354890,191380080.0,II,Initial,,16740,Drug Offense,Drug Violation,"Controlled Substance, Under the Influence of",Open or Active,FULTON ST \ GOUGH ST,25940000.0,Northern,Hayes Valley,5.0,5.0,37.77874755859375,-122.42335510253906,POINT (-122.42335510253906 37.77874755859375),97.0,,,1.0,1.0,,11.0,4.0
2019-08-26T10:50:00.000,2019-08-26T00:00:00.000,10:50,2019,Monday,2019-08-26T11:18:00.000,83903204134,839032,190632066,192381444.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,BAY ST \ MASON ST,25473000.0,Central,North Beach,3.0,3.0,37.80561828613281,-122.41360473632812,POINT (-122.41360473632812 37.80561828613281),106.0,,,,,,3.0,6.0
2023-11-02T10:27:00.000,2023-11-02T00:00:00.000,10:27,2023,Thursday,2023-11-02T10:27:00.000,133403362050,1334033,230782632,233061132.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,15TH ST \ CASTRO ST,25824000.0,Park,Castro/Upper Market,8.0,8.0,37.76572799682617,-122.43547058105467,POINT (-122.43547058105469 37.76572799682617),28.0,,,,5.0,,5.0,7.0
2019-10-10T18:00:00.000,2019-10-10T00:00:00.000,18:00,2019,Thursday,2019-10-10T19:31:00.000,85699911012,856999,190764669,192833859.0,II,Initial,,11012,Stolen Property,Stolen Property,"Stolen Property, Possession with Knowledge, Receiving",Cite or Arrest Adult,NORTH POINT ST \ POWELL ST,25480000.0,Central,North Beach,3.0,3.0,37.806758880615234,-122.41213989257812,POINT (-122.41213989257812 37.806758880615234),99.0,,,,,,3.0,6.0
2019-09-11T20:00:00.000,2019-09-11T00:00:00.000,20:00,2019,Wednesday,2019-09-12T12:46:00.000,84912506244,849125,196197181,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,ARGONAUT AVE \ MCCARTHY AVE,20379000.0,Ingleside,Visitacion Valley,10.0,10.0,37.71063232421875,-122.41390228271484,POINT (-122.41390228271484 37.71063232421875),75.0,,,,,,9.0,9.0
2019-04-19T12:00:00.000,2019-04-19T00:00:00.000,12:00,2019,Friday,2019-04-28T12:06:00.000,79534609340,795346,190301885,191181568.0,II,Initial,,9340,Fraud,Fraud,"Credit Application, Fraudulent",Open or Active,24TH AVE \ SANTIAGO ST,23262000.0,Out of SF,Sunset/Parkside,4.0,4.0,37.74468231201172,-122.4811782836914,POINT (-122.4811782836914 37.74468231201172),40.0,,,,,,7.0,10.0
2019-08-12T20:00:00.000,2019-08-12T00:00:00.000,20:00,2019,Monday,2019-08-12T21:28:00.000,83373806244,833738,190592595,192244102.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ KEARNY ST,25384000.0,Central,North Beach,3.0,3.0,37.806427001953125,-122.40714263916016,POINT (-122.40714263916016 37.806427001953125),99.0,,,,,,3.0,6.0
