incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,point,:@computed_region_jwn9_ihcz,:@computed_region_jg9y_a9du,:@computed_region_h4ep_8xdi,:@computed_region_n4xg_c4py,:@computed_region_nqbw_i6c3,:@computed_region_viu7_rrfi,:@computed_region_26cr_cadq,:@computed_region_qgnn_b9vv
2021-07-18T18:00:00.000,2021-07-18T00:00:00.000,18:00,2021,Sunday,2021-07-19T15:32:00.000,105198107021,1051981,210456578,212001822.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,GEARY BLVD \ COOK ST,26924000.0,Park,Presidio Heights,2.0,2.0,37.78185329049455,-122.45214312550972,POINT (-122.45214312550972 37.781853290494546),12.0,,,,,,6.0,8.0
2021-10-22T14:30:00.000,2021-10-22T00:00:00.000,14:30,2021,Friday,2021-10-22T14:40:00.000,108358828150,1083588,210693247,212952110.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,DONNER AVE \ INGALLS ST,20449000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.72222494551613,-122.3901830790812,POINT (-122.39018307908121 37.72222494551613),88.0,,,,,,9.0,2.0
2019-07-25T10:50:00.000,2019-07-25T00:00:00.000,10:50,2019,Thursday,2019-07-29T11:01:00.000,82849006244,828490,196150333,,IS,Coplogic Supplement,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,NORTH POINT ST \ TAYLOR ST,25592000.0,Central,North Beach,3.0,3.0,37.80634307861328,-122.4154281616211,POINT (-122.4154281616211 37.80634307861328),99.0,,,,,,3.0,6.0
2021-10-18T20:55:00.000,2021-10-18T00:00:00.000,20:55,2021,Monday,2021-10-18T22:23:00.000,108209506244,1082095,210683903,212913336.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,UNION ST \ WEBSTER ST,26666000.0,Northern,Marina,2.0,2.0,37.79729802764236,-122.43384673355348,POINT (-122.43384673355347 37.797298027642356),15.0,,,,,,6.0,4.0
2021-10-21T22:44:00.000,2021-10-21T00:00:00.000,22:44,2021,Thursday,2021-10-21T22:44:00.000,108332304104,1083323,210691809,212943550.0,II,Initial,,4104,Assault,Simple Assault,"Assault, Non-Aggravated",Cite or Arrest Adult,03RD ST \ WARRIORS WAY,34162000.0,Southern,Mission Bay,6.0,6.0,37.76881993660798,-122.38930771704928,POINT (-122.38930771704929 37.76881993660798),34.0,,,,,,10.0,1.0
2023-11-30T19:00:00.000,2023-11-30T00:00:00.000,19:00,2023,Thursday,2023-11-30T20:30:00.000,134167806240,1341678,230844624,233342961.0,II,Initial,,6240,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",Open or Active,LAGUNA ST \ MARINA BLVD,26759000.0,Northern,Marina,2.0,2.0,37.8051986694336,-122.43209075927734,POINT (-122.43209075927734 37.805198669433594),17.0,,,,,,6.0,4.0
2021-10-04T21:00:00.000,2021-10-04T00:00:00.000,21:00,2021,Monday,2021-10-04T21:43:00.000,108000506244,1080005,216146759,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BROADWAY \ DAVIS ST,24798000.0,Central,Financial District/South Beach,3.0,3.0,37.79888096617859,-122.39869570327996,POINT (-122.39869570327996 37.79888096617859),77.0,,,,,,3.0,6.0
2021-12-02T11:46:00.000,2021-12-02T00:00:00.000,11:46,2021,Thursday,2021-12-02T11:50:00.000,109758562050,1097585,210795495,213361456.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,POLK ST \ PACIFIC AVE,25316000.0,Northern,Russian Hill,3.0,3.0,37.79502734453366,-122.42158275659315,POINT (-122.42158275659317 37.79502734453366),105.0,,,,,,3.0,4.0
2021-12-28T19:00:00.000,2021-12-28T00:00:00.000,19:00,2021,Tuesday,2021-12-30T12:12:00.000,111399206244,1113992,216209131,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,ANGELOS ALY \ JULIA ST \ MISSION ST,24317000.0,Southern,South of Market,6.0,6.0,37.77804532780479,-122.4124133449216,POINT (-122.4124133449216 37.77804532780479),32.0,,1.0,1.0,1.0,,10.0,1.0
2021-09-24T16:30:00.000,2021-09-24T00:00:00.000,16:30,2021,Friday,2021-09-27T09:29:00.000,107465505151,1074655,210627440,212700289.0,II,Initial,,5151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,FRONT ST \ FREMONT ST \ MARKET ST,30730000.0,Central,Financial District/South Beach,6.0,3.0,37.791716057660935,-122.398264449392,POINT (-122.398264449392 37.791716057660935),108.0,,,,,,3.0,6.0
