incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
7091312,0,70913120,1534 Taylor Street,2007-11-13,73170355,2007-11-13 18:52:10,2007-11-13 18:56:19,2007-11-13 19:08:47,San Francisco,94109,B01,2,3223.0,9,30,1,2,0,0,E02,50.0,50.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Nob Hill,"-122.4131319, 37.79662671",2007-11-13 21:47:53,2025-06-01 02:18:08
7091314,0,70913140,7th Street / Market Street,2007-11-13,73170357,2007-11-13 18:56:26,2007-11-13 19:01:16,2007-11-13 19:22:18,San Francisco,94105,B03,1,3223.0,1,4,0,0,0,0,E03,50.0,50.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6.0,South of Market,"-122.41198, 37.780904",2007-11-14 07:17:20,2025-06-01 02:18:08
7091315,0,70913150,1077 Market Street,2007-11-13,73170358,2007-11-13 18:58:52,2007-11-13 19:02:46,2007-11-13 19:25:51,San Francisco,94103,B03,1,3223.0,9,32,0,0,0,0,B02,50.0,50.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,11  -  Extinguish,52  -  Forcible entry,86  -  Investigate,2  -  Detector did not alert occupants,936  -  Vacant lot,"24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6.0,South of Market,"-122.4120034, 37.7808856",2007-11-13 23:09:03,2025-06-01 02:18:08
7091318,0,70913180,335 Powell Street,2007-11-13,73170361,2007-11-13 19:07:49,2007-11-13 19:11:52,2007-11-13 19:27:45,San Francisco,94102,B01,1,3223.0,3,11,0,0,0,0,E01,50.0,50.0,0,0,0,0,1,"700  -  False alarm or false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"449  -  Hotel/motel, commercial","24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Tenderloin,"-122.408782, 37.787755",2007-11-13 21:50:59,2025-06-01 02:18:08
7091332,0,70913320,Burrows Street / Somerset Street,2007-11-13,73170378,2007-11-13 21:01:25,2007-11-13 21:04:16,2007-11-13 21:04:55,San Francisco,94134,B10,42,3223.0,1,4,0,0,0,0,E42,50.0,50.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,9.0,Portola,"-122.4081053, 37.72784521",2007-11-13 21:22:03,2025-06-01 02:18:08
7091333,0,70913330,2524 Lombard Street,2007-11-13,73170379,2007-11-13 21:10:55,2007-11-13 21:14:56,2007-11-13 21:26:20,San Francisco,94123,B04,16,3223.0,9,31,1,2,0,0,E16,50.0,50.0,0,0,0,0,1,652  -  Steam/vapor/fog/dust mistaken for smoke,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"449  -  Hotel/motel, commercial","24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,2.0,Marina,"-122.443116, 37.79901",2007-11-14 06:54:40,2025-06-01 02:18:08
7091335,0,70913350,141 Broderick Street,2007-11-13,73170383,2007-11-13 21:24:09,2007-11-13 21:27:55,2007-11-13 21:41:45,San Francisco,94117,B05,21,3223.0,3,11,0,0,0,0,E21,50.0,50.0,0,0,0,0,1,243  -  Fireworks explosion (no fire),,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,5.0,Haight Ashbury,"-122.43917225, 37.77154682",2007-11-13 23:15:53,2025-06-01 02:18:08
7091344,0,70913440,2048 Polk Street,2007-11-13,73170392,2007-11-13 21:58:09,2007-11-13 22:02:04,2007-11-13 22:10:02,San Francisco,94109,B04,41,3223.0,9,30,1,2,0,0,E41,50.0,50.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,NN  -  None,11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,26  -  Household utensils,N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Russian Hill,"-122.421591, 37.795489",2007-11-13 22:16:16,2025-06-01 02:18:08
7091348,0,70913480,Mccoppin Street / Valencia Street,2007-11-13,73170397,2007-11-13 22:50:43,2007-11-13 22:53:34,2007-11-13 23:27:39,San Francisco,94102,B02,36,3223.0,2,6,0,0,0,0,E36,50.0,50.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,31  -  Provide first aid & check for injuries,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6.0,Mission,"-122.422526, 37.771596",2007-11-17 12:11:12,2025-06-01 02:18:08
7091351,0,70913510,15 Whitney Street,2007-11-13,73170400,2007-11-13 23:16:16,2007-11-13 23:21:24,2007-11-13 23:24:23,San Francisco,94110,B06,11,3223.0,3,10,0,0,0,0,E11,50.0,50.0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,8.0,Glen Park,"-122.42753347, 37.74156736",2007-11-17 17:23:06,2025-06-01 02:18:08
7091352,0,70913520,Park Street / Holly Park Cr.,2007-11-13,73170401,2007-11-13 23:16:01,2007-11-13 23:22:03,2007-11-13 23:24:11,San Francisco,94110,B06,32,3223.0,1,4,0,0,0,0,E32,50.0,50.0,0,0,0,0,1,"440  -  Elec. wiring/equip. problem, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,9.0,Bernal Heights,"-122.420993, 37.736535",2007-12-09 20:54:29,2025-06-01 02:18:08
7091354,0,70913540,335 Powell Street,2007-11-13,73170403,2007-11-13 23:40:34,2007-11-13 23:45:56,2007-11-13 23:59:51,San Francisco,94102,B01,1,3223.0,3,11,0,0,0,0,E01,50.0,50.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"449  -  Hotel/motel, commercial","24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Tenderloin,"-122.408782, 37.787755",2007-11-14 07:04:43,2025-06-01 02:18:08
7091364,0,70913640,125 Appleton Avenue,2007-11-14,73180010,2007-11-14 00:37:00,2007-11-14 00:44:08,2007-11-14 01:04:44,San Francisco,94110,B06,32,3223.0,1,4,0,0,0,0,E32,50.0,50.0,0,0,0,0,1,"440  -  Elec. wiring/equip. problem, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,9.0,Bernal Heights,"-122.4209305, 37.73656683",2007-12-09 20:58:26,2025-06-01 02:18:08
7091370,0,70913700,1067 Market Street,2007-11-14,73180016,2007-11-14 00:59:06,2007-11-14 01:07:20,2007-11-14 01:33:26,San Francisco,94105,B03,1,3223.0,2,7,0,0,0,0,T03,50.0,50.0,0,0,0,0,1,353  -  Removal of victim(s) from stalled elev.,,"23  -  Extricate, disentangle",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6.0,South of Market,"-122.41146211, 37.78076546",2007-11-14 06:42:37,2025-06-01 02:18:08
7091372,0,70913720,3rd Street / Folsom Street,2007-11-14,73180018,2007-11-14 01:03:43,2007-11-14 01:06:40,2007-11-14 01:09:40,San Francisco,94105,B03,1,3223.0,1,4,0,0,0,0,E01,50.0,50.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,U  -  Unknown,963  -  Street or road in commercial area,"24  -  Cooking area, kitchen",2  -  Unintentional,"52  -  Accidentally turned on, not turned of",11  -  Abandoned or discarded materials or p,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",2.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",U  - Undetermined,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6.0,South of Market,"-122.398933, 37.783785",2007-11-17 22:19:25,2025-06-01 02:18:08
