incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
7060533,0,70605330,Larkin Street / Lombard Street,2007-07-29,72100342,2007-07-29 20:22:07,2007-07-29 20:31:25,2007-07-29 20:47:38,San Francisco,94123.0,B01,41,7116.0,1,4,0,0,0,0,E41,1000.0,100.0,0,0,0,0,1,413  -  Oil or other combustible liquid spill,,"40  -  Hazardous condition, other",86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Russian Hill,"-122.421261, 37.801758",2007-07-30 06:58:53,2025-06-01 02:18:08
7060540,0,70605400,500 California Street,2007-07-29,72100353,2007-07-29 21:03:17,2007-07-29 21:08:04,2007-07-29 21:15:04,San Francisco,94104.0,B01,13,7116.0,3,12,0,0,0,0,E13,1000.0,100.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"449  -  Hotel/motel, commercial","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Financial District/South Beach,"-122.40287, 37.792908",2007-07-29 21:43:07,2025-06-01 02:18:08
7060541,0,70605410,270 Turk Street,2007-07-29,72100354,2007-07-29 21:04:22,2007-07-29 21:09:21,2007-07-29 21:15:21,San Francisco,94102.0,B03,1,7116.0,3,11,0,0,0,0,E03,1000.0,100.0,0,0,0,0,1,733  -  Smoke detector activation/malfunction,,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,5.0,Tenderloin,"-122.413564, 37.782926",2007-07-29 22:50:31,2025-06-01 02:18:08
7060544,0,70605440,Union Street / Van Ness Avenue,2007-07-29,72100357,2007-07-29 21:12:57,2007-07-29 21:19:10,2007-07-29 21:23:31,San Francisco,94123.0,B04,16,7116.0,3,12,0,0,0,0,B01,1000.0,100.0,0,0,0,0,1,412  -  Gas leak (natural gas or LPG),,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,963  -  Street or road in commercial area,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Marina,"-122.423986, 37.798553",2007-07-29 21:41:41,2025-06-01 02:18:08
7060551,0,70605510,77 Valparaiso Street,2007-07-29,72100364,2007-07-29 21:33:15,2007-07-29 21:39:55,2007-07-29 21:42:07,San Francisco,94133.0,B01,28,7116.0,1,4,0,0,0,0,E28,1000.0,100.0,0,0,0,0,1,"651  -  Smoke scare, odor of smoke",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Russian Hill,"-122.41390549, 37.80115788",2007-08-01 07:58:27,2025-06-01 02:18:08
7060552,0,70605520,Thomas Mello Cr. / Executive Par Block.,2007-07-29,72100365,2007-07-29 21:36:05,2007-07-29 21:42:37,2007-07-29 21:43:30,San Francisco,94134.0,B10,44,7116.0,2,9,0,0,0,0,E17,1000.0,100.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Bayview Hunters Point,"-122.3926836, 37.71120968",2007-07-29 22:01:10,2025-06-01 02:18:08
7060553,0,70605530,Ofarrell Street / Powell Street,2007-07-29,72100367,2007-07-29 21:45:04,2007-07-29 21:48:53,2007-07-29 21:51:03,San Francisco,94102.0,B01,1,7116.0,1,4,0,0,0,0,77,1000.0,100.0,0,0,0,0,1,323  -  Auto/Ped. Accident (Veh.),,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"000  -  Property Use, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,3.0,Tenderloin,"-122.40804, 37.78641",2007-08-09 21:20:10,2025-06-01 02:18:08
7060555,0,70605550,Geary Street / Hyde Street,2007-07-29,72100369,2007-07-29 21:48:52,2007-07-29 21:52:36,2007-07-29 21:57:33,San Francisco,94109.0,B04,3,7116.0,1,4,0,0,0,0,E03,1000.0,100.0,0,0,0,0,1,322  -  Vehicle accident with injuries,,32  -  Provide basic life support (BLS),86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,5.0,Tenderloin,"-122.416452, 37.786308",2007-08-21 11:45:55,2025-06-01 02:18:08
7060559,0,70605590,462 Duboce Avenue,2007-07-29,72100373,2007-07-29 21:57:51,2007-07-29 22:03:19,2007-07-29 22:25:59,San Francisco,94102.0,B02,6,7116.0,3,11,0,0,0,0,T06,1000.0,100.0,0,0,0,0,1,"500  -  Service Call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,8.0,Hayes Valley,"-122.430161, 37.769466",2007-07-29 22:52:44,2025-06-01 02:18:08
7060567,0,70605670,22 4th Street,2007-07-29,72100384,2007-07-29 23:01:38,2007-07-29 23:05:05,2007-07-29 23:17:55,San Francisco,94105.0,B03,1,7116.0,3,10,0,0,0,0,B03,1000.0,100.0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"882  -  Parking garage, general vehicle","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,6.0,South of Market,"-122.405538, 37.785409",2007-07-30 07:43:43,2025-06-01 02:18:08
7060571,0,70605710,17th Street / Valencia Street,2007-07-29,72100390,2007-07-29 23:16:28,2007-07-29 23:20:34,2007-07-30 00:20:33,San Francisco,94110.0,B02,7,7116.0,7,4,0,0,0,0,71,1000.0,100.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,9.0,Mission,"-122.422005, 37.762849",2007-08-09 23:14:27,2025-06-01 02:18:08
7060572,0,70605720,255 Teresita Block.,2007-07-29,72100389,2007-07-29 23:16:07,2007-07-29 23:24:13,2007-07-29 23:32:40,San Francisco,94124.0,B09,39,7116.0,1,4,0,0,0,0,E39,1000.0,100.0,0,0,0,0,1,"440  -  Elec. wiring/equip. problem, other",,45  -  Remove hazard,86  -  Investigate,86  -  Investigate,U  -  Unknown,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,7.0,West of Twin Peaks,"-122.4510389, 37.74292836",2007-07-29 23:46:51,2025-06-01 02:18:08
7060573,0,70605730,2005 17th Street,2007-07-29,72100391,2007-07-29 23:19:48,2007-07-29 23:25:20,2007-07-29 23:51:21,San Francisco,94117.0,B02,29,7116.0,1,6,0,0,0,0,E29,1000.0,100.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,10.0,Potrero Hill,"-122.40377741, 37.764491",2007-08-31 18:57:57,2025-06-01 02:18:08
7060575,0,70605750,Mission Street / Brazil Avenue,2007-07-29,72100394,2007-07-29 23:55:58,2007-07-29 23:59:38,2007-07-30 00:00:26,San Francisco,94112.0,B09,43,7116.0,2,9,0,0,0,0,E43,1000.0,100.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,11.0,Outer Mission,"-122.434871, 37.724589",2007-07-30 00:14:48,2025-06-01 02:18:08
7060580,0,70605800,357 3rd Street,2007-07-30,72110006,2007-07-30 00:24:58,2007-07-30 00:34:00,2007-07-30 00:52:14,San Francisco,94105.0,B03,1,7116.0,1,4,0,0,0,0,T01,1000.0,100.0,0,0,0,0,1,"520  -  Water problem, other",,31  -  Provide first aid & check for injuries,86  -  Investigate,86  -  Investigate,U  -  Unknown,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,6.0,South of Market,"-122.3994966, 37.78416124",2007-08-23 13:53:54,2025-06-01 02:18:08
7060586,0,70605860,555 Portola Drive,2007-07-30,72110012,2007-07-30 01:44:00,2007-07-30 01:48:50,2007-07-30 02:09:11,San Francisco,94131.0,B06,20,7116.0,3,10,0,0,0,0,E20,1000.0,100.0,0,0,0,0,1,735  -  Alarm system sounded due to malfunction,,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"210  -  Schools, non - adult","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"10  - Structural component or finish, other",1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,3  - Fire too small to activate system,,0.0,8.0,Glen Park,"-122.450906, 37.745744",2007-08-12 20:16:48,2025-06-01 02:18:08
