incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
14070807,0,140708070,22 4th Street,2014-07-23,142044174,2014-07-23 23:30:20,2014-07-23 23:35:35,2014-07-23 23:45:55,San Francisco,94103,B03,1.0,2212,3,10,0,0,0,0,,5.0,50.0,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,429 Multifamily dwelling,21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,South of Market,"-122.405538, 37.785409",2014-07-23 23:45:55,2025-06-01 02:18:08
14070812,0,140708120,Main St/mission Street,2014-07-23,142044193,2014-07-23 23:40:25,2014-07-23 23:45:24,2014-07-23 23:45:47,San Francisco,94105,B03,35.0,2116,2,9,0,0,0,0,,5.0,50.0,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,"960 Street, other",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,Financial District/South Beach,"-122.394944, 37.791842",2014-07-23 23:45:47,2025-06-01 02:18:08
14070813,0,140708130,181 3rd Street,2014-07-23,142044196,2014-07-23 23:39:19,2014-07-23 23:46:41,2014-07-24 00:09:50,San Francisco,94103,B03,1.0,2177,1,5,0,0,0,0,,5.0,50.0,0,0,0,0,1,"350 Extrication, rescue, other",N None,"22 Rescue, remove from harm",86 Investigate,51 Ventilate,1 Detector alerted occupants,"449 Hotel/motel, commercial",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,Financial District/South Beach,"-122.40061, 37.785214",2014-07-24 00:09:50,2025-06-01 02:18:08
14070815,0,140708150,830 Post Street,2014-07-23,142044216,2014-07-23 23:46:33,2014-07-23 23:51:28,2014-07-23 23:54:04,San Francisco,94109,B04,3.0,1543,3,10,0,0,0,0,,5.0,50.0,0,0,0,0,1,"710 Malicious, mischievous false call, other",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,429 Multifamily dwelling,21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,3.0,Nob Hill,"-122.415547, 37.787453",2014-07-23 23:54:04,2025-06-01 02:18:08
14070817,0,140708170,110 Guerrero Street,2014-07-23,142044220,2014-07-23 23:48:08,2014-07-23 23:54:55,2014-07-24 01:17:48,San Francisco,94103,B02,6.0,5214,1,5,1,2,0,0,,5.0,50.0,0,0,0,0,1,"311 Medical assist, assist EMS crew",N None,32 Provide basic life support (BLS),86 Investigate,51 Ventilate,1 Detector alerted occupants,419 1 or 2 family dwelling,21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,8.0,Mission,"-122.424646, 37.769499",2014-07-24 01:17:48,2025-06-01 02:18:08
14070830,0,140708300,540 45th Avenue,2014-07-24,142050235,2014-07-24 01:42:39,2014-07-24 01:49:45,2014-07-24 01:53:43,San Francisco,94121,B07,34.0,7274,3,9,0,0,0,0,,5.0,50.0,0,0,0,0,1,424 Carbon monoxide incident,N None,"00 Action taken, other",86 Investigate,51 Ventilate,1 Detector alerted occupants,429 Multifamily dwelling,21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,1.0,Outer Richmond,"-122.506018, 37.778316",2014-07-24 01:53:43,2025-06-01 02:18:08
14070839,0,140708390,Sacramento St/leavenworth Street,2014-07-24,142050369,2014-07-24 03:17:32,2014-07-24 03:25:10,2014-07-24 03:25:16,San Francisco,94109,B01,41.0,1465,1,4,0,0,0,0,,5.0,50.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,"10 Fire control or extinguishment, other",86 Investigate,51 Ventilate,1 Detector alerted occupants,"940 Water area, other",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,3.0,Nob Hill,"-122.415938, 37.792132",2014-07-24 03:25:16,2025-06-01 02:18:08
14070848,0,140708480,835 Market Street,2014-07-24,142050444,2014-07-24 04:33:20,2014-07-24 04:38:23,2014-07-24 04:54:26,San Francisco,94103,B03,1.0,2212,3,10,0,0,0,0,,5.0,50.0,0,0,0,0,1,"730 System malfunction, other",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,"580 General retail, other",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,South of Market,"-122.406448, 37.785166",2014-07-24 04:54:26,2025-06-01 02:18:08
14070858,0,140708580,1 Kearny Street,2014-07-24,142050524,2014-07-24 05:44:40,2014-07-24 05:49:44,2014-07-24 05:49:51,San Francisco,94103,B01,1.0,1241,2,9,0,0,0,0,,5.0,50.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,"960 Street, other",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,Financial District/South Beach,"-122.403532, 37.787701",2014-07-24 05:49:51,2025-06-01 02:18:08
14070859,0,140708590,486 Grove Street,2014-07-24,142050532,2014-07-24 05:56:55,2014-07-24 06:03:11,2014-07-24 06:09:35,San Francisco,94102,B02,36.0,3315,3,11,0,0,0,0,,5.0,25.0,0,0,0,0,1,"113 Cooking fire, confined to container",N None,63 Restore fire alarm system,86 Investigate,51 Ventilate,1 Detector alerted occupants,"439 Boarding/rooming house, residential hotels",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,5.0,Hayes Valley,"-122.424559, 37.777705",2014-07-24 06:09:35,2025-06-01 02:18:08
14070870,0,140708700,160 Spear Street,2014-07-24,142050607,2014-07-24 06:43:19,2014-07-24 06:51:17,2014-07-24 06:51:38,San Francisco,94105,B03,35.0,2114,3,10,0,0,0,0,,5.0,50.0,0,0,0,0,1,"740 Unintentional transmission of alarm, other",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,"000 Property Use, other",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,Financial District/South Beach,"-122.393199, 37.791749",2014-07-24 06:51:38,2025-06-01 02:18:08
14070871,0,140708710,2370 Market Street,2014-07-24,142050636,2014-07-24 06:56:01,2014-07-24 07:03:06,2014-07-24 07:06:55,San Francisco,94114,B05,6.0,5233,1,4,0,0,0,0,,5.0,50.0,0,0,0,0,1,412 Gas leak (natural gas or LPG),N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,"962 Residential street, road or residential driveway",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,8.0,Castro/Upper Market,"-122.434615, 37.763176",2014-07-24 07:06:55,2025-06-01 02:18:08
14070874,0,140708740,530 Sansome Street,2014-07-24,142050699,2014-07-24 07:30:14,2014-07-24 07:30:14,2014-07-24 08:15:00,San Francisco,94111,B01,13.0,1211,1,4,1,2,0,0,,5.0,50.0,0,0,0,0,1,"320 Emergency medical service incident, other",N None,"30 Emergency medical services, other",86 Investigate,51 Ventilate,1 Detector alerted occupants,"000 Property Use, other",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,3.0,Chinatown,"-122.40135, 37.795518",2014-07-24 08:15:00,2025-06-01 02:18:08
14070875,0,140708750,1410 Thomas Avenue,2014-07-24,142050711,2014-07-24 07:32:14,2014-07-24 07:38:02,2014-07-24 07:52:04,San Francisco,94124,B10,17.0,6547,1,4,0,0,0,0,,5.0,50.0,0,0,0,0,1,"160 Special outside fire, other",N None,11 Extinguishment by fire service personnel,86 Investigate,51 Ventilate,1 Detector alerted occupants,936 Vacant lot,98 Vacant structural area,5 Cause under investigation,UU Undetermined,,"60 Heat from other open flame or smoking materials, other","96 Rubbish, trash, waste",3 Unattended or unsupervised person,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,10.0,Bayview Hunters Point,"-122.387751, 37.728491",2014-07-24 07:52:04,2025-06-01 02:18:08
14070878,0,140708780,128 King Street,2014-07-24,142050748,2014-07-24 07:44:57,2014-07-24 07:51:54,2014-07-24 08:00:50,San Francisco,94107,B03,8.0,2154,3,10,0,0,0,0,,5.0,50.0,0,0,0,0,1,"740 Unintentional transmission of alarm, other",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,429 Multifamily dwelling,21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,Mission Bay,"-122.390325, 37.779394",2014-07-24 08:00:50,2025-06-01 02:18:08
14070879,0,140708790,1099 Market Street,2014-07-24,142050756,2014-07-24 07:48:58,2014-07-24 07:53:22,2014-07-24 07:54:10,San Francisco,94103,B02,36.0,2316,2,9,0,0,0,0,,5.0,50.0,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,"960 Street, other",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,South of Market,"-122.412393, 37.780478",2014-07-24 07:54:10,2025-06-01 02:18:08
14070884,0,140708840,120 4th Street,2014-07-24,142050822,2014-07-24 08:10:58,2014-07-24 08:17:35,2014-07-24 08:19:24,San Francisco,94103,B03,1.0,2213,1,4,0,0,0,0,,5.0,50.0,0,0,0,0,1,154 Dumpster or other outside trash receptacle fire,N None,11 Extinguishment by fire service personnel,86 Investigate,51 Ventilate,1 Detector alerted occupants,963 Street or road in commercial area,21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,South of Market,"-122.40391, 37.784099",2014-07-24 08:19:24,2025-06-01 02:18:08
14070891,0,140708910,1 Larkin Street,2014-07-24,142050926,2014-07-24 08:52:30,2014-07-24 08:57:57,2014-07-24 08:58:07,San Francisco,94102,B02,36.0,1646,2,9,0,0,0,0,,5.0,50.0,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,"960 Street, other",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,6.0,Tenderloin,"-122.416395, 37.777547",2014-07-24 08:58:07,2025-06-01 02:18:08
14070900,0,140709000,2001 Market Street,2014-07-24,142051068,2014-07-24 09:39:53,2014-07-24 09:43:58,2014-07-24 10:00:23,San Francisco,94103,B02,6.0,5127,3,11,0,0,0,0,,5.0,50.0,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,63 Restore fire alarm system,86 Investigate,51 Ventilate,1 Detector alerted occupants,"519 Food and beverage sales, grocery store",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,8.0,Mission,"-122.42679, 37.769118",2014-07-24 10:00:23,2025-06-01 02:18:08
14070914,0,140709140,Market St/steuart Street,2014-07-24,142051251,2014-07-24 10:42:23,2014-07-24 10:44:34,2014-07-24 10:46:34,San Francisco,94111,B01,13.0,1112,3,12,0,0,0,0,,5.0,50.0,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,"960 Street, other",21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,3.0,Financial District/South Beach,"-122.394751, 37.79448",2014-07-24 10:46:34,2025-06-01 02:18:08
14070915,0,140709150,355 Serrano Drive,2014-07-24,142051267,2014-07-24 10:48:19,2014-07-24 10:54:27,2014-07-24 11:13:02,San Francisco,94132,B08,19.0,8581,3,11,0,0,0,0,,5.0,50.0,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,429 Multifamily dwelling,21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,7.0,Lakeshore,"-122.480546, 37.718962",2014-07-24 11:13:02,2025-06-01 02:18:08
14070936,0,140709360,1580 Valencia Street,2014-07-24,142051432,2014-07-24 11:33:15,2014-07-24 11:39:49,2014-07-24 11:57:46,San Francisco,94110,B06,11.0,5611,3,10,0,0,0,0,,5.0,50.0,0,0,0,0,1,"745 Alarm system activation, no fire  -  unintentional",N None,86 Investigate,86 Investigate,51 Ventilate,1 Detector alerted occupants,331 Hospital  -  medical or psychiatric,21 Bedroom  -  < 5 persons; included are jail or prison,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,2.0,,NO,,1.0,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,U Undetermined,3 Fire too small to activate system,System shut off,1.0,9.0,Bernal Heights,"-122.420313, 37.747569",2014-07-24 11:57:46,2025-06-01 02:18:08
