incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
6083526,0,60835260,22nd Street / Indiana Street,2006-10-23,62960369,2006-10-23 21:07:51,2006-10-23 21:12:18,2006-10-23 21:27:21,San Francisco,94107,B10,37,,3,10,0,0,0,0,E37,0,0.0,0,0,0,0,1,735  -  Alarm system sounded due to malfunction,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,984  -  Industrial plant yard  -  area,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,10.0,Potrero Hill,"-122.391179, 37.75777",2006-10-23 22:07:00,2025-06-01 02:18:08
6083530,0,60835300,"5 Lenox Way,",2006-10-23,62960374,2006-10-23 21:30:01,2006-10-23 21:31:36,2006-10-23 21:31:36,San Francisco,94127,B08,39,,3,10,0,0,0,0,E01,0,0.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,"00  -  Action taken, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,7.0,West of Twin Peaks,"-122.464349, 37.742874",2006-10-24 07:12:25,2025-06-01 02:18:08
6083533,0,60835330,2323 Cesar Chavez Street,2006-10-23,62960378,2006-10-23 21:44:44,2006-10-23 21:47:43,2006-10-23 21:48:33,San Francisco,94124,B10,9,,2,9,0,0,0,0,E09,0,0.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,963  -  Street or road in commercial area,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.400384, 37.749069",2006-10-23 22:03:31,2025-06-01 02:18:08
6083540,0,60835400,Mission Street / Ottawa Avenue,2006-10-23,62960387,2006-10-23 22:32:55,2006-10-23 22:36:46,2006-10-23 22:38:00,San Francisco,94112,B09,43,,2,9,0,0,0,0,E43,0,0.0,0,0,0,0,1,"210  -  Steam Rupture, steam, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,11.0,Outer Mission,"-122.443706, 37.713593",2006-10-24 17:35:25,2025-06-01 02:18:08
6083543,0,60835430,62 - 64 Baker Street,2006-10-23,62960390,2006-10-23 22:46:33,2006-10-23 22:49:09,2006-10-23 22:54:09,San Francisco,94117,B05,21,,3,11,0,0,0,0,E21,0,0.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,5.0,Haight Ashbury,"-122.44016854, 37.77161733",2006-10-23 23:34:02,2025-06-01 02:18:08
6083549,0,60835490,3010 Octavia Street,2006-10-23,62960397,2006-10-23 23:01:41,2006-10-23 23:04:38,2006-10-23 23:09:14,San Francisco,94123,B04,16,,3,10,0,0,0,0,E16,0,0.0,0,0,0,0,1,"744  -  Detector activation, no fire  -  accident",,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,2.0,Marina,"-122.4290497, 37.8000617",2006-10-24 06:39:53,2025-06-01 02:18:08
6083557,0,60835570,51 6th Street,2006-10-23,62960407,2006-10-23 23:51:56,2006-10-23 23:55:25,2006-10-24 00:00:30,San Francisco,94105,B03,1,,9,32,0,0,0,0,E01,0,0.0,0,0,0,0,1,735  -  Alarm system sounded due to malfunction,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,6.0,South of Market,"-122.409388, 37.781607",2006-10-24 07:52:14,2025-06-01 02:18:08
6083558,0,60835580,2672 Great Highway,2006-10-24,62970002,2006-10-24 00:07:29,2006-10-24 00:13:27,2006-10-24 00:22:04,San Francisco,94116,B08,23,,1,4,0,0,0,0,E23,0,0.0,0,0,0,0,1,522  -  Water or steam leak,,73  -  Provide manpower,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,4.0,Sunset/Parkside,"-122.5061207, 37.73607905",2006-10-24 00:31:34,2025-06-01 02:18:08
6083559,0,60835590,1855 43rd Avenue,2006-10-24,62970003,2006-10-24 00:08:16,2006-10-24 00:13:24,2006-10-24 01:06:32,San Francisco,94122,B08,23,,1,4,0,0,0,0,E18,0,0.0,0,0,0,0,1,"661  -  EMS call, party transported by non - fire ag",,"70  -  Assistance, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,4.0,Sunset/Parkside,"-122.5019855, 37.75118549",2007-12-09 17:27:21,2025-06-01 02:18:08
6083560,0,60835600,Lombard Street / Steiner Street,2006-10-24,62970004,2006-10-24 00:16:12,2006-10-24 00:18:28,2006-10-24 01:25:45,San Francisco,94123,B04,16,,1,4,1,2,0,0,E16,0,0.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,32  -  Provide basic life support (BLS),86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,2.0,Marina,"-122.437699, 37.799633",2006-10-24 08:07:01,2025-06-01 02:18:08
6083563,0,60835630,Andover Street / Cortland Avenue,2006-10-24,62970008,2006-10-24 00:48:01,2006-10-24 00:50:49,2006-10-24 00:52:06,San Francisco,94110,B06,32,,2,9,0,0,0,0,E32,0,0.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,9.0,Bernal Heights,"-122.416457, 37.739056",2006-10-24 06:33:34,2025-06-01 02:18:08
6083565,0,60835650,149 2nd Street,2006-10-24,62970010,2006-10-24 01:18:31,2006-10-24 01:20:51,2006-10-24 01:27:52,San Francisco,94105,B03,1,,3,10,0,0,0,0,B03,0,0.0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,599  -  Business office,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,6.0,Financial District/South Beach,"-122.398942, 37.787422",2006-10-24 08:27:37,2025-06-01 02:18:08
6083569,0,60835690,Bush Street / Leavenworth Street,2006-10-24,62970016,2006-10-24 02:18:03,2006-10-24 02:21:17,2006-10-24 02:21:30,San Francisco,94109,B01,41,,1,4,0,0,0,0,E41,0,0.0,0,0,0,0,1,"710  -  Malicious, mischievous false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,3.0,Nob Hill,"-122.415373, 37.78932",2006-10-24 07:11:33,2025-06-01 02:18:08
6083570,0,60835700,23rd Avenue / Balboa Street,2006-10-24,62970017,2006-10-24 02:25:18,2006-10-24 02:29:15,2006-10-24 02:39:35,San Francisco,94121,B07,14,,1,4,0,0,0,0,E14,0,0.0,0,0,0,0,1,"151  -  Outside rubbish, trash or waste fire",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,1.0,Outer Richmond,"-122.482318, 37.776399",2006-10-24 02:49:07,2025-06-01 02:18:08
6083574,0,60835740,2440 Market Street,2006-10-24,62970022,2006-10-24 02:48:40,2006-10-24 02:52:37,2006-10-24 03:01:59,San Francisco,94114,B05,6,,3,11,0,0,0,0,E06,0,0.0,0,0,0,0,1,"700  -  False alarm or false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,8.0,Castro/Upper Market,"-122.43587072, 37.76273093",2006-10-24 03:18:23,2025-06-01 02:18:08
6083576,0,60835760,99 Golden Gate Avenue,2006-10-24,62970024,2006-10-24 02:56:25,2006-10-24 03:00:41,2006-10-24 03:40:56,San Francisco,94105,B03,1,,2,5,0,0,0,0,B03,0,0.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,"30  -  Emergency medical services, other",34  -  Transport person,86  -  Investigate,1  -  Detector alerted occupants,963  -  Street or road in commercial area,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,5.0,Tenderloin,"-122.412129, 37.782012",2006-10-24 08:29:29,2025-06-01 02:18:08
6083577,0,60835770,391 Valencia Street,2006-10-24,62970025,2006-10-24 03:37:55,2006-10-24 03:41:38,2006-10-24 03:44:36,San Francisco,94114,B02,6,,3,11,0,0,0,0,B02,0,0.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,9.0,Mission,"-122.42175253, 37.76681106",2006-10-24 08:09:46,2025-06-01 02:18:08
6083581,0,60835810,Hyde Street / Turk Street,2006-10-24,62970029,2006-10-24 04:01:23,2006-10-24 04:04:28,2006-10-24 04:05:12,San Francisco,94109,B02,3,,1,9,0,0,0,0,E03,0,0.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,5.0,Tenderloin,"-122.415695, 37.782149",2006-10-24 08:05:51,2025-06-01 02:18:08
6083598,0,60835980,2333 Buchanan Street,2006-10-24,62970056,2006-10-24 06:48:34,2006-10-24 06:51:34,2006-10-24 07:03:20,San Francisco,94115,B04,38,,3,10,0,0,0,0,E38,0,0.0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,331  -  Hospital  -  medical or psychiatric,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,2.0,Pacific Heights,"-122.431074, 37.790635",2006-10-24 08:25:52,2025-06-01 02:18:08
6083601,0,60836010,3515 Fillmore Street,2006-10-24,62970060,2006-10-24 07:16:19,2006-10-24 07:19:36,2006-10-24 07:27:45,San Francisco,94123,B04,16,,3,10,0,0,0,0,E16,0,0.0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,2.0,Marina,"-122.43694188, 37.8019484",2006-10-24 08:27:29,2025-06-01 02:18:08
6083609,0,60836090,42 Washburn Street,2006-10-24,62970072,2006-10-24 07:43:31,2006-10-24 07:45:26,2006-10-24 08:04:00,San Francisco,94103,B02,36,,9,32,0,0,0,0,B03,0,0.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,459  -  Residential board and care,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,6.0,South of Market,"-122.414496, 37.775285",2006-10-24 08:24:36,2025-06-01 02:18:08
6083622,0,60836220,463 Eureka Street,2006-10-24,62970096,2006-10-24 08:51:38,2006-10-24 08:55:02,2006-10-24 09:22:37,San Francisco,94114,B06,24,,1,4,1,2,0,0,E24,0,0.0,0,0,0,0,1,554  -  Assist invalid,,73  -  Provide manpower,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,8.0,Noe Valley,"-122.43740643, 37.75494223",2006-10-24 20:01:28,2025-06-01 02:18:08
6083626,0,60836260,401 Van Ness Avenue,2006-10-24,62970101,2006-10-24 08:55:56,2006-10-24 08:58:24,2006-10-24 09:02:19,San Francisco,94102,B02,36,,3,11,0,0,0,0,B02,0,0.0,0,0,0,0,1,"700  -  False alarm or false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,181  -  Live performance theater,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,5.0,Hayes Valley,"-122.420688, 37.779613",2006-10-24 09:49:11,2025-06-01 02:18:08
6083629,0,60836290,55 Cyril Magnin Street,2006-10-24,62970110,2006-10-24 09:02:27,2006-10-24 09:06:48,2006-10-24 09:10:11,San Francisco,94105,B03,1,,3,11,0,0,0,0,E01,0,0.0,0,0,0,0,1,"743  -  Smoke detector, no fire, accidental",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"449  -  Hotel/motel, commercial","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,3.0,Tenderloin,"-122.408671, 37.784928",2006-10-24 14:14:40,2025-06-01 02:18:08
6083632,0,60836320,California Street / Park Presidio Block.,2006-10-24,62970115,2006-10-24 09:12:54,2006-10-24 09:17:54,2006-10-24 09:24:36,San Francisco,94121,B07,31,,1,4,0,0,0,0,E14,0,0.0,0,0,0,0,1,"150  -  Outside rubbish fire, other",,"10  -  Fire, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,1.0,Outer Richmond,"-122.472588, 37.784446",2006-10-24 10:13:46,2025-06-01 02:18:08
6083635,0,60836350,6424 California Street,2006-10-24,62970119,2006-10-24 09:24:38,2006-10-24 09:30:31,2006-10-24 09:33:41,San Francisco,94121,B07,14,,1,4,0,0,0,0,T14,0,0.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,899  -  Residential or self storage units,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,1.0,Outer Richmond,"-122.4865902, 37.78405793",2006-10-24 10:55:31,2025-06-01 02:18:08
6083643,0,60836430,Hayes Street / Masonic Avenue,2006-10-24,62970137,2006-10-24 10:22:14,2006-10-24 10:24:00,2006-10-24 10:24:38,San Francisco,94115,B05,21,,2,9,0,0,0,0,E10,0,0.0,0,0,0,0,1,"710  -  Malicious, mischievous false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"000  -  Property Use, other","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,5.0,Lone Mountain/USF,"-122.446092, 37.773935",2006-10-24 15:59:39,2025-06-01 02:18:08
6083644,0,60836440,706 Kearny Street,2006-10-24,62970138,2006-10-24 10:26:57,2006-10-24 10:29:24,2006-10-24 11:32:31,San Francisco,94108,B01,13,,1,4,1,2,0,0,E13,0,0.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,32  -  Provide basic life support (BLS),86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,3.0,Chinatown,"-122.404737, 37.794581",2006-10-24 17:27:54,2025-06-01 02:18:08
6083646,0,60836460,26th Street / 3rd Street,2006-10-24,62970140,2006-10-24 10:36:57,2006-10-24 10:42:16,2006-10-24 11:35:05,San Francisco,94107,B10,25,,2,8,0,0,0,0,E29,0,0.0,0,0,0,0,1,"300  -  Rescue, EMS call, other",,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","47  -  Vehicle storage area; garage, carport",2  -  Unintentional,UU  -  Undetermined,"10  -  Misuse of material or product, other",UU  -  Undetermined,"00  -  Item First Ignited, Other",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"00  - Item First Ignited, Other",1.0,1.0,0.0,0.0,0.0,N  - Not present,1  - Smoke,U  - Undetermined,"1  - Alerted occupants, occupants responded",,N  - None Present,,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.387637, 37.751561",2006-10-25 07:02:35,2025-06-01 02:18:08
