incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
20088123,0,200881230,1080 Chestnut Street,2020-08-02,202150936,2020-08-02 10:37:11,2020-08-02 10:38:54,2020-08-02 11:06:19,San Francisco,94109.0,B01,28,1613.0,11,40,1,2,1,2,E03,250.0,750.0,0,0,0,0,1,111 Building fire,N None,11 Extinguishment by fire service personnel,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,429 Multifamily dwelling,"24 Cooking area, kitchen",3 Failure of equipment or heat source,"30 Electrical failure, malfunction, other",,13 Electrical arcing,"81 Electrical wire, cable insulation",N None,1 Enclosed building,2 In normal use,4.0,"32 Bedding; blanket, sheet, comforter",YES,1.0,0.0,0.0,0.0,1 Present,1 Smoke,1 Fire too small to activate detector,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,2.0,Russian Hill,"-122.421135, 37.802812",2020-08-02 11:06:19,2025-06-01 02:18:08
20088126,0,200881260,Mariposa Street,2020-08-02,202150947,2020-08-02 10:39:33,2020-08-02 10:40:35,2020-08-02 11:16:10,San Francisco,94107.0,B03,4,2436.0,3,9,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"700 False alarm or false call, other",N None,"70 Assistance, other",63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,922 Tunnel,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,10.0,Potrero Hill,"-122.393732, 37.764022",2020-08-02 11:16:10,2025-06-01 02:18:08
20088129,0,200881290,9th Avenue,2020-08-02,202150951,2020-08-02 10:41:36,2020-08-02 10:46:52,2020-08-02 10:58:59,San Francisco,94122.0,B08,22,7334.0,1,5,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"600 Good intent call, other",N None,75 Provide equipment,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,"519 Food and beverage sales, grocery store",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,7.0,Inner Sunset,"-122.46618, 37.762174",2020-08-02 10:58:59,2025-06-01 02:18:08
20088146,0,200881460,150 9th Street,2020-08-02,202151141,2020-08-02 12:01:14,2020-08-02 12:02:59,2020-08-02 12:18:21,San Francisco,94103.0,B02,36,2336.0,4,15,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"745 Alarm system activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,"439 Boarding/rooming house, residential hotels",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,6.0,South of Market,"-122.414113, 37.77537",2020-08-02 12:18:21,2025-06-01 02:18:08
20088152,0,200881520,111 Valmar Tr,2020-08-02,202151173,2020-08-02 12:14:15,2020-08-02 12:18:21,2020-08-02 12:20:26,San Francisco,94134.0,B09,43,6153.0,1,4,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"500 Service Call, other",N None,45 Remove hazard,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,11.0,Excelsior,"-122.424198, 37.725732",2020-08-02 12:20:26,2025-06-01 02:18:08
20088156,0,200881560,565 8th Avenue,2020-08-02,202151213,2020-08-02 12:31:08,2020-08-02 12:33:58,2020-08-02 12:58:54,San Francisco,94118.0,B07,31,7131.0,3,10,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"745 Alarm system activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,1.0,Inner Richmond,"-122.466289, 37.777797",2020-08-02 12:58:54,2025-06-01 02:18:08
20088158,0,200881580,4245 Judah Street,2020-08-02,202151238,2020-08-02 12:38:43,2020-08-02 12:41:12,2020-08-02 12:54:57,San Francisco,94122.0,B08,23,7723.0,1,4,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"445 Arcing, shorted electrical equipment",N None,64 Shut down system,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,4.0,Sunset/Parkside,"-122.507481, 37.760285",2020-08-02 12:54:57,2025-06-01 02:18:08
20088169,0,200881690,55 Chumasero Drive,2020-08-02,202151330,2020-08-02 13:13:44,2020-08-02 13:18:34,2020-08-02 13:25:33,San Francisco,94132.0,B08,33,8422.0,3,11,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"113 Cooking fire, confined to container",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,7.0,Lakeshore,"-122.473075, 37.713829",2020-08-02 13:25:33,2025-06-01 02:18:08
20088175,0,200881750,18th Street,2020-08-02,202151352,2020-08-02 13:20:32,2020-08-02 13:23:35,2020-08-02 13:29:05,San Francisco,94110.0,B02,7,5423.0,3,11,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,"962 Residential street, road or residential driveway",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,9.0,Mission,"-122.420131, 37.761791",2020-08-02 13:29:05,2025-06-01 02:18:08
20088186,0,200881860,2480 Newcomb Avenue,2020-08-02,202151453,2020-08-02 14:00:55,2020-08-02 14:05:16,2020-08-02 14:23:16,San Francisco,94124.0,B10,9,6377.0,1,4,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,931 Open land or field,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,10.0,Bayview Hunters Point,"-122.403076, 37.742976",2020-08-02 14:23:16,2025-06-01 02:18:08
20088187,0,200881870,3986 23rd Street,2020-08-02,202151501,2020-08-02 14:16:57,2020-08-02 14:19:50,2020-08-02 14:40:23,San Francisco,94114.0,B06,11,5514.0,9,34,1,2,1,2,E03,100.0,50.0,0,0,0,0,1,"441 Heat from short circuit (wiring), defective/worn",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,8.0,Noe Valley,"-122.431693, 37.753114",2020-08-02 14:40:23,2025-06-01 02:18:08
20088194,0,200881940,64 Golden Gate Avenue,2020-08-02,202151572,2020-08-02 14:46:32,2020-08-02 14:49:08,2020-08-02 15:16:09,San Francisco,94102.0,B03,1,1454.0,8,29,1,2,1,2,E03,100.0,50.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,"882 Parking garage, general vehicle",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,5.0,Tenderloin,"-122.41153, 37.782229",2020-08-02 15:16:09,2025-06-01 02:18:08
20088197,0,200881970,445 Marina Bl,2020-08-02,202151596,2020-08-02 14:56:48,2020-08-02 15:00:35,2020-08-02 15:03:36,San Francisco,94123.0,B04,16,3664.0,3,10,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"744 Detector activation, no fire  -  unintentional",N None,63 Restore fire alarm system,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,459 Residential board and care,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,2.0,Marina,"-122.440872, 37.805892",2020-08-02 15:03:36,2025-06-01 02:18:08
20088198,0,200881980,505 Parnassus Avenue,2020-08-02,202151607,2020-08-02 15:00:08,2020-08-02 15:11:10,2020-08-02 15:34:29,San Francisco,94122.0,B05,12,7323.0,1,4,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"320 Emergency medical service incident, other",N None,"30 Emergency medical services, other",63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,331 Hospital  -  medical or psychiatric,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,7.0,Inner Sunset,"-122.45791, 37.763398",2020-08-02 15:34:29,2025-06-01 02:18:08
20088205,0,200882050,3431 Lawton Street,2020-08-02,202151743,2020-08-02 15:46:47,2020-08-02 15:52:30,2020-08-02 16:00:33,San Francisco,94122.0,B08,23,7632.0,3,10,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,11 Extinguishment by fire service personnel,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,419 1 or 2 family dwelling,"90 Outside area, other",1 Intentional,73 Outside/open fire for debris or waste disposal,,64 Match,"96 Rubbish, trash, waste",N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,4.0,Sunset/Parkside,"-122.499591, 37.756889",2020-08-02 16:00:33,2025-06-01 02:18:08
20088209,0,200882090,1226 Grant Avenue,2020-08-02,202151784,2020-08-02 16:02:06,2020-08-02 16:05:11,2020-08-02 16:09:25,San Francisco,94133.0,B01,2,1311.0,3,11,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"651 Smoke scare, odor of smoke",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,"439 Boarding/rooming house, residential hotels",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,3.0,North Beach,"-122.407038, 37.798352",2020-08-02 16:09:25,2025-06-01 02:18:08
20088210,0,200882100,1150 Kirkham Street,2020-08-02,202151787,2020-08-02 16:03:24,2020-08-02 16:07:06,2020-08-02 16:20:20,San Francisco,94122.0,B08,22,7365.0,4,14,1,2,0,0,E03,100.0,50.0,0,0,0,0,1,736 CO detector activation due to malfunction,N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,419 1 or 2 family dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,7.0,Inner Sunset,"-122.473064, 37.76007",2020-08-02 16:20:20,2025-06-01 02:18:08
20088222,0,200882220,2428 San Bruno Avenue,2020-08-02,202151889,2020-08-02 16:41:38,2020-08-02 16:43:29,2020-08-02 16:52:58,San Francisco,94124.0,B10,42,6362.0,8,28,1,2,1,2,E03,100.0,50.0,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,161 Restaurant or cafeteria,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,9.0,Portola,"-122.405392, 37.731727",2020-08-02 16:52:58,2025-06-01 02:18:08
20088233,0,200882330,Laguna Street,2020-08-02,202152003,2020-08-02 17:19:28,2020-08-02 17:22:17,2020-08-02 17:22:32,San Francisco,94115.0,B02,5,3366.0,2,9,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,"962 Residential street, road or residential driveway",UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,5.0,Western Addition,"-122.427401, 37.782057",2020-08-02 17:22:32,2025-06-01 02:18:08
20088240,0,200882400,565 8th Avenue,2020-08-02,202152077,2020-08-02 17:50:03,2020-08-02 17:53:04,2020-08-02 18:00:36,San Francisco,94118.0,B07,31,7131.0,3,10,0,0,0,0,E03,100.0,50.0,0,0,0,0,1,"745 Alarm system activation, no fire  -  unintentional",N None,86 Investigate,63 Restore fire alarm system,34 Transport person,1 Detector alerted occupants,429 Multifamily dwelling,UU Undetermined,2 Unintentional,UU Undetermined,,UU Undetermined,UU Undetermined,N None,1 Enclosed building,2 In normal use,1.0,"32 Bedding; blanket, sheet, comforter",NO,1.0,0.0,0.0,0.0,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,N None Present,1 Wet - pipe sprinkler system,3 Fire too small to activate system,,0.0,1.0,Inner Richmond,"-122.466289, 37.777797",2020-08-02 18:00:36,2025-06-01 02:18:08
