by_month_incident_date,incident_category,analysis_neighborhood,count,point
2024-10-01T00:00:00.000,Recovered Vehicle,Mission,1,POINT (-122.41358947753906 37.763824462890625)
2020-12-01T00:00:00.000,Burglary,Mission,4,POINT (-122.42317962646484 37.75516891479492)
2024-10-01T00:00:00.000,Other,Tenderloin,1,POINT (-122.41461944580078 37.78558349609375)
2024-02-01T00:00:00.000,Larceny Theft,Sunset/Parkside,1,POINT (-122.49925994873047 37.742008209228516)
2024-03-01T00:00:00.000,Burglary,Visitacion Valley,2,POINT (-122.40160369873047 37.71751403808594)
2023-09-01T00:00:00.000,Warrant,Tenderloin,1,POINT (-122.42083185184009 37.78337048750076)
2019-08-01T00:00:00.000,Recovered Vehicle,Mission,1,POINT (-122.40533447265625 37.7530632019043)
2024-01-01T00:00:00.000,Motor Vehicle Theft,Mission,1,POINT (-122.41036224365234 37.76430892944336)
2021-12-01T00:00:00.000,Larceny Theft,Western Addition,1,POINT (-122.42063903808594 37.781959533691406)
2021-12-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.3937369294708 37.72140845975932)
2018-08-01T00:00:00.000,Warrant,Mission,3,POINT (-122.41796470626194 37.758698271638025)
2024-04-01T00:00:00.000,Malicious Mischief,North Beach,2,POINT (-122.41360473632812 37.80561828613281)
2020-02-01T00:00:00.000,Larceny Theft,North Beach,1,POINT (-122.40814971923828 37.80343246459961)
2018-10-01T00:00:00.000,Miscellaneous Investigation,Oceanview/Merced/Ingleside,1,POINT (-122.45906354733845 37.71660346139888)
2025-03-01T00:00:00.000,Larceny Theft,Russian Hill,2,POINT (-122.42140197753906 37.79414367675781)
2019-01-01T00:00:00.000,Fraud,Excelsior,1,POINT (-122.44984436035156 37.70832824707031)
2024-07-01T00:00:00.000,Disorderly Conduct,Financial District/South Beach,1,POINT (-122.39250183105469 37.79376983642578)
2022-03-01T00:00:00.000,Disorderly Conduct,Mission,1,POINT (-122.42169189453125 37.762916564941406)
2018-09-01T00:00:00.000,Assault,Mission,1,POINT (-122.4195556640625 37.75217056274414)
2022-08-01T00:00:00.000,Fraud,Mission Bay,1,POINT (-122.39143433652146 37.773466920607476)
2025-03-01T00:00:00.000,Weapons Offense,Bernal Heights,2,POINT (-122.40557098388672 37.74502944946289)
2019-06-01T00:00:00.000,Non-Criminal,South of Market,2,POINT (-122.40815734863281 37.78053665161133)
2024-06-01T00:00:00.000,Larceny Theft,Western Addition,1,POINT (-122.4343490600586 37.783084869384766)
2022-03-01T00:00:00.000,Robbery,Mission,3,POINT (-122.41920604493745 37.7602353540718)
2023-06-01T00:00:00.000,Larceny Theft,Financial District/South Beach,1,POINT (-122.39515686035156 37.78430938720703)
2023-04-01T00:00:00.000,Larceny Theft,Financial District/South Beach,1,POINT (-122.39639041612962 37.793663777154755)
2023-08-01T00:00:00.000,Non-Criminal,Mission,1,POINT (-122.40633623830558 37.75300402962228)
2021-07-01T00:00:00.000,Burglary,Seacliff,1,POINT (-122.4819292053858 37.7858844381131)
2023-11-01T00:00:00.000,Lost Property,South of Market,1,POINT (-122.39684295654297 37.78211975097656)
2021-02-01T00:00:00.000,Miscellaneous Investigation,Oceanview/Merced/Ingleside,1,POINT (-122.45604543266029 37.712319639752)
2023-11-01T00:00:00.000,Motor Vehicle Theft,Pacific Heights,1,POINT (-122.44172632092675 37.785967746003806)
2021-06-01T00:00:00.000,Malicious Mischief,Tenderloin,1,POINT (-122.42101751556473 37.78430272931328)
2024-07-01T00:00:00.000,Other Miscellaneous,Pacific Heights,1,POINT (-122.43364715576172 37.78794860839844)
2024-03-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.42576599121094 37.75822830200195)
2022-04-01T00:00:00.000,Malicious Mischief,Outer Richmond,1,POINT (-122.50297226630457 37.77960973658006)
2018-05-01T00:00:00.000,Malicious Mischief,Bayview Hunters Point,1,POINT (-122.38945904536318 37.71992742512608)
2025-03-01T00:00:00.000,Lost Property,Inner Richmond,1,POINT (-122.46414184570312 37.779090881347656)
2024-04-01T00:00:00.000,Other Miscellaneous,Financial District/South Beach,1,POINT (-122.39118194580078 37.78745651245117)
2022-01-01T00:00:00.000,Assault,Chinatown,1,POINT (-122.411376953125 37.801124572753906)
