by_month_incident_date,incident_category,analysis_neighborhood,count,point
2019-02-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.4268569946289 37.76904296875)
2019-02-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.42992612183986 37.76606305964936)
2019-02-01T00:00:00.000,Larceny Theft,Castro/Upper Market,2,POINT (-122.43082439591676 37.766013730057786)
2019-02-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.43102264404297 37.765869140625)
2019-02-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.43647824783746 37.767274661158645)
2019-02-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.43658447265625 37.76900100708008)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40925145806479 37.79659858716984)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40779730536886 37.79588096144563)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40665435791016 37.796024322509766)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,3,POINT (-122.40779876708984 37.79587936401367)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40790557861328 37.79405975341797)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40790330315696 37.79406029645113)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40773010253906 37.79317855834961)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40772718761984 37.793178300788284)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.4073715209961 37.7932243347168)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.4061279296875 37.79338073730469)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40461342242597 37.79356508316817)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40566321856517 37.794345221890524)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,3,POINT (-122.40487670898438 37.79486083984375)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40487561154785 37.794859532228344)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40479278564453 37.79445266723633)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,3,POINT (-122.40479647356554 37.79445300351448)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40470886230469 37.79402160644531)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.4030468846783 37.79421603724553)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.4040161149329 37.793646308237236)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40131378173828 37.79398727416992)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40226745605469 37.794315338134766)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40032958984375 37.795013427734375)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40354919433594 37.79667282104492)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40349671104279 37.796417485008384)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,3,POINT (-122.40406799316406 37.79606246948242)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40322140185617 37.79506632848135)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.4041390667307 37.795801855560256)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40584572784157 37.79522323427029)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40514373779297 37.79621124267578)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40514297852731 37.796210953409165)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40551293674359 37.797064589576394)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.4062264387631 37.79755880935262)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40204098389721 37.79750494349097)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40901184082031 37.79948806762695)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40682767877995 37.79690190460764)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40861511230469 37.79762649536133)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.4086188468051 37.79762756115917)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40855772394136 37.79732719795753)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40880584716797 37.7985725402832)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40963745117188 37.79846954345703)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40988159179688 37.79844284057617)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40987875494628 37.7984422945084)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.41209588481362 37.79816523871442)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.41064453125 37.79930114746094)
2019-02-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.41064427447627 37.79930285244731)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.43964030596055 37.716958530279314)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.43875767842093 37.71663232475613)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.4410171508789 37.716461181640625)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,2,POINT (-122.44101956350755 37.716459544514585)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.44025421142578 37.71603775024414)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,2,POINT (-122.43943786621094 37.71567153930664)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,2,POINT (-122.43943847299064 37.71567255375344)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.44395162934734 37.7133620895825)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.44483947753906 37.70858383178711)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.44837951660156 37.71037292480469)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.43555252901866 37.711580288081564)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.4342269897461 37.712467193603516)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.43748474121094 37.712371826171875)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.4361801147461 37.714210510253906)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.43370682089248 37.71314315701555)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.42969860037697 37.712264398866324)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.43275451660156 37.71736145019531)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.43195270687701 37.71697630145555)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.43231964111328 37.71503829956055)
2019-02-01T00:00:00.000,Larceny Theft,Excelsior,1,POINT (-122.43441009521484 37.722381591796875)
