by_month_incident_date,incident_category,analysis_neighborhood,count,point
2021-05-01T00:00:00.000,Burglary,Tenderloin,1,POINT (-122.41588592529297 37.78351593017578)
2024-04-01T00:00:00.000,Assault,Western Addition,2,POINT (-122.423828125 37.78107833862305)
2020-07-01T00:00:00.000,Motor Vehicle Theft,West of Twin Peaks,1,POINT (-122.46011606844392 37.74456769967058)
2021-11-01T00:00:00.000,Non-Criminal,Bayview Hunters Point,1,POINT (-122.39096789139202 37.734013871373556)
2024-07-01T00:00:00.000,Other Miscellaneous,Lakeshore,3,POINT (-122.47538757324219 37.71820068359375)
2019-01-01T00:00:00.000,Malicious Mischief,Mission,1,POINT (-122.42003209203392 37.769045445034344)
2024-11-01T00:00:00.000,Larceny Theft,Mission Bay,1,POINT (-122.39665222167969 37.767826080322266)
2023-01-01T00:00:00.000,Non-Criminal,Tenderloin,1,POINT (-122.40968322753906 37.78620147705078)
2022-10-01T00:00:00.000,Larceny Theft,West of Twin Peaks,1,POINT (-122.43623835832562 37.73238238667054)
2024-05-01T00:00:00.000,Larceny Theft,Financial District/South Beach,2,POINT (-122.39913177490234 37.80089569091797)
2022-02-01T00:00:00.000,Larceny Theft,Financial District/South Beach,1,POINT (-122.39997496307357 37.78701078672742)
2023-08-01T00:00:00.000,Assault,Mission,1,POINT (-122.41377258300781 37.749305725097656)
2018-12-01T00:00:00.000,Other,Financial District/South Beach,1,POINT (-122.39344787597656 37.78647232055664)
2021-11-01T00:00:00.000,Larceny Theft,Potrero Hill,1,POINT (-122.38986206054688 37.75400161743164)
2020-04-01T00:00:00.000,Drug Offense,Nob Hill,1,POINT (-122.41846466064453 37.787967681884766)
2019-11-01T00:00:00.000,Non-Criminal,Mission,1,POINT (-122.40618656585733 37.75136690198006)
2022-08-01T00:00:00.000,Other,Tenderloin,1,POINT (-122.41827098126804 37.787037946181535)
2023-04-01T00:00:00.000,Motor Vehicle Theft,Tenderloin,1,POINT (-122.4133529663086 37.787662506103516)
2021-09-01T00:00:00.000,Suspicious Occ,Lone Mountain/USF,1,POINT (-122.45773304499775 37.78131458534108)
2020-02-01T00:00:00.000,Arson,Inner Richmond,1,POINT (-122.46628810137618 37.77899393210365)
2018-04-01T00:00:00.000,Malicious Mischief,Outer Mission,1,POINT (-122.43598937988281 37.72671890258789)
2024-08-01T00:00:00.000,Larceny Theft,Visitacion Valley,1,POINT (-122.4073486328125 37.712547302246094)
2022-07-01T00:00:00.000,Motor Vehicle Theft,Financial District/South Beach,1,POINT (-122.40441842894154 37.792638655548835)
2022-04-01T00:00:00.000,Larceny Theft,Haight Ashbury,1,POINT (-122.44596265042229 37.765216184713424)
2018-10-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,2,POINT (-122.40564673809936 37.73832136115452)
2021-11-01T00:00:00.000,Larceny Theft,Financial District/South Beach,1,POINT (-122.40751647949219 37.79225158691406)
2021-11-01T00:00:00.000,Other,South of Market,1,POINT (-122.41410689674207 37.776707686920346)
2024-12-01T00:00:00.000,Malicious Mischief,Golden Gate Park,1,POINT (-122.47342681884766 37.77306365966797)
2018-04-01T00:00:00.000,Motor Vehicle Theft,Excelsior,1,POINT (-122.43595885582734 37.718890246672544)
2020-10-01T00:00:00.000,Fraud,Mission Bay,7,POINT (-122.38971710205078 37.77293014526367)
2020-10-01T00:00:00.000,Non-Criminal,South of Market,1,POINT (-122.41262715459183 37.77456496882312)
2020-03-01T00:00:00.000,Larceny Theft,Lone Mountain/USF,1,POINT (-122.45885866208032 37.78125705990525)
2021-03-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39494023853163 37.79184208934715)
2021-02-01T00:00:00.000,Robbery,South of Market,1,POINT (-122.40571594238281 37.780879974365234)
2019-01-01T00:00:00.000,Fraud,Lakeshore,1,POINT (-122.48513793945312 37.7092399597168)
2021-02-01T00:00:00.000,Assault,Mission,2,POINT (-122.40874481201172 37.7682991027832)
2021-01-01T00:00:00.000,Robbery,Visitacion Valley,1,POINT (-122.41828342203627 37.71234914596178)
2022-10-01T00:00:00.000,Recovered Vehicle,South of Market,1,POINT (-122.4074828136046 37.783528916178064)
2022-12-01T00:00:00.000,Larceny Theft,Japantown,1,POINT (-122.43948038238113 37.78330848665904)
2023-04-01T00:00:00.000,Motor Vehicle Theft,Sunset/Parkside,1,POINT (-122.48893737792969 37.748077392578125)
2021-03-01T00:00:00.000,,Bayview Hunters Point,1,POINT (-122.40327519404315 37.74312376235638)
2025-01-01T00:00:00.000,Larceny Theft,Mission Bay,2,POINT (-122.39266204833984 37.766693115234375)
2018-06-01T00:00:00.000,Civil Sidewalks,Mission,1,POINT (-122.41982523539403 37.76667360056878)
2019-01-01T00:00:00.000,Larceny Theft,Hayes Valley,1,POINT (-122.42616739374448 37.775997142169274)
2019-09-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.42361294279786 37.7591642268858)
2019-09-01T00:00:00.000,Non-Criminal,Financial District/South Beach,2,POINT (-122.40840148925781 37.788291931152344)
