by_month_incident_date,incident_category,analysis_neighborhood,count,point
2021-11-01T00:00:00.000,Miscellaneous Investigation,Presidio Heights,1,POINT (-122.45011901855469 37.78683853149414)
2024-07-01T00:00:00.000,Traffic Collision,Bayview Hunters Point,1,POINT (-122.39466094970703 37.736106872558594)
2020-10-01T00:00:00.000,Motor Vehicle Theft,Noe Valley,1,POINT (-122.42266944640758 37.74394224018153)
2024-03-01T00:00:00.000,Arson,Bayview Hunters Point,1,POINT (-122.388671875 37.72704315185547)
2020-10-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.395231226933 37.73548440873392)
2018-07-01T00:00:00.000,Fraud,Sunset/Parkside,1,POINT (-122.4778060913086 37.75791931152344)
2021-02-01T00:00:00.000,Assault,Castro/Upper Market,1,POINT (-122.43406238857597 37.76255082381586)
2018-04-01T00:00:00.000,Non-Criminal,Mission,1,POINT (-122.42327880859375 37.76646423339844)
2021-03-01T00:00:00.000,Fraud,Marina,1,POINT (-122.43220520019531 37.797508239746094)
2021-08-01T00:00:00.000,Larceny Theft,Russian Hill,1,POINT (-122.41845703125 37.7962760925293)
2019-03-01T00:00:00.000,Larceny Theft,South of Market,4,POINT (-122.4096908569336 37.78175354003906)
2019-11-01T00:00:00.000,Larceny Theft,Inner Richmond,1,POINT (-122.4622802734375 37.78303909301758)
2018-06-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.37071186415943 37.72818911959265)
2018-02-01T00:00:00.000,Larceny Theft,Financial District/South Beach,6,POINT (-122.3900146484375 37.790828704833984)
2019-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.4054946899414 37.79008102416992)
2024-02-01T00:00:00.000,Other Miscellaneous,Oceanview/Merced/Ingleside,1,POINT (-122.4560546875 37.713191986083984)
2023-06-01T00:00:00.000,Motor Vehicle Theft,Mission,1,POINT (-122.40794002618608 37.759305173456276)
2024-11-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.43307495117188 37.76419448852539)
2018-12-01T00:00:00.000,Assault,Glen Park,1,POINT (-122.4388656616211 37.73714065551758)
2023-09-01T00:00:00.000,Malicious Mischief,Tenderloin,1,POINT (-122.40949752694894 37.78528291631406)
2024-02-01T00:00:00.000,Motor Vehicle Theft,Mission Bay,1,POINT (-122.39144897460938 37.77363586425781)
2023-11-01T00:00:00.000,Motor Vehicle Theft,Tenderloin,1,POINT (-122.41222073683006 37.78207306684549)
2024-09-01T00:00:00.000,Motor Vehicle Theft,Hayes Valley,1,POINT (-122.42115020751953 37.77615737915039)
2024-09-01T00:00:00.000,Burglary,Glen Park,1,POINT (-122.43456268310547 37.736778259277344)
2018-04-01T00:00:00.000,Motor Vehicle Theft,Treasure Island,1,POINT (-122.372658041869 37.82411913273524)
2018-03-01T00:00:00.000,Forgery And Counterfeiting,Mission Bay,1,POINT (-122.39143433652146 37.773466920607476)
2018-04-01T00:00:00.000,Larceny Theft,Tenderloin,1,POINT (-122.40977511008917 37.78665887330192)
2020-08-01T00:00:00.000,Weapons Carrying Etc,Excelsior,1,POINT (-122.42992401123047 37.71157455444336)
2024-04-01T00:00:00.000,Larceny Theft,Nob Hill,3,POINT (-122.41874694824219 37.78937530517578)
2021-10-01T00:00:00.000,Larceny Theft,Sunset/Parkside,1,POINT (-122.49829318785163 37.75888761039598)
2021-02-01T00:00:00.000,Weapons Carrying Etc,Bayview Hunters Point,1,POINT (-122.38140106201172 37.729488372802734)
2023-03-01T00:00:00.000,Larceny Theft,Potrero Hill,1,POINT (-122.40146789061444 37.753293597761186)
2018-03-01T00:00:00.000,Larceny Theft,Tenderloin,3,POINT (-122.41927337646484 37.7835693359375)
2018-05-01T00:00:00.000,Larceny Theft,Mission,2,POINT (-122.40670013427734 37.756832122802734)
2018-07-01T00:00:00.000,Offences Against The Family And Children,Mission,1,POINT (-122.41848397609654 37.76349643380175)
2021-06-01T00:00:00.000,Warrant,Bayview Hunters Point,2,POINT (-122.39187034373477 37.72034909845266)
2019-04-01T00:00:00.000,Malicious Mischief,Lone Mountain/USF,1,POINT (-122.44477844238281 37.77601623535156)
2020-07-01T00:00:00.000,Assault,Bayview Hunters Point,1,POINT (-122.37959606426038 37.73246457138539)
2021-11-01T00:00:00.000,Suspicious Occ,Tenderloin,1,POINT (-122.40769958496094 37.784698486328125)
2022-03-01T00:00:00.000,Non-Criminal,Financial District/South Beach,1,POINT (-122.39815521240234 37.79618453979492)
2018-05-01T00:00:00.000,Traffic Violation Arrest,Sunset/Parkside,1,POINT (-122.48289935733482 37.75395723424183)
2019-09-01T00:00:00.000,Larceny Theft,Sunset/Parkside,1,POINT (-122.5067367553711 37.75664520263672)
2019-05-01T00:00:00.000,Suicide,Sunset/Parkside,1,POINT (-122.5093994140625 37.764034271240234)
2023-07-01T00:00:00.000,Larceny Theft,Inner Richmond,1,POINT (-122.46106282968253 37.781160260651106)
2022-12-01T00:00:00.000,Assault,Marina,1,POINT (-122.43131256103516 37.80144500732422)
2022-10-01T00:00:00.000,Robbery,Financial District/South Beach,1,POINT (-122.40276677080121 37.79285122058812)
2019-08-01T00:00:00.000,Larceny Theft,Tenderloin,1,POINT (-122.41531372070312 37.78071975708008)
2018-08-01T00:00:00.000,Other Miscellaneous,Outer Mission,1,POINT (-122.44660949707031 37.720726013183594)
2019-10-01T00:00:00.000,Motor Vehicle Theft,Outer Mission,1,POINT (-122.45014054028809 37.712763060557464)
2024-07-01T00:00:00.000,Offences Against The Family And Children,Japantown,1,POINT (-122.44318389892578 37.784828186035156)
2023-02-01T00:00:00.000,Larceny Theft,Bernal Heights,1,POINT (-122.41099548339844 37.73693084716797)
2020-05-01T00:00:00.000,Larceny Theft,West of Twin Peaks,1,POINT (-122.46437728369868 37.747789986463815)
2019-08-01T00:00:00.000,Larceny Theft,Western Addition,1,POINT (-122.4224624633789 37.782684326171875)
2024-01-01T00:00:00.000,Other Miscellaneous,Russian Hill,1,POINT (-122.42036904750553 37.80572025485464)
2020-11-01T00:00:00.000,Miscellaneous Investigation,Lakeshore,1,POINT (-122.47603947349434 37.72694991292525)
2019-01-01T00:00:00.000,Suspicious Occ,Western Addition,1,POINT (-122.4403967564802 37.77943863627929)
2023-11-01T00:00:00.000,Burglary,Noe Valley,1,POINT (-122.43325805664062 37.74190139770508)
2018-04-01T00:00:00.000,Vandalism,Tenderloin,1,POINT (-122.41606903076172 37.78445053100586)
2021-01-01T00:00:00.000,Recovered Vehicle,Outer Mission,1,POINT (-122.44179946588723 37.715429678555736)
2022-07-01T00:00:00.000,Weapons Carrying Etc,Bayview Hunters Point,1,POINT (-122.38790963527381 37.73417046304538)
2021-12-01T00:00:00.000,Assault,Mission,1,POINT (-122.41246032714844 37.752601623535156)
2020-06-01T00:00:00.000,Arson,Tenderloin,1,POINT (-122.41259527758581 37.7839325760642)
2023-02-01T00:00:00.000,Malicious Mischief,Lakeshore,1,POINT (-122.48142396348878 37.71905643663192)
2024-05-01T00:00:00.000,Burglary,Mission,1,POINT (-122.42413330078125 37.753501892089844)
2018-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.42048249299624 37.76500219593699)
2024-02-01T00:00:00.000,Weapons Offense,Financial District/South Beach,1,POINT (-122.40785217285156 37.785491943359375)
2023-04-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.3983383178711 37.75105285644531)
2019-10-01T00:00:00.000,Other Miscellaneous,South of Market,3,POINT (-122.40426635742188 37.78447723388672)
2018-11-01T00:00:00.000,Recovered Vehicle,Mission,1,POINT (-122.41967183064224 37.77230320284353)
2020-12-01T00:00:00.000,Disorderly Conduct,Tenderloin,1,POINT (-122.41606903076172 37.78445053100586)
2020-01-01T00:00:00.000,Assault,Tenderloin,1,POINT (-122.41827392578125 37.78703689575195)
2020-02-01T00:00:00.000,Drug Offense,Castro/Upper Market,1,POINT (-122.43088215407568 37.76437350953744)
2021-03-01T00:00:00.000,Fraud,Nob Hill,1,POINT (-122.41447007514857 37.793223145237825)
2023-12-01T00:00:00.000,Missing Person,Lone Mountain/USF,1,POINT (-122.44168090820312 37.777374267578125)
2022-12-01T00:00:00.000,Motor Vehicle Theft,Excelsior,1,POINT (-122.43129384491388 37.72872954740928)
2023-05-01T00:00:00.000,Offences Against The Family And Children,Chinatown,1,POINT (-122.40987875494628 37.7984422945084)
2019-07-01T00:00:00.000,Malicious Mischief,Marina,1,POINT (-122.42359924316406 37.79669189453125)
2023-06-01T00:00:00.000,Weapons Offense,Lakeshore,1,POINT (-122.47603947349434 37.72694991292525)
2019-02-01T00:00:00.000,Assault,Hayes Valley,1,POINT (-122.42513550957302 37.77086854458143)
2021-04-01T00:00:00.000,Assault,Tenderloin,1,POINT (-122.4144287109375 37.7846565246582)
2020-12-01T00:00:00.000,Motor Vehicle Theft,Noe Valley,1,POINT (-122.43376908544266 37.7480965071136)
2022-12-01T00:00:00.000,Larceny Theft,Inner Richmond,6,POINT (-122.46870422363281 37.78274917602539)
2024-04-01T00:00:00.000,Larceny Theft,North Beach,1,POINT (-122.40386199951172 37.798221588134766)
2019-06-01T00:00:00.000,Case Closure,Bayview Hunters Point,1,POINT (-122.39277648925781 37.73503875732422)
2024-09-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.4019775390625 37.77647018432617)
2023-12-01T00:00:00.000,Non-Criminal,West of Twin Peaks,1,POINT (-122.46997833251953 37.73956298828125)
2020-02-01T00:00:00.000,Missing Person,Outer Mission,1,POINT (-122.4404296875 37.72012710571289)
2021-01-01T00:00:00.000,Recovered Vehicle,Portola,1,POINT (-122.40590942251694 37.7329632485297)
2022-03-01T00:00:00.000,Stolen Property,Tenderloin,1,POINT (-122.41481018066406 37.78651809692383)
2019-08-01T00:00:00.000,Larceny Theft,Sunset/Parkside,1,POINT (-122.48449617353916 37.76137003546341)
2019-11-01T00:00:00.000,Burglary,Financial District/South Beach,1,POINT (-122.39779625740289 37.794434006013915)
2021-09-01T00:00:00.000,Larceny Theft,West of Twin Peaks,1,POINT (-122.45113130757095 37.72906230715476)
2022-03-01T00:00:00.000,Disorderly Conduct,Bayview Hunters Point,1,POINT (-122.3909683227539 37.734012603759766)
2021-10-01T00:00:00.000,Missing Person,Sunset/Parkside,2,POINT (-122.50498766474732 37.762332397560535)
2022-06-01T00:00:00.000,Larceny Theft,Lakeshore,1,POINT (-122.47731018066406 37.717628479003906)
2020-07-01T00:00:00.000,Motor Vehicle Theft,Mission,1,POINT (-122.41827132040292 37.761901562293616)
2018-07-01T00:00:00.000,Assault,Mission,1,POINT (-122.41925811767578 37.775146484375)
2024-08-01T00:00:00.000,Burglary,Bernal Heights,2,POINT (-122.41610717773438 37.74525451660156)
2023-08-01T00:00:00.000,Recovered Vehicle,Bayview Hunters Point,1,POINT (-122.40078735351562 37.72361755371094)
2020-07-01T00:00:00.000,Fraud,Bayview Hunters Point,2,POINT (-122.39034455168552 37.734598707743686)
2021-06-01T00:00:00.000,Disorderly Conduct,Tenderloin,1,POINT (-122.41405487060547 37.78279495239258)
2018-08-01T00:00:00.000,Suspicious Occ,Seacliff,1,POINT (-122.48821744658856 37.78373715070546)
2024-12-01T00:00:00.000,Motor Vehicle Theft,Lone Mountain/USF,1,POINT (-122.44332122802734 37.777164459228516)
2019-07-01T00:00:00.000,Non-Criminal,Noe Valley,1,POINT (-122.42681884765625 37.74530029296875)
2024-06-01T00:00:00.000,Other Miscellaneous,Castro/Upper Market,1,POINT (-122.43499755859375 37.760887145996094)
2018-10-01T00:00:00.000,Recovered Vehicle,Inner Richmond,1,POINT (-122.46387481689453 37.775367736816406)
2021-10-01T00:00:00.000,Robbery,Financial District/South Beach,1,POINT (-122.39031982421875 37.78813552856445)
2023-06-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.39976258647586 37.77737199450485)
2021-04-01T00:00:00.000,Robbery,Bayview Hunters Point,1,POINT (-122.39130649030375 37.72097598590643)
2023-01-01T00:00:00.000,Larceny Theft,North Beach,10,POINT (-122.40695663340361 37.805494467998535)
2024-08-01T00:00:00.000,Sex Offense,Sunset/Parkside,1,POINT (-122.50983428955078 37.76396942138672)
2022-07-01T00:00:00.000,Miscellaneous Investigation,South of Market,1,POINT (-122.41315460205078 37.77745819091797)
2018-08-01T00:00:00.000,Malicious Mischief,Potrero Hill,1,POINT (-122.40509796142578 37.76079177856445)
2019-03-01T00:00:00.000,Drug Offense,Excelsior,1,POINT (-122.4218521118164 37.72685623168945)
2023-05-01T00:00:00.000,Lost Property,Tenderloin,1,POINT (-122.41606903076172 37.78445053100586)
2025-03-01T00:00:00.000,Miscellaneous Investigation,Tenderloin,1,POINT (-122.41405487060547 37.78279495239258)
2019-11-01T00:00:00.000,Stolen Property,Mission Bay,1,POINT (-122.38958740234375 37.77986145019531)
2019-10-01T00:00:00.000,Burglary,Mission,1,POINT (-122.42520013272777 37.76634882800007)
2021-05-01T00:00:00.000,Assault,North Beach,1,POINT (-122.4121414255319 37.80675808244208)
2019-02-01T00:00:00.000,Larceny Theft,Nob Hill,1,POINT (-122.41301108094679 37.79432059895398)
2024-04-01T00:00:00.000,Motor Vehicle Theft,West of Twin Peaks,2,POINT (-122.44995880126953 37.740447998046875)
2020-06-01T00:00:00.000,Burglary,Lone Mountain/USF,1,POINT (-122.44744110107422 37.77567672729492)
2023-04-01T00:00:00.000,Larceny Theft,Lone Mountain/USF,1,POINT (-122.44294544664729 37.77529552739335)
2019-04-01T00:00:00.000,Suspicious Occ,Mission,1,POINT (-122.42077661599431 37.76822562446765)
2023-01-01T00:00:00.000,Assault,Castro/Upper Market,3,POINT (-122.4350007026991 37.76088893209152)
2020-05-01T00:00:00.000,Other Miscellaneous,South of Market,1,POINT (-122.40352964283514 37.77769982632851)
2023-08-01T00:00:00.000,Assault,Sunset/Parkside,1,POINT (-122.47754669189453 37.75419235229492)
2023-04-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.43611410956652 37.76082399395527)
2022-05-01T00:00:00.000,Missing Person,Mission,1,POINT (-122.40669900268833 37.75683373380551)
2022-04-01T00:00:00.000,Suspicious Occ,Mission,1,POINT (-122.42485259980006 37.770747744629546)
2020-10-01T00:00:00.000,Fraud,Marina,1,POINT (-122.4296646118164 37.80165481567383)
2020-08-01T00:00:00.000,Larceny Theft,Financial District/South Beach,1,POINT (-122.4005030970072 37.78745049797145)
2019-05-01T00:00:00.000,Larceny Theft,West of Twin Peaks,2,POINT (-122.44660096697326 37.73307698358246)
2023-06-01T00:00:00.000,Offences Against The Family And Children,Financial District/South Beach,1,POINT (-122.39360046386719 37.78799819946289)
2024-01-01T00:00:00.000,Larceny Theft,Marina,1,POINT (-122.43704223632812 37.804359436035156)
2019-07-01T00:00:00.000,Larceny Theft,Outer Mission,2,POINT (-122.45153809125458 37.71172830885809)
2020-08-01T00:00:00.000,Offences Against The Family And Children,Outer Mission,1,POINT (-122.46322631835938 37.709651947021484)
2018-07-01T00:00:00.000,Other Miscellaneous,Portola,1,POINT (-122.40210723876953 37.724037170410156)
2024-07-01T00:00:00.000,Warrant,Tenderloin,3,POINT (-122.41918182373047 37.78310012817383)
2018-01-01T00:00:00.000,Recovered Vehicle,Golden Gate Park,1,POINT (-122.4664306640625 37.766475677490234)
2018-12-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40874323498656 37.795761980931104)
2024-08-01T00:00:00.000,Robbery,South of Market,1,POINT (-122.4076919555664 37.779319763183594)
2019-02-01T00:00:00.000,Other Offenses,Tenderloin,1,POINT (-122.41714477539062 37.78144836425781)
2018-01-01T00:00:00.000,Burglary,Outer Richmond,1,POINT (-122.48928833007812 37.783687591552734)
2018-10-01T00:00:00.000,Disorderly Conduct,Tenderloin,1,POINT (-122.41288124058862 37.785353822100895)
2023-06-01T00:00:00.000,Assault,Financial District/South Beach,3,POINT (-122.39603424072266 37.788536071777344)
2021-09-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.42843121132712 37.762087690546814)
2023-07-01T00:00:00.000,Other Miscellaneous,Bayview Hunters Point,3,POINT (-122.38923775427506 37.72641514900517)
2022-10-01T00:00:00.000,Larceny Theft,West of Twin Peaks,1,POINT (-122.44202423095703 37.73157501220703)
2021-07-01T00:00:00.000,Miscellaneous Investigation,Outer Richmond,1,POINT (-122.48165989477727 37.78216042110706)
2019-07-01T00:00:00.000,Traffic Violation Arrest,Excelsior,1,POINT (-122.43746114104351 37.72116354747668)
2021-06-01T00:00:00.000,Motor Vehicle Theft,Nob Hill,1,POINT (-122.42194037566323 37.788968773950536)
2018-12-01T00:00:00.000,Assault,Financial District/South Beach,1,POINT (-122.39936828613281 37.7859001159668)
2021-06-01T00:00:00.000,Larceny Theft,South of Market,2,POINT (-122.40542473566995 37.77129635185078)
2023-06-01T00:00:00.000,Fraud,Tenderloin,1,POINT (-122.416259765625 37.785377502441406)
2020-01-01T00:00:00.000,Robbery,Tenderloin,2,POINT (-122.41752877437465 37.78331088878137)
2019-04-01T00:00:00.000,Larceny Theft,Potrero Hill,1,POINT (-122.39580535888672 37.76519012451172)
2023-09-01T00:00:00.000,Non-Criminal,Tenderloin,2,POINT (-122.4177067508564 37.78423573864025)
