by_month_incident_date,incident_category,analysis_neighborhood,count,point
2024-11-01T00:00:00.000,Courtesy Report,Western Addition,1,POINT (-122.43892669677734 37.78059005737305)
2024-11-01T00:00:00.000,Courtesy Report,Western Addition,3,POINT (-122.43214416503906 37.780494689941406)
2024-12-01T00:00:00.000,Courtesy Report,Bayview Hunters Point,1,POINT (-122.39717864990234 37.72990798950195)
2024-12-01T00:00:00.000,Courtesy Report,Bernal Heights,1,POINT (-122.41056823730469 37.74632263183594)
2024-12-01T00:00:00.000,Courtesy Report,Chinatown,2,POINT (-122.40988159179688 37.79844284057617)
2024-12-01T00:00:00.000,Courtesy Report,Golden Gate Park,1,POINT (-122.45528411865234 37.7681770324707)
2024-12-01T00:00:00.000,Courtesy Report,Lone Mountain/USF,1,POINT (-122.4458236694336 37.78248977661133)
2024-12-01T00:00:00.000,Courtesy Report,Mission,3,POINT (-122.42169189453125 37.762916564941406)
2024-12-01T00:00:00.000,Courtesy Report,Mission,1,POINT (-122.40670013427734 37.756832122802734)
2024-12-01T00:00:00.000,Courtesy Report,Mission Bay,4,POINT (-122.38971710205078 37.77293014526367)
2024-12-01T00:00:00.000,Courtesy Report,Nob Hill,1,POINT (-122.42030334472656 37.788700103759766)
2024-12-01T00:00:00.000,Courtesy Report,Oceanview/Merced/Ingleside,1,POINT (-122.46260833740234 37.71488571166992)
2024-12-01T00:00:00.000,Courtesy Report,Tenderloin,1,POINT (-122.41259765625 37.783931732177734)
2025-01-01T00:00:00.000,Courtesy Report,Bayview Hunters Point,1,POINT (-122.3844985961914 37.73235321044922)
2025-01-01T00:00:00.000,Courtesy Report,Chinatown,1,POINT (-122.40988159179688 37.79844284057617)
2025-01-01T00:00:00.000,Courtesy Report,Excelsior,1,POINT (-122.43943786621094 37.71567153930664)
2025-01-01T00:00:00.000,Courtesy Report,Financial District/South Beach,1,POINT (-122.40479278564453 37.784908294677734)
2025-01-01T00:00:00.000,Courtesy Report,Financial District/South Beach,1,POINT (-122.40206909179688 37.78872299194336)
2025-01-01T00:00:00.000,Courtesy Report,Mission,1,POINT (-122.42169189453125 37.762916564941406)
2025-01-01T00:00:00.000,Courtesy Report,Mission,1,POINT (-122.41925811767578 37.775146484375)
2025-01-01T00:00:00.000,Courtesy Report,Oceanview/Merced/Ingleside,1,POINT (-122.47040557861328 37.70989990234375)
2025-01-01T00:00:00.000,Courtesy Report,Outer Mission,1,POINT (-122.44306945800781 37.7249870300293)
2025-01-01T00:00:00.000,Courtesy Report,South of Market,1,POINT (-122.40363311767578 37.77516174316406)
2025-01-01T00:00:00.000,Courtesy Report,South of Market,3,POINT (-122.40870666503906 37.78097152709961)
2025-01-01T00:00:00.000,Courtesy Report,South of Market,1,POINT (-122.41532135009766 37.77671813964844)
2025-01-01T00:00:00.000,Courtesy Report,South of Market,2,POINT (-122.40647888183594 37.78273010253906)
2025-01-01T00:00:00.000,Courtesy Report,South of Market,1,POINT (-122.40716552734375 37.78219223022461)
2025-01-01T00:00:00.000,Courtesy Report,Sunset/Parkside,1,POINT (-122.4811782836914 37.74468231201172)
2025-01-01T00:00:00.000,Courtesy Report,Sunset/Parkside,1,POINT (-122.49683380126953 37.75334167480469)
2025-01-01T00:00:00.000,Courtesy Report,Tenderloin,1,POINT (-122.41770935058594 37.784236907958984)
2025-01-01T00:00:00.000,Courtesy Report,Tenderloin,1,POINT (-122.41780853271484 37.78470993041992)
2025-01-01T00:00:00.000,Courtesy Report,Tenderloin,1,POINT (-122.41259765625 37.783931732177734)
2025-01-01T00:00:00.000,Courtesy Report,Western Addition,1,POINT (-122.43023681640625 37.779781341552734)
2025-01-01T00:00:00.000,Courtesy Report,,1,
2025-02-01T00:00:00.000,Courtesy Report,Chinatown,1,POINT (-122.40479278564453 37.79445266723633)
2025-02-01T00:00:00.000,Courtesy Report,Chinatown,3,POINT (-122.40988159179688 37.79844284057617)
2025-02-01T00:00:00.000,Courtesy Report,Golden Gate Park,1,POINT (-122.45528411865234 37.7681770324707)
2025-02-01T00:00:00.000,Courtesy Report,Marina,1,POINT (-122.42929077148438 37.79978942871094)
2025-02-01T00:00:00.000,Courtesy Report,Mission,4,POINT (-122.42169189453125 37.762916564941406)
2025-02-01T00:00:00.000,Courtesy Report,Mission Bay,1,POINT (-122.38729095458984 37.7730712890625)
