by_month_incident_date,incident_category,analysis_neighborhood,count,point
2021-02-01T00:00:00.000,Fraud,Visitacion Valley,1,POINT (-122.41389269375372 37.71431505416379)
2021-02-01T00:00:00.000,Fraud,Visitacion Valley,1,POINT (-122.4068661143003 37.7093465928992)
2021-02-01T00:00:00.000,Fraud,Visitacion Valley,1,POINT (-122.42288970947266 37.709163665771484)
2021-02-01T00:00:00.000,Fraud,Visitacion Valley,1,POINT (-122.42289332760808 37.709162205023596)
2021-02-01T00:00:00.000,Fraud,Visitacion Valley,1,POINT (-122.42224083209325 37.71131669257075)
2021-02-01T00:00:00.000,Fraud,Western Addition,1,POINT (-122.44021606445312 37.77851104736328)
2021-02-01T00:00:00.000,Fraud,Western Addition,1,POINT (-122.4402133357455 37.778511462690886)
2021-02-01T00:00:00.000,Fraud,Western Addition,1,POINT (-122.42382522763067 37.78107768298222)
2021-02-01T00:00:00.000,Fraud,Western Addition,1,POINT (-122.43214416503906 37.780494689941406)
2021-02-01T00:00:00.000,Fraud,Western Addition,1,POINT (-122.43397315831692 37.78121880145902)
2021-02-01T00:00:00.000,Fraud,Western Addition,1,POINT (-122.43060920034239 37.78164558340537)
2021-02-01T00:00:00.000,Fraud,Western Addition,1,POINT (-122.4250469538071 37.78713043316287)
2021-02-01T00:00:00.000,Fraud,Western Addition,1,POINT (-122.42378234863281 37.78920364379883)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.43499608869769 37.733717518312474)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.45716674182894 37.74669801995964)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.46699101513855 37.73972349862644)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.4488754272461 37.73590850830078)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.44887577167395 37.73590767305625)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,2,POINT (-122.44908142089844 37.74189758300781)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.44429779052734 37.730709075927734)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.44657840185194 37.73154904644264)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.46268463134766 37.7216911315918)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.46448516845703 37.7216796875)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,2,POINT (-122.45496368408203 37.73011016845703)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.474365234375 37.73937225341797)
2021-02-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.47462463378906 37.74309539794922)
2021-02-01T00:00:00.000,Fraud,,2,
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,2,POINT (-122.37223376860686 37.72778395579471)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.39834594726562 37.71808624267578)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.39906445211346 37.71160893098221)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.3999252319336 37.711814880371094)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.39485168457031 37.720176696777344)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.38457148087929 37.71905903668968)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.38998131767396 37.72872846256451)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.38288787273962 37.730341970705894)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.37720489501953 37.73001480102539)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.38380432128906 37.7324333190918)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.38829225932103 37.73060610289242)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.39241507518486 37.72915975311489)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.39717687851248 37.72990988256753)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,2,POINT (-122.4026870727539 37.73445129394531)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.39034455168552 37.734598707743686)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.39034271240234 37.73460006713867)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.39014505197724 37.736390193758744)
2021-03-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.38606262207031 37.745758056640625)
2021-03-01T00:00:00.000,Fraud,Bernal Heights,1,POINT (-122.42504699558478 37.73212994702763)
2021-03-01T00:00:00.000,Fraud,Bernal Heights,1,POINT (-122.40557098388672 37.74502944946289)
2021-03-01T00:00:00.000,Fraud,Bernal Heights,1,POINT (-122.42167663574219 37.742820739746094)
2021-03-01T00:00:00.000,Fraud,Bernal Heights,1,POINT (-122.4129638671875 37.73585891723633)
2021-03-01T00:00:00.000,Fraud,Bernal Heights,2,POINT (-122.41616821289062 37.73485565185547)
2021-03-01T00:00:00.000,Fraud,Bernal Heights,1,POINT (-122.42099140358678 37.73653551948741)
2021-03-01T00:00:00.000,Fraud,Bernal Heights,1,POINT (-122.41835021972656 37.740787506103516)
2021-03-01T00:00:00.000,Fraud,Bernal Heights,1,POINT (-122.41834709226875 37.74078867147537)
2021-03-01T00:00:00.000,Fraud,Bernal Heights,1,POINT (-122.4234307559999 37.74169519797964)
2021-03-01T00:00:00.000,Fraud,Castro/Upper Market,1,POINT (-122.4453125 37.76047897338867)
2021-03-01T00:00:00.000,Fraud,Castro/Upper Market,1,POINT (-122.44400787353516 37.76128005981445)
2021-03-01T00:00:00.000,Fraud,Castro/Upper Market,1,POINT (-122.4305735690657 37.76115547557552)
2021-03-01T00:00:00.000,Fraud,Castro/Upper Market,1,POINT (-122.4350007026991 37.76088893209152)
2021-03-01T00:00:00.000,Fraud,Castro/Upper Market,1,POINT (-122.43518829345703 37.762672424316406)
2021-03-01T00:00:00.000,Fraud,Chinatown,1,POINT (-122.4056625366211 37.79434585571289)
2021-03-01T00:00:00.000,Fraud,Chinatown,2,POINT (-122.40514297852731 37.796210953409165)
2021-03-01T00:00:00.000,Fraud,Excelsior,1,POINT (-122.43964030596055 37.716958530279314)
2021-03-01T00:00:00.000,Fraud,Excelsior,1,POINT (-122.44041773893213 37.717244618148314)
2021-03-01T00:00:00.000,Fraud,Excelsior,1,POINT (-122.44101956350755 37.716459544514585)
2021-03-01T00:00:00.000,Fraud,Excelsior,1,POINT (-122.44266510009766 37.714569091796875)
2021-03-01T00:00:00.000,Fraud,Excelsior,1,POINT (-122.4406035366478 37.71264615091855)
2021-03-01T00:00:00.000,Fraud,Excelsior,1,POINT (-122.43360137939453 37.7108154296875)
2021-03-01T00:00:00.000,Fraud,Excelsior,1,POINT (-122.4315848591524 37.718916099841906)
2021-03-01T00:00:00.000,Fraud,Excelsior,1,POINT (-122.43531036376953 37.72400665283203)
2021-03-01T00:00:00.000,Fraud,Excelsior,2,POINT (-122.42866697146904 37.72853443174584)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,2,POINT (-122.40640258789062 37.78661346435547)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.40785217285156 37.785491943359375)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.40371175457705 37.78404443715923)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.40150988963866 37.78826926778294)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.39031982421875 37.78813552856445)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.39677429199219 37.795467376708984)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.39738464355469 37.79240417480469)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.40074402274553 37.7911771722094)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.40272411654489 37.79092508134558)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.4038415643651 37.789829338038246)
2021-03-01T00:00:00.000,Fraud,Financial District/South Beach,1,POINT (-122.40557098388672 37.790565490722656)
2021-03-01T00:00:00.000,Fraud,Glen Park,2,POINT (-122.43414306640625 37.733551025390625)
2021-03-01T00:00:00.000,Fraud,Glen Park,1,POINT (-122.42825317382812 37.73774337768555)
2021-03-01T00:00:00.000,Fraud,Hayes Valley,1,POINT (-122.43927764892578 37.77384567260742)
2021-03-01T00:00:00.000,Fraud,Hayes Valley,1,POINT (-122.42279052734375 37.77595138549805)
2021-03-01T00:00:00.000,Fraud,Inner Richmond,1,POINT (-122.47191619873047 37.782596588134766)
2021-03-01T00:00:00.000,Fraud,Inner Sunset,2,POINT (-122.46737670898438 37.749027252197266)
2021-03-01T00:00:00.000,Fraud,Inner Sunset,1,POINT (-122.4764235231118 37.75424218713012)
2021-03-01T00:00:00.000,Fraud,Inner Sunset,2,POINT (-122.47566586608784 37.75801377450113)
2021-03-01T00:00:00.000,Fraud,Inner Sunset,1,POINT (-122.47378540039062 37.7618408203125)
2021-03-01T00:00:00.000,Fraud,Inner Sunset,1,POINT (-122.47378285814946 37.76184125374085)
2021-03-01T00:00:00.000,Fraud,Inner Sunset,1,POINT (-122.45775613425648 37.76535415042305)
2021-03-01T00:00:00.000,Fraud,Inner Sunset,2,POINT (-122.46524810791016 37.76408386230469)
2021-03-01T00:00:00.000,Fraud,Inner Sunset,1,POINT (-122.4562759399414 37.757381439208984)
2021-03-01T00:00:00.000,Fraud,Lakeshore,1,POINT (-122.49835968017578 37.71369552612305)
2021-03-01T00:00:00.000,Fraud,Lakeshore,1,POINT (-122.4832763671875 37.71624755859375)
2021-03-01T00:00:00.000,Fraud,Lakeshore,1,POINT (-122.47438270575199 37.71750748485157)
2021-03-01T00:00:00.000,Fraud,Lakeshore,1,POINT (-122.47313690185547 37.71367263793945)
2021-03-01T00:00:00.000,Fraud,Lakeshore,1,POINT (-122.47551225842139 37.71892059330295)
2021-03-01T00:00:00.000,Fraud,Lincoln Park,1,POINT (-122.50373077392578 37.781532287597656)
2021-03-01T00:00:00.000,Fraud,Lone Mountain/USF,1,POINT (-122.44256591796875 37.7734260559082)
2021-03-01T00:00:00.000,Fraud,Lone Mountain/USF,1,POINT (-122.45773315429688 37.781314849853516)
2021-03-01T00:00:00.000,Fraud,Lone Mountain/USF,2,POINT (-122.45773304499775 37.78131458534108)
2021-03-01T00:00:00.000,Fraud,Marina,1,POINT (-122.43694967837658 37.79594936361313)
2021-03-01T00:00:00.000,Fraud,Marina,1,POINT (-122.43220520019531 37.797508239746094)
2021-03-01T00:00:00.000,Fraud,Marina,1,POINT (-122.43384673355347 37.797298027642356)
2021-03-01T00:00:00.000,Fraud,Marina,1,POINT (-122.43431854248047 37.79962921142578)
2021-03-01T00:00:00.000,Fraud,Marina,1,POINT (-122.43818664550781 37.80516052246094)
2021-03-01T00:00:00.000,Fraud,Marina,1,POINT (-122.44660957715965 37.801787342426636)
2021-03-01T00:00:00.000,Fraud,Marina,1,POINT (-122.43950417286405 37.80040342900427)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.42484283447266 37.748634338378906)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.42361450195312 37.75916290283203)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.41947937011719 37.7630500793457)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.42047882080078 37.7650032043457)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.42048249299624 37.76500219593699)
2021-03-01T00:00:00.000,Fraud,Mission,3,POINT (-122.41966897380142 37.76505133632968)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.41748809814453 37.76518249511719)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.41985794392231 37.75536572869792)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.41641349023185 37.75396776877417)
2021-03-01T00:00:00.000,Fraud,Mission,2,POINT (-122.41859436035156 37.75383758544922)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.4190175437401 37.75220444116967)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.40818896891844 37.75285240350464)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.4198226928711 37.76667404174805)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.41998151324081 37.768273652528386)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.41964545936246 37.77100577130384)
2021-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.42520141601562 37.76634979248047)
2021-03-01T00:00:00.000,Fraud,Mission Bay,1,POINT (-122.39850616455078 37.7717170715332)
2021-03-01T00:00:00.000,Fraud,Mission Bay,1,POINT (-122.39119934924325 37.77100919089478)
