by_month_incident_date,incident_category,analysis_neighborhood,count,point
2024-05-01T00:00:00.000,Weapons Carrying Etc,South of Market,1,POINT (-122.40474700927734 37.7742805480957)
2018-08-01T00:00:00.000,Disorderly Conduct,Portola,1,POINT (-122.40456537774492 37.72206365179911)
2024-11-01T00:00:00.000,Case Closure,North Beach,1,POINT (-122.41505432128906 37.804481506347656)
2023-11-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.4092788696289 37.763084411621094)
2021-09-01T00:00:00.000,Assault,Inner Sunset,1,POINT (-122.46630859375 37.7640380859375)
2023-02-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.42188644715362 37.76491737717617)
2023-01-01T00:00:00.000,Burglary,Tenderloin,1,POINT (-122.4136734008789 37.78092575073242)
2024-10-01T00:00:00.000,Recovered Vehicle,Bayview Hunters Point,1,POINT (-122.38752746582031 37.73773193359375)
2024-09-01T00:00:00.000,Other,South of Market,1,POINT (-122.41417694091797 37.77579879760742)
2018-07-01T00:00:00.000,Other Miscellaneous,Tenderloin,1,POINT (-122.40968322753906 37.78620147705078)
2020-11-01T00:00:00.000,Assault,Mission,1,POINT (-122.42128446199904 37.74885044177842)
2021-09-01T00:00:00.000,Larceny Theft,Oceanview/Merced/Ingleside,1,POINT (-122.4635605627106 37.71988988739047)
2020-02-01T00:00:00.000,Disorderly Conduct,Financial District/South Beach,1,POINT (-122.39650448774395 37.79309708139333)
2018-04-01T00:00:00.000,Larceny Theft,Mission Bay,2,POINT (-122.39557647705078 37.77403259277344)
2021-05-01T00:00:00.000,Non-Criminal,Tenderloin,1,POINT (-122.41750146383842 37.77654089269352)
2018-10-01T00:00:00.000,Malicious Mischief,Nob Hill,1,POINT (-122.41273498535156 37.787742614746094)
2019-11-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.41997528076172 37.760189056396484)
2021-02-01T00:00:00.000,Motor Vehicle Theft,Bayview Hunters Point,1,POINT (-122.40095520019531 37.735260009765625)
2018-04-01T00:00:00.000,Non-Criminal,Bayview Hunters Point,2,POINT (-122.3894187218647 37.729353884833834)
2021-01-01T00:00:00.000,Non-Criminal,Lakeshore,1,POINT (-122.4852294921875 37.71469497680664)
2025-03-01T00:00:00.000,Traffic Violation Arrest,South of Market,3,POINT (-122.4096908569336 37.78175354003906)
2022-12-01T00:00:00.000,Larceny Theft,Hayes Valley,1,POINT (-122.42335402580974 37.77874737106934)
2020-05-01T00:00:00.000,Disorderly Conduct,Bayview Hunters Point,1,POINT (-122.37959606426038 37.73246457138539)
2022-11-01T00:00:00.000,Other Miscellaneous,South of Market,1,POINT (-122.40729368158074 37.777179297336886)
2020-10-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.39260902883683 37.711272140597536)
2022-05-01T00:00:00.000,Motor Vehicle Theft,West of Twin Peaks,1,POINT (-122.46534729003906 37.736297607421875)
2018-06-01T00:00:00.000,Other Miscellaneous,Financial District/South Beach,1,POINT (-122.39826202392578 37.791717529296875)
2021-02-01T00:00:00.000,Larceny Theft,Marina,1,POINT (-122.44489254940294 37.80162598129771)
2019-12-01T00:00:00.000,Miscellaneous Investigation,Mission,1,POINT (-122.42380067197969 37.76156567221035)
2018-01-01T00:00:00.000,Fraud,Nob Hill,1,POINT (-122.42087318515297 37.79149585408994)
2022-05-01T00:00:00.000,Suspicious Occ,Golden Gate Park,2,POINT (-122.45372622844519 37.77009807899048)
2022-10-01T00:00:00.000,Non-Criminal,South of Market,1,POINT (-122.41261291503906 37.77702713012695)
2022-04-01T00:00:00.000,Larceny Theft,North Beach,2,POINT (-122.40936911818164 37.8013706547635)
2023-09-01T00:00:00.000,Assault,Mission,1,POINT (-122.41970825195312 37.75376892089844)
2022-11-01T00:00:00.000,Recovered Vehicle,Bernal Heights,1,POINT (-122.41331481933594 37.738983154296875)
2023-03-01T00:00:00.000,Recovered Vehicle,Bayview Hunters Point,1,POINT (-122.38645191189221 37.71116107664349)
2022-04-01T00:00:00.000,Disorderly Conduct,Mission Bay,1,POINT (-122.39143433652146 37.773466920607476)
2024-09-01T00:00:00.000,Robbery,Excelsior,1,POINT (-122.44334411621094 37.71392822265625)
2021-05-01T00:00:00.000,Fire Report,Bernal Heights,1,POINT (-122.42470256281636 37.73536986969816)
