by_month_incident_date,incident_category,analysis_neighborhood,count,point
2021-12-01T00:00:00.000,Larceny Theft,Tenderloin,2,POINT (-122.41405487060547 37.78279495239258)
2020-09-01T00:00:00.000,Offences Against The Family And Children,Financial District/South Beach,1,POINT (-122.40222864084357 37.79842970069638)
2024-06-01T00:00:00.000,Drug Offense,Tenderloin,2,POINT (-122.41918182373047 37.78310012817383)
2024-07-01T00:00:00.000,Motor Vehicle Theft,Lone Mountain/USF,1,POINT (-122.44970703125 37.775390625)
2020-01-01T00:00:00.000,Recovered Vehicle,Noe Valley,2,POINT (-122.43855099872502 37.7518282065593)
2025-02-01T00:00:00.000,Motor Vehicle Theft,South of Market,2,POINT (-122.40806579589844 37.783992767333984)
2024-11-01T00:00:00.000,Other Miscellaneous,Tenderloin,3,POINT (-122.40803527832031 37.78641128540039)
2020-06-01T00:00:00.000,Larceny Theft,Hayes Valley,3,POINT (-122.42108917236328 37.773773193359375)
2024-01-01T00:00:00.000,Non-Criminal,Bayview Hunters Point,1,POINT (-122.37968444824219 37.7317008972168)
2023-04-01T00:00:00.000,Warrant,South of Market,1,POINT (-122.4058310124795 37.78574398866823)
2022-03-01T00:00:00.000,Larceny Theft,Noe Valley,1,POINT (-122.4266357421875 37.75496292114258)
2018-08-01T00:00:00.000,Disorderly Conduct,Financial District/South Beach,1,POINT (-122.4017562866211 37.7920036315918)
2021-11-01T00:00:00.000,Suspicious Occ,Tenderloin,1,POINT (-122.41405376568504 37.78279444506034)
2024-07-01T00:00:00.000,Fraud,Bayview Hunters Point,1,POINT (-122.40139770507812 37.72858428955078)
2020-02-01T00:00:00.000,Motor Vehicle Theft,South of Market,1,POINT (-122.41069030761719 37.77302551269531)
2022-03-01T00:00:00.000,Motor Vehicle Theft,Marina,1,POINT (-122.4342269897461 37.79916000366211)
2019-01-01T00:00:00.000,Non-Criminal,Mission Bay,3,POINT (-122.39557666155538 37.77403085060099)
2021-03-01T00:00:00.000,Assault,North Beach,1,POINT (-122.40343475341797 37.80518341064453)
2018-02-01T00:00:00.000,Non-Criminal,Outer Richmond,1,POINT (-122.47616919036905 37.780475849410344)
2019-07-01T00:00:00.000,Non-Criminal,Chinatown,1,POINT (-122.40794372558594 37.79868698120117)
2023-07-01T00:00:00.000,Fraud,Chinatown,1,POINT (-122.40322140185617 37.79506632848135)
2024-03-01T00:00:00.000,Disorderly Conduct,Marina,1,POINT (-122.44042205810547 37.79646301269531)
2022-07-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.38790130615234 37.74361038208008)
2022-06-01T00:00:00.000,Fire Report,Tenderloin,1,POINT (-122.4107666015625 37.7832145690918)
2018-04-01T00:00:00.000,Burglary,Nob Hill,2,POINT (-122.42021043633935 37.788222699672026)
2018-04-01T00:00:00.000,Burglary,Treasure Island,2,POINT (-122.37559311370266 37.82452429749066)
2022-11-01T00:00:00.000,Miscellaneous Investigation,Bayview Hunters Point,1,POINT (-122.3945869789376 37.752426800122734)
2023-04-01T00:00:00.000,Burglary,Marina,2,POINT (-122.4333267211914 37.80305862426758)
2022-10-01T00:00:00.000,Weapons Offense,Russian Hill,1,POINT (-122.42055996630992 37.806657732348235)
2024-10-01T00:00:00.000,Other Miscellaneous,Castro/Upper Market,1,POINT (-122.43135833740234 37.76932144165039)
2025-03-01T00:00:00.000,Recovered Vehicle,Bayview Hunters Point,1,POINT (-122.39781188964844 37.73884582519531)
2022-04-01T00:00:00.000,Non-Criminal,Oceanview/Merced/Ingleside,1,POINT (-122.45223171311866 37.718760318938294)
2023-08-01T00:00:00.000,Weapons Offense,Tenderloin,1,POINT (-122.41316223144531 37.78672790527344)
2023-01-01T00:00:00.000,Non-Criminal,Potrero Hill,1,POINT (-122.40425877441254 37.76211267084488)
2025-01-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40557098388672 37.790565490722656)
2024-07-01T00:00:00.000,Motor Vehicle Theft,Mission Bay,1,POINT (-122.40080261230469 37.77113723754883)
2020-06-01T00:00:00.000,Motor Vehicle Theft,South of Market,1,POINT (-122.41251373291016 37.780479431152344)
2019-06-01T00:00:00.000,Non-Criminal,Western Addition,1,POINT (-122.42340087890625 37.78733825683594)
2023-08-01T00:00:00.000,Non-Criminal,Mission,1,POINT (-122.4192249331554 37.76831934824594)
2020-06-01T00:00:00.000,Offences Against The Family And Children,Bayview Hunters Point,1,POINT (-122.38457148087929 37.71905903668968)
2019-02-01T00:00:00.000,Forgery And Counterfeiting,North Beach,1,POINT (-122.417715898404 37.807978726080414)
2022-10-01T00:00:00.000,Miscellaneous Investigation,Oceanview/Merced/Ingleside,1,POINT (-122.4602279663086 37.72364807128906)
2019-10-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.41215515136719 37.77666091918945)
2018-11-01T00:00:00.000,Other Miscellaneous,Oceanview/Merced/Ingleside,2,POINT (-122.45011822712817 37.72208279422123)
2018-10-01T00:00:00.000,Suspicious Occ,Mission,1,POINT (-122.40689849853516 37.749717712402344)
2020-01-01T00:00:00.000,Miscellaneous Investigation,Noe Valley,1,POINT (-122.42880559654122 37.74276428684755)
2019-06-01T00:00:00.000,Motor Vehicle Theft,Portola,1,POINT (-122.40579986572266 37.7197380065918)
2023-10-01T00:00:00.000,Other Miscellaneous,Bernal Heights,1,POINT (-122.41268149216756 37.74025681797858)
2022-12-01T00:00:00.000,Recovered Vehicle,Marina,1,POINT (-122.42947088544138 37.80067840662268)
2022-08-01T00:00:00.000,Malicious Mischief,Marina,1,POINT (-122.43933868408203 37.7994270324707)
2021-06-01T00:00:00.000,Burglary,Castro/Upper Market,1,POINT (-122.42653846603581 37.76626792151857)
2020-11-01T00:00:00.000,Larceny Theft,Portola,1,POINT (-122.40852406814844 37.72102674445007)
2018-12-01T00:00:00.000,Larceny Theft,Nob Hill,2,POINT (-122.41537192257195 37.78931984806438)
2019-01-01T00:00:00.000,Malicious Mischief,Tenderloin,1,POINT (-122.40950012207031 37.785282135009766)
2021-03-01T00:00:00.000,Other Miscellaneous,Russian Hill,1,POINT (-122.42125701904297 37.8017578125)
2022-06-01T00:00:00.000,Other Offenses,Russian Hill,1,POINT (-122.42105287513705 37.792383252181914)
2021-01-01T00:00:00.000,Larceny Theft,Mission Bay,1,POINT (-122.39582644128664 37.76716595597136)
2020-09-01T00:00:00.000,Fraud,Visitacion Valley,1,POINT (-122.4083340612334 37.712813608239856)
2023-10-01T00:00:00.000,Motor Vehicle Theft,Bayview Hunters Point,1,POINT (-122.40564673809936 37.73832136115452)
2022-07-01T00:00:00.000,Motor Vehicle Theft,South of Market,1,POINT (-122.39980220366621 37.7814979983372)
2025-02-01T00:00:00.000,Lost Property,Excelsior,1,POINT (-122.4410171508789 37.716461181640625)
2020-12-01T00:00:00.000,Burglary,Chinatown,1,POINT (-122.40514373779297 37.79621124267578)
2020-03-01T00:00:00.000,Malicious Mischief,South of Market,2,POINT (-122.40583038330078 37.785743713378906)
2020-02-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.40784454345703 37.7767448425293)
2023-06-01T00:00:00.000,Vehicle Misplaced,Russian Hill,1,POINT (-122.41247137886756 37.80003239802266)
2023-10-01T00:00:00.000,Larceny Theft,Japantown,1,POINT (-122.43801879882812 37.78453063964844)
2023-08-01T00:00:00.000,Assault,Bayview Hunters Point,1,POINT (-122.40031143818324 37.74498227499275)
2023-07-01T00:00:00.000,Burglary,Hayes Valley,1,POINT (-122.42927551269531 37.77465057373047)
2023-10-01T00:00:00.000,Fraud,Mission,1,POINT (-122.42173152253879 37.7632997673923)
2020-09-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.4076919555664 37.7801628112793)
2019-11-01T00:00:00.000,Other Miscellaneous,North Beach,1,POINT (-122.40715026855469 37.79848861694336)
2021-04-01T00:00:00.000,Motor Vehicle Theft,Mission Bay,1,POINT (-122.40080261230469 37.77113723754883)
2018-11-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.38447570800781 37.73505401611328)
2020-10-01T00:00:00.000,Larceny Theft,Pacific Heights,1,POINT (-122.43656720450002 37.79405757886022)
2021-02-01T00:00:00.000,Drug Offense,Outer Mission,4,POINT (-122.43647003173828 37.72246551513672)
2019-03-01T00:00:00.000,Missing Person,Outer Mission,1,POINT (-122.43604007380267 37.723044468962584)
2021-09-01T00:00:00.000,Motor Vehicle Theft,Outer Mission,1,POINT (-122.4451278735352 37.720086703515015)
2022-10-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.41886138916016 37.750606536865234)
2022-11-01T00:00:00.000,Larceny Theft,Outer Mission,1,POINT (-122.44677734375 37.714256286621094)
2024-09-01T00:00:00.000,Malicious Mischief,Inner Richmond,1,POINT (-122.46334838867188 37.782989501953125)
2022-05-01T00:00:00.000,Suspicious Occ,Nob Hill,1,POINT (-122.41903621239146 37.79078805361173)
2022-05-01T00:00:00.000,Burglary,Marina,1,POINT (-122.42985540497247 37.80258332848219)
2018-09-01T00:00:00.000,Lost Property,Bayview Hunters Point,1,POINT (-122.38515706314976 37.7184073634072)
2021-05-01T00:00:00.000,Larceny Theft,Hayes Valley,2,POINT (-122.43302850011361 37.776550121530626)
2022-08-01T00:00:00.000,Lost Property,Lone Mountain/USF,1,POINT (-122.45773315429688 37.781314849853516)
2022-07-01T00:00:00.000,Larceny Theft,Marina,4,POINT (-122.44690704345703 37.80328369140625)
2021-12-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.41204833984375 37.76164245605469)
2019-07-01T00:00:00.000,Larceny Theft,Financial District/South Beach,1,POINT (-122.3883056640625 37.78179931640625)
2022-06-01T00:00:00.000,Larceny Theft,Oceanview/Merced/Ingleside,2,POINT (-122.45247650146484 37.71498107910156)
2022-10-01T00:00:00.000,Warrant,South of Market,1,POINT (-122.40615042617127 37.77808238134319)
2020-11-01T00:00:00.000,Larceny Theft,Treasure Island,1,POINT (-122.3712458991155 37.817823897791946)
2024-01-01T00:00:00.000,Burglary,Presidio Heights,1,POINT (-122.45030212402344 37.78776550292969)
2024-09-01T00:00:00.000,Offences Against The Family And Children,Nob Hill,1,POINT (-122.41036224365234 37.79374694824219)
2020-11-01T00:00:00.000,Burglary,Potrero Hill,1,POINT (-122.38985954971992 37.75399971361786)
2021-01-01T00:00:00.000,Drug Offense,West of Twin Peaks,1,POINT (-122.44298838451202 37.73491511939572)
2021-03-01T00:00:00.000,Recovered Vehicle,,137,
2023-06-01T00:00:00.000,Motor Vehicle Theft,Potrero Hill,1,POINT (-122.4013671875 37.752017974853516)
2021-09-01T00:00:00.000,Larceny Theft,Nob Hill,1,POINT (-122.40936279296875 37.792972564697266)
2018-03-01T00:00:00.000,Larceny Theft,Tenderloin,1,POINT (-122.41606903076172 37.78445053100586)
2022-05-01T00:00:00.000,Larceny Theft,Lakeshore,26,POINT (-122.47603947349434 37.72694991292525)
2021-01-01T00:00:00.000,Malicious Mischief,Outer Mission,2,POINT (-122.43644931563453 37.72378784588648)
2021-12-01T00:00:00.000,Weapons Carrying Etc,Mission,2,POINT (-122.4190175437401 37.75220444116967)
2020-06-01T00:00:00.000,Motor Vehicle Theft,Russian Hill,1,POINT (-122.41793575914046 37.79368378436252)
2019-08-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.41397500878728 37.80748251193778)
2019-12-01T00:00:00.000,Assault,Tenderloin,1,POINT (-122.42025546027398 37.780576217006235)
2019-11-01T00:00:00.000,Larceny Theft,Financial District/South Beach,1,POINT (-122.40479278564453 37.784908294677734)
2023-06-01T00:00:00.000,Assault,Financial District/South Beach,1,POINT (-122.39695784020824 37.796346859010335)
2022-05-01T00:00:00.000,Malicious Mischief,North Beach,1,POINT (-122.40889733794425 37.807163251424285)
2023-03-01T00:00:00.000,Motor Vehicle Theft,Marina,1,POINT (-122.43669128417969 37.80262756347656)
2024-07-01T00:00:00.000,Weapons Offense,Excelsior,1,POINT (-122.42997741699219 37.71814727783203)
2019-04-01T00:00:00.000,Assault,Sunset/Parkside,1,POINT (-122.50890350341797 37.75654983520508)
2018-12-01T00:00:00.000,Forgery And Counterfeiting,Lakeshore,1,POINT (-122.4983570184546 37.71369412498646)
2019-04-01T00:00:00.000,Recovered Vehicle,Outer Mission,1,POINT (-122.4591293334961 37.70966720581055)
2020-07-01T00:00:00.000,Larceny Theft,Outer Richmond,1,POINT (-122.48954010009766 37.77232360839844)
2022-11-01T00:00:00.000,Drug Offense,Potrero Hill,1,POINT (-122.39288410139532 37.75509563783832)
2021-02-01T00:00:00.000,Recovered Vehicle,Mission,1,POINT (-122.42063903808594 37.766624450683594)
2019-01-01T00:00:00.000,Larceny Theft,Lone Mountain/USF,1,POINT (-122.45528411865234 37.78145980834961)
2021-01-01T00:00:00.000,Assault,Bayview Hunters Point,1,POINT (-122.38958738129647 37.737955394873)
2024-11-01T00:00:00.000,Other Miscellaneous,Marina,1,POINT (-122.43769836425781 37.79963302612305)
2018-01-01T00:00:00.000,Larceny Theft,Outer Richmond,1,POINT (-122.48204803466797 37.772666931152344)
2021-05-01T00:00:00.000,Larceny Theft,Western Addition,4,POINT (-122.43650817871094 37.777069091796875)
2023-01-01T00:00:00.000,Assault,South of Market,1,POINT (-122.40758738863843 37.769586075099404)
2021-11-01T00:00:00.000,Recovered Vehicle,Inner Sunset,1,POINT (-122.4703369140625 37.76012420654297)
2021-07-01T00:00:00.000,Traffic Collision,Sunset/Parkside,1,POINT (-122.49962745519909 37.76256939715695)
2023-04-01T00:00:00.000,Arson,Tenderloin,1,POINT (-122.41808809883916 37.78610103879033)
2019-08-01T00:00:00.000,Larceny Theft,Financial District/South Beach,1,POINT (-122.39427947998047 37.78992462158203)
2018-10-01T00:00:00.000,Recovered Vehicle,Mission,1,POINT (-122.42213439941406 37.76747131347656)
2018-04-01T00:00:00.000,Other Miscellaneous,Financial District/South Beach,1,POINT (-122.39695784020824 37.796346859010335)
2022-07-01T00:00:00.000,Motor Vehicle Theft,Mission,1,POINT (-122.41803023409047 37.773474419099585)
2018-01-01T00:00:00.000,Drug Offense,South of Market,3,POINT (-122.4131576926893 37.77745741894575)
2018-11-01T00:00:00.000,Miscellaneous Investigation,Sunset/Parkside,2,POINT (-122.4811782836914 37.74468231201172)
2018-09-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40733704162238 37.784560141211806)
2021-02-01T00:00:00.000,Recovered Vehicle,South of Market,1,POINT (-122.40851593017578 37.77375793457031)
2023-02-01T00:00:00.000,Non-Criminal,Hayes Valley,1,POINT (-122.42288271370651 37.776415816714724)
2023-07-01T00:00:00.000,Warrant,Tenderloin,1,POINT (-122.41499328613281 37.787452697753906)
2023-08-01T00:00:00.000,Motor Vehicle Theft,West of Twin Peaks,1,POINT (-122.46011352539062 37.74456787109375)
2024-08-01T00:00:00.000,Miscellaneous Investigation,Bayview Hunters Point,2,POINT (-122.39717864990234 37.72990798950195)
2019-10-01T00:00:00.000,Warrant,Bayview Hunters Point,1,POINT (-122.3813991223975 37.72948884585572)
2020-01-01T00:00:00.000,Assault,Sunset/Parkside,1,POINT (-122.49777041684825 37.75142632592231)
2020-08-01T00:00:00.000,Assault,Mission,1,POINT (-122.41517229045435 37.752439644389675)
2019-04-01T00:00:00.000,Suspicious Occ,Mission,2,POINT (-122.42261969178954 37.77250281646585)
2022-12-01T00:00:00.000,Missing Person,Inner Sunset,1,POINT (-122.47344207763672 37.75684356689453)
2021-02-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.4437386952967 37.76085804477783)
2023-12-01T00:00:00.000,Other Miscellaneous,Financial District/South Beach,1,POINT (-122.39695739746094 37.796348571777344)
2020-06-01T00:00:00.000,Motor Vehicle Theft,Excelsior,1,POINT (-122.42455038940761 37.7101018594248)
2019-02-01T00:00:00.000,Offences Against The Family And Children,Hayes Valley,2,POINT (-122.42626190185547 37.77646255493164)
2024-04-01T00:00:00.000,Offences Against The Family And Children,Western Addition,2,POINT (-122.42778015136719 37.7839241027832)
2020-01-01T00:00:00.000,Non-Criminal,Mission,1,POINT (-122.42390570681654 37.77066120360661)
2020-01-01T00:00:00.000,Missing Person,Tenderloin,1,POINT (-122.41588253952085 37.78351564008561)
2020-10-01T00:00:00.000,Assault,Portola,1,POINT (-122.40608597505525 37.730975617325)
2024-08-01T00:00:00.000,Other Miscellaneous,Pacific Heights,1,POINT (-122.43291473388672 37.79267883300781)
2020-06-01T00:00:00.000,Other Miscellaneous,Bayview Hunters Point,1,POINT (-122.38775628177875 37.7528356110411)
2020-01-01T00:00:00.000,Larceny Theft,West of Twin Peaks,1,POINT (-122.44429779052734 37.730709075927734)
2019-11-01T00:00:00.000,Lost Property,Tenderloin,1,POINT (-122.4147412230519 37.77871942789032)
2021-02-01T00:00:00.000,Burglary,Noe Valley,1,POINT (-122.43147277832031 37.747432708740234)
2018-11-01T00:00:00.000,Malicious Mischief,Japantown,1,POINT (-122.43637084960938 37.78473663330078)
2019-03-01T00:00:00.000,Embezzlement,Financial District/South Beach,1,POINT (-122.3920774505126 37.78184616921501)
2022-09-01T00:00:00.000,Larceny Theft,Outer Mission,1,POINT (-122.44660949707031 37.720726013183594)
2020-10-01T00:00:00.000,Recovered Vehicle,Tenderloin,1,POINT (-122.41790141130261 37.785167213738916)
2019-04-01T00:00:00.000,Recovered Vehicle,Financial District/South Beach,1,POINT (-122.39359716503304 37.787996308614986)
2023-03-01T00:00:00.000,Larceny Theft,North Beach,2,POINT (-122.41068267822266 37.807891845703125)
2019-11-01T00:00:00.000,Offences Against The Family And Children,Tenderloin,3,POINT (-122.41169993118794 37.78117721773047)
2018-02-01T00:00:00.000,Malicious Mischief,Tenderloin,1,POINT (-122.41241455078125 37.78300476074219)
2023-08-01T00:00:00.000,Larceny Theft,Financial District/South Beach,2,POINT (-122.39913024364351 37.80089647618971)
2020-02-01T00:00:00.000,Larceny Theft,Mission,2,POINT (-122.41939968315323 37.750572607209875)
2024-07-01T00:00:00.000,Fraud,North Beach,1,POINT (-122.41030883789062 37.806026458740234)
2019-08-01T00:00:00.000,Other Miscellaneous,South of Market,1,POINT (-122.4096908569336 37.78175354003906)
2023-01-01T00:00:00.000,Malicious Mischief,Pacific Heights,1,POINT (-122.43016838316078 37.787440824364865)
2024-09-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.39114379882812 37.718040466308594)
2019-10-01T00:00:00.000,Traffic Collision,Bayview Hunters Point,1,POINT (-122.3909683227539 37.734012603759766)
2018-01-01T00:00:00.000,Non-Criminal,Noe Valley,1,POINT (-122.43147277832031 37.747432708740234)
2020-08-01T00:00:00.000,Drug Offense,Tenderloin,2,POINT (-122.41468313321063 37.78175909075511)
2024-03-01T00:00:00.000,Burglary,Mission,1,POINT (-122.42225646972656 37.76875305175781)
2022-10-01T00:00:00.000,Malicious Mischief,Marina,1,POINT (-122.43220520019531 37.797508239746094)
2019-10-01T00:00:00.000,Malicious Mischief,Potrero Hill,1,POINT (-122.40316772460938 37.76089096069336)
2021-06-01T00:00:00.000,Other Offenses,Financial District/South Beach,2,POINT (-122.4082260131836 37.78736114501953)
2023-06-01T00:00:00.000,Larceny Theft,Lakeshore,1,POINT (-122.47175102964395 37.71268122008451)
2021-11-01T00:00:00.000,Assault,Marina,1,POINT (-122.42618004477822 37.80109545463191)
2021-11-01T00:00:00.000,Forgery And Counterfeiting,Portola,1,POINT (-122.40340423583984 37.73065948486328)
2018-09-01T00:00:00.000,Recovered Vehicle,West of Twin Peaks,1,POINT (-122.47010494054278 37.74142511128048)
2018-08-01T00:00:00.000,Other Miscellaneous,West of Twin Peaks,1,POINT (-122.47603607177734 37.7486457824707)
2020-08-01T00:00:00.000,Drug Offense,Bayview Hunters Point,4,POINT (-122.39088782630682 37.71036523297958)
2018-01-01T00:00:00.000,Suspicious Occ,Potrero Hill,1,POINT (-122.39724892604046 37.75996740668604)
2024-09-01T00:00:00.000,Courtesy Report,Noe Valley,1,POINT (-122.43645477294922 37.75275802612305)
2020-09-01T00:00:00.000,Suspicious Occ,Hayes Valley,1,POINT (-122.43264770507812 37.77469253540039)
2023-02-01T00:00:00.000,Weapons Offense,Tenderloin,1,POINT (-122.41259765625 37.783931732177734)
2022-06-01T00:00:00.000,Recovered Vehicle,Noe Valley,1,POINT (-122.43816375732422 37.747833251953125)
2021-06-01T00:00:00.000,Robbery,Bernal Heights,1,POINT (-122.41569519042969 37.741607666015625)
2018-08-01T00:00:00.000,Larceny Theft,Sunset/Parkside,1,POINT (-122.49832046251612 37.743926717282704)
2021-04-01T00:00:00.000,Motor Vehicle Theft,Tenderloin,1,POINT (-122.41461944580078 37.78558349609375)
2019-05-01T00:00:00.000,Stolen Property,Nob Hill,1,POINT (-122.41234588623047 37.78779220581055)
2024-06-01T00:00:00.000,Sex Offense,Haight Ashbury,1,POINT (-122.44964599609375 37.76966094970703)
2020-08-01T00:00:00.000,Larceny Theft,Lone Mountain/USF,1,POINT (-122.45111986144946 37.78198411507612)
2021-10-01T00:00:00.000,Malicious Mischief,Bayview Hunters Point,1,POINT (-122.40081024169922 37.7386474609375)
2024-09-01T00:00:00.000,Larceny Theft,Nob Hill,4,POINT (-122.42195129394531 37.788490295410156)
2019-09-01T00:00:00.000,Motor Vehicle Theft,Western Addition,1,POINT (-122.4402133357455 37.778511462690886)
