by_month_incident_date,incident_category,analysis_neighborhood,count,point
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,2,POINT (-122.40487670898438 37.79486083984375)
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,1,POINT (-122.40349671104279 37.796417485008384)
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,1,POINT (-122.40406799316406 37.79606246948242)
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,2,POINT (-122.40514373779297 37.79621124267578)
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,1,POINT (-122.40528839821003 37.79690905664644)
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,1,POINT (-122.4062264387631 37.79755880935262)
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,1,POINT (-122.40901184082031 37.79948806762695)
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,1,POINT (-122.40786949751586 37.798696860400426)
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,1,POINT (-122.40666793238798 37.79786461185716)
2022-06-01T00:00:00.000,Malicious Mischief,Chinatown,1,POINT (-122.40987875494628 37.7984422945084)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.44256591796875 37.71466064453125)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.44395162934734 37.7133620895825)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.43370819091797 37.71314239501953)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.43449401855469 37.715065002441406)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.43478393554688 37.72044372558594)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,2,POINT (-122.43746185302734 37.72116470336914)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,2,POINT (-122.43746114104351 37.72116354747668)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.42332458496094 37.72513961791992)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.42332549527097 37.72513813748507)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.43362359230944 37.72623624315635)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.4312515258789 37.72510528564453)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.42838994658086 37.73078874215092)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.41890005276089 37.72762661997884)
2022-06-01T00:00:00.000,Malicious Mischief,Excelsior,1,POINT (-122.4203744468594 37.72855512801819)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39318768414466 37.78096880274808)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.4075004964411 37.7903218900193)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40686503276359 37.788986292481376)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,2,POINT (-122.40676879882812 37.78849792480469)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.4067711451779 37.788499477941336)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40822672700406 37.78735926098589)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.4065933227539 37.787567138671875)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40658988465438 37.7875680237141)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40785217285156 37.785491943359375)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,2,POINT (-122.40785252141461 37.785491559268934)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.4027099609375 37.783260345458984)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40270815508224 37.78325923532804)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.4037094116211 37.7840461730957)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,2,POINT (-122.40479506275997 37.784908299430455)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,2,POINT (-122.40458331824809 37.78673056551673)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40504455566406 37.78776550292969)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40513139342886 37.78823029552724)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.4028365699477 37.788049512519116)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,2,POINT (-122.40349177637127 37.78796308981769)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40343080114775 37.787641847617515)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40157057847654 37.78709676513537)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39925504994814 37.78757927640804)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,2,POINT (-122.39878845214844 37.78720474243164)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39897918701172 37.78620910644531)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39950561523438 37.7866325378418)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,2,POINT (-122.4014892578125 37.78582763671875)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40148983641853 37.78582921318811)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39936953535897 37.78589924670796)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39723205566406 37.78596496582031)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39793239233553 37.787035579181214)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39603476680188 37.78853592966637)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39447784423828 37.78730010986328)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39118194580078 37.78745651245117)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39085672212423 37.78441056823969)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39361807641598 37.78307785325764)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.3896366412841 37.786223776271626)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.38942894299095 37.78883777870189)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.38848114013672 37.789573669433594)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,2,POINT (-122.3900146484375 37.790828704833984)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.3965835571289 37.79458999633789)
