by_month_incident_date,incident_category,analysis_neighborhood,count,point
2024-11-01T00:00:00.000,Other Miscellaneous,South of Market,1,POINT (-122.40716552734375 37.78219223022461)
2018-12-01T00:00:00.000,Miscellaneous Investigation,Haight Ashbury,1,POINT (-122.43579421432649 37.76905845294093)
2018-08-01T00:00:00.000,Motor Vehicle Theft,Portola,1,POINT (-122.4035928907734 37.7276341253869)
2018-11-01T00:00:00.000,Non-Criminal,Outer Richmond,1,POINT (-122.47284399538195 37.780630787073484)
2018-04-01T00:00:00.000,Non-Criminal,Financial District/South Beach,1,POINT (-122.39326477050781 37.79423141479492)
2021-03-01T00:00:00.000,Burglary,Haight Ashbury,1,POINT (-122.4518657283479 37.769378662723035)
2020-06-01T00:00:00.000,Non-Criminal,Nob Hill,1,POINT (-122.42068738428432 37.79057825823802)
2025-03-01T00:00:00.000,Larceny Theft,Pacific Heights,1,POINT (-122.43620300292969 37.79226303100586)
2019-02-01T00:00:00.000,Larceny Theft,Noe Valley,1,POINT (-122.43645477294922 37.75275802612305)
2024-04-01T00:00:00.000,Lost Property,Financial District/South Beach,1,POINT (-122.401123046875 37.793060302734375)
2018-10-01T00:00:00.000,Recovered Vehicle,Mission,1,POINT (-122.41670736958228 37.76847136809397)
2021-09-01T00:00:00.000,Suspicious Occ,Bayview Hunters Point,1,POINT (-122.39221366181737 37.735660958471364)
2024-12-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.36903381347656 37.730018615722656)
2019-01-01T00:00:00.000,Burglary,Bayview Hunters Point,1,POINT (-122.40583815976386 37.74239176061754)
2022-06-01T00:00:00.000,Robbery,Mission Bay,1,POINT (-122.3893051147461 37.768821716308594)
2020-02-01T00:00:00.000,Other Miscellaneous,Tenderloin,1,POINT (-122.41468048095703 37.78175735473633)
2019-09-01T00:00:00.000,Other Miscellaneous,Mission,5,POINT (-122.41901397705078 37.75220489501953)
2020-10-01T00:00:00.000,Weapons Offense,Tenderloin,1,POINT (-122.42081451416016 37.782894134521484)
2022-03-01T00:00:00.000,Non-Criminal,South of Market,1,POINT (-122.40895080566406 37.783287048339844)
2019-01-01T00:00:00.000,Larceny Theft,Oceanview/Merced/Ingleside,1,POINT (-122.46440075700882 37.71429387319309)
2023-03-01T00:00:00.000,Other Miscellaneous,Marina,2,POINT (-122.4296646118164 37.80165481567383)
2019-08-01T00:00:00.000,Stolen Property,Financial District/South Beach,1,POINT (-122.40222930908203 37.798431396484375)
2021-05-01T00:00:00.000,Forgery And Counterfeiting,Oceanview/Merced/Ingleside,1,POINT (-122.46123504638672 37.72001647949219)
2024-01-01T00:00:00.000,Non-Criminal,Bernal Heights,1,POINT (-122.4200210571289 37.74538803100586)
2021-12-01T00:00:00.000,Warrant,Financial District/South Beach,2,POINT (-122.40822672700406 37.78735926098589)
2023-02-01T00:00:00.000,Robbery,Financial District/South Beach,1,POINT (-122.3909683227539 37.790069580078125)
2018-06-01T00:00:00.000,Larceny Theft,Inner Richmond,1,POINT (-122.46695171133629 37.773351104022396)
2018-07-01T00:00:00.000,Assault,North Beach,1,POINT (-122.40458161401322 37.80152310186075)
2018-05-01T00:00:00.000,Larceny Theft,Potrero Hill,1,POINT (-122.40021514892578 37.75075149536133)
2021-05-01T00:00:00.000,Other Miscellaneous,North Beach,1,POINT (-122.40406036376953 37.79724884033203)
2020-08-01T00:00:00.000,Larceny Theft,Tenderloin,1,POINT (-122.42044067382812 37.78103256225586)
2022-01-01T00:00:00.000,Burglary,Pacific Heights,1,POINT (-122.43035591916887 37.78836831158777)
2021-09-01T00:00:00.000,Disorderly Conduct,Financial District/South Beach,1,POINT (-122.40733337402344 37.78456115722656)
2021-08-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.40640258789062 37.78661346435547)
2018-11-01T00:00:00.000,Drug Offense,Mission,1,POINT (-122.41264307110245 37.76032387703381)
2024-09-01T00:00:00.000,Malicious Mischief,Outer Richmond,1,POINT (-122.49223327636719 37.779747009277344)
2024-08-01T00:00:00.000,Lost Property,Bernal Heights,1,POINT (-122.41988372802734 37.7455940246582)
2024-01-01T00:00:00.000,Larceny Theft,Japantown,4,POINT (-122.42977905273438 37.78556442260742)
2018-12-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40566321856517 37.794345221890524)
2023-06-01T00:00:00.000,Disorderly Conduct,Financial District/South Beach,1,POINT (-122.40276336669922 37.792850494384766)
2019-04-01T00:00:00.000,Traffic Violation Arrest,Twin Peaks,1,POINT (-122.44598388671875 37.752349853515625)
2023-07-01T00:00:00.000,Non-Criminal,Tenderloin,2,POINT (-122.41973873477666 37.78589290013101)
2025-04-01T00:00:00.000,Burglary,Lone Mountain/USF,1,POINT (-122.44744110107422 37.77567672729492)
2022-08-01T00:00:00.000,Larceny Theft,Golden Gate Park,3,POINT (-122.49291229248047 37.766143798828125)
2022-06-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.39653063923612 37.7783268304671)
2019-06-01T00:00:00.000,Larceny Theft,Mission,4,POINT (-122.42189025878906 37.76491928100586)
2021-08-01T00:00:00.000,Assault,Castro/Upper Market,1,POINT (-122.4262284796692 37.76303086932015)
2018-11-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.41950988769531 37.763427734375)
2024-03-01T00:00:00.000,Fraud,Pacific Heights,1,POINT (-122.4444808959961 37.79120635986328)
2024-08-01T00:00:00.000,Larceny Theft,Nob Hill,3,POINT (-122.41647338867188 37.794776916503906)
2021-11-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.4004684855585 37.78503028396464)
2020-04-01T00:00:00.000,Stolen Property,Bayview Hunters Point,1,POINT (-122.39458917290068 37.74265137802863)
2020-04-01T00:00:00.000,Larceny Theft,Outer Richmond,1,POINT (-122.51016998291016 37.77512741088867)
2021-06-01T00:00:00.000,Motor Vehicle Theft,Bayview Hunters Point,1,POINT (-122.37854175176108 37.72894233235676)
2023-05-01T00:00:00.000,Disorderly Conduct,Sunset/Parkside,1,POINT (-122.48131042513991 37.746543332034335)
2020-07-01T00:00:00.000,Miscellaneous Investigation,Oceanview/Merced/Ingleside,1,POINT (-122.45351334675227 37.71579505078552)
2019-12-01T00:00:00.000,Larceny Theft,Nob Hill,1,POINT (-122.41555786132812 37.790252685546875)
2019-12-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40998802940666 37.796057896364246)
2018-09-01T00:00:00.000,Stolen Property,Castro/Upper Market,1,POINT (-122.43317863645373 37.76506065111531)
2019-12-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40586265361247 37.7961221731009)
2024-02-01T00:00:00.000,Non-Criminal,North Beach,1,POINT (-122.407958984375 37.80250549316406)
2023-09-01T00:00:00.000,Warrant,Inner Richmond,1,POINT (-122.46013720023512 37.78313648723007)
2023-10-01T00:00:00.000,Suspicious Occ,Marina,1,POINT (-122.43167937010037 37.803266735759195)
2020-12-01T00:00:00.000,Burglary,Golden Gate Park,1,POINT (-122.47292273064605 37.76564119009805)
2019-09-01T00:00:00.000,Larceny Theft,Chinatown,2,POINT (-122.40291595458984 37.79648971557617)
2020-02-01T00:00:00.000,Weapons Offense,Financial District/South Beach,1,POINT (-122.40302819424984 37.78702441743788)
2023-07-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.42314910888672 37.76982116699219)
