by_month_incident_date,incident_category,analysis_neighborhood,count,point
2024-10-01T00:00:00.000,Lost Property,Inner Richmond,1,POINT (-122.46549224853516 37.78289031982422)
2024-10-01T00:00:00.000,Lost Property,Inner Richmond,1,POINT (-122.4676284790039 37.78280258178711)
2024-10-01T00:00:00.000,Lost Property,Inner Sunset,1,POINT (-122.47344207763672 37.75684356689453)
2024-10-01T00:00:00.000,Lost Property,Inner Sunset,2,POINT (-122.46644592285156 37.765926361083984)
2024-10-01T00:00:00.000,Lost Property,Inner Sunset,1,POINT (-122.46216583251953 37.766109466552734)
2024-10-01T00:00:00.000,Lost Property,Japantown,1,POINT (-122.42977905273438 37.78556442260742)
2024-10-01T00:00:00.000,Lost Property,Lakeshore,1,POINT (-122.47593688964844 37.73011779785156)
2024-10-01T00:00:00.000,Lost Property,Lakeshore,1,POINT (-122.4814224243164 37.71905517578125)
2024-10-01T00:00:00.000,Lost Property,Lone Mountain/USF,1,POINT (-122.4488754272461 37.77838897705078)
2024-10-01T00:00:00.000,Lost Property,Lone Mountain/USF,1,POINT (-122.44213104248047 37.78152847290039)
2024-10-01T00:00:00.000,Lost Property,Lone Mountain/USF,1,POINT (-122.44806671142578 37.7824821472168)
2024-10-01T00:00:00.000,Lost Property,Marina,1,POINT (-122.4267578125 37.80393600463867)
2024-10-01T00:00:00.000,Lost Property,Marina,1,POINT (-122.4245376586914 37.80130386352539)
2024-10-01T00:00:00.000,Lost Property,Marina,1,POINT (-122.43595886230469 37.79941940307617)
2024-10-01T00:00:00.000,Lost Property,Marina,1,POINT (-122.43586730957031 37.7989501953125)
2024-10-01T00:00:00.000,Lost Property,Marina,1,POINT (-122.43209075927734 37.805198669433594)
2024-10-01T00:00:00.000,Lost Property,Marina,1,POINT (-122.4472885131836 37.80516052246094)
2024-10-01T00:00:00.000,Lost Property,Marina,1,POINT (-122.44042205810547 37.79646301269531)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.42288208007812 37.75197219848633)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.42607879638672 37.76142883300781)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.42135620117188 37.75937271118164)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.41468811035156 37.75889587402344)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.4204330444336 37.76337432861328)
2024-10-01T00:00:00.000,Lost Property,Mission,2,POINT (-122.42169189453125 37.762916564941406)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.42137908935547 37.76494598388672)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.41241455078125 37.7654914855957)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.41264343261719 37.76032257080078)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.40670013427734 37.756832122802734)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.40925598144531 37.754398345947266)
2024-10-01T00:00:00.000,Lost Property,Mission,2,POINT (-122.41968536376953 37.756988525390625)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.4211196899414 37.756900787353516)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.41765594482422 37.75550079345703)
2024-10-01T00:00:00.000,Lost Property,Mission,2,POINT (-122.41901397705078 37.75220489501953)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.40583038330078 37.76847457885742)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.41802978515625 37.773475646972656)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.4198226928711 37.76667404174805)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.41499328613281 37.770896911621094)
2024-10-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.42236328125 37.769866943359375)
2024-10-01T00:00:00.000,Lost Property,Mission Bay,1,POINT (-122.40080261230469 37.77113723754883)
2024-10-01T00:00:00.000,Lost Property,Mission Bay,1,POINT (-122.39137268066406 37.772830963134766)
2024-10-01T00:00:00.000,Lost Property,Mission Bay,1,POINT (-122.39115905761719 37.77055740356445)
2024-10-01T00:00:00.000,Lost Property,Mission Bay,2,POINT (-122.38971710205078 37.77293014526367)
2024-10-01T00:00:00.000,Lost Property,Mission Bay,1,POINT (-122.39021301269531 37.7767219543457)
2024-10-01T00:00:00.000,Lost Property,Mission Bay,2,POINT (-122.39403533935547 37.77633285522461)
2024-10-01T00:00:00.000,Lost Property,Mission Bay,1,POINT (-122.39557647705078 37.77403259277344)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.42195129394531 37.788490295410156)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.4161148071289 37.79301452636719)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.41162872314453 37.79584884643555)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.40917205810547 37.79204177856445)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.41082000732422 37.79183578491211)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.41099548339844 37.79083251953125)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.4085922241211 37.78922653198242)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.41169738769531 37.787872314453125)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.4118881225586 37.7888069152832)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.41682434082031 37.788177490234375)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.41865539550781 37.788909912109375)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.42021179199219 37.78822326660156)
2024-10-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.42176055908203 37.78754806518555)
2024-10-01T00:00:00.000,Lost Property,Noe Valley,1,POINT (-122.42674255371094 37.74449920654297)
2024-10-01T00:00:00.000,Lost Property,Noe Valley,1,POINT (-122.43431854248047 37.75368881225586)
2024-10-01T00:00:00.000,Lost Property,Noe Valley,1,POINT (-122.43439483642578 37.754493713378906)
2024-10-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.41707611083984 37.8061408996582)
2024-10-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.41360473632812 37.80561828613281)
2024-10-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.41030883789062 37.806026458740234)
2024-10-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.41068267822266 37.807891845703125)
2024-10-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.40780639648438 37.80347442626953)
2024-10-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.40628814697266 37.80176544189453)
2024-10-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.4088363647461 37.80048751831055)
2024-10-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.41500091552734 37.80420684814453)
2024-10-01T00:00:00.000,Lost Property,Oceanview/Merced/Ingleside,1,POINT (-122.46623229980469 37.71791076660156)
2024-10-01T00:00:00.000,Lost Property,Outer Mission,1,POINT (-122.43604278564453 37.723045349121094)
2024-10-01T00:00:00.000,Lost Property,Outer Richmond,1,POINT (-122.47696685791016 37.77664566040039)
2024-10-01T00:00:00.000,Lost Property,Outer Richmond,1,POINT (-122.4809799194336 37.7727165222168)
2024-10-01T00:00:00.000,Lost Property,Outer Richmond,2,POINT (-122.51129150390625 37.77507781982422)
2024-10-01T00:00:00.000,Lost Property,Outer Richmond,1,POINT (-122.50668334960938 37.771541595458984)
2024-10-01T00:00:00.000,Lost Property,Pacific Heights,1,POINT (-122.43492126464844 37.7858772277832)
2024-10-01T00:00:00.000,Lost Property,Pacific Heights,1,POINT (-122.43712615966797 37.78848648071289)
2024-10-01T00:00:00.000,Lost Property,Pacific Heights,1,POINT (-122.42726135253906 37.78974151611328)
2024-10-01T00:00:00.000,Lost Property,Pacific Heights,1,POINT (-122.44483947753906 37.79301452636719)
2024-10-01T00:00:00.000,Lost Property,Pacific Heights,1,POINT (-122.44375610351562 37.78764724731445)
