by_month_incident_date,incident_category,analysis_neighborhood,count,point
2020-12-01T00:00:00.000,Motor Vehicle Theft,Bayview Hunters Point,1,POINT (-122.39780954703679 37.73884664690457)
2022-02-01T00:00:00.000,Forgery And Counterfeiting,Sunset/Parkside,1,POINT (-122.4940384739641 37.74411544389778)
2023-05-01T00:00:00.000,Assault,Mission,1,POINT (-122.42077661599431 37.76822562446765)
2020-05-01T00:00:00.000,Larceny Theft,West of Twin Peaks,1,POINT (-122.45652770996094 37.744056701660156)
2018-06-01T00:00:00.000,Robbery,Tenderloin,1,POINT (-122.4144287109375 37.7846565246582)
2023-09-01T00:00:00.000,Larceny Theft,Hayes Valley,1,POINT (-122.43264770507812 37.77469253540039)
2022-06-01T00:00:00.000,Larceny Theft,Russian Hill,4,POINT (-122.41796875 37.80220031738281)
2021-08-01T00:00:00.000,Other Miscellaneous,Lakeshore,1,POINT (-122.47593688964844 37.73011779785156)
2022-05-01T00:00:00.000,Larceny Theft,Portola,1,POINT (-122.40754587561017 37.73370262364224)
2019-06-01T00:00:00.000,Other,Mission,1,POINT (-122.41096197259283 37.760427451635174)
2023-06-01T00:00:00.000,Offences Against The Family And Children,Sunset/Parkside,1,POINT (-122.47998046875 37.742862701416016)
2023-06-01T00:00:00.000,Assault,South of Market,1,POINT (-122.40815734863281 37.78053665161133)
2020-12-01T00:00:00.000,Larceny Theft,Haight Ashbury,1,POINT (-122.43704223632812 37.77126693725586)
2019-02-01T00:00:00.000,Offences Against The Family And Children,Castro/Upper Market,1,POINT (-122.43088215407568 37.76437350953744)
2022-02-01T00:00:00.000,Offences Against The Family And Children,Hayes Valley,1,POINT (-122.42791748046875 37.77625274658203)
2020-12-01T00:00:00.000,Warrant,Tenderloin,1,POINT (-122.40849315881205 37.78445272883687)
2022-03-01T00:00:00.000,Malicious Mischief,Tenderloin,2,POINT (-122.4086685180664 37.7853889465332)
2025-03-01T00:00:00.000,Offences Against The Family And Children,South of Market,1,POINT (-122.400146484375 37.78121566772461)
2023-02-01T00:00:00.000,Other,Hayes Valley,1,POINT (-122.43119861059851 37.7758343406229)
2019-07-01T00:00:00.000,Other Miscellaneous,Tenderloin,1,POINT (-122.40803527832031 37.78641128540039)
2018-03-01T00:00:00.000,Larceny Theft,Bernal Heights,1,POINT (-122.41858673095703 37.739295959472656)
2019-12-01T00:00:00.000,Larceny Theft,Financial District/South Beach,5,POINT (-122.40343080114775 37.787641847617515)
2023-02-01T00:00:00.000,Other Miscellaneous,Castro/Upper Market,1,POINT (-122.43065017784869 37.76195440731402)
2020-01-01T00:00:00.000,Recovered Vehicle,Bernal Heights,1,POINT (-122.41785108127854 37.74477017141476)
2023-09-01T00:00:00.000,Suspicious Occ,Pacific Heights,1,POINT (-122.42416381835938 37.791080474853516)
2019-05-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.41247993630192 37.770629853050906)
2023-05-01T00:00:00.000,Drug Offense,Tenderloin,2,POINT (-122.41468048095703 37.78175735473633)
2022-02-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.41501433216578 37.75083698058207)
2023-12-01T00:00:00.000,Lost Property,Castro/Upper Market,1,POINT (-122.4351879633321 37.76267070626061)
2022-10-01T00:00:00.000,Motor Vehicle Theft,Visitacion Valley,1,POINT (-122.42020416259766 37.71018600463867)
2019-03-01T00:00:00.000,Malicious Mischief,Visitacion Valley,1,POINT (-122.41828155517578 37.71234893798828)
2021-09-01T00:00:00.000,Burglary,Mission,1,POINT (-122.41964545936246 37.77100577130384)
2024-01-01T00:00:00.000,Lost Property,Tenderloin,1,POINT (-122.41329193115234 37.787384033203125)
2021-11-01T00:00:00.000,Other,Twin Peaks,1,POINT (-122.45111083984375 37.75393295288086)
2023-07-01T00:00:00.000,Larceny Theft,Sunset/Parkside,1,POINT (-122.47818756103516 37.76351547241211)
2024-08-01T00:00:00.000,Motor Vehicle Theft,South of Market,2,POINT (-122.40252685546875 37.776039123535156)
2024-05-01T00:00:00.000,Larceny Theft,Tenderloin,1,POINT (-122.4133529663086 37.787662506103516)
2023-03-01T00:00:00.000,Motor Vehicle Theft,Excelsior,1,POINT (-122.42414093017578 37.724815368652344)
2023-08-01T00:00:00.000,Offences Against The Family And Children,Chinatown,1,POINT (-122.400681338465 37.79677684232083)
2019-02-01T00:00:00.000,Disorderly Conduct,Noe Valley,1,POINT (-122.43171691894531 37.74982833862305)
2020-08-01T00:00:00.000,Larceny Theft,Visitacion Valley,1,POINT (-122.402099609375 37.71299362182617)
2020-02-01T00:00:00.000,Suspicious Occ,Bayview Hunters Point,2,POINT (-122.3935317993164 37.72791290283203)
2020-05-01T00:00:00.000,Larceny Theft,Visitacion Valley,2,POINT (-122.40616713697777 37.718265586892045)
2018-10-01T00:00:00.000,Assault,Excelsior,1,POINT (-122.44168853759766 37.715572357177734)
2023-08-01T00:00:00.000,Other Miscellaneous,Lone Mountain/USF,1,POINT (-122.44275665283203 37.77436065673828)
2022-10-01T00:00:00.000,Malicious Mischief,Potrero Hill,1,POINT (-122.39736938476562 37.7612419128418)
2024-12-01T00:00:00.000,Non-Criminal,Golden Gate Park,1,POINT (-122.45528411865234 37.7681770324707)
2020-03-01T00:00:00.000,Larceny Theft,Noe Valley,1,POINT (-122.43217468261719 37.7546272277832)
2019-05-01T00:00:00.000,Lost Property,Nob Hill,1,POINT (-122.41226959228516 37.790672302246094)
2023-01-01T00:00:00.000,Assault,Sunset/Parkside,1,POINT (-122.48303445935223 37.755824385432234)
2020-11-01T00:00:00.000,Other Miscellaneous,Bayview Hunters Point,2,POINT (-122.39651489257812 37.73715591430664)
2020-07-01T00:00:00.000,Offences Against The Family And Children,Noe Valley,1,POINT (-122.42681884765625 37.74530029296875)
2018-09-01T00:00:00.000,Missing Person,Excelsior,1,POINT (-122.44670507471142 37.70940240014413)
2023-07-01T00:00:00.000,Fraud,Mission,3,POINT (-122.4177829388001 37.7691985467523)
2020-02-01T00:00:00.000,Larceny Theft,Sunset/Parkside,1,POINT (-122.48932371166421 37.75367419233453)
2020-06-01T00:00:00.000,Larceny Theft,Tenderloin,1,POINT (-122.41714477539062 37.78144836425781)
2024-05-01T00:00:00.000,Suspicious Occ,Twin Peaks,1,POINT (-122.45027923583984 37.749813079833984)
2022-10-01T00:00:00.000,Other,Bayview Hunters Point,1,POINT (-122.39354481008479 37.71848736123748)
2020-09-01T00:00:00.000,Larceny Theft,Inner Sunset,1,POINT (-122.45440402369178 37.7652329257751)
2023-08-01T00:00:00.000,Larceny Theft,North Beach,9,POINT (-122.40695663340361 37.805494467998535)
2018-01-01T00:00:00.000,Larceny Theft,Outer Richmond,1,POINT (-122.47284698486328 37.78063201904297)
2022-07-01T00:00:00.000,Burglary,Sunset/Parkside,1,POINT (-122.4981918334961 37.7420539855957)
2023-09-01T00:00:00.000,Other,Inner Richmond,1,POINT (-122.45843505859375 37.775238037109375)
2024-04-01T00:00:00.000,Motor Vehicle Theft,Oceanview/Merced/Ingleside,1,POINT (-122.46707153320312 37.71242141723633)
2020-08-01T00:00:00.000,Other Miscellaneous,Portola,1,POINT (-122.41617441101322 37.72891946920324)
2023-02-01T00:00:00.000,Malicious Mischief,Mission,1,POINT (-122.4213638305664 37.7681884765625)
2023-02-01T00:00:00.000,Disorderly Conduct,West of Twin Peaks,1,POINT (-122.46625728592838 37.73032902186771)
2021-12-01T00:00:00.000,Non-Criminal,Mission,1,POINT (-122.40533447265625 37.7530632019043)
2020-09-01T00:00:00.000,Larceny Theft,Glen Park,1,POINT (-122.43124389648438 37.73835754394531)
2021-12-01T00:00:00.000,Larceny Theft,Potrero Hill,1,POINT (-122.39879608154297 37.75584030151367)
2020-11-01T00:00:00.000,Larceny Theft,Marina,1,POINT (-122.42947088544138 37.80067840662268)
2018-11-01T00:00:00.000,Other Miscellaneous,South of Market,1,POINT (-122.4186585835447 37.775558160382)
2023-09-01T00:00:00.000,Lost Property,Chinatown,2,POINT (-122.40988159179688 37.79844284057617)
2021-07-01T00:00:00.000,Lost Property,South of Market,1,POINT (-122.40571594238281 37.780879974365234)
2024-01-01T00:00:00.000,Drug Offense,Mission,1,POINT (-122.41950988769531 37.763427734375)
2021-05-01T00:00:00.000,Other Miscellaneous,North Beach,2,POINT (-122.4121414255319 37.80675808244208)
2022-12-01T00:00:00.000,Burglary,Western Addition,1,POINT (-122.43214416503906 37.780494689941406)
2023-03-01T00:00:00.000,Non-Criminal,South of Market,2,POINT (-122.41512795409884 37.77588970286916)
2023-12-01T00:00:00.000,Other Miscellaneous,Inner Sunset,1,POINT (-122.47592409365181 37.76174715066737)
2018-10-01T00:00:00.000,Weapons Offense,Mission,1,POINT (-122.41966897380142 37.76505133632968)
2023-06-01T00:00:00.000,Disorderly Conduct,Golden Gate Park,1,POINT (-122.51092529296875 37.77043533325195)
2019-01-01T00:00:00.000,Motor Vehicle Theft,Sunset/Parkside,1,POINT (-122.48651123046875 37.75940704345703)
2019-11-01T00:00:00.000,Larceny Theft,Sunset/Parkside,2,POINT (-122.48033905029297 37.76342010498047)
2023-08-01T00:00:00.000,Larceny Theft,Presidio,1,POINT (-122.48316909833214 37.79062962598002)
2020-01-01T00:00:00.000,Malicious Mischief,Marina,1,POINT (-122.43769836425781 37.79963302612305)
2019-07-01T00:00:00.000,Robbery,Potrero Hill,1,POINT (-122.39667535949232 37.754706578836675)
2025-01-01T00:00:00.000,Assault,Tenderloin,4,POINT (-122.41278076171875 37.78486633300781)
2022-12-01T00:00:00.000,Larceny Theft,North Beach,3,POINT (-122.40948486328125 37.80613327026367)
2025-01-01T00:00:00.000,Robbery,Excelsior,1,POINT (-122.4383316040039 37.72001647949219)
2020-10-01T00:00:00.000,Malicious Mischief,Inner Richmond,1,POINT (-122.46656036376953 37.7828483581543)
2023-07-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.41811812009416 37.7603010605011)
2023-09-01T00:00:00.000,Disorderly Conduct,Tenderloin,1,POINT (-122.41600949683082 37.777773070705116)
2024-06-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.4019775390625 37.77647018432617)
2025-03-01T00:00:00.000,Recovered Vehicle,Tenderloin,2,POINT (-122.41259765625 37.783931732177734)
2018-03-01T00:00:00.000,Other Miscellaneous,Lone Mountain/USF,1,POINT (-122.45773304499775 37.78131458534108)
2021-07-01T00:00:00.000,Larceny Theft,Potrero Hill,2,POINT (-122.4024429321289 37.76350402832031)
2019-12-01T00:00:00.000,Robbery,South of Market,1,POINT (-122.41657567021807 37.77390625135662)
2024-11-01T00:00:00.000,Drug Offense,Excelsior,2,POINT (-122.43531036376953 37.72400665283203)
2023-03-01T00:00:00.000,Warrant,Tenderloin,1,POINT (-122.41752877437465 37.78331088878137)
2022-04-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39637952023612 37.7817502828617)
2020-02-01T00:00:00.000,Larceny Theft,Russian Hill,3,POINT (-122.42214777604057 37.79782495065773)
2021-10-01T00:00:00.000,Burglary,Pacific Heights,2,POINT (-122.43256165082532 37.79091997752165)
2022-04-01T00:00:00.000,Other Miscellaneous,Castro/Upper Market,1,POINT (-122.43719062847191 37.76075810695455)
2020-05-01T00:00:00.000,Assault,Financial District/South Beach,1,POINT (-122.39669036865234 37.790462493896484)
2020-04-01T00:00:00.000,Malicious Mischief,Outer Richmond,1,POINT (-122.5028076171875 37.77733612060547)
2025-02-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.4135971069336 37.75896072387695)
2021-12-01T00:00:00.000,Assault,South of Market,1,POINT (-122.40815734863281 37.78053665161133)
2024-03-01T00:00:00.000,Malicious Mischief,Western Addition,1,POINT (-122.43726348876953 37.780799865722656)
2019-06-01T00:00:00.000,Larceny Theft,Portola,1,POINT (-122.40943145751953 37.73250198364258)
2019-07-01T00:00:00.000,Assault,Bayview Hunters Point,1,POINT (-122.40007300242718 37.72344678051801)
2018-11-01T00:00:00.000,Lost Property,Financial District/South Beach,2,POINT (-122.3931813328012 37.79323049132005)
2021-10-01T00:00:00.000,Fraud,Outer Richmond,1,POINT (-122.50989475109745 37.771396030943585)
2023-01-01T00:00:00.000,Larceny Theft,Potrero Hill,1,POINT (-122.39361946988485 37.75248536512138)
2022-09-01T00:00:00.000,Miscellaneous Investigation,South of Market,1,POINT (-122.4099349975586 37.77841567993164)
2022-11-01T00:00:00.000,Malicious Mischief,South of Market,1,POINT (-122.41537161014031 37.77484408415591)
2023-06-01T00:00:00.000,Malicious Mischief,Bernal Heights,1,POINT (-122.4214859008789 37.74312210083008)
2020-07-01T00:00:00.000,Lost Property,Russian Hill,1,POINT (-122.41911315917969 37.79536056518555)
2021-03-01T00:00:00.000,Other,Inner Richmond,1,POINT (-122.46321068115432 37.78107016365421)
2018-05-01T00:00:00.000,Assault,South of Market,1,POINT (-122.41215795469684 37.77666098665174)
2020-02-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.40474700927734 37.76725769042969)
2022-10-01T00:00:00.000,Warrant,Bayview Hunters Point,1,POINT (-122.37999185875675 37.727785412885126)
2019-01-01T00:00:00.000,Non-Criminal,Lone Mountain/USF,1,POINT (-122.44256485144825 37.77342422430075)
2024-06-01T00:00:00.000,Other Miscellaneous,Financial District/South Beach,1,POINT (-122.39106750488281 37.780181884765625)
2020-12-01T00:00:00.000,Other Offenses,Outer Mission,1,POINT (-122.43864176135718 37.7216263832285)
2023-08-01T00:00:00.000,Robbery,Lakeshore,1,POINT (-122.48302284569624 37.72120583892469)
2021-09-01T00:00:00.000,Drug Offense,Mission,1,POINT (-122.4198226928711 37.76667404174805)
2021-11-01T00:00:00.000,Other Miscellaneous,Financial District/South Beach,1,POINT (-122.39670517825668 37.78554213006711)
2022-11-01T00:00:00.000,Burglary,Bayview Hunters Point,1,POINT (-122.39277648925781 37.73503875732422)
2022-02-01T00:00:00.000,Fraud,Outer Mission,1,POINT (-122.44155428540553 37.715753444308774)
2020-03-01T00:00:00.000,Burglary,Mission,1,POINT (-122.41109020188723 37.76170087788151)
2019-03-01T00:00:00.000,Assault,North Beach,1,POINT (-122.40905049651286 37.80811075299725)
2020-02-01T00:00:00.000,Stolen Property,Mission,1,POINT (-122.40730484858473 37.763187800944834)
2021-12-01T00:00:00.000,Larceny Theft,West of Twin Peaks,1,POINT (-122.44640350341797 37.73560333251953)
2018-03-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.3950424194336 37.74193572998047)
2021-07-01T00:00:00.000,Burglary,Marina,1,POINT (-122.43257904052734 37.79936981201172)
2022-08-01T00:00:00.000,Non-Criminal,Tenderloin,3,POINT (-122.41423797607422 37.783721923828125)
2018-01-01T00:00:00.000,Missing Person,Mission Bay,1,POINT (-122.38971710205078 37.77293014526367)
2024-02-01T00:00:00.000,Larceny Theft,Russian Hill,1,POINT (-122.41683959960938 37.79659652709961)
2024-11-01T00:00:00.000,Motor Vehicle Theft,Castro/Upper Market,1,POINT (-122.44278717041016 37.761043548583984)
2021-10-01T00:00:00.000,Assault,Hayes Valley,1,POINT (-122.42335510253906 37.77874755859375)
2020-08-01T00:00:00.000,Assault,Castro/Upper Market,1,POINT (-122.4351879633321 37.76267070626061)
2020-12-01T00:00:00.000,Motor Vehicle Theft,Portola,1,POINT (-122.4114761352539 37.720252990722656)
2025-02-01T00:00:00.000,Burglary,Mission,1,POINT (-122.42066192626953 37.76014709472656)
2022-05-01T00:00:00.000,Drug Offense,South of Market,1,POINT (-122.40928649902344 37.779659271240234)
2020-08-01T00:00:00.000,Weapons Carrying Etc,Bayview Hunters Point,1,POINT (-122.39646333261608 37.720740035734394)
2019-03-01T00:00:00.000,Larceny Theft,Tenderloin,21,POINT (-122.40803527832031 37.78641128540039)
2019-01-01T00:00:00.000,Other,Inner Richmond,1,POINT (-122.47043296591076 37.77694147041582)
2018-04-01T00:00:00.000,Warrant,Mission,1,POINT (-122.40670013427734 37.756832122802734)
2019-10-01T00:00:00.000,Warrant,Tenderloin,1,POINT (-122.41405487060547 37.78279495239258)
2024-02-01T00:00:00.000,Motor Vehicle Theft,West of Twin Peaks,1,POINT (-122.47428894042969 37.719810485839844)
2021-03-01T00:00:00.000,Suspicious Occ,Chinatown,1,POINT (-122.4096386389836 37.7984712331961)
2020-08-01T00:00:00.000,Other Offenses,Portola,1,POINT (-122.40260041241011 37.72523511065475)
2023-04-01T00:00:00.000,Larceny Theft,North Beach,1,POINT (-122.40369415283203 37.799217224121094)
2018-11-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40647555268292 37.79514446373132)
2023-10-01T00:00:00.000,Other Miscellaneous,Hayes Valley,1,POINT (-122.42335510253906 37.77874755859375)
2022-09-01T00:00:00.000,Motor Vehicle Theft,Financial District/South Beach,1,POINT (-122.40433292406829 37.79072193376572)
2023-10-01T00:00:00.000,Larceny Theft,Potrero Hill,1,POINT (-122.38925170898438 37.75788497924805)
2021-08-01T00:00:00.000,Miscellaneous Investigation,Treasure Island,1,POINT (-122.36374276695297 37.82357442446163)
2024-06-01T00:00:00.000,Larceny Theft,Outer Richmond,1,POINT (-122.47356414794922 37.77492904663086)
2018-03-01T00:00:00.000,Offences Against The Family And Children,South of Market,1,POINT (-122.4019775390625 37.77647018432617)
2018-04-01T00:00:00.000,Warrant,Marina,1,POINT (-122.44264789818902 37.79900004908356)
2019-03-01T00:00:00.000,Larceny Theft,West of Twin Peaks,1,POINT (-122.45950317382812 37.734291076660156)
2018-05-01T00:00:00.000,Malicious Mischief,Marina,1,POINT (-122.4428482055664 37.79997634887695)
2024-12-01T00:00:00.000,Lost Property,Mission,1,POINT (-122.40753173828125 37.76578140258789)
2019-01-01T00:00:00.000,Larceny Theft,Russian Hill,8,POINT (-122.41796875 37.80220031738281)
2023-03-01T00:00:00.000,Assault,South of Market,5,POINT (-122.40870666503906 37.78097152709961)
2024-07-01T00:00:00.000,Disorderly Conduct,Russian Hill,1,POINT (-122.42219543457031 37.806434631347656)
2019-11-01T00:00:00.000,Larceny Theft,South of Market,2,POINT (-122.39353657609037 37.778230398393895)
2019-07-01T00:00:00.000,Fraud,Mission,1,POINT (-122.42173152253879 37.7632997673923)
2022-10-01T00:00:00.000,Lost Property,West of Twin Peaks,1,POINT (-122.46416473388672 37.74444580078125)
2018-04-01T00:00:00.000,Fraud,West of Twin Peaks,1,POINT (-122.45996856689453 37.74775314331055)
2019-08-01T00:00:00.000,Recovered Vehicle,Inner Sunset,1,POINT (-122.47027378078562 37.759252772605066)
2019-04-01T00:00:00.000,Non-Criminal,Marina,1,POINT (-122.43431854248047 37.79962921142578)
2024-11-01T00:00:00.000,Non-Criminal,Outer Mission,1,POINT (-122.43949890136719 37.718467712402344)
2022-07-01T00:00:00.000,Missing Person,Bernal Heights,1,POINT (-122.40731048583984 37.74626159667969)
2022-02-01T00:00:00.000,Malicious Mischief,North Beach,1,POINT (-122.40343572658638 37.80518490076636)
2023-08-01T00:00:00.000,Recovered Vehicle,Pacific Heights,1,POINT (-122.42561340332031 37.78995132446289)
2021-10-01T00:00:00.000,Motor Vehicle Theft,North Beach,1,POINT (-122.41185846363713 37.80536137643332)
2021-09-01T00:00:00.000,Miscellaneous Investigation,West of Twin Peaks,1,POINT (-122.47436458651232 37.73937137119882)
2023-07-01T00:00:00.000,Burglary,South of Market,1,POINT (-122.40506851040034 37.778068980491405)
2021-04-01T00:00:00.000,Recovered Vehicle,Bernal Heights,1,POINT (-122.41431267246323 37.734762791636435)
2019-03-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.41500165430014 37.77264947305175)
2022-10-01T00:00:00.000,Suspicious Occ,Tenderloin,1,POINT (-122.41588253952085 37.78351564008561)
2024-05-01T00:00:00.000,Suspicious Occ,Financial District/South Beach,1,POINT (-122.3987808227539 37.793357849121094)
2023-01-01T00:00:00.000,Other Miscellaneous,Golden Gate Park,2,POINT (-122.44402430732715 37.772295288962425)
2023-12-01T00:00:00.000,Assault,Tenderloin,1,POINT (-122.40849315881205 37.78445272883687)
2021-12-01T00:00:00.000,Assault,Tenderloin,1,POINT (-122.41094970703125 37.784141540527344)
2021-05-01T00:00:00.000,Burglary,Outer Richmond,2,POINT (-122.47844696044922 37.78230667114258)
2019-12-01T00:00:00.000,Larceny Theft,Hayes Valley,1,POINT (-122.42664149985119 37.778328562984456)
2024-10-01T00:00:00.000,Burglary,Financial District/South Beach,1,POINT (-122.4065933227539 37.787567138671875)
2022-12-01T00:00:00.000,Motor Vehicle Theft,Financial District/South Beach,1,POINT (-122.39658591411781 37.79458821565897)
2021-02-01T00:00:00.000,Traffic Collision,Excelsior,1,POINT (-122.41948699951172 37.72904586791992)
2019-03-01T00:00:00.000,Forgery And Counterfeiting,Tenderloin,1,POINT (-122.40977511008917 37.78665887330192)
2024-02-01T00:00:00.000,Fire Report,Mission,1,POINT (-122.40800476074219 37.76924514770508)
2024-09-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.40725708007812 37.78211975097656)
2019-07-01T00:00:00.000,Malicious Mischief,Western Addition,1,POINT (-122.43726348876953 37.780799865722656)
2021-04-01T00:00:00.000,Weapons Carrying Etc,Bayview Hunters Point,1,POINT (-122.38313293457031 37.73497772216797)
2019-05-01T00:00:00.000,Courtesy Report,Mission,1,POINT (-122.40670013427734 37.756832122802734)
2021-02-01T00:00:00.000,Other Miscellaneous,Portola,1,POINT (-122.40579707534461 37.719737034672356)
2018-10-01T00:00:00.000,Larceny Theft,North Beach,2,POINT (-122.40260412542857 37.80030712878617)
2020-03-01T00:00:00.000,Assault,Outer Mission,1,POINT (-122.44255153607338 37.71962084752888)
2022-04-01T00:00:00.000,Larceny Theft,Oceanview/Merced/Ingleside,1,POINT (-122.45903538600939 37.71405530235735)
2019-04-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.42716979980469 37.76297378540039)
2020-12-01T00:00:00.000,Motor Vehicle Theft,Potrero Hill,2,POINT (-122.39879980631304 37.75584069959303)
2024-02-01T00:00:00.000,Recovered Vehicle,Bayview Hunters Point,1,POINT (-122.38227081298828 37.730621337890625)
2019-10-01T00:00:00.000,Traffic Violation Arrest,West of Twin Peaks,1,POINT (-122.47454732860476 37.72119692139814)
2021-01-01T00:00:00.000,Traffic Violation Arrest,Marina,1,POINT (-122.4342269897461 37.79916000366211)
2018-07-01T00:00:00.000,Stolen Property,Tenderloin,1,POINT (-122.41169738769531 37.78117752075195)
2020-07-01T00:00:00.000,Assault,Inner Sunset,1,POINT (-122.46553039550781 37.75284957885742)
2021-04-01T00:00:00.000,Malicious Mischief,Marina,1,POINT (-122.42656520233714 37.802998029490695)
2023-11-01T00:00:00.000,Disorderly Conduct,Outer Mission,1,POINT (-122.43886348695386 37.71930935913096)
2023-10-01T00:00:00.000,Other Miscellaneous,Lakeshore,1,POINT (-122.49906158447266 37.73157501220703)
2022-05-01T00:00:00.000,Suspicious Occ,Bayview Hunters Point,1,POINT (-122.39424349422065 37.72547564939949)
2022-06-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.4065933227539 37.787567138671875)
2025-03-01T00:00:00.000,Fraud,Lone Mountain/USF,1,POINT (-122.4462890625 37.77995681762695)
2020-02-01T00:00:00.000,Warrant,Bayview Hunters Point,1,POINT (-122.39041900634766 37.735591888427734)
2022-07-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,2,POINT (-122.40840148925781 37.788291931152344)
2024-12-01T00:00:00.000,Larceny Theft,Outer Mission,2,POINT (-122.4383544921875 37.7236442565918)
2022-04-01T00:00:00.000,Motor Vehicle Theft,Lone Mountain/USF,1,POINT (-122.45296382638446 37.775750128426345)
2023-06-01T00:00:00.000,Other Miscellaneous,Financial District/South Beach,1,POINT (-122.40822672700406 37.78735926098589)
2022-11-01T00:00:00.000,Larceny Theft,Chinatown,1,POINT (-122.40772718761984 37.793178300788284)
2019-04-01T00:00:00.000,Assault,Financial District/South Beach,2,POINT (-122.39957203000154 37.791326532588194)
2020-04-01T00:00:00.000,Burglary,South of Market,1,POINT (-122.4095230102539 37.77455139160156)
2022-10-01T00:00:00.000,Drug Offense,Tenderloin,1,POINT (-122.4169829963755 37.78242041771279)
2023-12-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.40748596191406 37.78352737426758)
2019-06-01T00:00:00.000,Stolen Property,Western Addition,1,POINT (-122.43397315831692 37.78121880145902)
2018-01-01T00:00:00.000,Fire Report,Inner Sunset,1,POINT (-122.46310199573726 37.76417782656134)
2023-04-01T00:00:00.000,Malicious Mischief,Lakeshore,2,POINT (-122.4815444946289 37.717529296875)
2019-12-01T00:00:00.000,Suspicious Occ,Marina,1,POINT (-122.43004608154297 37.80351638793945)
2025-01-01T00:00:00.000,Drug Offense,West of Twin Peaks,1,POINT (-122.44200897216797 37.73381042480469)
2020-06-01T00:00:00.000,Burglary,Tenderloin,3,POINT (-122.40769958496094 37.784698486328125)
2023-08-01T00:00:00.000,Lost Property,North Beach,1,POINT (-122.41580242607432 37.80821405292514)
2022-09-01T00:00:00.000,Assault,Castro/Upper Market,1,POINT (-122.43279350716129 37.76102130996882)
2021-09-01T00:00:00.000,Lost Property,Tenderloin,1,POINT (-122.4131480505296 37.780993781477434)
2019-04-01T00:00:00.000,Larceny Theft,Western Addition,2,POINT (-122.42682647705078 37.779258728027344)
2021-10-01T00:00:00.000,Assault,Visitacion Valley,1,POINT (-122.41131582587983 37.7143669576848)
2018-05-01T00:00:00.000,Burglary,Treasure Island,1,POINT (-122.36823272705078 37.82716369628906)
2024-08-01T00:00:00.000,Weapons Carrying Etc,Tenderloin,1,POINT (-122.41278076171875 37.78486633300781)
2022-07-01T00:00:00.000,Larceny Theft,Sunset/Parkside,1,POINT (-122.49333190917969 37.764732360839844)
2019-03-01T00:00:00.000,Offences Against The Family And Children,Tenderloin,1,POINT (-122.41644912401847 37.78631021732119)
2023-01-01T00:00:00.000,Missing Person,South of Market,1,POINT (-122.41187286376953 37.777618408203125)
2023-03-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.40621941463047 37.75172620826143)
2024-12-01T00:00:00.000,Larceny Theft,Hayes Valley,1,POINT (-122.42230987548828 37.77362060546875)
2020-02-01T00:00:00.000,Fraud,Mission,2,POINT (-122.41935926843617 37.76183585447031)
2022-02-01T00:00:00.000,Motor Vehicle Theft,Mission,1,POINT (-122.42057800292969 37.76499557495117)
2020-02-01T00:00:00.000,Larceny Theft,Golden Gate Park,1,POINT (-122.46582794189453 37.77260971069336)
2018-09-01T00:00:00.000,Larceny Theft,Pacific Heights,1,POINT (-122.43529510498047 37.787742614746094)
2023-12-01T00:00:00.000,Other,Sunset/Parkside,1,POINT (-122.49552917480469 37.73470687866211)
2023-06-01T00:00:00.000,Larceny Theft,Russian Hill,3,POINT (-122.41923522949219 37.800132751464844)
2020-02-01T00:00:00.000,Lost Property,Financial District/South Beach,1,POINT (-122.39913024364351 37.80089647618971)
2021-09-01T00:00:00.000,Missing Person,Bernal Heights,1,POINT (-122.4239501953125 37.73884201049805)
2018-03-01T00:00:00.000,Fraud,Mission,1,POINT (-122.417811900507 37.757100931031474)
2018-06-01T00:00:00.000,Motor Vehicle Theft,Mission,2,POINT (-122.42252634633256 37.77159510239282)
2019-09-01T00:00:00.000,Larceny Theft,Hayes Valley,8,POINT (-122.43448332106492 37.77541686019655)
