by_month_incident_date,incident_category,analysis_neighborhood,count,point
2019-03-01T00:00:00.000,Recovered Vehicle,South of Market,5,POINT (-122.40474700927734 37.7742805480957)
2023-02-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.40728759765625 37.77630615234375)
2022-03-01T00:00:00.000,Suspicious Occ,Lone Mountain/USF,1,POINT (-122.45858001708984 37.777252197265625)
2024-03-01T00:00:00.000,Larceny Theft,Potrero Hill,1,POINT (-122.39575958251953 37.75562286376953)
2021-03-01T00:00:00.000,Malicious Mischief,Bayview Hunters Point,1,POINT (-122.38474560905325 37.7360152670918)
2018-02-01T00:00:00.000,Assault,Potrero Hill,1,POINT (-122.39568379927464 37.75704084829117)
2018-09-01T00:00:00.000,Miscellaneous Investigation,Nob Hill,1,POINT (-122.41136169433594 37.794525146484375)
2019-10-01T00:00:00.000,Disorderly Conduct,Western Addition,1,POINT (-122.423828125 37.78107833862305)
2020-10-01T00:00:00.000,Fraud,North Beach,1,POINT (-122.40746137560912 37.80161146089911)
2018-12-01T00:00:00.000,Larceny Theft,Financial District/South Beach,1,POINT (-122.39979802517325 37.788007159435885)
2024-09-01T00:00:00.000,Motor Vehicle Theft,Outer Mission,1,POINT (-122.4263916015625 37.73367691040039)
2021-06-01T00:00:00.000,Recovered Vehicle,Russian Hill,1,POINT (-122.42308780639962 37.802489735410575)
2020-09-01T00:00:00.000,Motor Vehicle Theft,Western Addition,1,POINT (-122.42218780517578 37.781288146972656)
2023-09-01T00:00:00.000,Larceny Theft,Golden Gate Park,1,POINT (-122.47825896276242 37.76591668949364)
2019-11-01T00:00:00.000,Disorderly Conduct,Treasure Island,1,POINT (-122.37317657470703 37.82961654663086)
2023-02-01T00:00:00.000,Lost Property,Inner Richmond,1,POINT (-122.46414497098554 37.779090726308574)
2022-12-01T00:00:00.000,Malicious Mischief,Sunset/Parkside,1,POINT (-122.48248253352365 37.76332580604948)
2021-04-01T00:00:00.000,Other Miscellaneous,Castro/Upper Market,1,POINT (-122.43624180667507 37.76213762477359)
2019-10-01T00:00:00.000,Stolen Property,Hayes Valley,1,POINT (-122.42369842529297 37.77344512939453)
2021-11-01T00:00:00.000,Motor Vehicle Theft,Financial District/South Beach,1,POINT (-122.39324579530015 37.782137079195415)
2023-05-01T00:00:00.000,Lost Property,South of Market,1,POINT (-122.41471099853516 37.77622985839844)
2018-12-01T00:00:00.000,Larceny Theft,Outer Richmond,1,POINT (-122.4836654663086 37.78014373779297)
2018-08-01T00:00:00.000,Other Miscellaneous,Excelsior,1,POINT (-122.43597688974761 37.72312996239932)
2019-06-01T00:00:00.000,Larceny Theft,South of Market,1,POINT (-122.40602111816406 37.7830924987793)
2023-10-01T00:00:00.000,Fraud,Castro/Upper Market,1,POINT (-122.43836212158203 37.76170349121094)
2023-09-01T00:00:00.000,Drug Offense,Tenderloin,1,POINT (-122.41367636179726 37.780926854425914)
2024-12-01T00:00:00.000,Weapons Offense,Mission,1,POINT (-122.42057800292969 37.76499557495117)
2018-04-01T00:00:00.000,Larceny Theft,Mission,1,POINT (-122.41310524380863 37.7654476075275)
2023-01-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.3791732788086 37.728233337402344)
2023-03-01T00:00:00.000,Missing Person,Outer Richmond,1,POINT (-122.50588421001805 37.77532360067261)
2024-09-01T00:00:00.000,Malicious Mischief,Financial District/South Beach,1,POINT (-122.39385986328125 37.79377365112305)
2023-05-01T00:00:00.000,Recovered Vehicle,Excelsior,1,POINT (-122.4249267578125 37.726322174072266)
2023-12-01T00:00:00.000,Burglary,North Beach,1,POINT (-122.40918981932037 37.80044505976436)
2020-07-01T00:00:00.000,Assault,Visitacion Valley,2,POINT (-122.41507720947266 37.71165466308594)
2020-04-01T00:00:00.000,Larceny Theft,Castro/Upper Market,1,POINT (-122.42770449544895 37.76564283029964)
2020-05-01T00:00:00.000,Other Miscellaneous,South of Market,1,POINT (-122.40284061860532 37.779828522833824)
2019-07-01T00:00:00.000,Malicious Mischief,Noe Valley,1,POINT (-122.42965871075012 37.751570853078725)
2022-09-01T00:00:00.000,Burglary,Hayes Valley,1,POINT (-122.42472076416016 37.777137756347656)
2022-01-01T00:00:00.000,Burglary,South of Market,2,POINT (-122.41865539550781 37.77555847167969)
2022-12-01T00:00:00.000,Non-Criminal,Pacific Heights,1,POINT (-122.43163386550978 37.794684264735956)
2018-04-01T00:00:00.000,Warrant,Tenderloin,1,POINT (-122.41752877437465 37.78331088878137)
2023-04-01T00:00:00.000,Recovered Vehicle,Mission,1,POINT (-122.41966897380142 37.76505133632968)
2021-08-01T00:00:00.000,Motor Vehicle Theft,Visitacion Valley,1,POINT (-122.41828342203627 37.71234914596178)
2023-07-01T00:00:00.000,Recovered Vehicle,Noe Valley,1,POINT (-122.43102264404297 37.74263000488281)
2023-07-01T00:00:00.000,Fraud,Marina,1,POINT (-122.44117737724194 37.80019018537176)
2018-12-01T00:00:00.000,Fraud,Mission,1,POINT (-122.41901397705078 37.75220489501953)
2022-08-01T00:00:00.000,Fraud,Pacific Heights,1,POINT (-122.42416146296824 37.79108130313807)
2024-12-01T00:00:00.000,Assault,Mission,2,POINT (-122.41756439208984 37.74907684326172)
2020-06-01T00:00:00.000,Burglary,Japantown,1,POINT (-122.42977905273438 37.78556442260742)
2024-03-01T00:00:00.000,Malicious Mischief,Hayes Valley,1,POINT (-122.43742370605469 37.77313232421875)
2018-05-01T00:00:00.000,Larceny Theft,Potrero Hill,1,POINT (-122.3899917602539 37.755271911621094)
2018-12-01T00:00:00.000,Traffic Violation Arrest,Bayview Hunters Point,1,POINT (-122.38713073730469 37.74507141113281)
2021-04-01T00:00:00.000,Assault,Mission,1,POINT (-122.41486358642578 37.749237060546875)
2018-02-01T00:00:00.000,Case Closure,Presidio Heights,1,POINT (-122.45925576769905 37.786623298986115)
2022-05-01T00:00:00.000,Non-Criminal,Tenderloin,1,POINT (-122.41424157409635 37.78372378203807)
2022-03-01T00:00:00.000,Motor Vehicle Theft,Financial District/South Beach,1,POINT (-122.40105129412207 37.798580053214444)
2022-12-01T00:00:00.000,Non-Criminal,North Beach,1,POINT (-122.41101837158203 37.801170349121094)
2022-07-01T00:00:00.000,Robbery,Bayview Hunters Point,1,POINT (-122.39334020712593 37.73441300707409)
2019-06-01T00:00:00.000,Warrant,Inner Richmond,2,POINT (-122.47111511230469 37.7863883972168)
2018-09-01T00:00:00.000,Burglary,Lone Mountain/USF,2,POINT (-122.45850372314453 37.77619171142578)
2021-07-01T00:00:00.000,Malicious Mischief,Outer Richmond,1,POINT (-122.47537073481517 37.78431945489844)
2021-11-01T00:00:00.000,Larceny Theft,Mission,2,POINT (-122.41935926843617 37.76183585447031)
2018-09-01T00:00:00.000,Larceny Theft,North Beach,1,POINT (-122.41487678623677 37.80354232410081)
2023-12-01T00:00:00.000,Assault,Western Addition,2,POINT (-122.43079788213421 37.782569887796356)
2021-10-01T00:00:00.000,Larceny Theft,Outer Mission,1,POINT (-122.44379478429812 37.71547247071095)
2018-02-01T00:00:00.000,Drug Offense,Tenderloin,1,POINT (-122.41588592529297 37.78351593017578)
2024-07-01T00:00:00.000,Miscellaneous Investigation,Bayview Hunters Point,1,POINT (-122.3999252319336 37.711814880371094)
2023-01-01T00:00:00.000,Burglary,Bayview Hunters Point,1,POINT (-122.37389036627054 37.730936070218895)
2021-02-01T00:00:00.000,Burglary,Noe Valley,1,POINT (-122.43556213378906 37.743160247802734)
2023-04-01T00:00:00.000,Robbery,Mission Bay,1,POINT (-122.39850261575857 37.7717172446168)
2024-05-01T00:00:00.000,Recovered Vehicle,Tenderloin,1,POINT (-122.4194564819336 37.78450012207031)
2019-12-01T00:00:00.000,Prostitution,Mission,4,POINT (-122.41577911376953 37.75883102416992)
2019-08-01T00:00:00.000,Larceny Theft,Nob Hill,3,POINT (-122.42068481445312 37.79057693481445)
2019-07-01T00:00:00.000,Burglary,Castro/Upper Market,1,POINT (-122.44193191385737 37.76529509785884)
2021-05-01T00:00:00.000,Malicious Mischief,Russian Hill,1,POINT (-122.42055996630992 37.806657732348235)
2023-03-01T00:00:00.000,Assault,Bayview Hunters Point,1,POINT (-122.38661870493448 37.73246638983684)
2021-12-01T00:00:00.000,Other Miscellaneous,Nob Hill,2,POINT (-122.41846502787442 37.787966284910645)
2024-02-01T00:00:00.000,Assault,South of Market,1,POINT (-122.41610717773438 37.77353286743164)
2018-07-01T00:00:00.000,Larceny Theft,Bayview Hunters Point,1,POINT (-122.38639831542969 37.738983154296875)
2023-05-01T00:00:00.000,Larceny Theft,Pacific Heights,1,POINT (-122.43364715576172 37.78794860839844)
2023-07-01T00:00:00.000,Larceny Theft,Mission Bay,3,POINT (-122.38971710205078 37.77293014526367)
2019-12-01T00:00:00.000,Malicious Mischief,Chinatown,1,POINT (-122.40441216196413 37.796302097343386)
2021-11-01T00:00:00.000,Fraud,Outer Richmond,2,POINT (-122.51128387451172 37.7729606628418)
2018-07-01T00:00:00.000,Burglary,Castro/Upper Market,1,POINT (-122.44419860839844 37.76194763183594)
2022-09-01T00:00:00.000,Lost Property,Bayview Hunters Point,1,POINT (-122.38737260846696 37.74425940578451)
2024-05-01T00:00:00.000,Drug Offense,Nob Hill,2,POINT (-122.41043090820312 37.78995132446289)
2018-03-01T00:00:00.000,Malicious Mischief,Inner Richmond,1,POINT (-122.46414497098554 37.779090726308574)
2023-11-01T00:00:00.000,Other Miscellaneous,Portola,1,POINT (-122.40727233886719 37.72330093383789)
2019-08-01T00:00:00.000,Larceny Theft,Haight Ashbury,3,POINT (-122.4483871459961 37.768863677978516)
2023-01-01T00:00:00.000,Motor Vehicle Theft,Western Addition,1,POINT (-122.44058931920651 37.78037272095248)
2024-02-01T00:00:00.000,Recovered Vehicle,Bayview Hunters Point,1,POINT (-122.38385009765625 37.74237823486328)
2022-03-01T00:00:00.000,Malicious Mischief,Mission,1,POINT (-122.4190175437401 37.75220444116967)
2021-06-01T00:00:00.000,Larceny Theft,Tenderloin,1,POINT (-122.41367636179726 37.780926854425914)
2020-11-01T00:00:00.000,Assault,Outer Mission,1,POINT (-122.43112276533189 37.733180185311525)
2021-01-01T00:00:00.000,Other Miscellaneous,Marina,1,POINT (-122.43111419677734 37.80046844482422)
2023-03-01T00:00:00.000,Malicious Mischief,Mission,1,POINT (-122.40633392333984 37.75300216674805)
2023-01-01T00:00:00.000,Weapons Offense,North Beach,1,POINT (-122.41360473632812 37.80561828613281)
2018-03-01T00:00:00.000,Other Miscellaneous,Lakeshore,1,POINT (-122.47603947349434 37.72694991292525)
