per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2020-05-01,Burglary,Inner Richmond,1,-122.46870448273314,37.782750916241895
2019-03-01,Malicious Mischief,Russian Hill,1,-122.4225252159745,37.799693671684
2023-06-01,Malicious Mischief,Pacific Heights,1,-122.43327331542969,37.78608703613281
2022-08-01,Fire Report,Hayes Valley,1,-122.43082471432069,37.77397251992769
2021-01-01,Drug Offense,Mission,1,-122.40753173828125,37.76578140258789
2018-05-01,Larceny Theft,South of Market,2,-122.41093444824219,37.779212951660156
2020-03-01,Lost Property,Tenderloin,1,-122.40968322753906,37.78620147705078
2025-03-01,Motor Vehicle Theft,Noe Valley,1,-122.42735290527344,37.75089645385742
2024-05-01,Other Offenses,Bayview Hunters Point,1,-122.38790130615234,37.74361038208008
2021-06-01,Other Offenses,Bayview Hunters Point,1,-122.39260969783655,37.722657955936725
2023-06-01,Motor Vehicle Theft,Sunset/Parkside,1,-122.4921274208722,37.76290059714635
2019-11-01,Assault,North Beach,1,-122.4117664820691,37.80489600962184
2021-05-01,Offences Against The Family And Children,Bernal Heights,2,-122.41655911313254,37.745439134632335
2024-12-01,Fraud,North Beach,1,-122.40386199951172,37.798221588134766
2022-01-01,Larceny Theft,Bayview Hunters Point,1,-122.38998131767396,37.72872846256451
2024-09-01,Larceny Theft,Inner Sunset,1,-122.45881652832031,37.764366149902344
2024-08-01,Drug Offense,Tenderloin,2,-122.41936492919922,37.78403091430664
2022-07-01,Fraud,North Beach,1,-122.4072036743164,37.79877471923828
2018-09-01,Burglary,Lone Mountain/USF,1,-122.45296478271484,37.77574920654297
2025-03-01,Malicious Mischief,Mission,1,-122.41691589355469,37.7728157043457
2024-10-01,Larceny Theft,Inner Sunset,2,-122.4577865600586,37.766014099121094
2023-11-01,Larceny Theft,Financial District/South Beach,7,-122.40371175457705,37.78404443715923
2022-04-01,Larceny Theft,Mission,1,-122.41468811035156,37.75889587402344
2024-10-01,Non-Criminal,South of Market,2,-122.41262817382812,37.774566650390625
2023-07-01,Other,Mission,1,-122.41874757531652,37.75543693568604
2024-11-01,Lost Property,nan,55,-122.40426635742188,37.78447723388672
2020-04-01,Assault,Tenderloin,1,-122.41714561338313,37.78144749392477
2024-02-01,Burglary,Japantown,1,-122.43473052978516,37.784942626953125
2025-02-01,Disorderly Conduct,Treasure Island,1,-122.37608337402344,37.82647705078125
2022-08-01,Assault,Marina,1,-122.43604617512675,37.7998429520262
2020-02-01,Recovered Vehicle,Tenderloin,1,-122.41939688941916,37.7754222198843
2022-06-01,Weapons Offense,Chinatown,1,-122.400681338465,37.79677684232083
2021-12-01,Recovered Vehicle,South of Market,1,-122.40815734863281,37.78053665161133
2020-05-01,Missing Person,Potrero Hill,1,-122.39664451646875,37.76385061832806
2023-05-01,Disorderly Conduct,Financial District/South Beach,1,-122.40433292406829,37.79072193376572
2022-05-01,Fraud,Mission,1,-122.42058060938771,37.76499626872751
2025-04-01,Drug Offense,South of Market,3,-122.410400390625,37.778785705566406
2019-05-01,Other Offenses,Portola,1,-122.40608597505525,37.730975617325
2019-05-01,Malicious Mischief,Financial District/South Beach,1,-122.40222930908203,37.798431396484375
2020-04-01,Malicious Mischief,Mission,2,-122.41006469726562,37.75273895263672
2023-08-01,Assault,Outer Mission,1,-122.43976464381225,37.72206900262077
2020-09-01,Recovered Vehicle,Financial District/South Beach,1,-122.40034484863281,37.80106735229492
2024-07-01,Missing Person,Russian Hill,2,-122.4197998046875,37.80292510986328
2018-09-01,Lost Property,Nob Hill,1,-122.42021179199219,37.78822326660156
2020-04-01,Motor Vehicle Theft,Tenderloin,1,-122.4189932746152,37.782169269140326
2018-09-01,Other Miscellaneous,Tenderloin,1,-122.41095161908784,37.78414101130419
2024-01-01,Disorderly Conduct,Russian Hill,1,-122.42327117919922,37.80341339111328
2020-01-01,Motor Vehicle Theft,Portola,1,-122.40258460077015,37.71992277316633
2018-05-01,Larceny Theft,Mission Bay,1,-122.39275360107422,37.77885055541992
2023-11-01,Sex Offense,Castro/Upper Market,1,-122.42592030312977,37.759829612490556
2018-08-01,Other Miscellaneous,Tenderloin,1,-122.41297149658203,37.785789489746094
2023-05-01,Miscellaneous Investigation,Bayview Hunters Point,1,-122.38847589500467,37.74110763100082
2019-04-01,Missing Person,Oceanview/Merced/Ingleside,1,-122.45603759881043,37.711407963272656
2024-09-01,Motor Vehicle Theft,Tenderloin,1,-122.41531372070312,37.78071975708008
2018-06-01,Other Miscellaneous,Western Addition,1,-122.43581374227543,37.781940323599706
2020-04-01,Larceny Theft,Oceanview/Merced/Ingleside,1,-122.45604543266029,37.712319639752
2019-09-01,Larceny Theft,Russian Hill,2,-122.4220560186136,37.797370645495434
2020-10-01,Larceny Theft,North Beach,1,-122.41524148656329,37.8054171710477
2024-02-01,Burglary,Haight Ashbury,1,-122.4372329711914,37.7722053527832
2018-08-01,Other Miscellaneous,Pacific Heights,1,-122.42852783203125,37.78765106201172
2022-04-01,Larceny Theft,Visitacion Valley,1,-122.40860338532742,37.71515567862731
2021-08-01,Missing Person,Lone Mountain/USF,2,-122.44168090820312,37.777374267578125
2021-05-01,Recovered Vehicle,South of Market,4,-122.4019775390625,37.77647018432617
2020-03-01,Non-Criminal,Noe Valley,1,-122.42957305908203,37.750762939453125
2019-12-01,Motor Vehicle Theft,West of Twin Peaks,1,-122.47454833984375,37.721195220947266
2024-04-01,Motor Vehicle Theft,Mission,1,-122.41595458984375,37.74917221069336
2025-01-01,Assault,Tenderloin,3,-122.41241455078125,37.78300476074219
2020-08-01,Non-Criminal,North Beach,1,-122.41020654508439,37.80031549840949
2019-03-01,Larceny Theft,Inner Sunset,3,-122.4525693550501,37.764509360738124
