per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2023-12-01,Malicious Mischief,Tenderloin,1,-122.4144287109375,37.7846565246582
2023-12-01,Malicious Mischief,Tenderloin,1,-122.41423797607422,37.783721923828125
2023-12-01,Malicious Mischief,Tenderloin,1,-122.41752877437465,37.78331088878137
2023-12-01,Malicious Mischief,Tenderloin,1,-122.4210205078125,37.7843017578125
2023-12-01,Malicious Mischief,Tenderloin,1,-122.42082977294922,37.78337097167969
2023-12-01,Malicious Mischief,Tenderloin,1,-122.42083185184009,37.78337048750076
2023-12-01,Malicious Mischief,Tenderloin,1,-122.41899108886719,37.782169342041016
2023-12-01,Malicious Mischief,Tenderloin,1,-122.41714477539062,37.78144836425781
2023-12-01,Malicious Mischief,Tenderloin,1,-122.4169829963755,37.78242041771279
2023-12-01,Malicious Mischief,Tenderloin,1,-122.41222381591797,37.782073974609375
2023-12-01,Malicious Mischief,Tenderloin,1,-122.41241455078125,37.78300476074219
2023-12-01,Malicious Mischief,Tenderloin,1,-122.41405376568504,37.78279444506034
2023-12-01,Malicious Mischief,Tenderloin,2,-122.41259527758581,37.7839325760642
2023-12-01,Malicious Mischief,Tenderloin,1,-122.41278076171875,37.78486633300781
2023-12-01,Malicious Mischief,Tenderloin,2,-122.41095161908784,37.78414101130419
2023-12-01,Malicious Mischief,Tenderloin,2,-122.40769958496094,37.784698486328125
2023-12-01,Malicious Mischief,Treasure Island,1,-122.37664023199723,37.82908934030154
2023-12-01,Malicious Mischief,Treasure Island,1,-122.37448120117188,37.8261833190918
2023-12-01,Malicious Mischief,Twin Peaks,1,-122.45162200927734,37.74553298950195
2023-12-01,Malicious Mischief,Visitacion Valley,1,-122.40563213213345,37.7119334712716
2023-12-01,Malicious Mischief,Visitacion Valley,1,-122.41828155517578,37.71234893798828
2023-12-01,Malicious Mischief,Visitacion Valley,1,-122.41876220703125,37.71193313598633
2023-12-01,Malicious Mischief,Visitacion Valley,1,-122.40773010253906,37.709590911865234
2023-12-01,Malicious Mischief,Visitacion Valley,2,-122.42161733099789,37.708743053503085
2023-12-01,Malicious Mischief,Visitacion Valley,1,-122.41765594482422,37.70947265625
2023-12-01,Malicious Mischief,Visitacion Valley,1,-122.4222412109375,37.7113151550293
2023-12-01,Malicious Mischief,Visitacion Valley,1,-122.42224083209325,37.71131669257075
2023-12-01,Malicious Mischief,Visitacion Valley,1,-122.40112213720109,37.718979942036555
2023-12-01,Malicious Mischief,Western Addition,1,-122.44058990478516,37.780372619628906
2023-12-01,Malicious Mischief,Western Addition,1,-122.42353820800781,37.7796745300293
2023-12-01,Malicious Mischief,Western Addition,1,-122.4235413079694,37.77967358513161
2023-12-01,Malicious Mischief,Western Addition,1,-122.42701721191406,37.78019332885742
2023-12-01,Malicious Mischief,Western Addition,2,-122.4288558959961,37.780914306640625
2023-12-01,Malicious Mischief,Western Addition,1,-122.43042755126953,37.78071594238281
2023-12-01,Malicious Mischief,Western Addition,1,-122.43042441598713,37.78071557225048
