per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2019-11-01,Warrant,Mission,1,-122.42230830373133,37.76927768510462
2023-06-01,Larceny Theft,Presidio Heights,1,-122.45662689208984,37.78144073486328
2021-08-01,Malicious Mischief,Marina,1,-122.43267822265625,37.79983901977539
2022-01-01,Larceny Theft,Financial District/South Beach,2,-122.40270815508224,37.78325923532804
2024-09-01,Non-Criminal,Tenderloin,1,-122.41780853271484,37.78470993041992
2020-08-01,Burglary,Nob Hill,1,-122.4200210571289,37.78728103637695
2018-08-01,Other Miscellaneous,Hayes Valley,1,-122.43043518066406,37.77210998535156
2018-05-01,Larceny Theft,Inner Richmond,1,-122.4653549194336,37.78096389770508
2020-06-01,Weapons Carrying Etc,Tenderloin,1,-122.41694641113281,37.78047180175781
2023-09-01,Offences Against The Family And Children,South of Market,1,-122.41222500728585,37.77328477975284
2024-03-01,Larceny Theft,Financial District/South Beach,1,-122.39603424072266,37.788536071777344
2019-10-01,Burglary,Financial District/South Beach,3,-122.40658988465438,37.7875680237141
2021-09-01,Assault,Mission,1,-122.42158253573476,37.76991775799648
2020-10-01,Recovered Vehicle,Bayview Hunters Point,1,-122.3772026141149,37.730015826566984
2021-04-01,Offences Against The Family And Children,Portola,2,-122.40470886230469,37.730316162109375
2022-01-01,Assault,Excelsior,1,-122.43231964111328,37.71503829956055
2023-10-01,Larceny Theft,South of Market,3,-122.39653063923612,37.7783268304671
2023-03-01,Assault,Mission,1,-122.40689849853516,37.749717712402344
2023-07-01,Larceny Theft,North Beach,6,-122.40948486328125,37.80613327026367
2020-06-01,Non-Criminal,Hayes Valley,1,-122.42871856689453,37.777099609375
2018-08-01,Fraud,North Beach,1,-122.40679931640625,37.80073547363281
2021-03-01,Malicious Mischief,Mission,1,-122.41920471191406,37.76023483276367
2019-01-01,Offences Against The Family And Children,Tenderloin,1,-122.4189932746152,37.782169269140326
2019-06-01,Motor Vehicle Theft,Bayview Hunters Point,1,-122.40180798355505,37.7347273206739
2018-02-01,Traffic Violation Arrest,Hayes Valley,1,-122.44092179360752,37.77363529533009
2021-04-01,Motor Vehicle Theft,Marina,1,-122.43093512394583,37.799578986493515
2019-02-01,Stolen Property,Castro/Upper Market,2,-122.43064880371094,37.76195526123047
2019-06-01,Motor Vehicle Theft,Bayview Hunters Point,1,-122.38976016875958,37.744672674199506
2018-06-01,Assault,Castro/Upper Market,1,-122.43228149414062,37.76428985595703
2024-07-01,Forgery And Counterfeiting,Mission,1,-122.41886138916016,37.750606536865234
2020-09-01,Malicious Mischief,Russian Hill,1,-122.42196091177799,37.79689974673389
2018-12-01,Other Miscellaneous,Bayview Hunters Point,1,-122.38809204101562,37.73710632324219
2020-10-01,Disorderly Conduct,Bayview Hunters Point,1,-122.38137737558108,37.72573637177566
2020-05-01,Motor Vehicle Theft,Mission,1,-122.40915675616071,37.76181731521618
2019-12-01,Robbery,Tenderloin,3,-122.42081700428415,37.78289412114938
2023-08-01,Non-Criminal,Potrero Hill,1,-122.39894104003906,37.757301330566406
2025-01-01,Assault,Tenderloin,1,-122.4175033569336,37.77654266357422
2018-03-01,Robbery,North Beach,1,-122.41213989257812,37.806758880615234
2024-04-01,Other,Financial District/South Beach,2,-122.40367126464844,37.79080581665039
2024-04-01,Assault,Castro/Upper Market,1,-122.43595886230469,37.75922393798828
2019-01-01,Other Offenses,South of Market,1,-122.40700149161678,37.77004977136961
2020-10-01,Motor Vehicle Theft,Mission,1,-122.42058060938771,37.76499626872751
2018-10-01,Larceny Theft,Bernal Heights,1,-122.40870666503906,37.74835205078125
2020-07-01,Other,Tenderloin,1,-122.41569519042969,37.78258514404297
2022-03-01,Larceny Theft,North Beach,13,-122.41360473632812,37.80561828613281
