per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2018-01-01,Recovered Vehicle,Outer Mission,1,-122.44051361083984,37.72644805908203
2019-12-01,Warrant,Hayes Valley,1,-122.42369842529297,37.77344512939453
2023-09-01,Warrant,Tenderloin,13,-122.41348740024354,37.77999173926721
2022-10-01,Larceny Theft,North Beach,7,-122.41726063240938,37.80707251301197
2024-03-01,Missing Person,Bayview Hunters Point,1,-122.39334106445312,37.749916076660156
2019-12-01,Malicious Mischief,Financial District/South Beach,2,-122.40733704162238,37.784560141211806
2019-03-01,Motor Vehicle Theft,Mission,1,-122.41075854448174,37.75913395834225
2023-12-01,Non-Criminal,Sunset/Parkside,1,-122.50634765625,37.75105285644531
2018-03-01,Assault,Bernal Heights,1,-122.41651960155151,37.73906169795557
2021-08-01,Other,Tenderloin,2,-122.41973873477666,37.78589290013101
2020-07-01,Larceny Theft,North Beach,6,-122.41543157088526,37.8063434285485
2025-04-01,Drug Offense,Mission,7,-122.4204330444336,37.76337432861328
2020-01-01,Other Miscellaneous,Outer Richmond,1,-122.47411346435547,37.782508850097656
2018-07-01,Other Miscellaneous,Financial District/South Beach,1,-122.40350341796875,37.78512191772461
2019-03-01,Lost Property,Western Addition,1,-122.42156982421875,37.786617279052734
2023-08-01,Malicious Mischief,Western Addition,1,-122.42100836115098,37.783824117317494
2023-12-01,Larceny Theft,Bernal Heights,1,-122.41337585449219,37.745147705078125
2023-09-01,Malicious Mischief,Tenderloin,2,-122.41606903076172,37.78445053100586
2021-02-01,nan,Pacific Heights,1,-122.43345642089844,37.78702163696289
2022-12-01,Lost Property,Hayes Valley,1,-122.42438696500791,37.77527093082994
2020-03-01,Larceny Theft,Sunset/Parkside,1,-122.49176789566957,37.74234287583384
2024-03-01,Non-Criminal,Sunset/Parkside,1,-122.4771728515625,37.7635612487793
2023-07-01,Larceny Theft,Presidio Heights,1,-122.44279310120568,37.78288533553736
2023-11-01,Malicious Mischief,Mission,1,-122.42093658447266,37.76991653442383
2019-12-01,Larceny Theft,Chinatown,1,-122.40487670898438,37.79486083984375
2018-02-01,Robbery,Excelsior,1,-122.4324320622292,37.72354972334331
2025-03-01,Robbery,Financial District/South Beach,1,-122.40676879882812,37.78849792480469
2022-12-01,Miscellaneous Investigation,South of Market,1,-122.41414642333984,37.77824020385742
2019-09-01,Recovered Vehicle,Sunset/Parkside,1,-122.5093994140625,37.764034271240234
2023-05-01,Motor Vehicle Theft,South of Market,1,-122.41500091552734,37.772647857666016
2021-10-01,Lost Property,Mission,1,-122.41192626953125,37.76036834716797
2019-06-01,Larceny Theft,Potrero Hill,1,-122.38924822480189,37.757883662734024
2025-01-01,Larceny Theft,Bayview Hunters Point,1,-122.39326477050781,37.73080062866211
2020-12-01,Assault,Treasure Island,1,-122.37446787226924,37.82386062294955
2018-04-01,Lost Property,West of Twin Peaks,1,-122.45233154296875,37.723079681396484
2019-01-01,Larceny Theft,Lakeshore,2,-122.4759292602539,37.731101989746094
2020-11-01,Larceny Theft,Noe Valley,1,-122.4380111694336,37.74623107910156
2020-05-01,Motor Vehicle Theft,Hayes Valley,1,-122.43779754638672,37.77499008178711
2018-04-01,Drug Offense,Bernal Heights,1,-122.40670776367188,37.743350982666016
2019-09-01,Courtesy Report,Western Addition,1,-122.43214416503906,37.780494689941406
2020-05-01,Motor Vehicle Theft,Bayview Hunters Point,1,-122.39409981524675,37.72728040094178
2018-11-01,Disorderly Conduct,Castro/Upper Market,1,-122.4350007026991,37.76088893209152
2020-03-01,Robbery,Tenderloin,1,-122.41939688941916,37.7754222198843
2019-03-01,Larceny Theft,Financial District/South Beach,1,-122.40452450386199,37.79165205510238
2018-02-01,Recovered Vehicle,Chinatown,1,-122.4063491821289,37.79606246948242
2021-10-01,Assault,Lakeshore,1,-122.48028650436845,37.71522542836661
2020-12-01,Assault,Bernal Heights,2,-122.42196876280964,37.74237539724614
2021-01-01,Motor Vehicle Theft,Mission,1,-122.40713900933308,37.75131023015545
2019-02-01,Larceny Theft,Sunset/Parkside,1,-122.48426360978506,37.742673110989635
2022-12-01,Assault,Mission,1,-122.41248321533203,37.7706298828125
2019-08-01,Other,Tenderloin,1,-122.41202545166016,37.78113555908203
2020-01-01,Larceny Theft,Mission,1,-122.4177829388001,37.7691985467523
2022-09-01,Assault,Castro/Upper Market,1,-122.42857360839844,37.76357650756836
2018-03-01,Disorderly Conduct,Mission,1,-122.41048669029503,37.76560583760297
2022-02-01,Malicious Mischief,South of Market,1,-122.40672302246094,37.77762985229492
2022-09-01,Motor Vehicle Theft,Outer Richmond,1,-122.48245296152538,37.778262884356955
2019-06-01,Larceny Theft,Inner Richmond,1,-122.46656265346968,37.782849407135444
2021-01-01,Burglary,Sunset/Parkside,1,-122.49818952795059,37.74205567451305
2023-02-01,Malicious Mischief,Bayview Hunters Point,1,-122.40007300242718,37.72344678051801
2024-11-01,Larceny Theft,Nob Hill,2,-122.4170150756836,37.78910827636719
2020-03-01,Missing Person,Tenderloin,1,-122.41808809883916,37.78610103879033
2021-03-01,Suspicious Occ,Bayview Hunters Point,1,-122.39334026694655,37.74991515734683
2024-05-01,Lost Property,Lone Mountain/USF,1,-122.45468139648438,37.774757385253906
2021-09-01,Sex Offense,Outer Mission,1,-122.43303501736067,37.73055497026543
2021-10-01,Larceny Theft,Russian Hill,1,-122.41693116907143,37.79705082096174
2024-12-01,Recovered Vehicle,Castro/Upper Market,1,-122.43949127197266,37.76222610473633
2023-10-01,Malicious Mischief,Tenderloin,1,-122.40977511008917,37.78665887330192
2019-05-01,Forgery And Counterfeiting,Inner Sunset,1,-122.46630859375,37.7640380859375
2023-07-01,Larceny Theft,Inner Richmond,1,-122.47004374790436,37.786437146284236
2018-11-01,Malicious Mischief,North Beach,1,-122.4121414255319,37.80675808244208
2023-06-01,Lost Property,South of Market,2,-122.40725467595034,37.78211941829001
2019-05-01,Assault,Outer Mission,1,-122.43976464381225,37.72206900262077
2021-02-01,Recovered Vehicle,Bayview Hunters Point,1,-122.38169092483305,37.72780466128588
2024-11-01,Larceny Theft,Lone Mountain/USF,1,-122.4538803100586,37.78023910522461
2024-01-01,Fraud,Bernal Heights,1,-122.41822052001953,37.748165130615234
2024-10-01,Larceny Theft,Mission,1,-122.41423034667969,37.75409698486328
