per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2024-03-01,Larceny Theft,Bayview Hunters Point,2,-122.37955474853516,37.731109619140625
2018-11-01,Recovered Vehicle,West of Twin Peaks,1,-122.46880691698532,37.72574019295674
2025-01-01,Lost Property,Lakeshore,1,-122.48302459716797,37.72120666503906
2021-03-01,Larceny Theft,South of Market,1,-122.40870666503906,37.78097152709961
2021-12-01,Larceny Theft,Russian Hill,1,-122.42050170898438,37.79803466796875
2018-07-01,Burglary,Haight Ashbury,1,-122.4518657283479,37.769378662723035
2023-08-01,Assault,North Beach,1,-122.41020654508439,37.80031549840949
2023-07-01,Recovered Vehicle,Outer Richmond,1,-122.47924041748047,37.77840805053711
2021-07-01,Larceny Theft,Pacific Heights,1,-122.42397496619338,37.79016047050102
2021-07-01,Malicious Mischief,Nob Hill,1,-122.41482563329623,37.79498815505522
2018-11-01,Motor Vehicle Theft,Mission,1,-122.41556139099544,37.77310058698727
2020-03-01,Burglary,Marina,1,-122.43627166748047,37.80081558227539
2019-10-01,Larceny Theft,Inner Richmond,5,-122.46656036376953,37.7828483581543
2019-04-01,Malicious Mischief,Sunset/Parkside,1,-122.48864803048886,37.75931226833344
2020-12-01,Motor Vehicle Theft,Presidio Heights,1,-122.44998168945312,37.786136627197266
2018-02-01,Robbery,Sunset/Parkside,1,-122.48118121642418,37.744681182378415
2019-02-01,Larceny Theft,Nob Hill,2,-122.42040252685547,37.78916549682617
2019-05-01,Other Miscellaneous,Mission,1,-122.42285341516849,37.764858949225236
2020-03-01,Larceny Theft,Pacific Heights,1,-122.43327331542969,37.78608703613281
2025-02-01,Larceny Theft,Russian Hill,2,-122.41780090332031,37.801265716552734
2021-01-01,Case Closure,Mission,1,-122.40621948242188,37.75172805786133
2019-01-01,Motor Vehicle Theft,Mission,1,-122.42252349853516,37.7715950012207
2021-12-01,Larceny Theft,Pacific Heights,1,-122.43402709034117,37.78983697125977
2019-12-01,Non-Criminal,South of Market,7,-122.41262817382812,37.774566650390625
2020-12-01,Larceny Theft,Financial District/South Beach,1,-122.40513139342886,37.78823029552724
2018-03-01,Larceny Theft,West of Twin Peaks,1,-122.45874786376953,37.7442741394043
2022-09-01,Assault,Bayview Hunters Point,2,-122.37664031982422,37.73249435424805
2019-01-01,Larceny Theft,South of Market,1,-122.41358947753906,37.774662017822266
2020-06-01,Larceny Theft,South of Market,1,-122.41657567021807,37.77390625135662
2021-08-01,Larceny Theft,Marina,1,-122.44470426984901,37.800695733525004
2018-06-01,Malicious Mischief,Chinatown,1,-122.40204098389721,37.79750494349097
2022-09-01,Motor Vehicle Theft,Mission,2,-122.41190338134766,37.752628326416016
2023-03-01,Burglary,Lone Mountain/USF,1,-122.45008850097656,37.7821159362793
2019-10-01,Larceny Theft,Oceanview/Merced/Ingleside,1,-122.45919799804688,37.72002410888672
2020-04-01,Larceny Theft,Outer Richmond,1,-122.48124694824219,37.77644729614258
2022-05-01,Fraud,West of Twin Peaks,1,-122.4516066424947,37.743609990098456
2021-08-01,Burglary,Mission,1,-122.41439056396484,37.755699157714844
2021-05-01,Larceny Theft,North Beach,5,-122.40904998779297,37.808109283447266
2024-12-01,Lost Property,Pacific Heights,1,-122.44247436523438,37.7896614074707
2023-04-01,Non-Criminal,Potrero Hill,1,-122.39990737812333,37.75724266322745
2023-02-01,Burglary,Russian Hill,1,-122.42219543457031,37.806434631347656
2022-09-01,Larceny Theft,Haight Ashbury,1,-122.44554138183594,37.7673225402832
2021-06-01,Recovered Vehicle,Excelsior,1,-122.42266845703125,37.72882080078125
2020-07-01,Larceny Theft,Excelsior,1,-122.4342269897461,37.712467193603516
2018-04-01,Burglary,West of Twin Peaks,1,-122.46076365806017,37.727610075454194
2019-05-01,Larceny Theft,Japantown,7,-122.4347299934904,37.784944005025956
2021-06-01,Malicious Mischief,South of Market,1,-122.41261291503906,37.77702713012695
2024-02-01,Motor Vehicle Theft,Mission Bay,1,-122.3895263671875,37.77111053466797
2019-01-01,Malicious Mischief,Outer Richmond,1,-122.49597201699906,37.77203201350724
2022-11-01,Larceny Theft,Nob Hill,1,-122.41903621239146,37.79078805361173
2021-01-01,Warrant,Twin Peaks,1,-122.44763946533203,37.748069763183594
2023-08-01,Larceny Theft,Pacific Heights,1,-122.43656921386719,37.7940559387207
2023-08-01,Non-Criminal,Bayview Hunters Point,1,-122.38288787273962,37.730341970705894
2020-09-01,Fraud,Inner Sunset,1,-122.47334289550781,37.755550384521484
