per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2022-02-01,Assault,Hayes Valley,1,-122.4315746434308,37.77769992435941
2019-03-01,Fraud,Tenderloin,1,-122.41752624511719,37.78330993652344
2023-07-01,Motor Vehicle Theft,Marina,1,-122.42707824707031,37.79719924926758
2021-03-01,Fraud,Bernal Heights,1,-122.4234307559999,37.74169519797964
2021-05-01,Motor Vehicle Theft,Visitacion Valley,1,-122.42224083209325,37.71131669257075
2023-03-01,Non-Criminal,Inner Sunset,1,-122.46498105549051,37.76035845968295
2020-11-01,Missing Person,Russian Hill,1,-122.41669632740751,37.80427681522903
2019-12-01,Non-Criminal,Mission Bay,3,-122.39137353346597,37.77283099431839
2019-07-01,Case Closure,Financial District/South Beach,1,-122.40579958020592,37.79177821192182
2021-09-01,Larceny Theft,South of Market,2,-122.40320508205973,37.773051100635065
2022-07-01,Larceny Theft,Oceanview/Merced/Ingleside,1,-122.46257019042969,37.711368560791016
2021-10-01,Malicious Mischief,Golden Gate Park,1,-122.46833801269531,37.768775939941406
2020-04-01,Larceny Theft,Mission,1,-122.42241142068325,37.76165021917327
2025-03-01,Non-Criminal,Tenderloin,1,-122.41405487060547,37.78279495239258
2018-08-01,Larceny Theft,Bayview Hunters Point,1,-122.39096789139202,37.734013871373556
2020-06-01,Malicious Mischief,Sunset/Parkside,1,-122.48342310398773,37.76141727832967
2024-07-01,Motor Vehicle Theft,South of Market,1,-122.39893341064453,37.78378677368164
2022-03-01,Malicious Mischief,Marina,1,-122.43111529139097,37.80046921742964
2018-06-01,Drug Offense,North Beach,1,-122.41360473632812,37.80561828613281
2023-01-01,Malicious Mischief,Tenderloin,1,-122.41752624511719,37.78330993652344
2022-05-01,Robbery,Sunset/Parkside,1,-122.4781908269142,37.76351475721804
2023-06-01,Motor Vehicle Theft,Castro/Upper Market,1,-122.43580799050837,37.75762309602752
2022-12-01,Suspicious Occ,South of Market,1,-122.40392088280285,37.780699048573226
2020-01-01,Larceny Theft,Hayes Valley,1,-122.43742370605469,37.77313232421875
2020-12-01,Malicious Mischief,Excelsior,1,-122.43231964111328,37.71503829956055
2024-04-01,Suspicious Occ,Marina,1,-122.4327621459961,37.80025863647461
2019-10-01,Missing Person,South of Market,1,-122.40728965907793,37.77630595203942
2024-06-01,Warrant,Tenderloin,2,-122.41632843017578,37.78572463989258
2022-09-01,Malicious Mischief,Hayes Valley,1,-122.42706298828125,37.77206039428711
2021-10-01,Drug Offense,Pacific Heights,1,-122.43402709034117,37.78983697125977
2019-07-01,Larceny Theft,Outer Richmond,1,-122.49223327636719,37.779747009277344
2021-03-01,Larceny Theft,Tenderloin,1,-122.41983032226562,37.78635787963867
2022-08-01,Assault,Sunset/Parkside,1,-122.50940219269224,37.76403273428497
2019-01-01,Suspicious Occ,Castro/Upper Market,1,-122.42669318465524,37.767869018159196
2019-07-01,Malicious Mischief,Visitacion Valley,1,-122.42224083209325,37.71131669257075
2018-02-01,Burglary,Bernal Heights,1,-122.4231169863442,37.73735790354421
2018-04-01,Other Miscellaneous,Tenderloin,2,-122.42025546027398,37.780576217006235
2022-07-01,Drug Offense,Tenderloin,4,-122.41632843017578,37.78572463989258
2018-01-01,Motor Vehicle Theft,Bayview Hunters Point,1,-122.40218351932117,37.750580761479114
2020-04-01,Assault,Bayview Hunters Point,1,-122.39509582519531,37.71205520629883
2023-12-01,Other Miscellaneous,South of Market,1,-122.4141732061619,37.77580068534641
2022-04-01,Non-Criminal,Bayview Hunters Point,1,-122.38897705078125,37.716087341308594
2023-10-01,Larceny Theft,Financial District/South Beach,1,-122.4015121459961,37.78826904296875
2018-07-01,Non-Criminal,Sunset/Parkside,1,-122.50926971435547,37.762142181396484
2023-06-01,Malicious Mischief,Noe Valley,1,-122.43637687200821,37.75196033846789
2023-03-01,Larceny Theft,McLaren Park,1,-122.41197204589844,37.721458435058594
2019-04-01,Burglary,Bayview Hunters Point,1,-122.39241790771484,37.72916030883789
2023-07-01,Recovered Vehicle,Mission,1,-122.40583038330078,37.76847457885742
2020-07-01,Malicious Mischief,Noe Valley,1,-122.4268223051499,37.74529850032681
2023-12-01,Assault,South of Market,1,-122.4137191772461,37.77543640136719
2023-07-01,Assault,Hayes Valley,1,-122.42532348632812,37.77179718017578
2020-08-01,Larceny Theft,Noe Valley,1,-122.42973130316813,37.752362000689736
2018-05-01,Suspicious Occ,Outer Mission,1,-122.45266472219633,37.70880633652071
2020-01-01,Motor Vehicle Theft,Portola,1,-122.4110107421875,37.72968673706055
2020-03-01,Larceny Theft,South of Market,1,-122.41160611386445,37.77622135530407
2020-07-01,Malicious Mischief,Mission,1,-122.42204381448558,37.76653957529556
2024-05-01,Non-Criminal,South of Market,1,-122.41241455078125,37.778045654296875
2024-11-01,Missing Person,Mission,1,-122.40583038330078,37.76847457885742
2018-09-01,Larceny Theft,Russian Hill,2,-122.41905212402344,37.799198150634766
2020-03-01,Recovered Vehicle,Bayview Hunters Point,1,-122.38363786204994,37.73660452681319
2021-12-01,Motor Vehicle Theft,Outer Richmond,1,-122.48739624023438,37.772422790527344
2018-08-01,Larceny Theft,Hayes Valley,2,-122.42170930842168,37.778956863808695
2020-01-01,Motor Vehicle Theft,Hayes Valley,1,-122.42551205721274,37.772734311063964
2019-08-01,Suspicious Occ,Inner Sunset,1,-122.46644592285156,37.765926361083984
2025-03-01,Malicious Mischief,Portola,3,-122.4007339477539,37.72040939331055
2024-02-01,Larceny Theft,Mission,1,-122.41964721679688,37.7710075378418
2018-10-01,Recovered Vehicle,Marina,1,-122.43896794440205,37.79760255436155
2022-02-01,Suicide,South of Market,1,-122.40352630615234,37.7776985168457
2022-04-01,Larceny Theft,Twin Peaks,1,-122.44247436523438,37.753719329833984
2019-05-01,Burglary,Russian Hill,2,-122.41871643066406,37.805931091308594
2022-10-01,Other Miscellaneous,Excelsior,1,-122.42160034179688,37.72887420654297
2021-04-01,Larceny Theft,Tenderloin,1,-122.41094970703125,37.784141540527344
2023-02-01,Larceny Theft,Castro/Upper Market,1,-122.42653846603581,37.76626792151857
2020-02-01,Offences Against The Family And Children,Sunset/Parkside,1,-122.50177001953125,37.762474060058594
2024-07-01,Larceny Theft,Financial District/South Beach,17,-122.40676879882812,37.78849792480469
2023-08-01,Malicious Mischief,Mission,1,-122.41917060471224,37.74817939136343
2021-05-01,Recovered Vehicle,Bayview Hunters Point,1,-122.40564673809936,37.73832136115452
2020-10-01,Motor Vehicle Theft,Potrero Hill,1,-122.4005965070903,37.75334406115277
2022-03-01,Recovered Vehicle,Bayview Hunters Point,1,-122.38179490192714,37.737769711792836
2023-03-01,Fraud,Western Addition,2,-122.4224624633789,37.782684326171875
2024-10-01,Fraud,Tenderloin,2,-122.41770935058594,37.784236907958984
2021-08-01,Non-Criminal,Mission Bay,2,-122.39143433652146,37.773466920607476
2021-03-01,Malicious Mischief,South of Market,1,-122.40895080566406,37.783287048339844
2020-04-01,Malicious Mischief,Outer Richmond,1,-122.5038833618164,37.777286529541016
2022-12-01,Larceny Theft,Outer Richmond,2,-122.48045349121094,37.78028106689453
2021-11-01,Larceny Theft,North Beach,1,-122.41020965576172,37.800315856933594
2018-06-01,Other Miscellaneous,Nob Hill,2,-122.41836486841419,37.78748711637317
2020-11-01,Assault,North Beach,1,-122.40386301890015,37.798222970428206
2024-09-01,Motor Vehicle Theft,Excelsior,1,-122.43555450439453,37.71158218383789
2021-04-01,Larceny Theft,Castro/Upper Market,1,-122.43658826795966,37.76900080136138
2019-12-01,Larceny Theft,Oceanview/Merced/Ingleside,1,-122.46616467655028,37.711654546498245
2021-12-01,Non-Criminal,Bernal Heights,1,-122.42237854003906,37.73384094238281
2025-01-01,Assault,Tenderloin,1,-122.41632843017578,37.78572463989258
2023-02-01,Miscellaneous Investigation,Bayview Hunters Point,1,-122.38775628177875,37.7528356110411
2018-06-01,Other Miscellaneous,Nob Hill,1,-122.41279702672762,37.796155150915205
2021-11-01,Non-Criminal,Golden Gate Park,1,-122.45335228997452,37.768246024114525
2019-07-01,Assault,Tenderloin,1,-122.41296966814406,37.78578958358186
2019-09-01,Motor Vehicle Theft,Potrero Hill,1,-122.3956823185025,37.76390698537429
2020-12-01,Recovered Vehicle,Bayview Hunters Point,1,-122.3856822043127,37.72723322695208
2020-01-01,Warrant,Tenderloin,1,-122.41889953613281,37.78170394897461
2019-03-01,Recovered Vehicle,Bayview Hunters Point,1,-122.40024641045045,37.73927590153057
2023-08-01,Larceny Theft,Outer Mission,1,-122.43962097167969,37.7259635925293
2021-02-01,Larceny Theft,Western Addition,1,-122.42411041259766,37.78247833251953
2024-04-01,Lost Property,Tenderloin,1,-122.40977478027344,37.786659240722656
2020-01-01,Larceny Theft,Bayview Hunters Point,1,-122.38809082672331,37.73710637580877
2020-08-01,Non-Criminal,South of Market,1,-122.40968322753906,37.7728385925293
2021-12-01,Larceny Theft,Mission,1,-122.41229248046875,37.76419448852539
2021-03-01,Other Miscellaneous,Financial District/South Beach,1,-122.40350341796875,37.78512191772461
2021-11-01,Motor Vehicle Theft,Pacific Heights,1,-122.43620350896612,37.79226261825945
2018-01-01,Larceny Theft,Russian Hill,1,-122.41815185546875,37.80313491821289
2019-01-01,Larceny Theft,Financial District/South Beach,1,-122.40253448486328,37.78999710083008
2024-10-01,Larceny Theft,Nob Hill,3,-122.41043090820312,37.78995132446289
2024-01-01,Fraud,Bernal Heights,1,-122.42196430928627,37.73243322137778
2023-02-01,Burglary,Financial District/South Beach,1,-122.40112990566737,37.7911279922278
2024-10-01,Assault,Excelsior,1,-122.43746185302734,37.72116470336914
2022-03-01,Lost Property,Tenderloin,4,-122.41259527758581,37.7839325760642
2020-05-01,Miscellaneous Investigation,Hayes Valley,1,-122.42829132080078,37.77811813354492
2020-11-01,Motor Vehicle Theft,Twin Peaks,1,-122.44502258300781,37.74837112426758
2023-01-01,Larceny Theft,Twin Peaks,1,-122.44480895996094,37.74925231933594
2018-02-01,Burglary,Bayview Hunters Point,1,-122.37223376860686,37.72778395579471
2019-01-01,Missing Person,Lone Mountain/USF,1,-122.44130006503445,37.77550468658887
2018-02-01,Other Miscellaneous,Nob Hill,1,-122.40878610771277,37.790159500031805
2021-12-01,Larceny Theft,Outer Mission,1,-122.44255065917969,37.71961975097656
2023-03-01,Non-Criminal,Mission,1,-122.40670013427734,37.756832122802734
2019-07-01,Larceny Theft,Bayview Hunters Point,3,-122.40583815976386,37.74239176061754
2022-03-01,Burglary,Mission,2,-122.41802978515625,37.770877838134766
2020-07-01,Offences Against The Family And Children,Haight Ashbury,1,-122.43209230178827,37.77189726490146
2021-03-01,Larceny Theft,Potrero Hill,1,-122.40317091731887,37.7608921280721
2019-11-01,Larceny Theft,Russian Hill,2,-122.42181396484375,37.8045654296875
2018-07-01,Robbery,Mission Bay,2,-122.39403533935547,37.77633285522461
2023-03-01,Other Miscellaneous,Bayview Hunters Point,1,-122.38696169297265,37.73835882193093
2022-07-01,Assault,Bayview Hunters Point,1,-122.38408660888672,37.71966552734375
2023-06-01,Non-Criminal,Tenderloin,1,-122.41992950439453,37.786827087402344
2022-11-01,Larceny Theft,West of Twin Peaks,1,-122.4534190535757,37.73230557005688
2020-12-01,Motor Vehicle Theft,Mission Bay,1,-122.3936531336956,37.772732929952134
2020-05-01,Malicious Mischief,Mission Bay,1,-122.39850616455078,37.7717170715332
2021-07-01,Missing Person,Visitacion Valley,1,-122.40653228759766,37.712284088134766
2018-11-01,Robbery,Outer Mission,1,-122.43335723876953,37.72658920288086
2024-09-01,Fire Report,Mission,1,-122.40800476074219,37.76924514770508
2022-03-01,Larceny Theft,Mission,1,-122.4124984741211,37.759029388427734
