per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2018-04-01,Burglary,Bayview Hunters Point,3,-122.4000244140625,37.7323112487793
2018-09-01,Larceny Theft,Financial District/South Beach,1,-122.39261627197266,37.78142166137695
2020-04-01,Non-Criminal,Western Addition,1,-122.42236949505478,37.782219236755296
2019-12-01,Traffic Violation Arrest,Mission,1,-122.41547327497034,37.7556341074211
2023-08-01,Recovered Vehicle,Western Addition,1,-122.42758178710938,37.78298568725586
2021-03-01,Motor Vehicle Theft,Bayview Hunters Point,2,-122.38976016875958,37.744672674199506
2023-03-01,Offences Against The Family And Children,Western Addition,3,-122.43561626610261,37.781009344703506
2023-03-01,Warrant,Tenderloin,1,-122.41222073683006,37.78207306684549
2018-02-01,Assault,Mission,1,-122.41546212875728,37.76693705518631
2024-07-01,Assault,Treasure Island,1,-122.37142944335938,37.82954788208008
2020-08-01,Burglary,Mission,2,-122.41229339731693,37.76419337493879
2020-01-01,Robbery,Mission,2,-122.41717893750247,37.761967527761925
2019-01-01,Assault,Tenderloin,1,-122.41927343381671,37.78356778488696
2018-06-01,Lost Property,Sunset/Parkside,2,-122.48118121642418,37.744681182378415
2021-07-01,Burglary,Lone Mountain/USF,1,-122.44730151526936,37.78239164108496
2018-06-01,Lost Property,West of Twin Peaks,1,-122.4704360961914,37.73320770263672
2022-06-01,Larceny Theft,Nob Hill,1,-122.41190047021071,37.7926482481423
2020-07-01,Motor Vehicle Theft,Russian Hill,1,-122.41993563765344,37.795237659761746
2022-02-01,Malicious Mischief,Marina,1,-122.43379794514195,37.80504328668041
2024-05-01,Robbery,Tenderloin,1,-122.41770935058594,37.784236907958984
2023-09-01,Other Miscellaneous,South of Market,1,-122.41093444824219,37.769412994384766
2022-08-01,Larceny Theft,Tenderloin,3,-122.41606903076172,37.78445053100586
2021-01-01,Assault,Sunset/Parkside,1,-122.47616577148438,37.750511169433594
2018-07-01,Burglary,Castro/Upper Market,1,-122.43485368203896,37.75928916994242
2020-12-01,Lost Property,Tenderloin,1,-122.40930938720703,37.78434753417969
2020-09-01,Burglary,Pacific Heights,3,-122.43438048549993,37.791591649822166
2019-02-01,Other Miscellaneous,Mission,2,-122.41717529296875,37.761966705322266
2021-12-01,Motor Vehicle Theft,Haight Ashbury,1,-122.44838968682683,37.76886462793857
2020-04-01,Larceny Theft,Potrero Hill,1,-122.38985196114861,37.76426021440879
2022-09-01,Offences Against The Family And Children,Sunset/Parkside,1,-122.47783660888672,37.74295425415039
2023-06-01,Assault,Financial District/South Beach,3,-122.40733704162238,37.784560141211806
2023-05-01,Forgery And Counterfeiting,Portola,1,-122.40608978271484,37.73097610473633
2022-07-01,Recovered Vehicle,Marina,1,-122.43742370605469,37.79827880859375
2020-07-01,Other Miscellaneous,Bayview Hunters Point,1,-122.4002456665039,37.73927688598633
2022-07-01,Assault,North Beach,2,-122.40720639505003,37.798776308543445
2023-01-01,Motor Vehicle Theft,Haight Ashbury,1,-122.4434585571289,37.76949691772461
2023-05-01,Larceny Theft,Western Addition,2,-122.4250469538071,37.78713043316287
2023-07-01,Larceny Theft,West of Twin Peaks,1,-122.44999269892108,37.73584098983004
2025-02-01,Larceny Theft,Bayview Hunters Point,1,-122.386962890625,37.73835754394531
2020-01-01,Larceny Theft,Mission,1,-122.40630340576172,37.76325225830078
2020-04-01,Missing Person,Mission Bay,3,-122.39119934924325,37.77100919089478
2022-02-01,Recovered Vehicle,Glen Park,1,-122.42550659179688,37.737754821777344
2022-04-01,Larceny Theft,Sunset/Parkside,1,-122.50660545351313,37.75478369941689
2021-04-01,Larceny Theft,Mission Bay,1,-122.38971710205078,37.77293014526367
