per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2018-03-01,Warrant,Sunset/Parkside,1,-122.50631713867188,37.737022399902344
2021-07-01,Other,Haight Ashbury,1,-122.44218444824219,37.77157211303711
2025-01-01,Suspicious Occ,Chinatown,1,-122.40401458740234,37.79364776611328
2020-12-01,Larceny Theft,Oceanview/Merced/Ingleside,3,-122.46121054867618,37.72494970021032
2021-07-01,Larceny Theft,Haight Ashbury,5,-122.45071018189665,37.769526043647296
2021-05-01,Case Closure,Financial District/South Beach,1,-122.39564514160156,37.786380767822266
2020-01-01,Other,Excelsior,1,-122.42757999174721,37.72856630132468
2022-01-01,Burglary,Bayview Hunters Point,2,-122.38829225932103,37.73060610289242
2019-03-01,Drug Offense,Mission,6,-122.42047882080078,37.7650032043457
2019-10-01,Larceny Theft,Mission,2,-122.41096197259283,37.760427451635174
2022-04-01,Missing Person,Outer Mission,1,-122.44638334998548,37.711436149006985
2020-04-01,Other Miscellaneous,Bernal Heights,2,-122.42168044914007,37.74282117323275
2024-02-01,Disorderly Conduct,Mission,1,-122.41454315185547,37.75729751586914
2021-09-01,Non-Criminal,Marina,1,-122.43627391136633,37.80081414349149
2024-04-01,Assault,Portola,3,-122.40359497070312,37.72763442993164
2019-12-01,Other Miscellaneous,Presidio Heights,1,-122.45340664826642,37.78641773044466
2021-09-01,Larceny Theft,Outer Richmond,1,-122.48407980651461,37.78579452946701
2020-12-01,Missing Person,Pacific Heights,1,-122.42926788330078,37.79133987426758
2024-10-01,Recovered Vehicle,Outer Mission,1,-122.43058013916016,37.73123550415039
2021-12-01,Burglary,Marina,1,-122.43074718839506,37.79864833754814
2024-02-01,Drug Offense,Mission,1,-122.41848754882812,37.76349639892578
2024-01-01,Larceny Theft,Chinatown,1,-122.40786949751586,37.798696860400426
2020-11-01,Lost Property,Mission,2,-122.42252634633256,37.77159510239282
2023-07-01,Recovered Vehicle,McLaren Park,1,-122.41167332538446,37.71875409989921
2021-01-01,Non-Criminal,Hayes Valley,2,-122.42451370094967,37.776687555001864
2022-07-01,Lost Property,Chinatown,5,-122.40987875494628,37.7984422945084
2019-03-01,Larceny Theft,Western Addition,1,-122.43435039627953,37.7830830171894
2024-02-01,Disorderly Conduct,Chinatown,1,-122.40843200683594,37.79670333862305
2018-06-01,Disorderly Conduct,Twin Peaks,1,-122.45162200927734,37.74553298950195
2019-08-01,Miscellaneous Investigation,Tenderloin,1,-122.4186019897461,37.7802619934082
2021-11-01,Burglary,Marina,1,-122.42618004477822,37.80109545463191
2023-03-01,Miscellaneous Investigation,Bernal Heights,1,-122.41493225097656,37.73479461669922
2018-02-01,Other Miscellaneous,North Beach,1,-122.41878185632008,37.80624124805435
2018-02-01,Motor Vehicle Theft,Sunset/Parkside,1,-122.48504638671875,37.75386428833008
2019-04-01,Other Miscellaneous,Financial District/South Beach,2,-122.38942894299095,37.78883777870189
2021-06-01,Larceny Theft,Twin Peaks,1,-122.44131469726562,37.75688552856445
2022-12-01,Motor Vehicle Theft,Financial District/South Beach,1,-122.39558410644531,37.79375457763672
2021-09-01,Burglary,Mission Bay,2,-122.39137353346597,37.77283099431839
2023-02-01,Traffic Violation Arrest,Outer Mission,1,-122.44456307189883,37.71607942683726
2024-04-01,Larceny Theft,Pacific Heights,1,-122.42726135253906,37.78974151611328
2022-01-01,Burglary,Mission,2,-122.41966897380142,37.76505133632968
2023-04-01,Warrant,Mission,1,-122.41998291015625,37.768272399902344
2022-04-01,Courtesy Report,Bayview Hunters Point,1,-122.39717687851248,37.72990988256753
2022-08-01,Larceny Theft,Mission,1,-122.41626739501953,37.75237274169922
2019-06-01,Other Miscellaneous,Hayes Valley,1,-122.4237289428711,37.77199935913086
2018-01-01,Non-Criminal,Mission,1,-122.40618656585733,37.75136690198006
2018-05-01,Larceny Theft,Sunset/Parkside,1,-122.49965413917143,37.74760467752039
2018-05-01,Malicious Mischief,Potrero Hill,1,-122.38831553235394,37.75793970427954
2019-08-01,Other Miscellaneous,Mission,3,-122.42047882080078,37.7650032043457
2020-06-01,Larceny Theft,Bernal Heights,1,-122.40692901611328,37.739234924316406
2020-03-01,Suspicious Occ,West of Twin Peaks,1,-122.47018095942835,37.72317201794171
2018-05-01,Motor Vehicle Theft,Haight Ashbury,1,-122.43723493300963,37.77220371162243
2019-01-01,Non-Criminal,Marina,1,-122.4454116821289,37.79582595825195
2021-01-01,Burglary,Nob Hill,1,-122.41521785538286,37.794028833230335
2023-02-01,Offences Against The Family And Children,Tenderloin,1,-122.41790141130261,37.785167213738916
2022-10-01,Motor Vehicle Theft,Visitacion Valley,1,-122.40859985351562,37.71515655517578
