per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2022-01-01,Non-Criminal,Bayview Hunters Point,1,-122.38772939117182,37.73123178759346
2018-08-01,Drug Offense,South of Market,1,-122.4137181543595,37.77543698128962
2019-12-01,Other Miscellaneous,Financial District/South Beach,1,-122.39650448774395,37.79309708139333
2020-03-01,Other Miscellaneous,Lone Mountain/USF,1,-122.45296382638446,37.775750128426345
2023-02-01,Robbery,West of Twin Peaks,1,-122.47590202152121,37.74678203639273
2024-10-01,Non-Criminal,Financial District/South Beach,6,-122.39669036865234,37.790462493896484
2025-02-01,Miscellaneous Investigation,Outer Richmond,1,-122.47938537597656,37.78033447265625
2020-06-01,Malicious Mischief,Portola,2,-122.40073581863834,37.720408882369306
2023-02-01,Fraud,Financial District/South Beach,1,-122.40593812008852,37.792450751407294
2022-12-01,Larceny Theft,Western Addition,1,-122.4250469538071,37.78713043316287
2021-05-01,Suspicious Occ,Tenderloin,1,-122.41698455810547,37.78242111206055
2024-11-01,Larceny Theft,Tenderloin,1,-122.41992950439453,37.786827087402344
2021-03-01,Non-Criminal,Lakeshore,2,-122.47299095912123,37.71501138834774
2018-02-01,Larceny Theft,Tenderloin,1,-122.41880798339844,37.78123474121094
2021-09-01,Disorderly Conduct,Outer Richmond,1,-122.50038632217635,37.77370198998833
2021-01-01,Weapons Offense,Bayview Hunters Point,1,-122.37684733677168,37.74019196645599
2020-09-01,Larceny Theft,Outer Richmond,1,-122.48794555664062,37.779945373535156
2018-09-01,Larceny Theft,Financial District/South Beach,1,-122.39815206842287,37.79618607065459
2020-11-01,Fraud,Treasure Island,2,-122.37533569335938,37.82411193847656
2019-07-01,Malicious Mischief,Castro/Upper Market,1,-122.43518829345703,37.762672424316406
2023-01-01,Malicious Mischief,Portola,1,-122.40205647302719,37.72127745117722
2018-07-01,Vandalism,Bayview Hunters Point,1,-122.3772026141149,37.730015826566984
2021-08-01,Fraud,West of Twin Peaks,2,-122.46905517578125,37.73796844482422
2019-06-01,Traffic Violation Arrest,Haight Ashbury,1,-122.44964515771072,37.76966186817882
2018-07-01,Suspicious Occ,Mission Bay,1,-122.3936531336956,37.772732929952134
2022-12-01,Larceny Theft,Sunset/Parkside,1,-122.50448973666545,37.739906580112375
2021-08-01,Lost Property,Mission,1,-122.41998151324081,37.768273652528386
2021-02-01,Recovered Vehicle,Bayview Hunters Point,1,-122.39623260498047,37.73746871948242
2020-12-01,Non-Criminal,Outer Richmond,1,-122.47229734203229,37.77311442180407
2024-09-01,Larceny Theft,Bayview Hunters Point,1,-122.4021987915039,37.73448181152344
2022-11-01,Miscellaneous Investigation,Lone Mountain/USF,2,-122.45262145996094,37.77310562133789
2023-03-01,Motor Vehicle Theft,Hayes Valley,2,-122.43016815185547,37.77070999145508
2021-06-01,Motor Vehicle Theft,Mission,1,-122.41219789356205,37.75583251034902
2019-05-01,Larceny Theft,Mission,1,-122.40642547607422,37.764549255371094
2018-05-01,Other Miscellaneous,Chinatown,1,-122.40794511597964,37.79868674738688
2019-06-01,Malicious Mischief,Chinatown,1,-122.41007232666016,37.79649353027344
2022-02-01,Motor Vehicle Theft,Visitacion Valley,1,-122.41876983642578,37.710731506347656
2019-02-01,Missing Person,South of Market,2,-122.4159081801724,37.77527205930737
2018-01-01,Other Miscellaneous,Nob Hill,1,-122.41226959228516,37.790672302246094
2023-07-01,Malicious Mischief,Chinatown,2,-122.40901437837884,37.79948981870344
2019-10-01,Larceny Theft,Tenderloin,1,-122.40866708530758,37.7853882479001
2023-07-01,Larceny Theft,Mission Bay,2,-122.39266204833984,37.766693115234375
2018-07-01,Assault,Financial District/South Beach,5,-122.40822672700406,37.78735926098589
2024-06-01,Suspicious Occ,South of Market,1,-122.40728759765625,37.77630615234375
2021-08-01,Larceny Theft,Potrero Hill,1,-122.40317091731887,37.7608921280721
2022-11-01,Larceny Theft,Potrero Hill,1,-122.39348602294922,37.761474609375
2023-12-01,Assault,Bernal Heights,1,-122.4132800649456,37.744150043941275
2023-05-01,Larceny Theft,Bayview Hunters Point,1,-122.39599609375,37.71893310546875
2020-08-01,Larceny Theft,Russian Hill,1,-122.4225252159745,37.799693671684
2022-07-01,Suspicious Occ,Bayview Hunters Point,1,-122.38018459028908,37.73242217387174
2024-01-01,Disorderly Conduct,South of Market,1,-122.41414642333984,37.77824020385742
2020-12-01,Assault,Japantown,1,-122.43948364257812,37.78330993652344
2022-03-01,Burglary,Inner Richmond,1,-122.46013641357422,37.783138275146484
2025-03-01,Lost Property,Mission,1,-122.42147827148438,37.75446701049805
2020-07-01,Other Miscellaneous,Tenderloin,1,-122.41983032226562,37.78635787963867
2024-11-01,Larceny Theft,Western Addition,3,-122.43291473388672,37.78435516357422
2023-12-01,Fraud,Western Addition,1,-122.43195180329982,37.77956414797087
2022-09-01,Assault,South of Market,3,-122.41315460205078,37.77745819091797
2022-07-01,Traffic Violation Arrest,Golden Gate Park,1,-122.49704682306766,37.771982946022824
2025-02-01,Drug Offense,Potrero Hill,13,-122.400634765625,37.764896392822266
2022-10-01,Non-Criminal,Chinatown,1,-122.40471058277436,37.79402137959589
2021-07-01,Non-Criminal,Marina,1,-122.44691011930168,37.80328399631487
2018-10-01,Suspicious Occ,Golden Gate Park,1,-122.45528411865234,37.7681770324707
2023-06-01,Assault,Glen Park,1,-122.43414453855247,37.73355034231799
2023-06-01,Larceny Theft,Castro/Upper Market,1,-122.43539428710938,37.76492691040039
2018-01-01,Burglary,Bayview Hunters Point,2,-122.39524841308594,37.73298645019531
2022-04-01,Recovered Vehicle,Tenderloin,1,-122.41314697265625,37.7809944152832
2024-05-01,Lost Property,Mission,1,-122.41925811767578,37.775146484375
2018-08-01,Assault,Lone Mountain/USF,1,-122.44129943847656,37.77550506591797
2022-01-01,Motor Vehicle Theft,Nob Hill,1,-122.42195129394531,37.788490295410156
2024-10-01,Malicious Mischief,Sunset/Parkside,1,-122.50098419189453,37.751285552978516
2019-07-01,Miscellaneous Investigation,Castro/Upper Market,1,-122.4305735690657,37.76115547557552
2020-06-01,Larceny Theft,Tenderloin,2,-122.41973876953125,37.785892486572266
2023-09-01,Other Miscellaneous,Portola,4,-122.41051483154297,37.725826263427734
2019-11-01,Larceny Theft,Marina,3,-122.4378890991211,37.80060958862305
2023-01-01,Larceny Theft,Golden Gate Park,1,-122.50827666944072,37.769233921926144
2018-01-01,Recovered Vehicle,South of Market,1,-122.39753890763892,37.77913222249791
2020-08-01,Malicious Mischief,Bayview Hunters Point,1,-122.38500213623047,37.733070373535156
2022-08-01,Drug Offense,Financial District/South Beach,1,-122.40382800047023,37.79271713088081
2022-09-01,Fraud,Excelsior,1,-122.44198634816915,37.70805761187209
2024-11-01,Burglary,Potrero Hill,1,-122.38868713378906,37.76176834106445
2018-10-01,Miscellaneous Investigation,Glen Park,1,-122.43414453855247,37.73355034231799
2024-05-01,Malicious Mischief,Outer Richmond,1,-122.49659729003906,37.78063201904297
2020-05-01,Fraud,Sunset/Parkside,1,-122.49886940893579,37.73641743760056
2023-12-01,Motor Vehicle Theft,Financial District/South Beach,1,-122.3991470336914,37.795162200927734
2023-10-01,Courtesy Report,Golden Gate Park,1,-122.45528411865234,37.7681770324707
2020-12-01,Traffic Violation Arrest,South of Market,1,-122.40815734863281,37.78053665161133
2018-01-01,Assault,Outer Richmond,1,-122.47844350762617,37.78230837845865
2022-09-01,Warrant,Outer Mission,1,-122.43604007380267,37.723044468962584
2019-09-01,Burglary,Hayes Valley,1,-122.43742294103188,37.77313349122912
2022-11-01,Malicious Mischief,Castro/Upper Market,2,-122.43718719482422,37.76075744628906
2022-12-01,Fraud,Mission,1,-122.41968536376953,37.756988525390625
2024-10-01,Miscellaneous Investigation,South of Market,4,-122.40363311767578,37.77516174316406
2018-12-01,Traffic Violation Arrest,Sunset/Parkside,1,-122.47701088805827,37.761699373831405
2021-05-01,Burglary,Hayes Valley,1,-122.43043518066406,37.77210998535156
2021-03-01,Assault,South of Market,1,-122.39498148165923,37.77708933199535
2023-03-01,Other Miscellaneous,South of Market,1,-122.40701475255086,37.777399632579225
2022-10-01,Larceny Theft,Bayview Hunters Point,2,-122.38340759277344,37.733238220214844
2024-06-01,Motor Vehicle Theft,Marina,1,-122.43209075927734,37.805198669433594
2022-08-01,Larceny Theft,South of Market,2,-122.40392088280285,37.780699048573226
2018-07-01,Robbery,Tenderloin,1,-122.40849315881205,37.78445272883687
