per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2023-11-01,Malicious Mischief,Mission,1,-122.42142486572266,37.760101318359375
2019-03-01,Other Miscellaneous,South of Market,2,-122.4124133449216,37.77804532780479
2020-05-01,Other Miscellaneous,Tenderloin,2,-122.41531372070312,37.78071975708008
2024-01-01,Other Miscellaneous,Tenderloin,1,-122.41480664938405,37.78651981906591
2023-11-01,Larceny Theft,South of Market,1,-122.40406799316406,37.77727127075195
2020-08-01,Other Miscellaneous,Potrero Hill,1,-122.40509718799159,37.76079187242403
2022-12-01,Larceny Theft,Excelsior,1,-122.43812561035156,37.71895980834961
2024-06-01,Other Offenses,Tenderloin,1,-122.41297149658203,37.785789489746094
2021-03-01,Fraud,Castro/Upper Market,1,-122.4350007026991,37.76088893209152
2020-06-01,Traffic Violation Arrest,Tenderloin,1,-122.41468048095703,37.78175735473633
2019-02-01,Larceny Theft,Marina,1,-122.43535614013672,37.80475616455078
2022-03-01,Burglary,Mission,2,-122.42157840187744,37.761700908167974
2024-01-01,Larceny Theft,Japantown,1,-122.43136639807875,37.78537264618818
2019-11-01,Weapons Offense,Sunset/Parkside,2,-122.48118121642418,37.744681182378415
2018-05-01,Recovered Vehicle,South of Market,1,-122.41262715459183,37.77456496882312
2019-11-01,Larceny Theft,Golden Gate Park,1,-122.47342783753163,37.77306261252724
2020-01-01,Warrant,Russian Hill,1,-122.41722619458592,37.80516964874004
2021-09-01,Robbery,Mission,1,-122.42169189453125,37.762916564941406
2021-01-01,Weapons Offense,Hayes Valley,1,-122.42499542236328,37.77853775024414
2019-02-01,Disorderly Conduct,Oceanview/Merced/Ingleside,1,-122.4531021118164,37.72212219238281
2023-04-01,Larceny Theft,South of Market,1,-122.40870666503906,37.78097152709961
2022-02-01,Larceny Theft,Mission,1,-122.41861724853516,37.77305221557617
2018-07-01,Offences Against The Family And Children,Sunset/Parkside,1,-122.50056457519531,37.76066207885742
2018-09-01,Assault,Treasure Island,1,-122.36374276695297,37.82357442446163
2020-05-01,Larceny Theft,Bayview Hunters Point,2,-122.40202670344281,37.74595385526537
2022-12-01,Other Miscellaneous,Bayview Hunters Point,1,-122.38381036975841,37.726170778174634
2022-07-01,Warrant,Nob Hill,2,-122.41169923333719,37.78787216759232
2023-03-01,Assault,Nob Hill,1,-122.42049344331697,37.78962043718497
2024-02-01,Recovered Vehicle,Outer Mission,1,-122.44131469726562,37.71863555908203
2018-11-01,Malicious Mischief,Bayview Hunters Point,1,-122.39506530761719,37.74210739135742
2021-06-01,Non-Criminal,Marina,1,-122.43258075381267,37.799369723004254
2023-08-01,Drug Offense,South of Market,7,-122.41093657493794,37.77921168445851
2021-09-01,Larceny Theft,Russian Hill,1,-122.41975402832031,37.79435348510742
2021-03-01,Arson,Mission,1,-122.42021440147943,37.76266631459156
2020-05-01,Burglary,West of Twin Peaks,1,-122.47320556640625,37.73167037963867
2018-03-01,Larceny Theft,Excelsior,1,-122.43205382260868,37.72548807624668
2021-10-01,Larceny Theft,Twin Peaks,2,-122.44598442613956,37.75235171503818
2018-08-01,Lost Property,Western Addition,2,-122.43214416503906,37.780494689941406
2020-06-01,Assault,Bayview Hunters Point,1,-122.40024641045045,37.73927590153057
2019-06-01,Assault,Mission,1,-122.41060980245896,37.766903443867825
2022-07-01,Other Miscellaneous,Castro/Upper Market,1,-122.42746205880601,37.76877049785351
2022-04-01,Assault,Castro/Upper Market,1,-122.43012931619916,37.75720270579642
2023-08-01,Missing Person,Tenderloin,1,-122.42081700428415,37.78289412114938
2021-11-01,Recovered Vehicle,Mission,1,-122.41859436035156,37.75383758544922
2022-04-01,Larceny Theft,Presidio Heights,1,-122.4510121483059,37.78427527255617
2021-04-01,Traffic Violation Arrest,Tenderloin,1,-122.4177067508564,37.78423573864025
2019-08-01,Disorderly Conduct,Bayview Hunters Point,2,-122.3742173348257,37.73017667638445
2021-02-01,Larceny Theft,Tenderloin,1,-122.40866708530758,37.7853882479001
2021-07-01,Assault,Marina,1,-122.43950417286405,37.80040342900427
2024-09-01,Assault,Mission,1,-122.41901397705078,37.758201599121094
2018-10-01,Malicious Mischief,Lakeshore,1,-122.47750091552734,37.71601486206055
2018-03-01,Recovered Vehicle,Nob Hill,1,-122.41775911968622,37.79280364243196
2024-04-01,Offences Against The Family And Children,Mission,1,-122.41920471191406,37.76023483276367
2019-04-01,Larceny Theft,Inner Richmond,2,-122.46227876714518,37.78303833763175
2019-11-01,Suspicious Occ,Castro/Upper Market,1,-122.42894856756236,37.76750445867602
2019-05-01,Larceny Theft,Hayes Valley,1,-122.42388916015625,37.774375915527344
2022-08-01,Motor Vehicle Theft,Mission,1,-122.41925811767578,37.775146484375
2024-11-01,Lost Property,Inner Richmond,1,-122.46656036376953,37.7828483581543
2020-06-01,Warrant,Bayview Hunters Point,1,-122.388671875,37.72704315185547
2020-08-01,Malicious Mischief,Financial District/South Beach,1,-122.39360046386719,37.78799819946289
2021-01-01,Larceny Theft,Lone Mountain/USF,1,-122.44558381163955,37.78132068722771
2020-08-01,Missing Person,Mission,2,-122.40669900268833,37.75683373380551
2023-09-01,Larceny Theft,Financial District/South Beach,7,-122.40658988465438,37.7875680237141
2024-09-01,Larceny Theft,Western Addition,3,-122.42321014404297,37.78640365600586
2022-12-01,Motor Vehicle Theft,Excelsior,1,-122.43669128417969,37.71002197265625
2023-04-01,Motor Vehicle Theft,Portola,1,-122.41075653777641,37.731478773469
2022-12-01,Larceny Theft,Mission,1,-122.41586303710938,37.74821090698242
2019-11-01,Traffic Collision,Mission Bay,1,-122.39052723477022,37.78060675630406
2021-07-01,Malicious Mischief,Bayview Hunters Point,1,-122.40564673809936,37.73832136115452
2020-10-01,Non-Criminal,Chinatown,2,-122.40907287597656,37.795719146728516
2022-09-01,Suspicious Occ,South of Market,1,-122.40851633190513,37.77375969975922
2021-05-01,Other Miscellaneous,Western Addition,1,-122.42798614501953,37.78495407104492
2021-03-01,Other Miscellaneous,Sunset/Parkside,2,-122.47890479478312,37.742908636534644
2019-10-01,Larceny Theft,Financial District/South Beach,3,-122.38984680175781,37.783607482910156
2018-12-01,Larceny Theft,Nob Hill,3,-122.4085922241211,37.78922653198242
2022-12-01,Larceny Theft,Lakeshore,1,-122.47918701171875,37.716373443603516
2018-01-01,Larceny Theft,Western Addition,5,-122.43291473388672,37.78435516357422
2024-05-01,Non-Criminal,Chinatown,1,-122.40647888183594,37.795143127441406
2019-09-01,Robbery,Bayview Hunters Point,1,-122.38867281318191,37.72704414579369
2021-06-01,Malicious Mischief,Castro/Upper Market,1,-122.43227951733411,37.76428896385761
2024-10-01,Warrant,Mission,1,-122.41322326660156,37.7667236328125
2022-05-01,Burglary,Financial District/South Beach,1,-122.4027099609375,37.783260345458984
2018-03-01,Recovered Vehicle,Lone Mountain/USF,1,-122.45481823075099,37.78011694368185
2023-08-01,Non-Criminal,Oceanview/Merced/Ingleside,1,-122.45037835561223,37.716168963571526
2023-04-01,Offences Against The Family And Children,Sunset/Parkside,1,-122.48539733886719,37.732276916503906
2019-08-01,Malicious Mischief,South of Market,1,-122.40784206126533,37.77674610778869
2024-09-01,Non-Criminal,Castro/Upper Market,1,-122.43518829345703,37.762672424316406
2020-01-01,Other Miscellaneous,Western Addition,2,-122.43023681640625,37.779781341552734
2021-12-01,Larceny Theft,Western Addition,1,-122.4235413079694,37.77967358513161
2019-08-01,Other Miscellaneous,Mission,1,-122.41905260777229,37.75863256660654
2022-03-01,Non-Criminal,Marina,1,-122.44103240966797,37.803855895996094
2018-03-01,Offences Against The Family And Children,Nob Hill,2,-122.4170150756836,37.78910827636719
2020-04-01,Lost Property,South of Market,1,-122.40643633691012,37.77785653620884
2025-01-01,Non-Criminal,Hayes Valley,1,-122.4261703491211,37.775997161865234
2021-01-01,Non-Criminal,Chinatown,3,-122.40987875494628,37.7984422945084
2024-05-01,Motor Vehicle Theft,Mission,2,-122.41998291015625,37.768272399902344
2021-03-01,Larceny Theft,Visitacion Valley,1,-122.40110778808594,37.71631622314453
2019-04-01,Missing Person,Mission,1,-122.41720090680076,37.750705182588156
2023-11-01,Courtesy Report,Mission,2,-122.42166247826907,37.76257883049033
2020-07-01,Larceny Theft,Potrero Hill,1,-122.40063332132424,37.76489750678093
2021-06-01,Larceny Theft,Financial District/South Beach,2,-122.3894271850586,37.78883743286133
2024-08-01,Larceny Theft,Japantown,2,-122.42977905273438,37.78556442260742
2025-04-01,Non-Criminal,Tenderloin,1,-122.41202545166016,37.78113555908203
2021-09-01,Larceny Theft,Glen Park,2,-122.43394718535998,37.73425961448699
2020-01-01,Assault,Financial District/South Beach,1,-122.4005030970072,37.78745049797145
2022-12-01,Malicious Mischief,Excelsior,1,-122.42916870117188,37.7177619934082
