per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2024-10-01,Larceny Theft,Chinatown,1,-122.4061279296875,37.79338073730469
2024-10-01,Larceny Theft,Chinatown,3,-122.40460968017578,37.79356384277344
2024-10-01,Larceny Theft,Chinatown,5,-122.40487670898438,37.79486083984375
2024-10-01,Larceny Theft,Chinatown,1,-122.40023803710938,37.79457473754883
2024-10-01,Larceny Theft,Chinatown,1,-122.40167236328125,37.795719146728516
2024-10-01,Larceny Theft,Chinatown,1,-122.40354919433594,37.79667282104492
2024-10-01,Larceny Theft,Chinatown,1,-122.40406799316406,37.79606246948242
2024-10-01,Larceny Theft,Chinatown,1,-122.40496063232422,37.795326232910156
2024-10-01,Larceny Theft,Chinatown,1,-122.4058609008789,37.79612350463867
2024-10-01,Larceny Theft,Chinatown,7,-122.40514373779297,37.79621124267578
2024-10-01,Larceny Theft,Chinatown,1,-122.40901184082031,37.79948806762695
2024-10-01,Larceny Theft,Chinatown,1,-122.4089126586914,37.799034118652344
2024-10-01,Larceny Theft,Chinatown,2,-122.40861511230469,37.79762649536133
2024-10-01,Larceny Theft,Chinatown,2,-122.40880584716797,37.7985725402832
2024-10-01,Larceny Theft,Chinatown,1,-122.40963745117188,37.79846954345703
2024-10-01,Larceny Theft,Chinatown,1,-122.40988159179688,37.79844284057617
2024-10-01,Larceny Theft,Chinatown,1,-122.41026306152344,37.797420501708984
2024-10-01,Larceny Theft,Chinatown,2,-122.41083526611328,37.80023956298828
2024-10-01,Larceny Theft,Excelsior,1,-122.44041442871094,37.71724319458008
2024-10-01,Larceny Theft,Excelsior,1,-122.4410171508789,37.716461181640625
2024-10-01,Larceny Theft,Excelsior,1,-122.43780517578125,37.71493911743164
2024-10-01,Larceny Theft,Excelsior,1,-122.43856048583984,37.71188735961914
2024-10-01,Larceny Theft,Excelsior,1,-122.4395751953125,37.7102165222168
2024-10-01,Larceny Theft,Excelsior,1,-122.43962860107422,37.70954132080078
2024-10-01,Larceny Theft,Excelsior,1,-122.44002532958984,37.70896911621094
2024-10-01,Larceny Theft,Excelsior,1,-122.44483947753906,37.70858383178711
2024-10-01,Larceny Theft,Excelsior,1,-122.44266510009766,37.709320068359375
2024-10-01,Larceny Theft,Excelsior,1,-122.4361801147461,37.714210510253906
2024-10-01,Larceny Theft,Excelsior,2,-122.43536376953125,37.713844299316406
2024-10-01,Larceny Theft,Excelsior,1,-122.43277740478516,37.71443557739258
2024-10-01,Larceny Theft,Excelsior,1,-122.42992401123047,37.71157455444336
2024-10-01,Larceny Theft,Excelsior,1,-122.43077850341797,37.718528747558594
2024-10-01,Larceny Theft,Excelsior,1,-122.43115234375,37.71659469604492
2024-10-01,Larceny Theft,Excelsior,1,-122.43633270263672,37.71695327758789
2024-10-01,Larceny Theft,Excelsior,1,-122.43595886230469,37.71889114379883
2024-10-01,Larceny Theft,Excelsior,1,-122.43478393554688,37.72044372558594
2024-10-01,Larceny Theft,Excelsior,2,-122.43746185302734,37.72116470336914
2024-10-01,Larceny Theft,Excelsior,1,-122.43041229248047,37.72047805786133
2024-10-01,Larceny Theft,Excelsior,1,-122.42799377441406,37.71932601928711
2024-10-01,Larceny Theft,Excelsior,1,-122.42683410644531,37.72086715698242
2024-10-01,Larceny Theft,Excelsior,1,-122.42725372314453,37.723201751708984
2024-10-01,Larceny Theft,Excelsior,1,-122.42398071289062,37.724082946777344
2024-10-01,Larceny Theft,Excelsior,1,-122.4249267578125,37.726322174072266
2024-10-01,Larceny Theft,Excelsior,1,-122.42768096923828,37.725521087646484
2024-10-01,Larceny Theft,Excelsior,1,-122.4312973022461,37.728729248046875
2024-10-01,Larceny Theft,Excelsior,1,-122.4232406616211,37.73081970214844
2024-10-01,Larceny Theft,Excelsior,1,-122.42826843261719,37.72928237915039
2024-10-01,Larceny Theft,Excelsior,1,-122.42758178710938,37.72856521606445
2024-10-01,Larceny Theft,Excelsior,1,-122.42650604248047,37.72707748413086
2024-10-01,Larceny Theft,Excelsior,1,-122.4231185913086,37.72727584838867
2024-10-01,Larceny Theft,Excelsior,1,-122.42135620117188,37.728302001953125
2024-10-01,Larceny Theft,Excelsior,1,-122.42160034179688,37.72887420654297
2024-10-01,Larceny Theft,Financial District/South Beach,1,-122.39106750488281,37.780181884765625
2024-10-01,Larceny Theft,Financial District/South Beach,1,-122.40751647949219,37.79225158691406
2024-10-01,Larceny Theft,Financial District/South Beach,1,-122.40713500976562,37.790367126464844
2024-10-01,Larceny Theft,Financial District/South Beach,1,-122.4069595336914,37.789432525634766
2024-10-01,Larceny Theft,Financial District/South Beach,1,-122.40686798095703,37.78898620605469
2024-10-01,Larceny Theft,Financial District/South Beach,19,-122.40676879882812,37.78849792480469
2024-10-01,Larceny Theft,Financial District/South Beach,1,-122.40840148925781,37.788291931152344
2024-10-01,Larceny Theft,Financial District/South Beach,2,-122.4082260131836,37.78736114501953
2024-10-01,Larceny Theft,Financial District/South Beach,1,-122.40668487548828,37.78803253173828
2024-10-01,Larceny Theft,Financial District/South Beach,2,-122.4065933227539,37.787567138671875
2024-10-01,Larceny Theft,Financial District/South Beach,3,-122.40640258789062,37.78661346435547
2024-10-01,Larceny Theft,Financial District/South Beach,3,-122.40785217285156,37.785491943359375
