per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2020-01-01,Larceny Theft,Nob Hill,7,-122.42021043633935,37.788222699672026
2020-01-01,Larceny Theft,Nob Hill,1,-122.42011607573366,37.78775665157557
2020-01-01,Larceny Theft,Nob Hill,3,-122.42176055908203,37.78754806518555
2020-01-01,Larceny Theft,Nob Hill,1,-122.42175810558996,37.78754813874876
2020-01-01,Larceny Theft,Nob Hill,1,-122.4200210571289,37.78728103637695
2020-01-01,Larceny Theft,Nob Hill,1,-122.42001957474174,37.78728002558399
2020-01-01,Larceny Theft,Nob Hill,2,-122.41846466064453,37.787967681884766
2020-01-01,Larceny Theft,Nob Hill,1,-122.41846502787442,37.787966284910645
2020-01-01,Larceny Theft,Nob Hill,1,-122.42176818847656,37.78705978393555
2020-01-01,Larceny Theft,Nob Hill,1,-122.42176481318378,37.78706157746915
2020-01-01,Larceny Theft,Nob Hill,1,-122.41368277449389,37.79765522600921
2020-01-01,Larceny Theft,Noe Valley,1,-122.42684637612442,37.742078028383624
2020-01-01,Larceny Theft,Noe Valley,2,-122.42888268662789,37.743565341494985
2020-01-01,Larceny Theft,Noe Valley,2,-122.42667038150655,37.743699578796246
2020-01-01,Larceny Theft,Noe Valley,1,-122.42438486441209,37.74383821533797
2020-01-01,Larceny Theft,Noe Valley,1,-122.42445920936677,37.74463599762967
2020-01-01,Larceny Theft,Noe Valley,1,-122.4245376586914,37.74543762207031
2020-01-01,Larceny Theft,Noe Valley,1,-122.4245389663778,37.74543571560763
2020-01-01,Larceny Theft,Noe Valley,1,-122.42688751220703,37.746097564697266
2020-01-01,Larceny Theft,Noe Valley,1,-122.42469024658203,37.747032165527344
2020-01-01,Larceny Theft,Noe Valley,1,-122.4223861694336,37.74717330932617
2020-01-01,Larceny Theft,Noe Valley,1,-122.42238353723675,37.74717191411707
2020-01-01,Larceny Theft,Noe Valley,1,-122.42476828256042,37.74783030336125
2020-01-01,Larceny Theft,Noe Valley,1,-122.42949676513672,37.74996566772461
2020-01-01,Larceny Theft,Noe Valley,1,-122.4336973066985,37.74729699840825
