per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2020-07-01,Recovered Vehicle,Lone Mountain/USF,2,-122.45366668701172,37.779052734375
2024-08-01,Non-Criminal,Mission Bay,1,-122.40487670898438,37.768531799316406
2022-09-01,Assault,Bernal Heights,1,-122.40521240234375,37.74647521972656
2022-10-01,Larceny Theft,Potrero Hill,1,-122.40086954323993,37.75718475479323
2022-01-01,Larceny Theft,Castro/Upper Market,1,-122.430726724486,37.76275266942275
2021-07-01,Assault,Financial District/South Beach,1,-122.39668969554637,37.79046106747903
2022-06-01,Malicious Mischief,Tenderloin,1,-122.41480664938405,37.78651981906591
2021-09-01,Burglary,South of Market,1,-122.39653063923612,37.7783268304671
2019-12-01,Malicious Mischief,South of Market,1,-122.40237426757812,37.779457092285156
2019-07-01,Larceny Theft,Bernal Heights,1,-122.41949107129899,37.74231753961804
2021-09-01,Other Miscellaneous,Sunset/Parkside,1,-122.49377548387382,37.74038003472383
2021-05-01,Malicious Mischief,Financial District/South Beach,1,-122.40579958020592,37.79177821192182
2022-05-01,Larceny Theft,Hayes Valley,3,-122.42288271370651,37.776415816714724
2018-02-01,Warrant,Financial District/South Beach,1,-122.40148983641853,37.78582921318811
2023-06-01,Larceny Theft,Nob Hill,1,-122.41181945800781,37.78847885131836
2024-02-01,Missing Person,Mission,1,-122.41967010498047,37.77230453491211
2018-09-01,Larceny Theft,Pacific Heights,2,-122.42890167236328,37.78953552246094
2025-01-01,Larceny Theft,Bayview Hunters Point,2,-122.40132904052734,37.7086296081543
2018-04-01,Embezzlement,Lone Mountain/USF,1,-122.44932587567995,37.77352485056589
2018-11-01,Non-Criminal,Outer Richmond,2,-122.51129492624534,37.77507596005672
2022-11-01,Lost Property,Tenderloin,1,-122.41328430175781,37.783843994140625
2019-01-01,Larceny Theft,Financial District/South Beach,2,-122.39164579873243,37.792005700560594
2022-04-01,Other,Potrero Hill,1,-122.40062568351006,37.7546287151564
2019-11-01,Traffic Violation Arrest,Haight Ashbury,2,-122.44678340468593,37.7617814128804
2018-08-01,Larceny Theft,South of Market,1,-122.40913391113281,37.77082061767578
2021-04-01,Larceny Theft,Haight Ashbury,2,-122.43833923339844,37.769004821777344
2021-03-01,Assault,Haight Ashbury,1,-122.44383614984872,37.771358111902316
2021-04-01,Malicious Mischief,Tenderloin,1,-122.40803623744476,37.78640961281089
2018-03-01,Recovered Vehicle,Financial District/South Beach,1,-122.398264449392,37.791716057660935
2020-10-01,Assault,South of Market,1,-122.4067111664031,37.781680265811794
2018-12-01,Other Miscellaneous,Financial District/South Beach,1,-122.39031982421875,37.78813552856445
2019-10-01,Non-Criminal,Tenderloin,2,-122.4173355102539,37.782379150390625
