per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2021-05-01,Forgery And Counterfeiting,Bayview Hunters Point,2,-122.39260902883683,37.711272140597536
2021-05-01,Forgery And Counterfeiting,Bayview Hunters Point,1,-122.38885498046875,37.72998046875
2021-05-01,Forgery And Counterfeiting,Bayview Hunters Point,1,-122.38885511785887,37.72998041447379
2021-05-01,Forgery And Counterfeiting,Bayview Hunters Point,1,-122.38470554147074,37.74089751568935
2021-05-01,Forgery And Counterfeiting,Bernal Heights,2,-122.41353207393837,37.7467656500524
2021-05-01,Forgery And Counterfeiting,Bernal Heights,1,-122.41595499351085,37.73721061040387
2021-05-01,Forgery And Counterfeiting,Financial District/South Beach,1,-122.3983154296875,37.78917694091797
2021-05-01,Forgery And Counterfeiting,Hayes Valley,1,-122.43119812011719,37.77583312988281
2021-05-01,Forgery And Counterfeiting,Inner Sunset,1,-122.46297454833984,37.7623176574707
2021-05-01,Forgery And Counterfeiting,Inner Sunset,1,-122.4632259489009,37.75856248834858
2021-05-01,Forgery And Counterfeiting,Inner Sunset,1,-122.46793164038708,37.756486203842776
2021-05-01,Forgery And Counterfeiting,Marina,3,-122.43431854248047,37.79962921142578
2021-05-01,Forgery And Counterfeiting,Marina,1,-122.43440469982856,37.80005154768055
2021-05-01,Forgery And Counterfeiting,Mission,1,-122.42090127191872,37.76497689783835
2021-05-01,Forgery And Counterfeiting,Mission,1,-122.42057800292969,37.76499557495117
2021-05-01,Forgery And Counterfeiting,Mission,1,-122.42261969178954,37.77250281646585
2021-05-01,Forgery And Counterfeiting,Mission Bay,4,-122.39143433652146,37.773466920607476
2021-05-01,Forgery And Counterfeiting,North Beach,1,-122.4051742553711,37.80476379394531
2021-05-01,Forgery And Counterfeiting,North Beach,1,-122.41726063240938,37.80707251301197
2021-05-01,Forgery And Counterfeiting,Oceanview/Merced/Ingleside,1,-122.46123504638672,37.72001647949219
2021-05-01,Forgery And Counterfeiting,Pacific Heights,2,-122.42505645751953,37.795528411865234
2021-05-01,Forgery And Counterfeiting,Russian Hill,1,-122.42253875732422,37.804473876953125
2021-05-01,Forgery And Counterfeiting,South of Market,1,-122.40474700927734,37.7742805480957
