per_month_incident_date,incident_category,analysis_neighborhood,count,geolocation_x_axis,geolocation_y_axis
2023-02-01,Burglary,Mission,1,-122.41048431396484,37.76560592651367
2023-08-01,Motor Vehicle Theft,South of Market,3,-122.41414642333984,37.77824020385742
2018-02-01,Courtesy Report,Outer Mission,1,-122.44306587712263,37.72498829635846
2018-02-01,Assault,South of Market,2,-122.40870666503906,37.78097152709961
2018-05-01,Fraud,West of Twin Peaks,1,-122.45678007765792,37.74214894598186
2020-01-01,Missing Person,Sunset/Parkside,1,-122.47717411231692,37.76355949705151
2020-08-01,Recovered Vehicle,Bayview Hunters Point,2,-122.3843994140625,37.71609115600586
2019-06-01,Larceny Theft,Mission,2,-122.42034149169922,37.75695037841797
2022-09-01,Case Closure,South of Market,4,-122.40363311767578,37.77516174316406
2020-12-01,Larceny Theft,Potrero Hill,1,-122.39737175879361,37.76124221709518
2023-03-01,Malicious Mischief,North Beach,2,-122.40695663340361,37.805494467998535
2019-11-01,Fraud,nan,5,-122.40363311767578,37.77516174316406
2020-03-01,Warrant,Mission,2,-122.42328145664861,37.76646479082014
2024-08-01,Burglary,Bayview Hunters Point,1,-122.37959289550781,37.73246383666992
2020-11-01,Motor Vehicle Theft,Sunset/Parkside,2,-122.50983428955078,37.76396942138672
2018-05-01,Larceny Theft,Oceanview/Merced/Ingleside,1,-122.450927734375,37.7208137512207
2018-09-01,Disorderly Conduct,South of Market,1,-122.40624777655574,37.78130584465505
2024-01-01,Disorderly Conduct,Tenderloin,2,-122.41752624511719,37.78330993652344
2022-01-01,Warrant,Bayview Hunters Point,1,-122.388671875,37.72704315185547
2022-11-01,Lost Property,Nob Hill,1,-122.41865587356023,37.78890961112855
2021-02-01,Larceny Theft,West of Twin Peaks,1,-122.46537809463156,37.750332854165045
2022-11-01,Missing Person,North Beach,1,-122.4069595336914,37.80549621582031
2018-10-01,Drug Violation,Portola,1,-122.40210839224031,37.72403561263169
2018-01-01,Larceny Theft,Tenderloin,1,-122.41095161908784,37.78414101130419
2021-10-01,Larceny Theft,Bayview Hunters Point,1,-122.39900693300045,37.72130252269158
2024-09-01,Larceny Theft,Mission Bay,2,-122.39119720458984,37.7710075378418
2018-10-01,Other Miscellaneous,Bernal Heights,1,-122.42611694335938,37.73395538330078
